TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
4,4,"[18, 65]",0.0,0.9585008368643516,0.9585008368643516
9,2,"[55, 6]",0.0,0.7312753129875055,0.7312753129875055
11,1,"[72, 12]",0.0,0.4978549178640594,0.4978549178640594
13,5,"[76, 45]",0.0,1.1252332910403102,1.1252332910403102
16,3,"[1, 50]",0.0,1.0324841799455617,1.0324841799455617
231,0,[],0.0,0.0,0.0
253,0,[],0.0,0.0,0.0
277,0,[],0.0,0.0,0.0
292,0,[],0.0,0.0,0.0
305,0,[],0.0,0.0,0.0
345,0,[],0.0,0.0,0.0
350,0,[],0.0,0.0,0.0
354,0,[],0.0,0.0,0.0
390,0,[],0.0,0.0,0.0
413,0,[],0.0,0.0,0.0
422,0,[],0.0,0.0,0.0
501,0,[],0.0,0.0,0.0
7,1,"[72, 12]",0.4978549178640594,1.6276026073146124,1.129747689450553
17,2,"[55, 6]",0.7312753129875055,1.9184103856415464,1.187135072654041
5,4,"[47, 28]",0.9585008368643516,2.4156787665481976,1.457177929683846
19,4,"[18, 65]",0.9585008368643516,2.1712977998444596,1.212796962980108
6,3,"[1, 50]",1.0324841799455617,2.462077607849179,1.429593427903617
369,3,"[22, 10]",1.0324841799455617,1.4561778252798885,0.42369364533432674
232,5,"[45, 76]",1.1252332910403102,1.982062267356226,0.8568289763159158
503,3,"[22, 10]",1.4561778252798885,4.816166759947379,3.3599889346674905
235,1,"[72, 12]",1.6276026073146124,2.5371452106023935,0.9095426032877811
233,2,"[55, 6]",1.9184103856415464,3.608890863146317,1.6904804775047704
234,5,"[45, 76]",1.982062267356226,3.4066695047128324,1.4246072373566063
359,5,"[0, 66]",1.982062267356226,2.7814298734047282,0.7993676060485022
368,4,"[56, 41]",2.1712977998444596,3.046568892230124,0.8752710923856646
510,4,"[18, 65]",2.1712977998444596,4.76316235052242,2.5918645506779607
506,3,"[1, 50]",2.462077607849179,3.4378318759072157,0.9757542680580369
12,1,"[72, 12]",2.5371452106023935,3.236056966116386,0.6989117555139925
355,5,"[0, 66]",2.7814298734047282,3.8669908402239654,1.0855609668192372
357,4,"[56, 41]",3.046568892230124,3.9815174984649184,0.9349486062347943
508,4,"[47, 28]",3.046568892230124,7.347021182398265,4.300452290168141
8,1,"[72, 12]",3.236056966116386,4.815789066281466,1.5797321001650801
367,1,"[30, 70]",3.236056966116386,4.477731469561448,1.2416745034450618
14,5,"[45, 76]",3.4066695047128324,6.235237517343904,2.828568012631072
10,2,"[55, 6]",3.608890863146317,4.938482248675754,1.3295913855294375
236,0,[],3.608890863146317,3.608890863146317,0.0
372,2,"[25, 61]",3.608890863146317,5.221994967764825,1.6131041046185084
358,5,"[0, 66]",3.8669908402239654,5.159795179854917,1.2928043396309512
509,4,"[56, 41]",3.9815174984649184,7.9102909543970314,3.928773455932113
361,1,"[30, 70]",4.477731469561448,6.122684881293016,1.644953411731568
