TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
4,5,"[45, 76]",0.0,1.197495908327806,1.197495908327806
7,3,"[1, 50]",0.0,1.1345979672412592,1.1345979672412592
9,1,"[72, 12]",0.0,0.3638170356084843,0.3638170356084843
12,2,"[55, 6]",0.0,0.8547373111822071,0.8547373111822071
15,4,"[18, 65]",0.0,0.9878426706636889,0.9878426706636889
206,0,[],0.0,0.0,0.0
223,0,[],0.0,0.0,0.0
249,0,[],0.0,0.0,0.0
260,0,[],0.0,0.0,0.0
275,0,[],0.0,0.0,0.0
315,0,[],0.0,0.0,0.0
320,0,[],0.0,0.0,0.0
323,0,[],0.0,0.0,0.0
358,0,[],0.0,0.0,0.0
377,0,[],0.0,0.0,0.0
386,0,[],0.0,0.0,0.0
469,0,[],0.0,0.0,0.0
5,1,"[72, 12]",0.3638170356084843,1.45526822803336,1.0914511924248758
6,2,"[55, 6]",0.8547373111822071,1.9658958043976726,1.1111584932154654
16,4,"[18, 65]",0.9878426706636889,2.210420244910243,1.2225775742465539
470,3,"[1, 50]",1.1345979672412592,1.996892343896938,0.8622943766556788
210,5,"[45, 76]",1.197495908327806,2.281436152141212,1.0839402438134058
337,5,"[22, 10]",1.197495908327806,1.680309627928223,0.48281371960041697
2,1,"[72, 12]",1.45526822803336,2.6520349014114117,1.1967666733780518
384,5,"[22, 10]",1.680309627928223,5.197952093971955,3.5176424660437315
336,2,"[0, 41]",1.9658958043976726,2.7732100801794606,0.8073142757817879
474,2,"[55, 6]",1.9658958043976726,3.096048555686816,1.1301527512891432
207,3,"[1, 50]",1.996892343896938,3.278988041469376,1.282095697572438
326,3,"[66, 30]",1.996892343896938,2.9891978382390243,0.9923054943420864
211,4,"[18, 65]",2.210420244910243,3.462339652956134,1.2519194080458913
208,5,"[45, 76]",2.281436152141212,3.4479623673458057,1.1665262152045939
209,1,"[72, 12]",2.6520349014114117,4.011561801281156,1.3595268998697438
335,2,"[0, 41]",2.7732100801794606,4.143766886960895,1.3705568067814347
324,3,"[66, 30]",2.9891978382390243,4.487579125232212,1.498381286993188
13,2,"[55, 6]",3.096048555686816,4.748540743472298,1.6524921877854823
473,3,"[1, 50]",3.278988041469376,5.366648203809968,2.0876601623405917
475,5,"[45, 76]",3.4479623673458057,7.886956145260622,4.438993777914816
8,4,"[18, 65]",3.462339652956134,5.477147439349295,2.014807786393161
334,4,"[56, 70]",3.462339652956134,5.489446329042613,2.0271066760864787
18,1,"[72, 12]",4.011561801281156,7.7167513124923435,3.705189511211188
212,0,[],4.011561801281156,4.011561801281156,0.0
338,1,"[25, 34]",4.011561801281156,6.2796806104010585,2.268118809119903
339,2,"[0, 41]",4.143766886960895,5.58003525708032,1.436268370119425
380,3,"[66, 30]",4.487579125232212,9.072030395532298,4.584451270300086
14,2,"[55, 6]",4.748540743472298,5.346856816014229,0.5983160725419312
332,5,"[22, 10]",5.197952093971955,6.459179640216055,1.2612275462441005
