TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
5,5,"[65, 53]",0.0,1.008571090401117,1.008571090401117
14,1,"[72, 12]",0.0,0.6318928286527755,0.6318928286527755
17,3,"[1, 50]",0.0,0.816910501247506,0.816910501247506
19,4,"[18, 45]",0.0,0.8409995833367514,0.8409995833367514
22,2,"[55, 6]",0.0,0.6552986203348965,0.6552986203348965
227,0,[],0.0,0.0,0.0
246,0,[],0.0,0.0,0.0
270,0,[],0.0,0.0,0.0
284,0,[],0.0,0.0,0.0
302,0,[],0.0,0.0,0.0
346,0,[],0.0,0.0,0.0
353,0,[],0.0,0.0,0.0
358,0,[],0.0,0.0,0.0
398,0,[],0.0,0.0,0.0
420,0,[],0.0,0.0,0.0
427,0,[],0.0,0.0,0.0
517,0,[],0.0,0.0,0.0
7,1,"[72, 12]",0.6318928286527755,1.6084544158680556,0.9765615872152801
9,2,"[55, 6]",0.6552986203348965,1.690480534111787,1.0351819137768905
11,3,"[1, 50]",0.816910501247506,2.3145798775179998,1.4976693762704938
228,4,"[18, 45]",0.8409995833367514,1.6726546804443172,0.8316550971075658
231,5,"[65, 53]",1.008571090401117,2.017142180802234,1.008571090401117
2,1,"[72, 12]",1.6084544158680556,3.20733465041341,1.5988802345453546
13,4,"[18, 45]",1.6726546804443172,3.1584205831573113,1.4857659027129941
520,4,"[76, 47]",1.6726546804443172,4.337590123039049,2.6649354425947314
23,2,"[55, 6]",1.690480534111787,3.2954872465341265,1.6050067124223395
229,5,"[65, 53]",2.017142180802234,3.348456073033367,1.3313138922311332
16,3,"[1, 50]",2.3145798775179998,4.40224017511321,2.0876602975952103
20,4,"[18, 45]",3.1584205831573113,5.139441638248773,1.9810210550914613
15,1,"[72, 12]",3.20733465041341,4.126451435023893,0.9191167846104826
230,2,"[55, 6]",3.2954872465341265,4.606084487203919,1.3105972406697926
373,2,"[22, 10]",3.2954872465341265,3.679767509024393,0.38428026249026637
6,5,"[65, 53]",3.348456073033367,4.790712679405305,1.4422566063719384
362,5,"[0, 41]",3.348456073033367,3.902311181888756,0.5538551088553891
355,2,"[22, 10]",3.679767509024393,4.320234671905323,0.6404671628809298
372,5,"[41, 0]",3.902311181888756,4.681463303144004,0.7791521212552479
8,1,"[72, 12]",4.126451435023893,5.648738675517893,1.5222872404940002
363,1,"[66, 30]",4.126451435023893,5.128679974846037,1.002228539822144
368,2,"[22, 10]",4.320234671905323,5.4435154662909415,1.123280794385619
375,4,"[56, 70]",4.337590123039049,5.75656482314958,1.4189747001105308
519,4,"[76, 47]",4.337590123039049,7.55389155704875,3.2163014340097016
528,3,"[1, 50]",4.40224017511321,6.217596949750148,1.8153567746369381
10,2,"[55, 6]",4.606084487203919,6.021149637815787,1.415065150611868
232,0,[],4.606084487203919,4.606084487203919,0.0
239,5,"[0, 41]",4.681463303144004,5.779786154663641,1.0983228515196366
527,5,"[53, 65]",4.790712679405305,7.181026048234151,2.3903133688288456
