TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
6,1,"[72, 12]",0.0,0.6223187043963562,0.6223187043963562
8,4,"[18, 65]",0.0,0.8117914929765402,0.8117914929765402
15,2,"[55, 6]",0.0,0.6173103306156089,0.6173103306156089
18,3,"[1, 50]",0.0,0.7374887192832037,0.7374887192832037
30,5,"[45, 53]",0.0,0.9718763048995149,0.9718763048995149
261,0,[],0.0,0.0,0.0
281,0,[],0.0,0.0,0.0
306,0,[],0.0,0.0,0.0
320,0,[],0.0,0.0,0.0
339,0,[],0.0,0.0,0.0
400,0,[],0.0,0.0,0.0
407,0,[],0.0,0.0,0.0
412,0,[],0.0,0.0,0.0
459,0,[],0.0,0.0,0.0
482,0,[],0.0,0.0,0.0
491,0,[],0.0,0.0,0.0
587,0,[],0.0,0.0,0.0
20,2,"[55, 6]",0.6173103306156089,1.5955096965995343,0.9781993659839254
13,1,"[72, 12]",0.6223187043963562,1.7616406322358924,1.1393219278395361
27,3,"[1, 50]",0.7374887192832037,2.1443902094827343,1.4069014901995307
11,4,"[18, 65]",0.8117914929765402,2.1615171302809726,1.3497256373044324
26,5,"[45, 53]",0.9718763048995149,2.3094090402096437,1.3375327353101287
265,2,"[55, 6]",1.5955096965995343,2.858621575120218,1.2631118785206836
2,1,"[72, 12]",1.7616406322358924,3.3222243697555696,1.5605837375196772
262,3,"[1, 50]",2.1443902094827343,3.6874434611614006,1.5430532516786664
263,4,"[18, 65]",2.1615171302809726,3.5601457073235503,1.3986285770425777
597,5,"[45, 53]",2.3094090402096437,3.4544910890828957,1.145082048873252
16,2,"[55, 6]",2.858621575120218,3.713358886302425,0.8547373111822072
7,1,"[72, 12]",3.3222243697555696,4.413675562180446,1.0914511924248762
596,5,"[45, 53]",3.4544910890828957,4.888249224966257,1.4337581358833615
9,4,[18],3.5601457073235503,4.49732587537264,0.9371801680490899
431,4,"[22, 10]",3.5601457073235503,4.1611994873604194,0.6010537800368692
17,3,"[1, 50]",3.6874434611614006,5.80914166531274,2.1216982041513397
21,2,[55],3.713358886302425,4.747260394979357,1.0339015086769314
430,2,"[0, 66]",3.713358886302425,4.502857765914393,0.7894988796119677
414,4,"[10, 22]",4.1611994873604194,4.9888800572418,0.8276805698813803
14,1,"[72, 12]",4.413675562180446,6.347650488098168,1.9339749259177221
418,1,"[56, 41]",4.413675562180446,5.279000342973582,0.8653247807931361
12,4,"[65, 18]",4.49732587537264,5.348239871712005,0.850913996339365
419,2,"[0, 66]",4.502857765914393,5.371306515840883,0.8684487499264897
598,2,"[6, 55]",4.747260394979357,7.377951948748764,2.6306915537694078
24,5,[45],4.888249224966257,5.761762909328067,0.8735136843618099
588,5,"[76, 47]",4.888249224966257,8.724837056984752,3.8365878320184947
10,4,"[22, 10]",4.9888800572418,6.141720844712599,1.152840787470799
417,1,"[41, 56]",5.279000342973582,6.412874173225161,1.133873830251579
