TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
4,5,"[65, 53]",0.0,1.301056668143507,1.301056668143507
9,2,"[55, 6]",0.0,0.5603277828226438,0.5603277828226438
16,3,"[1, 50]",0.0,0.919024423797821,0.919024423797821
17,4,"[18, 45]",0.0,0.9998550694721154,0.9998550694721154
20,1,"[72, 12]",0.0,0.4691325450948015,0.4691325450948015
219,0,[],0.0,0.0,0.0
241,0,[],0.0,0.0,0.0
261,0,[],0.0,0.0,0.0
274,0,[],0.0,0.0,0.0
290,0,[],0.0,0.0,0.0
334,0,[],0.0,0.0,0.0
342,0,[],0.0,0.0,0.0
348,0,[],0.0,0.0,0.0
390,0,[],0.0,0.0,0.0
417,0,[],0.0,0.0,0.0
427,0,[],0.0,0.0,0.0
507,0,[],0.0,0.0,0.0
220,1,"[72, 12]",0.4691325450948015,1.235063227470011,0.7659306823752096
7,2,"[55, 6]",0.5603277828226438,1.8519307654187593,1.2916029825961155
8,3,"[1, 50]",0.919024423797821,2.6209213746597095,1.7018969508618884
5,4,"[18, 45]",0.9998550694721154,2.5043098332490823,1.504454763776967
12,1,"[72, 12]",1.235063227470011,2.6807573597800927,1.4456941323100816
222,5,"[65, 53]",1.301056668143507,2.4104848916309445,1.1094282234874375
517,2,"[55, 6]",1.8519307654187593,3.1435337480148746,1.2916029825961153
224,5,"[53, 65]",2.4104848916309445,4.014112959033413,1.603628067402468
223,4,"[18, 45]",2.5043098332490823,4.120897874804283,1.6165880415552003
221,3,"[1, 50]",2.6209213746597095,4.095898677971499,1.47497730331179
2,1,"[72, 12]",2.6807573597800927,4.423249686436865,1.7424923266567722
10,2,"[55, 6]",3.1435337480148746,4.463628174328523,1.3200944263136485
363,2,"[22, 10]",3.1435337480148746,3.5672273639839585,0.42369361596908384
358,2,"[22, 10]",3.5672273639839585,4.26681451303525,0.6995871490512915
508,5,"[53, 65]",4.014112959033413,6.374169224005675,2.360056264972262
14,3,"[1, 50]",4.095898677971499,5.332610500135765,1.2367118221642652
6,4,"[45, 28]",4.120897874804283,5.373258955793844,1.2523610809895613
11,4,"[18, 76]",4.120897874804283,6.453810114460094,2.332912239655811
225,0,[],4.120897874804283,4.120897874804283,0.0
364,2,"[22, 10]",4.26681451303525,5.330975321250507,1.0641608082152567
356,1,"[0, 41]",4.423249686436865,5.484023073191936,1.0607733867550708
509,1,"[72, 12]",4.423249686436865,6.587003822773777,2.1637541363369124
520,2,"[55, 6]",4.463628174328523,6.951863415222535,2.488235240894012
345,2,"[22, 10]",5.330975321250507,6.562642874409427,1.2316675531589203
518,3,"[1, 50]",5.332610500135765,9.178897728107696,3.8462872279719313
519,4,"[28, 45]",5.373258955793844,9.554871625364914,4.18161266957107
365,1,"[41, 0]",5.484023073191936,6.8358051475910875,1.3517820743991518
19,5,"[47, 53]",6.374169224005675,10.231341084270182,3.8571718602645078
420,5,"[65, 51]",6.374169224005675,10.747688918347723,4.373519694342049
