TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
7,3,"[1, 50]",0.0,1.2707497287203948,1.2707497287203948
11,2,"[55, 6]",0.0,0.7027840390910229,0.7027840390910229
13,5,"[65, 53]",0.0,1.3615709960877165,1.3615709960877165
18,4,"[18, 45]",0.0,1.1493660693782939,1.1493660693782939
22,1,"[72, 12]",0.0,0.4595583923052412,0.4595583923052412
266,0,[],0.0,0.0,0.0
286,0,[],0.0,0.0,0.0
309,0,[],0.0,0.0,0.0
324,0,[],0.0,0.0,0.0
345,0,[],0.0,0.0,0.0
404,0,[],0.0,0.0,0.0
411,0,[],0.0,0.0,0.0
416,0,[],0.0,0.0,0.0
457,0,[],0.0,0.0,0.0
481,0,[],0.0,0.0,0.0
491,0,[],0.0,0.0,0.0
585,0,[],0.0,0.0,0.0
592,5,"[76, 47]",0.0,2.021675210566079,2.021675210566079
6,1,"[72, 12]",0.4595583923052412,1.7999370436621467,1.3403786513569056
17,2,"[55, 6]",0.7027840390910229,2.0323754246204597,1.3295913855294368
268,4,"[18, 45]",1.1493660693782939,2.252009874702258,1.102643805323964
267,3,"[1, 50]",1.2707497287203948,2.5528454262928326,1.2820956975724378
8,5,"[65, 53]",1.3615709960877165,3.005541868632295,1.6439708725445785
2,1,"[72, 12]",1.7999370436621467,3.16903806778831,1.3691010241261634
14,5,"[47, 76]",2.021675210566079,3.7102335250411214,1.6885583144750425
594,2,"[55, 6]",2.0323754246204597,3.5898967748936896,1.55752135027323
271,4,"[18, 45]",2.252009874702258,3.5321980829227577,1.2801882082204998
432,4,"[22, 10]",2.252009874702258,2.715116873515402,0.463106998813144
269,3,"[1, 50]",2.5528454262928326,4.107244646823542,1.5543992205307093
420,4,"[10, 22]",2.715116873515402,3.3555840363963316,0.6404671628809298
586,5,"[65, 53]",3.005541868632295,5.7185981595222,2.713056290889905
3,1,"[72, 12]",3.16903806778831,5.0838647451931935,1.9148266774048834
418,1,"[0, 41]",3.16903806778831,3.9388028228524163,0.7697647550641062
435,4,"[10, 22]",3.3555840363963316,4.2522380409374385,0.8966540045411069
270,4,"[18, 45]",3.5321980829227577,5.513219138014218,1.9810210550914604
12,2,"[55, 6]",3.5898967748936896,5.1474181251669195,1.55752135027323
425,2,"[66, 30]",3.5898967748936896,4.641740542116125,1.0518437672224352
9,5,"[76, 47]",3.7102335250411214,5.387305059439454,1.6770715343983325
414,1,"[41, 0]",3.9388028228524163,4.971414111034063,1.0326112881816467
431,3,"[56, 70]",4.107244646823542,5.391078892911642,1.2838342460880998
597,3,"[1, 50]",4.107244646823542,7.023161346890992,2.9159167000674504
419,4,"[22, 10]",4.2522380409374385,5.198158700620514,0.9459206596830754
433,2,"[66, 30]",4.641740542116125,6.1401218291093125,1.4983812869931876
430,1,"[41, 0]",4.971414111034063,6.454619424015427,1.4832053129813643
593,1,"[72, 12]",5.0838647451931935,7.553991086000652,2.4701263408074583
