TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
8,5,"[76, 45]",0.0,1.2181423704099477,1.2181423704099477
11,1,"[72, 12]",0.0,0.4308359910028423,0.4308359910028423
14,4,"[18, 65]",0.0,1.1052101224551214,1.1052101224551214
22,2,"[55, 6]",0.0,0.778760675136615,0.778760675136615
25,3,"[1, 50]",0.0,1.0665220865016913,1.0665220865016913
226,0,[],0.0,0.0,0.0
244,0,[],0.0,0.0,0.0
264,0,[],0.0,0.0,0.0
277,0,[],0.0,0.0,0.0
297,0,[],0.0,0.0,0.0
341,0,[],0.0,0.0,0.0
346,0,[],0.0,0.0,0.0
350,0,[],0.0,0.0,0.0
379,0,[],0.0,0.0,0.0
404,0,[],0.0,0.0,0.0
415,0,[],0.0,0.0,0.0
487,0,[],0.0,0.0,0.0
7,1,"[72, 12]",0.4308359910028423,1.5701580329749425,1.1393220419721002
228,2,"[55, 6]",0.778760675136615,1.614503898066195,0.83574322292958
227,3,"[1, 50]",1.0665220865016913,2.39400179473692,1.3274797082352288
16,4,"[47, 28]",1.1052101224551214,2.62162286992004,1.5164127474649185
230,4,"[18, 65]",1.1052101224551214,2.2886652516358925,1.1834551291807711
9,5,"[51, 53]",1.2181423704099477,2.0967972811134303,0.8786549107034827
229,5,"[45, 76]",1.2181423704099477,2.5498404053342956,1.331698034924348
2,1,"[72, 12]",1.5701580329749425,3.42753996484131,1.8573819318663674
6,2,"[55, 6]",1.614503898066195,2.953592356025454,1.339088457959259
361,2,"[22, 10]",1.614503898066195,2.2352643401598518,0.6207604420936568
10,5,"[53, 51]",2.0967972811134303,3.68513502496772,1.5883377438542898
353,2,"[22, 10]",2.2352643401598518,3.1516250067577465,0.9163606665978947
360,4,"[0, 66]",2.2886652516358925,3.3742262184551297,1.0855609668192372
489,4,"[18, 65]",2.2886652516358925,4.733820400129,2.4451551484931073
5,3,"[1, 50]",2.39400179473692,4.651851760367395,2.2578499656304745
348,3,"[56, 41]",2.39400179473692,3.557714500481744,1.1637127057448238
231,0,[],2.5498404053342956,2.5498404053342956,0.0
493,5,"[45, 76]",2.5498404053342956,5.2958225696368,2.7459821643025046
15,4,[47],2.62162286992004,4.041873696367864,1.4202508264478237
20,2,[55],2.953592356025454,4.490959013357144,1.53736665733169
490,2,"[6, 22]",3.1516250067577465,6.521537205478114,3.3699121987203675
494,4,"[0, 66]",3.3742262184551297,7.193426878728779,3.8192006602736495
12,1,"[72, 12]",3.42753996484131,4.873234097151391,1.4456941323100811
363,3,"[56, 41]",3.557714500481744,5.357987828225334,1.8002733277435903
235,5,"[53, 51]",3.68513502496772,4.901734225063517,1.2165992000957973
17,4,"[47, 28]",4.041873696367864,6.494197412135405,2.452323715767541
495,3,"[1, 50]",4.651851760367395,7.8173800456890294,3.165528285321635
13,1,"[72, 12]",4.873234097151391,7.898660329626552,3.0254262324751613
232,5,"[53, 45]",5.2958225696368,6.489017261441874,1.1931946918050738
