TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
6,4,"[18, 65]",0.0,0.8900364997021896,0.8900364997021896
9,5,"[28, 51]",0.0,3.0858193571454615,3.0858193571454615
10,1,"[72, 12]",0.0,0.4404101437924026,0.4404101437924026
13,2,"[55, 6]",0.0,0.5033452916366956,0.5033452916366956
17,5,"[76, 47]",0.0,1.3094941611439452,1.3094941611439452
18,3,"[1, 50]",0.0,0.8849863819870739,0.8849863819870739
206,0,[],0.0,0.0,0.0
221,0,[],0.0,0.0,0.0
250,0,[],0.0,0.0,0.0
262,0,[],0.0,0.0,0.0
278,0,[],0.0,0.0,0.0
328,0,[],0.0,0.0,0.0
334,0,[],0.0,0.0,0.0
335,0,[],0.0,0.0,0.0
370,0,[],0.0,0.0,0.0
390,0,[],0.0,0.0,0.0
396,0,[],0.0,0.0,0.0
470,0,[],0.0,0.0,0.0
21,1,"[72, 12]",0.4404101437924026,1.589306195888358,1.1488960520959555
16,2,"[55, 6]",0.5033452916366956,1.7474630252977355,1.2441177336610398
207,3,"[1, 50]",0.8849863819870739,1.860740650045111,0.975754268058037
5,4,"[18, 65]",0.8900364997021896,2.3082265324658255,1.4181900327636359
7,5,"[76, 47]",1.3094941611439452,3.158867533626151,1.849373372482206
352,5,"[22, 10]",1.3094941611439452,2.1371747310253255,0.8276805698813803
2,1,"[72, 12]",1.589306195888358,2.977555582659924,1.388249386771566
208,2,"[55, 6]",1.7474630252977355,3.3049843755709656,1.5575213502732301
341,2,"[0, 66]",1.7474630252977355,2.6356492280972934,0.888186202799558
12,3,"[1, 50]",1.860740650045111,4.0732067402674135,2.2124660902223026
340,3,"[56, 41]",1.860740650045111,2.885205586337939,1.0244649362928282
347,5,"[22, 10]",2.1371747310253255,3.4279623878155787,1.2907876567902532
336,4,"[70, 30]",2.3082265324658255,4.02746822074242,1.7192416882765942
476,4,"[18, 65]",2.3082265324658255,4.010054525144556,1.70182799267873
337,2,"[0, 66]",2.6356492280972934,4.362678001513739,1.7270287734164458
351,3,"[56, 41]",2.885205586337939,4.685478914081529,1.8002733277435903
11,1,"[72, 12]",2.977555582659924,3.887098243013987,0.9095426603540631
339,1,"[25, 36]",2.977555582659924,5.691552005931969,2.7139964232720453
8,5,"[76, 47]",3.158867533626151,4.778505030707713,1.6196374970815617
209,0,[],3.3049843755709656,3.3049843755709656,0.0
475,2,"[55, 6]",3.3049843755709656,5.650763530017649,2.3457791544466833
214,5,"[28, 51]",3.4279623878155787,4.452353218974954,1.0243908311593755
343,5,"[22, 10]",3.4279623878155787,5.704083969671997,2.276121581856418
3,1,"[72, 12]",3.887098243013987,6.634874415522733,2.7477761725087455
474,4,"[18, 65]",4.010054525144556,6.973582537135622,2.963528011991066
213,4,"[70, 30]",4.02746822074242,5.311593222146962,1.2841250014045427
477,3,"[1, 50]",4.0732067402674135,7.386232891174846,3.313026150907432
