TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
5,4,"[18, 45]",0.0,0.8970661665286688,0.8970661665286688
11,5,"[65, 53]",0.0,1.0186567916866447,1.0186567916866447
15,1,"[72, 12]",0.0,0.5265773476995993,0.5265773476995993
17,2,"[55, 6]",0.0,0.5698249118594826,0.5698249118594826
20,3,"[1, 50]",0.0,0.8736404131350307,0.8736404131350307
271,0,[],0.0,0.0,0.0
290,0,[],0.0,0.0,0.0
316,0,[],0.0,0.0,0.0
335,0,[],0.0,0.0,0.0
357,0,[],0.0,0.0,0.0
423,0,[],0.0,0.0,0.0
432,0,[],0.0,0.0,0.0
436,0,[],0.0,0.0,0.0
472,0,[],0.0,0.0,0.0
497,0,[],0.0,0.0,0.0
507,0,[],0.0,0.0,0.0
599,0,[],0.0,0.0,0.0
27,1,"[72, 12]",0.5265773476995993,1.6754733997955547,1.1488960520959552
6,2,"[55, 6]",0.5698249118594826,1.7189718080082694,1.1491468961487867
23,3,"[1, 50]",0.8736404131350307,2.325925778742734,1.4522853656077035
276,4,"[18, 45]",0.8970661665286688,1.9062656665327704,1.0091995000041016
9,5,"[65, 53]",1.0186567916866447,2.6222848590891124,1.6036280674024677
12,5,"[76, 47]",1.0186567916866447,2.6153208655480054,1.5966640738613607
272,1,"[72, 12]",1.6754733997955547,2.8913883216864456,1.215914921890891
273,2,"[55, 6]",1.7189718080082694,2.991580758958775,1.2726089509505054
610,4,"[18, 45]",1.9062656665327704,3.0369428748470915,1.130677208314321
275,3,"[1, 50]",2.325925778742734,4.232050304196018,1.9061245254532837
13,5,"[76, 47]",2.6153208655480054,4.154550902092595,1.5392300365445895
602,5,"[53, 65]",2.6222848590891124,4.538570027036069,1.916285167946957
16,1,"[72, 12]",2.8913883216864456,4.289211832714431,1.397823511027985
18,2,"[55, 6]",2.991580758958775,3.4379435877130304,0.4463628287542556
444,2,"[22, 10]",2.991580758958775,3.730581290854127,0.7390005318953521
274,4,"[18, 45]",3.0369428748470915,5.055341874855294,2.018399000008203
7,2,"[55, 6]",3.4379435877130304,4.169218844093519,0.731275256380489
450,5,"[0, 41]",4.154550902092595,5.337360273144968,1.1828093710523735
19,2,"[22, 55]",4.169218844093519,5.441214464540659,1.2719956204471394
21,3,"[1, 50]",4.232050304196018,6.48990040508111,2.2578501008850926
434,3,"[66, 30]",4.232050304196018,5.5518166542561245,1.3197663500601067
2,1,"[72, 12]",4.289211832714431,6.318928001196346,2.029716168481915
10,5,"[65, 53]",4.538570027036069,6.122026691867482,1.583456664831413
14,4,"[18, 28]",5.055341874855294,7.833809618297353,2.778467743442059
277,0,[],5.055341874855294,5.055341874855294,0.0
613,4,"[45, 51]",5.055341874855294,9.025574838392707,3.9702329635374127
282,5,"[76, 47]",5.337360273144968,7.427956438037748,2.09059616489278
438,5,"[41, 0]",5.337360273144968,6.783016009455535,1.4456557363105667
