序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,2.01,1,6
4,FAQJ00-3450,2,A,0,,2,2.66,1,
5,FDQJ00-2000,2,D,1,,2,2.47,1,
6,ABQJ00-0010,2,B,2,,2,3.09,1,
7,AJYY00-0030,2,J,0,,2,1.26,,
8,AJZY00-0020,2,J,0,,2,1.12,,
9,AJZY00-0040,2,J,0,AJZY00-0020,2,0.78,,
10,AJYY00-0050,2,J,0,,2,1.6,,
11,AJYY00-0070,2,J,0,AJYY00-0050,2,0.99,,
12,AJZY00-0060,2,J,0,,2,1.49,,
13,AJZY00-0080,2,J,0,AJZY00-0060,2,1.06,,
14,AJCP00-0090,2,J,0,,2,1.66,,
15,AJCP00-0100,2,J,0,,2,0.78,,
16,AJCP00-0130,2,J,0,AJCP00-0100,2,1.2,,
17,AJCP00-0110,2,J,0,,2,1.76,,
18,AJCP00-0120,2,J,0,,2,0.77,,
19,AJCP00-0140,2,J,0,"AJCP00-0110,AJCP00-0120",2,1.74,,
20,AJCP00-0150,2,J,0,,2,0.98,,
21,AJCP00-0160,2,J,0,AJCP00-0150,2,2.67,,
22,RJND-N11245-13,2,J,0,AJCP00-0160,2,2.76,,
23,AJCP00-0170,2,J,0,RJND-N11245-13,2,0.49,,
24,RJND-N98513-19,2,J,0,AJWB00-0190,2,1.49,,
25,AJWB00-0180,2,J,0,RJND-N98513-19,2,0.78,,
26,AJWB00-0190,2,J,0,,2,0.81,,
27,AEQJ00-0010,2,E,4,,2,8.23,,
28,AEQJ00-0080,2,E,4,,2,54.83,,
29,AGQJ00-0010,2,G,0,,2,3.43,,
30,FJQJ00-0370,2,J,0,,2,0.79,,
31,ABHS00-2180,2,B,2,,2,2.4,,
32,A-2,1,,-1,A-1,0,0.0,,
33,AFQJ00-0100,2,F,4,,3,0.61,,
34,AFZG00-0110,2,F,4,,3,0.61,,
35,AFZG00-0130,2,F,4,,3,0.36,,
36,AFZG00-0150,2,F,4,,5,0.3,,
37,AFZG00-0160,2,F,4,,1,0.44,,
38,AFZG00-0170,2,F,4,,1,0.53,,
39,AKQS00-0020,2,K,4,,1,1.08,,6
40,AKCP00-0040,2,K,4,,1,1.7,,
41,AKYY00-0050,2,K,4,,1,1.29,,
42,AKCP00-0060,2,K,4,,1,1.13,,
43,AKCP00-0070,2,K,4,,1,1.93,,
44,AMYG00-0010,2,M,0,,1,0.51,,
45,AWWB00-0010,2,W,1,,2,0.47,,
46,AWWB00-0020,2,W,1,,1,0.82,,
47,AWWB00-0030,2,W,1,,1,0.86,,
48,AWWC00-0040,2,W,1,,1,0.75,,4
49,AWWB00-0050,2,W,1,,1,0.69,,
50,BWQS00-0090,2,W,1,,1,1.07,,6
51,AWWB00-1600,2,W,1,,1,0.55,,
52,FWQJ00-1960,2,W,1,,1,0.59,,
53,AYWB00-0050,2,Y,3,,1,4.35,,
54,AYQQ00-0060,2,Y,3,,2,3.77,,2
55,AYHS00-0070,2,Y,3,,1,5.21,,
56,AYQQ00-0080,2,Y,3,,1,4.6,,2
57,AYZQ00-0090,2,Y,3,,1,3.09,,
58,AYWC00-1980,2,Y,3,,3,5.09,,4
59,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,7.05,,
60,ACZY00-0010,2,C,4,,1,1.06,,
61,ACYY00-0020,2,C,4,,1,0.8,,
62,ACCP00-0040,2,C,4,,1,0.53,,
63,ACCP00-0050,2,C,4,,1,0.49,,
64,ACCP00-0060,2,C,4,,1,0.45,,
65,ACCP00-0070,2,C,4,,1,0.43,,
66,ACCP00-0080,2,C,4,,1,0.54,,
67,ACZY00-0090,2,C,4,,1,0.74,,
68,AQHS00-0020,2,Q,2,,1,1.49,,
69,AQHS00-0030,2,Q,2,,1,0.88,,
70,AQHS00-0040,2,Q,2,,1,1.29,,
71,AQHS00-0050,2,Q,2,,1,1.31,,
72,AQHS00-0060,2,Q,2,,1,1.42,,
73,AQHS00-0070,2,Q,2,,1,1.15,,
74,AQHS00-0090,2,Q,2,,1,1.51,,
75,AQHS00-0100,2,Q,2,,1,0.75,,
76,AQHS00-0120,2,Q,2,,1,2.01,,
77,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.87,,
78,AQHS00-0150,2,Q,2,,1,0.86,,
79,AQHD00-0180,2,Q,2,,1,1.23,,
80,AQWC00-0190,2,Q,2,,1,0.76,,4
81,AJZY00-0220,2,J,0,,1,1.91,,
82,AJZY00-0240,2,J,0,,1,0.38,,
83,AJYY00-0250,2,J,0,,1,2.28,,
84,AJZY00-0260,2,J,0,,1,1.77,,
85,AJYY00-0270,2,J,0,,1,0.4,,
86,AJZY00-0280,2,J,0,,1,0.52,,
87,AJHS00-0300,2,J,0,,1,0.68,,
88,AJYYA1-0310,2,J,0,,2,1.08,,
89,AJWC00-0560,2,J,0,,1,0.4,,4
90,AJWC00-0570,2,J,0,,1,1.85,,4
91,AEQS00-0020,2,E,4,,1,1.44,,6
92,AEQS00-0030,2,E,4,,1,0.8,,6
93,AEHS00-0040,2,E,4,,1,6.73,,
94,AEQX00-0050,2,E,4,,1,0.71,,4
95,AEQS00-0060,2,E,4,,1,0.57,,6
96,AEQS00-0070,2,E,4,,1,0.55,,6
97,AEZY00-0430,2,E,4,,1,1.58,,
98,DXHS00-0010,2,X,2,,1,2.48,,
99,DXHS00-0020,2,X,2,,2,1.89,,
100,DXHS00-0030,2,X,2,,1,1.0,,
101,AGHXB1-0070,2,G,0,,1,1.68,,4
102,AGHXB2-0080,2,G,0,,1,2.02,,4
103,AGHXB3-0090,2,G,0,,1,2.44,,4
104,AGHXB4-0100,2,G,0,,1,2.29,,4
105,AGHS00-0120,2,G,0,,2,2.45,,
106,AGWC00-0130,2,G,0,,1,1.95,,4
107,EGZY00-0140,2,G,0,,1,1.07,,
108,EGYY00-0150,2,G,0,,1,1.44,,
109,ENWCB1-0390,2,N,3,,2,1.6,,4
110,ENHSB1-0430,2,N,3,,1,3.07,,
111,ENHSB1-0310,2,N,3,,1,1.66,,
112,ENHSB1-0320,2,N,3,,1,1.65,,
113,ENHSB1-0330,2,N,3,,1,2.01,,
114,ENHSB1-0340,2,N,3,,1,1.21,,
115,ENWCB1-0370,2,N,3,,1,1.97,,4
116,ENQSB1-0360,2,N,3,,1,2.26,,6
117,ENHDB1-0270,2,N,3,,1,2.12,,
