序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,2.08,1,6
4,ABQJ00-0010,2,B,2,,2,3.22,1,
5,AJYY00-0010,2,J,0,,2,0.98,,
6,AJYY00-0030,2,J,0,AJYY00-0010,2,1.23,,
7,AJZY00-0040,2,J,0,,2,1.26,,
8,AJZY00-0060,2,J,0,,2,1.18,,
9,AJZY00-0080,2,J,0,AJZY00-0060,2,1.65,,
10,AJCP00-0100,2,J,0,,2,0.77,,
11,AJCP00-0130,2,J,0,AJCP00-0100,2,1.4,,
12,AJCP00-0120,2,J,0,,2,0.52,,
13,AJCP00-0140,2,J,0,AJCP00-0120,2,0.73,,
14,AJCP00-0150,2,J,0,,2,1.09,,
15,AJCP00-0160,2,J,0,AJCP00-0150,2,2.74,,
16,AJCP00-0170,2,J,0,AJCP00-0160,2,0.69,,
17,AJWB00-0190,2,J,0,,2,0.91,,
18,AJQJ00-0200,2,J,0,,2,1.25,,
19,AGQJ00-0010,2,G,0,,2,4.52,,
20,FJQJ00-0370,2,J,0,,2,1.24,,
21,A-2,1,,-1,A-1,0,0.0,,
22,AFQJ00-0100,2,F,4,,3,0.78,,
23,AFZG00-0110,2,F,4,,3,0.65,,
24,AFZG00-0120,2,F,4,,3,0.61,,
25,AFZG00-0140,2,F,4,,5,0.46,,
26,AFZG00-0160,2,F,4,,1,0.57,,
27,AFZG00-0170,2,F,4,,1,0.54,,
28,AKCP00-0040,2,K,4,,1,1.2,,
29,AKYY00-0050,2,K,4,,1,1.45,,
30,AKCP00-0060,2,K,4,,1,1.41,,
31,AKCP00-0070,2,K,4,,1,1.28,,
32,AMYG00-0010,2,M,0,,1,0.75,,
33,AWWB00-0010,2,W,1,,2,0.71,,
34,AWWB00-0020,2,W,1,,1,0.82,,
35,AWWB00-0030,2,W,1,,1,0.53,,
36,BWQS00-0090,2,W,1,,1,1.14,,6
37,AWWB00-1600,2,W,1,,1,0.43,,
38,AYWB00-0050,2,Y,3,,1,3.77,,
39,AYQQ00-0060,2,Y,3,,2,6.39,,2
40,AYHS00-0070,2,Y,3,,1,5.28,,
41,AYZQ00-0090,2,Y,3,,1,6.5,,
42,AYWC00-1980,2,Y,3,,3,4.22,,4
43,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.66,,
44,ACZY00-0010,2,C,4,,1,0.92,,
45,ACCP00-0030,2,C,4,,1,0.56,,
46,ACCP00-0070,2,C,4,,1,0.53,,
47,ACCP00-0080,2,C,4,,1,0.44,,
48,AQHS00-0020,2,Q,2,,1,1.34,,
49,AQHS00-0030,2,Q,2,,1,0.83,,
50,AQHS00-0040,2,Q,2,,1,1.19,,
51,AQHS00-0060,2,Q,2,,1,1.46,,
52,AQHS00-0080,2,Q,2,,1,1.44,,
53,AQHS00-0090,2,Q,2,,1,1.49,,
54,AQHS00-0100,2,Q,2,,1,1.31,,
55,AQHS00-0120,2,Q,2,,1,1.61,,
56,AQHS00-0130,2,Q,2,,2,1.37,,
57,RQND-N42671-0,2,Q,2,AQHS00-0120,2,1.92,,
58,AQHS00-0140,2,Q,2,RQND-N42671-0,2,0.88,,
59,AQHS00-0150,2,Q,2,AQHS00-0130,1,1.32,,
60,AQQS00-0160,2,Q,2,,1,0.59,,6
61,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.24,,2
62,AQHD00-0180,2,Q,2,,1,0.6,,
63,AQWC00-0190,2,Q,2,,1,1.44,,4
64,AJYY00-0230,2,J,0,,1,0.33,,
65,AJYY00-0250,2,J,0,,1,1.28,,
66,AJZY00-0260,2,J,0,,1,2.7,,
67,AJYY00-0270,2,J,0,,1,0.35,,
68,AJZY00-0280,2,J,0,,1,0.32,,
69,AJHS00-0300,2,J,0,,1,0.48,,
70,AJYYA1-0310,2,J,0,,2,0.85,,
71,AJWC00-0560,2,J,0,,1,0.41,,4
72,AJWC00-0580,2,J,0,,5,1.88,,4
73,AEQS00-0020,2,E,4,,1,1.08,,6
74,AEQS00-0030,2,E,4,,1,1.11,,6
75,AEHS00-0040,2,E,4,,1,5.52,,
76,AEQX00-0050,2,E,4,,1,1.09,,4
77,AEQS00-0060,2,E,4,,1,0.51,,6
78,AEQS00-0070,2,E,4,,1,0.5,,6
79,AEZY00-0430,2,E,4,,1,1.07,,
80,DXHS00-0020,2,X,2,,2,1.58,,
81,DXHS00-0030,2,X,2,,1,0.64,,
82,AGHXB1-0070,2,G,0,,1,1.71,,4
83,AGHXB2-0080,2,G,0,,1,2.73,,4
84,AGHXB3-0090,2,G,0,,1,0.56,,4
85,AGHXB4-0100,2,G,0,,1,1.45,,4
86,AGHXB5-0110,2,G,0,,1,2.7,,4
87,EGZY00-0140,2,G,0,,1,1.85,,
88,EGYY00-0150,2,G,0,,1,1.22,,
89,ENWCB1-0390,2,N,3,,2,2.2,,4
90,ENHSB1-0380,2,N,3,,1,2.41,,
91,ENHSB1-0430,2,N,3,,1,1.72,,
92,ENHSB1-0310,2,N,3,,1,1.66,,
93,ENHSB1-0320,2,N,3,,1,1.46,,
94,ENHSB1-0330,2,N,3,,1,1.65,,
95,ENHSB1-0340,2,N,3,,1,2.28,,
96,ENHDB1-0290,2,N,3,,1,1.66,,
97,ENHDB1-0270,2,N,3,,1,1.6,,
98,ENHDB1-0260,2,N,3,,1,1.89,,
99,ENHDB1-0250,2,N,3,,1,1.66,,
100,ENHDB1-0240,2,N,3,,1,1.61,,
101,ENWCB1-0350,2,N,3,,5,2.09,,4
102,ENHDB1-0200,2,N,3,,1,2.08,,
103,ENHDB1-0190,2,N,3,,1,1.99,,
104,ENHSB1-0440,2,N,3,,1,2.21,,
105,ENHSB1-0420,2,N,3,,1,1.63,,
106,ENHSB1-0400,2,N,3,,1,1.71,,
107,ARWB00-0020,2,R,1,,2,3.31,,
108,ARWB00-0030,2,R,1,,2,2.56,,
109,ARWB00-0040,2,R,1,,2,2.66,,
110,ARWB00-0050,2,R,1,,2,2.03,,
111,ARWB00-0080,2,R,1,,2,3.06,,
112,ARWB00-0100,2,R,1,,2,0.82,,
113,ARWB00-0110,2,R,1,,2,1.17,,
114,ARWB00-0120,2,R,1,,2,0.97,,
115,ARWB00-0130,2,R,1,,2,1.28,,
116,A-3,1,,-1,A-2,0,0.0,,
117,AJYYA2-0320,2,J,0,,2,1.1,,
