序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.31,1,6
4,FAQJ00-3450,2,A,0,,2,3.9,1,
5,ABQJ00-0010,2,B,2,,2,2.38,1,
6,AJZY00-0020,2,J,0,,2,1.21,,
7,RJND-N27632-32,2,J,0,RJND-N36752-5,2,1.57,,
8,RJND-N36752-5,2,J,0,AJZY00-0020,2,0.84,,
9,AJZY00-0040,2,J,0,RJND-N27632-32,2,1.52,,
10,AJYY00-0050,2,J,0,,2,1.27,,
11,RJND-N38717-6,2,J,0,AJYY00-0050,2,1.27,,
12,AJYY00-0070,2,J,0,RJND-N38717-6,2,1.13,,
13,AJZY00-0060,2,J,0,,2,1.36,,
14,AJCP00-0100,2,J,0,,2,0.51,,
15,AJCP00-0130,2,J,0,AJCP00-0100,2,1.52,,
16,AJCP00-0120,2,J,0,,2,0.43,,
17,RJND-N62360-37,2,J,0,AJCP00-0120,2,0.4,,
18,AJCP00-0140,2,J,0,RJND-N62360-37,2,1.18,,
19,AJCP00-0160,2,J,0,,2,2.63,,
20,RJND-N15695-39,2,J,0,RJND-N28987-29,2,2.49,,
21,RJND-N28987-29,2,J,0,AJCP00-0160,2,3.71,,
22,AJCP00-0170,2,J,0,RJND-N15695-39,2,0.53,,
23,AJWB00-0180,2,J,0,,2,1.24,,
24,AJQJ00-0200,2,J,0,,2,1.04,,
25,AEQJ00-0010,2,E,4,,2,5.06,,
26,AEQJ00-0080,2,E,4,,2,31.82,,
27,FJQJ00-0370,2,J,0,,2,0.69,,
28,ABHS00-2180,2,B,2,,2,1.83,,
29,A-2,1,,-1,A-1,0,0.0,,
30,AFQJ00-0100,2,F,4,,3,0.41,,
31,AFZG00-0110,2,F,4,,3,0.95,,
32,AFZG00-0130,2,F,4,,3,0.47,,
33,AFZG00-0150,2,F,4,,5,0.39,,
34,AKQS00-0020,2,K,4,,1,0.97,,6
35,AKCP00-0040,2,K,4,,1,1.04,,
36,AKYY00-0050,2,K,4,,1,1.65,,
37,AKCP00-0060,2,K,4,,1,1.25,,
38,AWWB00-0020,2,W,1,,1,0.7,,
39,AWWB00-0030,2,W,1,,1,0.59,,
40,AWWB00-0050,2,W,1,,1,0.69,,
41,AWWB00-1600,2,W,1,,1,0.45,,
42,FWQJ00-1960,2,W,1,,1,0.93,,
43,AYQQ00-0060,2,Y,3,,2,3.74,,2
44,AYHS00-0070,2,Y,3,,1,5.63,,
45,ACYY00-0020,2,C,4,,1,0.59,,
46,ACCP00-0050,2,C,4,,1,0.62,,
47,ACCP00-0060,2,C,4,,1,0.6,,
48,ACZY00-0090,2,C,4,,1,0.72,,
49,AQHS00-0020,2,Q,2,,1,1.6,,
50,AQHS00-0030,2,Q,2,,1,0.99,,
51,AQHS00-0040,2,Q,2,,1,1.18,,
52,AQHS00-0050,2,Q,2,,1,1.12,,
53,AQHS00-0060,2,Q,2,,1,1.31,,
54,AQHS00-0070,2,Q,2,,1,1.09,,
55,AQHS00-0080,2,Q,2,,1,1.19,,
56,AQHS00-0090,2,Q,2,,1,1.74,,
57,AQHS00-0100,2,Q,2,,1,1.24,,
58,AQHS00-0130,2,Q,2,,2,1.48,,
59,AQHS00-0140,2,Q,2,,2,1.07,,
60,RQND-N37629-1,2,Q,2,AQHS00-0130,2,2.64,,
61,AQHS00-0150,2,Q,2,RQND-N37629-1,1,0.77,,
62,AQQS00-0160,2,Q,2,,1,0.86,,6
63,AQHD00-0180,2,Q,2,,1,1.09,,
64,AQWC00-0190,2,Q,2,,1,0.95,,4
65,AJZY00-0220,2,J,0,,1,3.0,,
66,AJZY00-0240,2,J,0,,1,0.31,,
67,AJYY00-0250,2,J,0,,1,1.73,,
68,AJZY00-0260,2,J,0,,1,2.69,,
69,AJYY00-0270,2,J,0,,1,0.28,,
70,AJZY00-0280,2,J,0,,1,0.52,,
71,AJQX00-0290,2,J,0,,1,1.08,,4
72,AJHS00-0300,2,J,0,,1,0.57,,
73,AJYYA1-0310,2,J,0,,2,1.04,,
74,AJWC00-0560,2,J,0,,1,0.35,,4
75,AJWC00-0570,2,J,0,,1,1.73,,4
76,AEQS00-0020,2,E,4,,1,1.66,,6
77,AEQS00-0030,2,E,4,,1,0.91,,6
78,AEHS00-0040,2,E,4,,1,6.49,,
79,AEQX00-0050,2,E,4,,1,1.0,,4
80,AEQS00-0060,2,E,4,,1,0.66,,6
81,AEQS00-0070,2,E,4,,1,0.73,,6
82,AEZY00-0430,2,E,4,,1,1.33,,
83,DXHS00-0010,2,X,2,,1,1.73,,
84,DXHS00-0020,2,X,2,,2,1.43,,
85,AGHXB1-0070,2,G,0,,1,1.44,,4
86,AGHXB2-0080,2,G,0,,1,2.07,,4
87,AGHXB5-0110,2,G,0,,1,1.94,,4
88,AGHS00-0120,2,G,0,,2,2.24,,
89,AGWC00-0130,2,G,0,,1,2.55,,4
90,EGZY00-0140,2,G,0,,1,2.47,,
91,ENHSB1-0380,2,N,3,,1,2.1,,
92,ENHSB1-0310,2,N,3,,1,1.37,,
93,ENHSB1-0320,2,N,3,,1,1.42,,
94,ENHSB1-0330,2,N,3,,1,1.95,,
95,ENHSB1-0340,2,N,3,,1,2.1,,
96,ENWCB1-0370,2,N,3,,1,1.69,,4
97,ENHDB1-0300,2,N,3,,1,1.48,,
98,ENHDB1-0270,2,N,3,,1,1.55,,
99,ENHDB1-0260,2,N,3,,1,1.86,,
100,ENHDB1-0250,2,N,3,,1,1.8,,
101,ENHDB1-0240,2,N,3,,1,1.72,,
102,ENHDB1-0220,2,N,3,,1,0.84,,
103,ENWCB1-0350,2,N,3,,5,1.71,,4
104,ENHDB1-0210,2,N,3,,1,1.7,,
105,ENHDB1-0200,2,N,3,,1,1.67,,
106,ENHSB1-0170,2,N,3,,1,1.57,,
107,ENHSB1-0420,2,N,3,,1,2.99,,
108,ENHSB1-0400,2,N,3,,1,2.57,,
109,ARWB00-0010,2,R,1,,2,2.4,,
110,ARWB00-0020,2,R,1,,2,2.04,,
111,ARWB00-0030,2,R,1,,2,2.16,,
112,ARWB00-0040,2,R,1,,2,1.64,,
113,ARWB00-0050,2,R,1,,2,2.27,,
114,ARWB00-0060,2,R,1,,2,1.88,,
115,ARWB00-0070,2,R,1,,2,3.25,,
116,ARWB00-0090,2,R,1,,2,0.82,,
117,ARWB00-0100,2,R,1,,2,1.16,,
