TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
192,0,[],0.0,0.0,0.0
193,3,"[53, 77]",0.0,0.9880585217735285,0.9880585217735285
195,5,"[71, 10]",0.0,1.4646415096087537,1.4646415096087537
211,0,[],0.0,0.0,0.0
229,0,[],0.0,0.0,0.0
235,5,"[24, 0]",0.0,0.6066669643777104,0.6066669643777104
240,0,[],0.0,0.0,0.0
244,1,"[6, 20]",0.0,0.7056670400294061,0.7056670400294061
256,0,[],0.0,0.0,0.0
278,2,"[30, 3]",0.0,0.7543485487823438,0.7543485487823438
296,0,[],0.0,0.0,0.0
304,0,[],0.0,0.0,0.0
307,4,"[56, 14]",0.0,1.288324073996744,1.288324073996744
309,0,[],0.0,0.0,0.0
315,3,"[44, 18]",0.0,0.5486436107097383,0.5486436107097383
318,2,"[72, 41]",0.0,0.5368603343002847,0.5368603343002847
319,2,"[61, 34]",0.0,1.1824563474316419,1.1824563474316419
334,0,[],0.0,0.0,0.0
352,0,[],0.0,0.0,0.0
361,0,[],0.0,0.0,0.0
362,3,"[1, 40]",0.0,1.3168607063329685,1.3168607063329685
363,1,"[5, 22]",0.0,0.43370475445783596,0.43370475445783596
364,5,"[12, 19]",0.0,0.9976549037549968,0.9976549037549968
365,1,"[66, 65]",0.0,1.0499990343370071,1.0499990343370071
366,4,"[45, 55]",0.0,0.5371056330532222,0.5371056330532222
427,0,[],0.0,0.0,0.0
432,4,"[48, 60]",0.0,0.7770461122331227,0.7770461122331227
436,1,"[5, 22]",0.43370475445783596,1.6109033887738966,1.1771986343160608
194,2,"[72, 41]",0.5368603343002847,1.8234739178696429,1.2866135835693582
367,0,[],0.5371056330532222,0.5371056330532222,0.0
373,4,"[45, 55]",0.5371056330532222,1.2249777861994928,0.6878721531462706
293,3,"[44, 18]",0.5486436107097383,1.8412108055182979,1.2925671948085595
236,0,[],0.6066669643777104,0.6066669643777104,0.0
388,5,"[24, 0]",0.6066669643777104,1.3176048291485394,0.710937864770829
245,0,[],0.7056670400294061,0.7056670400294061,0.0
253,1,"[6, 20]",0.7056670400294061,2.45076257637431,1.745095536344904
254,2,"[30, 3]",0.7543485487823438,2.8626561731706426,2.1083076243882988
390,4,"[48, 60]",0.7770461122331227,1.5836002757350454,0.8065541635019227
247,3,"[53, 77]",0.9880585217735285,3.3495182568922166,2.361459735118688
393,5,"[12, 19]",0.9976549037549968,1.7758257001407585,0.7781707963857617
320,0,[],1.1824563474316419,1.1824563474316419,0.0
327,2,"[61, 34]",1.1824563474316419,2.0346771400894577,0.8522207926578158
386,4,"[45, 55]",1.2249777861994928,2.110730944313299,0.8857531581138061
398,4,"[56, 14]",1.288324073996744,2.3297194204705676,1.0413953464738235
325,3,"[1, 40]",1.3168607063329685,2.601339623659501,1.2844789173265327
239,5,"[24, 0]",1.3176048291485394,2.199167788244399,0.8815629590958598
196,0,[],1.4646415096087537,1.4646415096087537,0.0
