TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
225,0,[],0.0,0.0,0.0
226,2,"[30, 3]",0.0,1.1605362022907781,1.1605362022907781
229,3,"[48, 60]",0.0,1.1704872062081273,1.1704872062081273
247,0,[],0.0,0.0,0.0
272,0,[],0.0,0.0,0.0
285,0,[],0.0,0.0,0.0
305,0,[],0.0,0.0,0.0
313,4,"[53, 77]",0.0,1.175789697447661,1.175789697447661
327,2,"[72, 41]",0.0,0.7682656574676366,0.7682656574676366
328,1,"[6, 20]",0.0,1.096644687501331,1.096644687501331
357,0,[],0.0,0.0,0.0
362,0,[],0.0,0.0,0.0
363,5,"[24, 0]",0.0,1.0427088909306552,1.0427088909306552
365,0,[],0.0,0.0,0.0
369,5,"[12, 19]",0.0,1.2171390111242317,1.2171390111242317
370,4,"[1, 40]",0.0,1.5003576393765625,1.5003576393765625
371,1,"[5, 22]",0.0,0.5841737627457478,0.5841737627457478
376,4,"[45, 55]",0.0,0.9422905961280874,0.9422905961280874
378,2,"[61, 34]",0.0,1.4061643428078636,1.4061643428078636
381,1,"[66, 65]",0.0,1.235292931043106,1.235292931043106
406,0,[],0.0,0.0,0.0
428,0,[],0.0,0.0,0.0
437,0,[],0.0,0.0,0.0
438,5,"[71, 10]",0.0,1.5747648228086006,1.5747648228086006
439,3,"[56, 14]",0.0,1.4171564813964186,1.4171564813964186
440,3,"[44, 18]",0.0,0.8369139974695331,0.8369139974695331
518,0,[],0.0,0.0,0.0
355,1,"[5, 22]",0.5841737627457478,1.867585808470126,1.2834120457243783
350,2,"[72, 41]",0.7682656574676366,2.202978616968156,1.4347129595005192
317,3,"[44, 18]",0.8369139974695331,2.3061630940783586,1.4692490966088254
360,4,"[45, 55]",0.9422905961280874,2.4405326754240884,1.498242079296001
382,5,"[24, 0]",1.0427088909306552,2.549897195884961,1.507188304954306
273,1,"[6, 20]",1.096644687501331,2.736843759660408,1.640199072159077
366,2,"[30, 3]",1.1605362022907781,2.794958173274777,1.6344219709839989
356,3,"[48, 60]",1.1704872062081273,2.9016278555417454,1.731140649333618
228,4,"[53, 77]",1.175789697447661,2.94441453151659,1.768624834068929
289,5,"[12, 19]",1.2171390111242317,3.0228943298345046,1.8057553187102728
349,1,"[66, 65]",1.235292931043106,3.108820708790852,1.873527777747746
375,2,"[61, 34]",1.4061643428078636,3.3556194226801583,1.9494550798722947
227,3,"[56, 14]",1.4171564813964186,3.4140587320996256,1.996902250703207
230,4,[1],1.5003576393765625,2.4639152959354713,0.9635576565589088
326,5,"[71, 10]",1.5747648228086006,3.700146736725814,2.125381913917213
291,1,"[5, 22]",1.867585808470126,3.6466603704242937,1.7790745619541677
314,2,"[72, 41]",2.202978616968156,4.072733610505535,1.8697549935373794
348,3,"[44, 18]",2.3061630940783586,4.165972026612099,1.8598089325337406
290,4,"[45, 55]",2.4405326754240884,4.4099199404543405,1.9693872650302522
