TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
195,0,[],0.0,0.0,0.0
197,2,"[30, 3]",0.0,0.9477713068086003,0.9477713068086003
199,1,"[66, 65]",0.0,1.2764694479786105,1.2764694479786105
213,0,[],0.0,0.0,0.0
232,0,[],0.0,0.0,0.0
235,4,"[45, 55]",0.0,0.7632553851103466,0.7632553851103466
244,0,[],0.0,0.0,0.0
247,3,"[56, 14]",0.0,1.4064203301282439,1.4064203301282439
262,0,[],0.0,0.0,0.0
283,4,"[53, 77]",0.0,1.0275808249530283,1.0275808249530283
302,4,"[1, 40]",0.0,1.4140060733522757,1.4140060733522757
304,0,[],0.0,0.0,0.0
307,0,[],0.0,0.0,0.0
308,3,"[44, 18]",0.0,0.6230360079182582,0.6230360079182582
310,0,[],0.0,0.0,0.0
314,3,"[48, 60]",0.0,0.9934386640861818,0.9934386640861818
315,5,"[24, 0]",0.0,0.7962504401834769,0.7962504401834769
323,1,"[5, 22]",0.0,0.4779603513374301,0.4779603513374301
344,0,[],0.0,0.0,0.0
352,2,"[72, 41]",0.0,0.5461165383995662,0.5461165383995662
362,0,[],0.0,0.0,0.0
372,0,[],0.0,0.0,0.0
373,5,"[12, 19]",0.0,1.1373265760091285,1.1373265760091285
375,2,"[61, 34]",0.0,1.3529004678659673,1.3529004678659673
376,1,"[6, 20]",0.0,0.7819553517830833,0.7819553517830833
377,5,"[71, 10]",0.0,1.4536291782887691,1.4536291782887691
439,0,[],0.0,0.0,0.0
298,1,"[5, 22]",0.4779603513374301,1.681712312127185,1.2037519607897549
313,2,"[72, 41]",0.5461165383995662,1.8234739178696429,1.2773573794700765
353,0,[],0.5461165383995662,0.5461165383995662,0.0
297,3,"[44, 18]",0.6230360079182582,1.9342012743156352,1.311165266397377
322,4,"[45, 55]",0.7632553851103466,2.0824621972237103,1.3192068121133635
374,1,"[6, 20]",0.7819553517830833,2.1742173681132844,1.392262016330201
198,5,"[24, 0]",0.7962504401834769,2.2086470072349,1.412396567051423
248,2,"[30, 3]",0.9477713068086003,2.4081126572222638,1.4603413504136635
196,3,"[48, 60]",0.9934386640861818,2.577038939821227,1.5836002757350451
280,4,"[53, 77]",1.0275808249530283,2.6381162107324494,1.6105353857794211
299,5,"[12, 19]",1.1373265760091285,2.8133868809181735,1.676060304909045
200,0,[],1.2764694479786105,1.2764694479786105,0.0
205,1,"[66, 65]",1.2764694479786105,2.6147034872874757,1.3382340393088652
209,2,"[61, 34]",1.3529004678659673,2.844286807395598,1.4913863395296305
206,3,"[56, 14]",1.4064203301282439,3.285226196716458,1.8788058665882141
204,4,"[1, 40]",1.4140060733522757,3.367709144840313,1.9537030714880375
208,5,"[71, 10]",1.4536291782887691,3.567998760885998,2.114369582597229
201,1,"[5, 22]",1.681712312127185,3.425382438783094,1.7436701266559087
202,2,"[72, 41]",1.8234739178696429,3.748766136002711,1.9252922181330683
