TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
201,0,[],0.0,0.0,0.0
202,1,"[19, 66]",0.0,1.1457359958464806,1.1457359958464806
203,1,"[0, 6]",0.0,0.8272571243353473,0.8272571243353473
205,4,"[14, 1]",0.0,1.6062340515942135,1.6062340515942135
218,0,[],0.0,0.0,0.0
240,0,[],0.0,0.0,0.0
247,1,[5],0.0,0.5208994384211235,0.5208994384211235
254,0,[],0.0,0.0,0.0
258,4,"[18, 45]",0.0,0.6821440972013874,0.6821440972013874
271,0,[],0.0,0.0,0.0
315,0,[],0.0,0.0,0.0
323,0,[],0.0,0.0,0.0
326,0,[],0.0,0.0,0.0
330,2,"[65, 61]",0.0,1.2360053714352477,1.2360053714352477
331,5,"[55, 24]",0.0,0.7858126531375602,0.7858126531375602
332,3,"[3, 48]",0.0,0.8804762334014135,0.8804762334014135
337,5,"[77, 12]",0.0,1.0018862044034402,1.0018862044034402
340,2,"[22, 72]",0.0,0.560285246618209,0.560285246618209
343,3,"[41, 44]",0.0,0.5853178711008488,0.5853178711008488
357,0,[],0.0,0.0,0.0
375,0,[],0.0,0.0,0.0
386,0,[],0.0,0.0,0.0
388,5,"[40, 71]",0.0,1.6400933301719705,1.6400933301719705
389,2,"[20, 30]",0.0,0.8512336068161879,0.8512336068161879
390,3,"[34, 56]",0.0,1.324206850888187,1.324206850888187
452,0,[],0.0,0.0,0.0
454,4,"[60, 53]",0.0,0.8783026130481484,0.8783026130481484
248,0,[],0.5208994384211235,0.5208994384211235,0.0
324,1,"[5, 10]",0.5208994384211235,2.076293349660713,1.5553939112395896
314,2,"[22, 72]",0.560285246618209,2.0061826676711116,1.4458974210529028
344,0,[],0.5853178711008488,0.5853178711008488,0.0
355,3,"[41, 44]",0.5853178711008488,1.3471601786388225,0.7618423075379738
259,0,[],0.6821440972013874,0.6821440972013874,0.0
356,4,"[18, 45]",0.6821440972013874,1.5698657775008704,0.8877216802994831
346,5,"[55, 24]",0.7858126531375602,1.9503302408271626,1.1645175876896023
336,1,"[0, 6]",0.8272571243353473,2.3866843250710175,1.5594272007356702
255,2,"[20, 30]",0.8512336068161879,2.4580564630115767,1.6068228561953888
349,4,"[60, 53]",0.8783026130481484,2.328982164277492,1.4506795512293436
348,3,"[3, 48]",0.8804762334014135,2.4946826807412177,1.6142064473398041
352,5,"[77, 12]",1.0018862044034402,2.9659799891156506,1.9640937847122104
335,1,"[19, 66]",1.1457359958464806,2.838991811747402,1.6932558159009212
256,2,"[65, 61]",1.2360053714352477,3.027165817413418,1.7911604459781703
351,3,"[41, 44]",1.3471601786388225,3.26105667086384,1.9138964922250175
354,3,"[34, 56]",1.3471601786388225,3.6538431541048118,2.306682975465989
350,4,"[18, 45]",1.5698657775008704,3.896631207853417,2.3267654303525465
264,4,"[14, 1]",1.6062340515942135,4.441399186125395,2.8351651345311812
347,5,"[55, 24]",1.9503302408271626,4.478185525186404,2.527855284359241
