序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,2.05,1,6
4,FAQJ00-3450,2,A,0,,2,2.7,1,
5,FDQJ00-2000,2,D,1,,2,2.06,1,
6,ABQJ00-0010,2,B,2,,2,3.44,1,
7,AJYY00-0030,2,J,0,,2,0.67,,
8,AJZY00-0060,2,J,0,,2,1.26,,
9,RJND-N30105-17,2,J,0,RJND-N40704-1,2,1.07,,
10,RJND-N40704-1,2,J,0,AJZY00-0060,2,1.36,,
11,AJZY00-0080,2,J,0,RJND-N30105-17,2,1.66,,
12,AJCP00-0090,2,J,0,,2,2.26,,
13,AJCP00-0110,2,J,0,,2,2.1,,
14,AJCP00-0150,2,J,0,,2,0.93,,
15,RJND-N30446-3,2,J,0,AJCP00-0150,1,0.65,,
16,AJCP00-0160,2,J,0,RJND-N30446-3,2,2.93,,
17,RJND-N64966-16,2,J,0,AJCP00-0160,2,2.33,,
18,AJCP00-0170,2,J,0,RJND-N64966-16,2,0.54,,
19,AJWB00-0190,2,J,0,,2,1.17,,
20,AEQJ00-0080,2,E,4,,2,44.38,,
21,FJQJ00-0370,2,J,0,,2,0.84,,
22,A-2,1,,-1,A-1,0,0.0,,
23,AFQJ00-0100,2,F,4,,3,0.9,,
24,AFZG00-0110,2,F,4,,3,0.92,,
25,AFZG00-0130,2,F,4,,3,0.42,,
26,AFZG00-0140,2,F,4,,5,0.56,,
27,AFZG00-0150,2,F,4,,5,0.4,,
28,AFZG00-0160,2,F,4,,1,0.36,,
29,AKCP00-0040,2,K,4,,1,1.33,,
30,AKCP00-0070,2,K,4,,1,1.64,,
31,AMYG00-0010,2,M,0,,1,0.68,,
32,AWWB00-0030,2,W,1,,1,0.88,,
33,AWWB00-0050,2,W,1,,1,0.8,,
34,BWQS00-0090,2,W,1,,1,1.28,,6
35,AWWB00-1600,2,W,1,,1,0.49,,
36,FWQJ00-1960,2,W,1,,1,0.99,,
37,AYWB00-0050,2,Y,3,,1,4.33,,
38,AYQQ00-0060,2,Y,3,,2,6.1,,2
39,AYZQ00-0090,2,Y,3,,1,7.76,,
40,AYWC00-1980,2,Y,3,,3,6.57,,4
41,ACCP00-0030,2,C,4,,1,0.7,,
42,ACCP00-0040,2,C,4,,1,0.82,,
43,ACCP00-0050,2,C,4,,1,0.45,,
44,ACCP00-0060,2,C,4,,1,0.51,,
45,ACCP00-0070,2,C,4,,1,0.36,,
46,ACCP00-0080,2,C,4,,1,0.33,,
47,ACZY00-0090,2,C,4,,1,0.91,,
48,AQHS00-0030,2,Q,2,,1,1.03,,
49,AQHS00-0050,2,Q,2,,1,1.26,,
50,AQHS00-0070,2,Q,2,,1,1.71,,
51,AQHS00-0080,2,Q,2,,1,1.24,,
52,AQHS00-0090,2,Q,2,,1,1.85,,
53,AQHS00-0100,2,Q,2,,1,1.89,,
54,AQHS00-0140,2,Q,2,,2,1.04,,
55,AQHS00-0150,2,Q,2,,1,1.14,,
56,AQQS00-0160,2,Q,2,,1,1.11,,6
57,AQHD00-0180,2,Q,2,,1,0.97,,
58,AQWC00-0190,2,Q,2,,1,1.13,,4
59,AJZY00-0240,2,J,0,,1,0.49,,
60,AJYY00-0250,2,J,0,,1,2.09,,
61,AJZY00-0260,2,J,0,,1,3.25,,
62,AJYY00-0270,2,J,0,,1,0.41,,
63,AJZY00-0280,2,J,0,,1,0.43,,
64,AJQX00-0290,2,J,0,,1,1.02,,4
65,AJHS00-0300,2,J,0,,1,0.55,,
66,AJYYA1-0310,2,J,0,,2,1.2,,
67,AJWC00-0580,2,J,0,,5,1.43,,4
68,AEQS00-0020,2,E,4,,1,1.2,,6
69,AEQS00-0030,2,E,4,,1,0.95,,6
70,AEQX00-0050,2,E,4,,1,0.8,,4
71,AEQS00-0060,2,E,4,,1,0.47,,6
72,AEZY00-0430,2,E,4,,1,1.86,,
73,DXHS00-0020,2,X,2,,2,1.34,,
74,DXHS00-0030,2,X,2,,1,0.9,,
75,AGHXB3-0090,2,G,0,,1,1.43,,4
76,AGHXB4-0100,2,G,0,,1,2.41,,4
77,AGHXB5-0110,2,G,0,,1,2.04,,4
78,AGWC00-0130,2,G,0,,1,1.27,,4
79,EGZY00-0140,2,G,0,,1,2.0,,
80,EGYY00-0150,2,G,0,,1,1.64,,
81,ENHSB1-0310,2,N,3,,1,0.82,,
82,ENWCB1-0370,2,N,3,,1,2.68,,4
83,ENQSB1-0360,2,N,3,,1,2.7,,6
84,ENHDB1-0290,2,N,3,,1,1.71,,
85,ENHDB1-0280,2,N,3,,1,2.07,,
86,ENHDB1-0270,2,N,3,,1,2.39,,
87,ENHDB1-0260,2,N,3,,1,1.78,,
88,ENHDB1-0250,2,N,3,,1,1.16,,
89,ENHDB1-0230,2,N,3,,1,1.53,,
90,ENHDB1-0220,2,N,3,,1,1.73,,
91,ENHDB1-0200,2,N,3,,1,1.56,,
92,ENHSB1-0170,2,N,3,,1,1.19,,
93,ENHSB1-0420,2,N,3,,1,2.77,,
94,ENHSB1-0410,2,N,3,,1,2.89,,
95,ARWB00-0020,2,R,1,,2,2.24,,
96,ARWB00-0030,2,R,1,,2,2.53,,
97,ARWB00-0060,2,R,1,,2,3.01,,
98,ARWB00-0070,2,R,1,,2,2.31,,
99,ARWB00-0090,2,R,1,,2,1.15,,
100,ARWB00-0120,2,R,1,,2,1.3,,
101,ARWB00-0130,2,R,1,,2,1.3,,
102,ARWB00-0140,2,R,1,,2,1.17,,
103,A-3,1,,-1,A-2,0,0.0,,
104,AJZYA5-0350,2,J,0,,2,0.78,,
105,AJYYB2-0410,2,J,0,,2,1.3,,
106,RJND-N24342-18,2,J,0,AJZYA5-0350,2,0.66,,
107,AJZYB3-0420,2,J,0,RJND-N24342-18,2,1.04,,
108,RJND-N39889-8,2,J,0,RJND-N71850-6,1,0.51,,
109,RJND-N71850-6,2,J,0,AJZYB3-0420,2,0.9,,
110,AJZY00-0450,2,J,0,RJND-N39889-8,2,1.1,,
111,AJCP00-0460,2,J,0,,2,1.27,,
112,AJCP00-0480,2,J,0,,2,1.3,,
113,AJYYC1-0490,2,J,0,,2,0.89,,
114,RJND-N24330-14,2,J,0,AJYYC1-0490,2,0.7,,
115,AJYYC2-0500,2,J,0,RJND-N24330-14,2,1.0,,
116,RJND-N98110-12,2,J,0,AJYYC1-0490,2,0.62,,
