序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,2.12,1,6
4,FDQJ00-2000,2,D,1,,2,2.1,1,
5,ABQJ00-0010,2,B,2,,2,4.27,1,
6,AJYY00-0010,2,J,0,,2,0.96,,
7,AJZY00-0020,2,J,0,,2,1.21,,
8,RJND-N11260-17,2,J,0,AJZY00-0020,2,0.77,,
9,AJZY00-0040,2,J,0,RJND-N11260-17,2,1.24,,
10,AJYY00-0050,2,J,0,,2,1.59,,
11,AJYY00-0070,2,J,0,AJYY00-0050,2,1.57,,
12,AJZY00-0060,2,J,0,,2,1.01,,
13,RJND-N78367-10,2,J,0,AJZY00-0060,2,1.39,,
14,AJZY00-0080,2,J,0,RJND-N78367-10,2,1.34,,
15,AJCP00-0090,2,J,0,,2,2.63,,
16,AJCP00-0100,2,J,0,,2,0.55,,
17,AJCP00-0130,2,J,0,AJCP00-0100,2,1.46,,
18,AJCP00-0120,2,J,0,,2,0.6,,
19,RJND-N82443-29,2,J,0,AJCP00-0120,2,0.47,,
20,AJCP00-0140,2,J,0,RJND-N82443-29,2,1.39,,
21,AJCP00-0150,2,J,0,,2,0.77,,
22,AJCP00-0160,2,J,0,AJCP00-0150,2,1.99,,
23,AJCP00-0170,2,J,0,AJCP00-0160,2,0.6,,
24,AJQJ00-0200,2,J,0,,2,1.28,,
25,AEQJ00-0010,2,E,4,,2,7.81,,
26,AEQJ00-0080,2,E,4,,2,36.04,,
27,AGQJ00-0010,2,G,0,,2,4.72,,
28,FJQJ00-0370,2,J,0,,2,1.2,,
29,ABHS00-2180,2,B,2,,2,2.21,,
30,A-2,1,,-1,A-1,0,0.0,,
31,AFQJ00-0100,2,F,4,,3,1.03,,
32,AFZG00-0110,2,F,4,,3,1.04,,
33,AFZG00-0120,2,F,4,,3,0.51,,
34,AFZG00-0130,2,F,4,,3,0.48,,
35,AFZG00-0140,2,F,4,,5,0.51,,
36,AFZG00-0150,2,F,4,,5,0.51,,
37,AFZG00-0170,2,F,4,,1,0.83,,
38,AKQS00-0020,2,K,4,,1,0.87,,6
39,AKZY00-0030,2,K,4,,1,1.56,,
40,AKCP00-0040,2,K,4,,1,1.42,,
41,AKYY00-0050,2,K,4,,1,1.23,,
42,AKCP00-0060,2,K,4,,1,1.28,,
43,AKCP00-0070,2,K,4,,1,1.93,,
44,AWWB00-0010,2,W,1,,2,0.86,,
45,AWWB00-0030,2,W,1,,1,0.5,,
46,AWWC00-0040,2,W,1,,1,0.89,,4
47,BWQS00-0090,2,W,1,,1,0.8,,6
48,AWWB00-1600,2,W,1,,1,0.62,,
49,FWQJ00-1960,2,W,1,,1,0.7,,
50,AYWB00-0040,2,Y,3,,1,5.6,,
51,AYWB00-0050,2,Y,3,,1,4.73,,
52,AYQQ00-0060,2,Y,3,,2,5.64,,2
53,AYHS00-0070,2,Y,3,,1,4.54,,
54,AYQQ00-0080,2,Y,3,,1,5.81,,2
55,AYZQ00-0090,2,Y,3,,1,3.34,,
56,AYWC00-1980,2,Y,3,,3,4.42,,4
57,RYND-N36395-41,2,Y,3,RYND-N60372-35,1,1.93,,
58,RYND-N60372-35,2,Y,3,RYND-N10276-22,1,5.31,,
59,RYND-N10276-22,2,Y,3,RYND-N56241-19,2,7.3,,
60,RYND-N56241-19,2,Y,3,AYZQ00-0090,1,7.36,,
61,FYQJ00-1130,2,Y,3,RYND-N36395-41,2,4.54,,
62,ACZY00-0010,2,C,4,,1,0.78,,
63,ACCP00-0030,2,C,4,,1,0.58,,
64,ACCP00-0040,2,C,4,,1,0.62,,
65,ACCP00-0050,2,C,4,,1,0.34,,
66,ACCP00-0070,2,C,4,,1,0.48,,
67,ACCP00-0080,2,C,4,,1,0.77,,
68,ACZY00-0090,2,C,4,,1,0.84,,
69,AQHS00-0020,2,Q,2,,1,1.15,,
70,AQHS00-0030,2,Q,2,,1,1.55,,
71,AQHS00-0040,2,Q,2,,1,1.76,,
72,AQHS00-0050,2,Q,2,,1,1.07,,
73,AQHS00-0060,2,Q,2,,1,1.2,,
74,AQHS00-0070,2,Q,2,,1,1.3,,
75,AQHS00-0080,2,Q,2,,1,1.4,,
76,AQHS00-0090,2,Q,2,,1,1.48,,
77,AQHS00-0100,2,Q,2,,1,1.1,,
78,AQHS00-0110,2,Q,2,,1,0.99,,
79,AQHS00-0120,2,Q,2,,1,2.38,,
80,AQHS00-0140,2,Q,2,AQHS00-0120,2,1.19,,
81,AQQS00-0160,2,Q,2,,1,0.96,,6
82,AQHD00-0180,2,Q,2,,1,1.06,,
83,AQWC00-0190,2,Q,2,,1,0.89,,4
84,AJZY00-0220,2,J,0,,1,1.84,,
85,AJYY00-0230,2,J,0,,1,0.38,,
86,AJZY00-0240,2,J,0,,1,0.34,,
87,AJYY00-0250,2,J,0,,1,2.35,,
88,AJYY00-0270,2,J,0,,1,0.5,,
89,AJZY00-0280,2,J,0,,1,0.36,,
90,AJQX00-0290,2,J,0,,1,1.1,,4
91,AJHS00-0300,2,J,0,,1,0.51,,
92,AJYYA1-0310,2,J,0,,2,1.86,,
93,AJWC00-0570,2,J,0,,1,1.97,,4
94,AJWC00-0580,2,J,0,,5,1.39,,4
95,AEQS00-0020,2,E,4,,1,1.64,,6
96,AEQS00-0030,2,E,4,,1,1.13,,6
97,AEHS00-0040,2,E,4,,1,6.67,,
98,AEQX00-0050,2,E,4,,1,1.07,,4
99,AEQS00-0060,2,E,4,,1,0.56,,6
100,AEQS00-0070,2,E,4,,1,0.45,,6
101,AEZY00-0430,2,E,4,,1,1.27,,
102,DXHS00-0010,2,X,2,,1,2.42,,
103,AGHXB1-0070,2,G,0,,1,1.9,,4
104,AGHXB2-0080,2,G,0,,1,1.87,,4
105,AGHXB3-0090,2,G,0,,1,1.47,,4
106,AGHXB4-0100,2,G,0,,1,1.78,,4
107,AGHXB5-0110,2,G,0,,1,1.58,,4
108,EGZY00-0140,2,G,0,,1,2.43,,
109,EGYY00-0150,2,G,0,,1,1.05,,
110,ENWCB1-0390,2,N,3,,2,2.97,,4
111,ENHSB1-0380,2,N,3,,1,2.09,,
112,ENHSB1-0430,2,N,3,,1,2.23,,
113,ENHSB1-0320,2,N,3,,1,2.62,,
114,ENHSB1-0330,2,N,3,,1,2.37,,
115,ENWCB1-0370,2,N,3,,1,2.45,,4
