序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.63,1,6
4,FAQJ00-3450,2,A,0,,2,2.7,1,
5,FDQJ00-2000,2,D,1,,2,2.32,1,
6,ABQJ00-0010,2,B,2,,2,3.99,1,
7,AJYY00-0010,2,J,0,,2,0.65,,
8,AJYY00-0030,2,J,0,AJYY00-0010,2,1.14,,
9,AJZY00-0020,2,J,0,,2,0.83,,
10,RJND-N43450-15,2,J,0,AJZY00-0020,1,1.06,,
11,AJZY00-0040,2,J,0,RJND-N43450-15,2,1.17,,
12,AJYY00-0050,2,J,0,,2,1.38,,
13,AJYY00-0070,2,J,0,AJYY00-0050,2,0.87,,
14,AJZY00-0080,2,J,0,,2,1.19,,
15,AJCP00-0090,2,J,0,,2,2.02,,
16,AJCP00-0100,2,J,0,,2,0.65,,
17,AJCP00-0130,2,J,0,AJCP00-0100,2,0.9,,
18,AJCP00-0110,2,J,0,,2,1.87,,
19,AJCP00-0120,2,J,0,,2,0.65,,
20,AJCP00-0140,2,J,0,"AJCP00-0110,AJCP00-0120",2,1.51,,
21,AJCP00-0150,2,J,0,,2,1.03,,
22,RJND-N92428-2,2,J,0,AJCP00-0150,1,1.15,,
23,AJCP00-0160,2,J,0,RJND-N92428-2,2,2.94,,
24,AJCP00-0170,2,J,0,AJCP00-0160,2,0.62,,
25,RJND-N27931-1,2,J,0,AJWB00-0190,1,0.98,,
26,AJWB00-0180,2,J,0,RJND-N27931-1,2,0.91,,
27,AJWB00-0190,2,J,0,,2,1.39,,
28,AJQJ00-0200,2,J,0,,2,1.24,,
29,AEQJ00-0080,2,E,4,,2,64.89,,
30,AGQJ00-0010,2,G,0,,2,3.13,,
31,FJQJ00-0370,2,J,0,,2,1.01,,
32,ABHS00-2180,2,B,2,,2,1.62,,
33,A-2,1,,-1,A-1,0,0.0,,
34,AFQJ00-0100,2,F,4,,3,0.77,,
35,AFZG00-0110,2,F,4,,3,0.88,,
36,AFZG00-0120,2,F,4,,3,0.58,,
37,AFZG00-0130,2,F,4,,3,0.49,,
38,AFZG00-0140,2,F,4,,5,0.45,,
39,AFZG00-0150,2,F,4,,5,0.4,,
40,AFZG00-0160,2,F,4,,1,0.47,,
41,AFZG00-0170,2,F,4,,1,0.52,,
42,AKQS00-0020,2,K,4,,1,1.22,,6
43,AKZY00-0030,2,K,4,,1,1.5,,
44,AKYY00-0050,2,K,4,,1,1.73,,
45,AKCP00-0070,2,K,4,,1,1.38,,
46,AMYG00-0010,2,M,0,,1,0.73,,
47,AWWB00-0010,2,W,1,,2,0.71,,
48,AWWB00-0020,2,W,1,,1,0.63,,
49,AWWB00-0030,2,W,1,,1,0.73,,
50,AWWC00-0040,2,W,1,,1,0.97,,4
51,AWWB00-0050,2,W,1,,1,0.91,,
52,BWQS00-0090,2,W,1,,1,0.85,,6
53,AWWB00-1600,2,W,1,,1,0.7,,
54,FWQJ00-1960,2,W,1,,1,0.87,,
55,AYWB00-0050,2,Y,3,,1,3.83,,
56,AYHS00-0070,2,Y,3,,1,6.11,,
57,AYWC00-1980,2,Y,3,,3,4.58,,4
58,FYQJ00-1130,2,Y,3,,2,5.77,,
59,ACYY00-0020,2,C,4,,1,0.9,,
60,ACCP00-0030,2,C,4,,1,0.65,,
61,ACCP00-0040,2,C,4,,1,0.73,,
62,ACCP00-0050,2,C,4,,1,0.45,,
63,ACCP00-0070,2,C,4,,1,0.54,,
64,ACCP00-0080,2,C,4,,1,0.44,,
65,ACZY00-0090,2,C,4,,1,0.55,,
66,AQHS00-0020,2,Q,2,,1,1.55,,
67,AQHS00-0030,2,Q,2,,1,1.28,,
68,AQHS00-0050,2,Q,2,,1,0.73,,
69,AQHS00-0080,2,Q,2,,1,1.51,,
70,AQHS00-0090,2,Q,2,,1,1.94,,
71,AQHS00-0100,2,Q,2,,1,1.25,,
72,AQHS00-0110,2,Q,2,,1,1.9,,
73,AQHS00-0120,2,Q,2,,1,2.12,,
74,AQHS00-0140,2,Q,2,AQHS00-0120,2,1.03,,
75,AQHS00-0150,2,Q,2,,1,0.88,,
76,AQQS00-0160,2,Q,2,,1,1.0,,6
77,AQQJ00-0170,2,Q,2,,2,4.39,,2
78,AQWC00-0190,2,Q,2,,1,1.19,,4
79,AJZY00-0220,2,J,0,,1,2.23,,
80,AJYY00-0230,2,J,0,,1,0.51,,
81,AJZY00-0240,2,J,0,,1,0.33,,
82,AJYY00-0270,2,J,0,,1,0.46,,
83,AJZY00-0280,2,J,0,,1,0.4,,
84,AJQX00-0290,2,J,0,,1,1.16,,4
85,AJHS00-0300,2,J,0,,1,0.43,,
86,AJYYA1-0310,2,J,0,,2,0.93,,
87,AJWC00-0560,2,J,0,,1,0.47,,4
88,AJWC00-0570,2,J,0,,1,1.83,,4
89,AJWC00-0580,2,J,0,,5,1.86,,4
90,AEQS00-0020,2,E,4,,1,1.83,,6
91,AEQS00-0030,2,E,4,,1,0.86,,6
92,AEHS00-0040,2,E,4,,1,6.8,,
93,AEQX00-0050,2,E,4,,1,1.3,,4
94,AEQS00-0060,2,E,4,,1,0.52,,6
95,AEZY00-0430,2,E,4,,1,1.37,,
96,AGHXB4-0100,2,G,0,,1,2.47,,4
97,AGHXB5-0110,2,G,0,,1,2.3,,4
98,AGHS00-0120,2,G,0,,2,3.15,,
99,EGZY00-0140,2,G,0,,1,1.98,,
100,EGYY00-0150,2,G,0,,1,1.98,,
101,ENWCB1-0390,2,N,3,,2,2.49,,4
102,ENHSB1-0380,2,N,3,,1,2.09,,
103,ENHSB1-0430,2,N,3,,1,2.26,,
104,ENHSB1-0320,2,N,3,,1,1.56,,
105,ENQSB1-0360,2,N,3,,1,1.91,,6
106,ENHDB1-0300,2,N,3,,1,2.4,,
107,ENHDB1-0280,2,N,3,,1,2.17,,
108,ENHDB1-0270,2,N,3,,1,1.77,,
109,ENHDB1-0260,2,N,3,,1,1.55,,
110,ENHDB1-0250,2,N,3,,1,1.98,,
111,ENHDB1-0240,2,N,3,,1,1.2,,
112,ENHDB1-0230,2,N,3,,1,2.21,,
113,ENHDB1-0220,2,N,3,,1,1.26,,
114,ENHDB1-0210,2,N,3,,1,2.26,,
115,ENHDB1-0200,2,N,3,,1,2.19,,
116,ENHDB1-0190,2,N,3,,1,1.77,,
117,ENHDB1-0180,2,N,3,,1,1.84,,
