序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.43,1,6
4,FAQJ00-3450,2,A,0,,2,2.76,1,
5,ABQJ00-0010,2,B,2,,2,4.98,1,
6,AJYY00-0010,2,J,0,,2,0.94,,
7,AJYY00-0030,2,J,0,AJYY00-0010,2,1.16,,
8,AJZY00-0020,2,J,0,,2,1.49,,
9,AJZY00-0040,2,J,0,AJZY00-0020,2,1.4,,
10,AJYY00-0070,2,J,0,,2,1.03,,
11,AJCP00-0090,2,J,0,,2,1.95,,
12,AJCP00-0100,2,J,0,,2,0.38,,
13,AJCP00-0130,2,J,0,AJCP00-0100,2,1.22,,
14,AJCP00-0110,2,J,0,,2,2.01,,
15,AJCP00-0120,2,J,0,,2,0.57,,
16,AJCP00-0140,2,J,0,"AJCP00-0110,AJCP00-0120",2,1.45,,
17,AJCP00-0150,2,J,0,,2,1.19,,
18,RJND-N76244-36,2,J,0,AJCP00-0150,2,0.9,,
19,AJCP00-0170,2,J,0,RJND-N76244-36,2,0.74,,
20,RJND-N90026-35,2,J,0,RJND-N5652-15,2,1.55,,
21,RJND-N5652-15,2,J,0,AJWB00-0190,2,0.89,,
22,AJWB00-0180,2,J,0,RJND-N90026-35,2,0.9,,
23,AJWB00-0190,2,J,0,,2,1.13,,
24,AJQJ00-0200,2,J,0,,2,1.33,,
25,AEQJ00-0010,2,E,4,,2,6.79,,
26,FJQJ00-0370,2,J,0,,2,1.18,,
27,ABHS00-2180,2,B,2,,2,1.57,,
28,A-2,1,,-1,A-1,0,0.0,,
29,AFQJ00-0100,2,F,4,,3,0.86,,
30,AFZG00-0110,2,F,4,,3,0.93,,
31,AFZG00-0120,2,F,4,,3,0.51,,
32,AFZG00-0130,2,F,4,,3,0.45,,
33,AFZG00-0150,2,F,4,,5,0.74,,
34,AFZG00-0160,2,F,4,,1,0.5,,
35,AFZG00-0170,2,F,4,,1,0.66,,
36,AKCP00-0040,2,K,4,,1,0.94,,
37,AKYY00-0050,2,K,4,,1,1.39,,
38,AKCP00-0060,2,K,4,,1,1.81,,
39,AMYG00-0010,2,M,0,,1,0.84,,
40,AWWB00-0010,2,W,1,,2,0.96,,
41,AWWB00-0020,2,W,1,,1,0.89,,
42,AWWC00-0040,2,W,1,,1,0.87,,4
43,BWQS00-0090,2,W,1,,1,0.97,,6
44,AWWB00-1600,2,W,1,,1,0.74,,
45,FWQJ00-1960,2,W,1,,1,1.06,,
46,AYWB00-0040,2,Y,3,,1,5.33,,
47,AYWB00-0050,2,Y,3,,1,3.96,,
48,AYHS00-0070,2,Y,3,,1,5.17,,
49,AYQQ00-0080,2,Y,3,,1,4.8,,2
50,AYZQ00-0090,2,Y,3,,1,5.25,,
51,RYND-N91635-40,2,Y,3,RYND-N71979-5,1,6.45,,
52,RYND-N71979-5,2,Y,3,AYZQ00-0090,1,5.31,,
53,FYQJ00-1130,2,Y,3,RYND-N91635-40,2,5.74,,
54,ACZY00-0010,2,C,4,,1,0.91,,
55,ACYY00-0020,2,C,4,,1,0.7,,
56,ACCP00-0030,2,C,4,,1,0.45,,
57,ACCP00-0050,2,C,4,,1,0.48,,
58,ACCP00-0070,2,C,4,,1,0.47,,
59,ACCP00-0080,2,C,4,,1,0.58,,
60,ACZY00-0090,2,C,4,,1,0.45,,
61,AQHS00-0020,2,Q,2,,1,1.15,,
62,AQHS00-0040,2,Q,2,,1,1.27,,
63,AQHS00-0050,2,Q,2,,1,0.83,,
64,AQHS00-0060,2,Q,2,,1,1.67,,
65,AQHS00-0070,2,Q,2,,1,1.32,,
66,AQHS00-0080,2,Q,2,,1,1.54,,
67,AQHS00-0090,2,Q,2,,1,1.99,,
68,AQHS00-0120,2,Q,2,,1,1.47,,
69,AQHS00-0130,2,Q,2,,2,1.96,,
70,RQND-N61280-17,2,Q,2,AQHS00-0130,2,2.13,,
71,AQHS00-0150,2,Q,2,RQND-N61280-17,1,1.1,,
72,RQND-N28939-42,2,Q,2,AQHS00-0130,1,1.57,,
73,AQQJ00-0170,2,Q,2,RQND-N28939-42,2,4.28,,2
74,AQWC00-0190,2,Q,2,,1,1.06,,4
75,AJZY00-0220,2,J,0,,1,2.86,,
76,AJYY00-0230,2,J,0,,1,0.44,,
77,AJZY00-0240,2,J,0,,1,0.44,,
78,AJYY00-0250,2,J,0,,1,2.88,,
79,AJZY00-0260,2,J,0,,1,2.31,,
80,AJYY00-0270,2,J,0,,1,0.28,,
81,AJZY00-0280,2,J,0,,1,0.37,,
82,AJHS00-0300,2,J,0,,1,0.45,,
83,AJYYA1-0310,2,J,0,,2,1.21,,
84,AJWC00-0580,2,J,0,,5,1.68,,4
85,AEQS00-0020,2,E,4,,1,1.93,,6
86,AEQS00-0030,2,E,4,,1,0.77,,6
87,AEHS00-0040,2,E,4,,1,5.71,,
88,AEQX00-0050,2,E,4,,1,0.81,,4
89,AEQS00-0070,2,E,4,,1,0.6,,6
90,AEZY00-0430,2,E,4,,1,1.37,,
91,DXHS00-0010,2,X,2,,1,2.45,,
92,DXHS00-0030,2,X,2,,1,0.99,,
93,AGHXB1-0070,2,G,0,,1,2.75,,4
94,AGHXB2-0080,2,G,0,,1,2.21,,4
95,AGHXB4-0100,2,G,0,,1,1.74,,4
96,AGHXB5-0110,2,G,0,,1,2.13,,4
97,AGHS00-0120,2,G,0,,2,2.34,,
98,AGWC00-0130,2,G,0,,1,1.78,,4
99,EGZY00-0140,2,G,0,,1,1.73,,
100,EGYY00-0150,2,G,0,,1,1.44,,
101,ENHSB1-0380,2,N,3,,1,2.51,,
102,ENHSB1-0310,2,N,3,,1,1.38,,
103,ENHSB1-0320,2,N,3,,1,1.66,,
104,ENHSB1-0330,2,N,3,,1,2.26,,
105,ENWCB1-0370,2,N,3,,1,2.87,,4
106,ENQSB1-0360,2,N,3,,1,2.32,,6
107,ENHDB1-0300,2,N,3,,1,1.85,,
108,ENHDB1-0290,2,N,3,,1,2.25,,
109,ENHDB1-0280,2,N,3,,1,2.14,,
110,ENHDB1-0250,2,N,3,,1,1.82,,
111,ENHDB1-0240,2,N,3,,1,2.05,,
112,ENHDB1-0220,2,N,3,,1,1.77,,
113,ENHDB1-0210,2,N,3,,1,1.82,,
114,ENHDB1-0200,2,N,3,,1,1.1,,
115,ENHDB1-0190,2,N,3,,1,1.8,,
