序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.07,1,6
4,FAQJ00-3450,2,A,0,,2,2.05,1,
5,FDQJ00-2000,2,D,1,,2,1.58,1,
6,AJYY00-0030,2,J,0,,2,1.39,,
7,AJZY00-0020,2,J,0,,2,1.19,,
8,AJZY00-0040,2,J,0,AJZY00-0020,2,1.24,,
9,AJYY00-0050,2,J,0,,2,1.58,,
10,AJYY00-0070,2,J,0,AJYY00-0050,2,0.89,,
11,AJZY00-0060,2,J,0,,2,1.42,,
12,AJZY00-0080,2,J,0,AJZY00-0060,2,1.53,,
13,AJCP00-0100,2,J,0,,2,0.64,,
14,AJCP00-0130,2,J,0,AJCP00-0100,2,1.3,,
15,AJCP00-0120,2,J,0,,2,0.7,,
16,AJCP00-0140,2,J,0,AJCP00-0120,2,0.94,,
17,AJCP00-0150,2,J,0,,2,1.02,,
18,RJND-N80054-12,2,J,0,AJCP00-0150,2,0.83,,
19,AJCP00-0160,2,J,0,RJND-N80054-12,2,2.86,,
20,AJWB00-0190,2,J,0,,2,0.81,,
21,AEQJ00-0010,2,E,4,,2,10.52,,
22,AEQJ00-0080,2,E,4,,2,32.87,,
23,AGQJ00-0010,2,G,0,,2,3.9,,
24,ABHS00-2180,2,B,2,,2,1.54,,
25,A-2,1,,-1,A-1,0,0.0,,
26,AFQJ00-0100,2,F,4,,3,0.67,,
27,AFZG00-0110,2,F,4,,3,0.67,,
28,AFZG00-0120,2,F,4,,3,0.64,,
29,AFZG00-0140,2,F,4,,5,0.47,,
30,AFZG00-0150,2,F,4,,5,0.49,,
31,AFZG00-0160,2,F,4,,1,0.32,,
32,AFZG00-0170,2,F,4,,1,0.7,,
33,AKQS00-0020,2,K,4,,1,0.99,,6
34,AKZY00-0030,2,K,4,,1,1.44,,
35,AKCP00-0040,2,K,4,,1,1.85,,
36,AKYY00-0050,2,K,4,,1,1.71,,
37,AMYG00-0010,2,M,0,,1,0.67,,
38,AWWB00-0010,2,W,1,,2,0.79,,
39,AWWB00-0020,2,W,1,,1,0.73,,
40,AWWB00-0030,2,W,1,,1,0.51,,
41,AWWC00-0040,2,W,1,,1,0.9,,4
42,AWWB00-0050,2,W,1,,1,0.94,,
43,BWQS00-0090,2,W,1,,1,0.73,,6
44,AWWB00-1600,2,W,1,,1,0.59,,
45,AYWB00-0040,2,Y,3,,1,3.38,,
46,AYWB00-0050,2,Y,3,,1,3.94,,
47,AYQQ00-0060,2,Y,3,,2,3.43,,2
48,AYHS00-0070,2,Y,3,,1,6.2,,
49,FYQJ00-1130,2,Y,3,,2,7.48,,
50,ACZY00-0010,2,C,4,,1,0.83,,
51,ACYY00-0020,2,C,4,,1,0.73,,
52,ACCP00-0030,2,C,4,,1,0.47,,
53,ACCP00-0040,2,C,4,,1,0.59,,
54,ACCP00-0060,2,C,4,,1,0.42,,
55,ACCP00-0070,2,C,4,,1,0.52,,
56,ACZY00-0090,2,C,4,,1,0.93,,
57,AQHS00-0020,2,Q,2,,1,1.25,,
58,AQHS00-0030,2,Q,2,,1,1.13,,
59,AQHS00-0040,2,Q,2,,1,1.02,,
60,AQHS00-0050,2,Q,2,,1,1.37,,
61,AQHS00-0060,2,Q,2,,1,1.67,,
62,AQHS00-0070,2,Q,2,,1,1.78,,
63,AQHS00-0080,2,Q,2,,1,1.51,,
64,AQHS00-0090,2,Q,2,,1,1.82,,
65,AQHS00-0110,2,Q,2,,1,1.8,,
66,AQHS00-0120,2,Q,2,,1,1.41,,
67,AQHS00-0130,2,Q,2,,2,1.25,,
68,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.76,,
69,AQHS00-0150,2,Q,2,AQHS00-0130,1,1.07,,
70,AQQS00-0160,2,Q,2,,1,0.63,,6
71,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.27,,2
72,AQHD00-0180,2,Q,2,,1,1.26,,
73,AQWC00-0190,2,Q,2,,1,1.1,,4
74,AJYY00-0230,2,J,0,,1,0.37,,
75,AJZY00-0240,2,J,0,,1,0.53,,
76,AJYY00-0250,2,J,0,,1,2.05,,
77,AJZY00-0260,2,J,0,,1,2.01,,
78,AJYY00-0270,2,J,0,,1,0.48,,
79,AJZY00-0280,2,J,0,,1,0.43,,
80,AJQX00-0290,2,J,0,,1,1.09,,4
81,AJHS00-0300,2,J,0,,1,0.49,,
82,AJYYA1-0310,2,J,0,,2,1.04,,
83,AJWC00-0560,2,J,0,,1,0.61,,4
84,AJWC00-0570,2,J,0,,1,1.64,,4
85,AJWC00-0580,2,J,0,,5,1.11,,4
86,AEQS00-0030,2,E,4,,1,1.0,,6
87,AEHS00-0040,2,E,4,,1,5.82,,
88,AEQX00-0050,2,E,4,,1,0.61,,4
89,AEQS00-0070,2,E,4,,1,0.49,,6
90,AEZY00-0430,2,E,4,,1,1.48,,
91,DXHS00-0010,2,X,2,,1,1.82,,
92,DXHS00-0020,2,X,2,,2,1.39,,
93,DXHS00-0030,2,X,2,,1,1.06,,
94,AGHXB2-0080,2,G,0,,1,1.72,,4
95,AGHXB3-0090,2,G,0,,1,1.49,,4
96,AGHXB4-0100,2,G,0,,1,1.94,,4
97,AGHXB5-0110,2,G,0,,1,1.85,,4
98,AGHS00-0120,2,G,0,,2,1.73,,
99,AGWC00-0130,2,G,0,,1,2.55,,4
100,EGZY00-0140,2,G,0,,1,1.68,,
101,ENHSB1-0380,2,N,3,,1,1.36,,
102,ENHSB1-0310,2,N,3,,1,1.77,,
103,ENHSB1-0320,2,N,3,,1,1.33,,
104,ENHSB1-0330,2,N,3,,1,1.69,,
105,ENHSB1-0340,2,N,3,,1,1.24,,
106,ENWCB1-0370,2,N,3,,1,1.84,,4
107,ENQSB1-0360,2,N,3,,1,1.49,,6
108,ENHDB1-0300,2,N,3,,1,2.01,,
109,ENHDB1-0290,2,N,3,,1,1.7,,
110,ENHDB1-0280,2,N,3,,1,1.89,,
111,ENHDB1-0270,2,N,3,,1,2.2,,
112,ENHDB1-0260,2,N,3,,1,1.72,,
113,ENHDB1-0250,2,N,3,,1,1.56,,
114,ENHDB1-0240,2,N,3,,1,1.28,,
115,ENHDB1-0230,2,N,3,,1,1.95,,
116,ENWCB1-0350,2,N,3,,5,2.06,,4
117,ENHDB1-0210,2,N,3,,1,1.93,,
118,ENHDB1-0190,2,N,3,,1,1.14,,
