序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FAQJ00-3450,2,A,0,,2,1.82,1,
4,FDQJ00-2000,2,D,1,,2,2.21,1,
5,AJYY00-0010,2,J,0,,2,1.29,,
6,AJZY00-0020,2,J,0,,2,1.61,,
7,AJZY00-0040,2,J,0,AJZY00-0020,2,1.18,,
8,AJZY00-0080,2,J,0,,2,1.36,,
9,AJCP00-0090,2,J,0,,2,1.5,,
10,AJCP00-0100,2,J,0,,2,0.59,,
11,AJCP00-0130,2,J,0,AJCP00-0100,2,1.39,,
12,AJCP00-0110,2,J,0,,2,2.27,,
13,AJCP00-0150,2,J,0,,2,1.51,,
14,AJCP00-0170,2,J,0,AJCP00-0150,2,0.54,,
15,RJND-N99043-5,2,J,0,AJWB00-0190,2,1.09,,
16,AJWB00-0180,2,J,0,RJND-N99043-5,2,1.12,,
17,AJWB00-0190,2,J,0,,2,0.81,,
18,AJQJ00-0200,2,J,0,,2,1.07,,
19,AEQJ00-0010,2,E,4,,2,7.98,,
20,AGQJ00-0010,2,G,0,,2,3.63,,
21,FJQJ00-0370,2,J,0,,2,0.49,,
22,A-2,1,,-1,A-1,0,0.0,,
23,AFQJ00-0100,2,F,4,,3,0.58,,
24,AFZG00-0130,2,F,4,,3,0.39,,
25,AFZG00-0160,2,F,4,,1,0.66,,
26,AFZG00-0170,2,F,4,,1,0.61,,
27,AKQS00-0020,2,K,4,,1,0.8,,6
28,AKZY00-0030,2,K,4,,1,1.11,,
29,AKCP00-0040,2,K,4,,1,1.71,,
30,AKCP00-0060,2,K,4,,1,1.55,,
31,AKCP00-0070,2,K,4,,1,2.01,,
32,AWWB00-0010,2,W,1,,2,0.93,,
33,AWWB00-0020,2,W,1,,1,0.77,,
34,AWWB00-0030,2,W,1,,1,0.99,,
35,AWWC00-0040,2,W,1,,1,0.85,,4
36,BWQS00-0090,2,W,1,,1,1.19,,6
37,AWWB00-1600,2,W,1,,1,0.5,,
38,AYWB00-0040,2,Y,3,,1,3.75,,
39,AYWB00-0050,2,Y,3,,1,4.09,,
40,AYQQ00-0060,2,Y,3,,2,6.09,,2
41,AYWC00-1980,2,Y,3,,3,3.21,,4
42,ACCP00-0030,2,C,4,,1,0.59,,
43,ACCP00-0050,2,C,4,,1,0.35,,
44,ACCP00-0060,2,C,4,,1,0.59,,
45,ACCP00-0070,2,C,4,,1,0.42,,
46,ACCP00-0080,2,C,4,,1,0.49,,
47,AQHS00-0030,2,Q,2,,1,1.2,,
48,AQHS00-0040,2,Q,2,,1,1.3,,
49,AQHS00-0050,2,Q,2,,1,1.53,,
50,AQHS00-0070,2,Q,2,,1,1.47,,
51,AQHS00-0110,2,Q,2,,1,1.58,,
52,AQHS00-0140,2,Q,2,,2,0.58,,
53,AQQS00-0160,2,Q,2,,1,0.84,,6
54,AQQJ00-0170,2,Q,2,,2,4.63,,2
55,AQHD00-0180,2,Q,2,,1,1.08,,
56,AQWC00-0190,2,Q,2,,1,0.66,,4
57,AJZY00-0220,2,J,0,,1,2.38,,
58,AJYY00-0230,2,J,0,,1,0.4,,
59,AJZY00-0240,2,J,0,,1,0.33,,
60,AJYY00-0250,2,J,0,,1,2.4,,
61,AJYY00-0270,2,J,0,,1,0.36,,
62,AJZY00-0280,2,J,0,,1,0.58,,
63,AJHS00-0300,2,J,0,,1,0.62,,
64,AJYYA1-0310,2,J,0,,2,1.61,,
65,AJWC00-0560,2,J,0,,1,0.36,,4
66,AJWC00-0570,2,J,0,,1,1.27,,4
67,AJWC00-0580,2,J,0,,5,1.73,,4
68,AEQS00-0020,2,E,4,,1,1.4,,6
69,AEQS00-0030,2,E,4,,1,0.7,,6
70,AEQX00-0050,2,E,4,,1,0.94,,4
71,AEQS00-0060,2,E,4,,1,0.69,,6
72,AEQS00-0070,2,E,4,,1,0.56,,6
73,DXHS00-0010,2,X,2,,1,2.61,,
74,DXHS00-0020,2,X,2,,2,2.25,,
75,DXHS00-0030,2,X,2,,1,1.34,,
76,AGHXB1-0070,2,G,0,,1,1.72,,4
77,AGHXB2-0080,2,G,0,,1,2.78,,4
78,AGHXB3-0090,2,G,0,,1,1.31,,4
79,AGHXB4-0100,2,G,0,,1,1.67,,4
80,AGHS00-0120,2,G,0,,2,1.46,,
81,AGWC00-0130,2,G,0,,1,2.3,,4
82,EGZY00-0140,2,G,0,,1,1.84,,
83,ENHSB1-0380,2,N,3,,1,2.87,,
84,ENHSB1-0310,2,N,3,,1,1.7,,
85,ENHSB1-0320,2,N,3,,1,2.09,,
86,ENHSB1-0340,2,N,3,,1,2.81,,
87,ENWCB1-0370,2,N,3,,1,2.11,,4
88,ENQSB1-0360,2,N,3,,1,2.07,,6
89,ENHDB1-0300,2,N,3,,1,1.97,,
90,ENHDB1-0250,2,N,3,,1,1.3,,
91,ENHDB1-0240,2,N,3,,1,1.74,,
92,ENHDB1-0230,2,N,3,,1,1.53,,
93,ENHDB1-0220,2,N,3,,1,1.67,,
94,ENHDB1-0190,2,N,3,,1,1.6,,
95,ENHSB1-0170,2,N,3,,1,1.99,,
96,ENHSB1-0440,2,N,3,,1,1.62,,
97,ENHSB1-0420,2,N,3,,1,2.16,,
98,ENHSB1-0410,2,N,3,,1,2.14,,
99,ENHSB1-0400,2,N,3,,1,2.17,,
100,ARWB00-0010,2,R,1,,2,2.42,,
101,ARWB00-0020,2,R,1,,2,2.39,,
102,ARWB00-0050,2,R,1,,2,1.82,,
103,ARWB00-0060,2,R,1,,2,1.82,,
104,ARWB00-0070,2,R,1,,2,2.46,,
105,ARWB00-0080,2,R,1,,2,2.64,,
106,ARWB00-0100,2,R,1,,2,1.11,,
107,ARWB00-0110,2,R,1,,2,1.42,,
108,ARWB00-0120,2,R,1,,2,0.92,,
109,ARWB00-0130,2,R,1,,2,1.3,,
110,ARWB00-0140,2,R,1,,2,1.27,,
111,A-3,1,,-1,A-2,0,0.0,,
112,AJYYA2-0320,2,J,0,,2,1.24,,
113,AJZYA5-0350,2,J,0,,2,0.99,,
114,AJYY00-0380,2,J,0,,2,0.94,,
115,AJYYB1-0400,2,J,0,AJYYA2-0320,2,1.37,,
116,AJYYB2-0410,2,J,0,,2,1.62,,
117,AJZYB3-0420,2,J,0,AJZYA5-0350,2,1.32,,
118,AJZYB4-0430,2,J,0,,2,1.67,,
119,AJCP00-0460,2,J,0,,2,0.94,,
