序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.25,1,6
4,FAQJ00-3450,2,A,0,,2,3.97,1,
5,AJZY00-0020,2,J,0,,2,1.16,,
6,AJYY00-0050,2,J,0,,2,1.14,,
7,AJZY00-0080,2,J,0,,2,1.17,,
8,AJCP00-0130,2,J,0,,2,1.0,,
9,AJCP00-0110,2,J,0,,2,2.06,,
10,AJCP00-0120,2,J,0,,2,0.38,,
11,RJND-N4335-1,2,J,0,AJCP00-0110,2,2.23,,
12,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N4335-1",2,0.75,,
13,AJCP00-0150,2,J,0,,2,0.9,,
14,AJCP00-0160,2,J,0,AJCP00-0150,2,1.74,,
15,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
16,AJWB00-0180,2,J,0,,2,1.01,,
17,AJQJ00-0200,2,J,0,,2,1.25,,
18,AEQJ00-0080,2,E,4,,2,67.13,,
19,AGQJ00-0010,2,G,0,,2,3.87,,
20,ABHS00-2180,2,B,2,,2,1.72,,
21,A-2,1,,-1,A-1,0,0.0,,
22,AFZG00-0110,2,F,4,,3,0.99,,
23,AFZG00-0120,2,F,4,,3,0.38,,
24,AFZG00-0130,2,F,4,,3,0.55,,
25,AFZG00-0140,2,F,4,,5,0.55,,
26,AFZG00-0150,2,F,4,,5,0.46,,
27,AFZG00-0160,2,F,4,,1,0.44,,
28,AKZY00-0030,2,K,4,,1,1.62,,
29,AKCP00-0040,2,K,4,,1,1.24,,
30,AKYY00-0050,2,K,4,,1,1.46,,
31,AKCP00-0060,2,K,4,,1,1.18,,
32,AKCP00-0070,2,K,4,,1,1.82,,
33,AMYG00-0010,2,M,0,,1,0.39,,
34,AWWB00-1600,2,W,1,,1,0.48,,
35,FWQJ00-1960,2,W,1,,1,0.74,,
36,AYQQ00-0060,2,Y,3,,2,5.55,,2
37,AYQQ00-0080,2,Y,3,,1,6.73,,2
38,AYZQ00-0090,2,Y,3,,1,7.51,,
39,AYWC00-1980,2,Y,3,,3,4.95,,4
40,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,8.28,,
41,ACYY00-0020,2,C,4,,1,1.07,,
42,ACCP00-0040,2,C,4,,1,0.56,,
43,ACCP00-0070,2,C,4,,1,0.41,,
44,ACCP00-0080,2,C,4,,1,0.41,,
45,ACZY00-0090,2,C,4,,1,0.67,,
46,AQHS00-0020,2,Q,2,,1,1.53,,
47,AQHS00-0030,2,Q,2,,1,1.28,,
48,AQHS00-0050,2,Q,2,,1,0.99,,
49,AQHS00-0060,2,Q,2,,1,1.03,,
50,AQHS00-0070,2,Q,2,,1,1.87,,
51,AQHS00-0080,2,Q,2,,1,2.18,,
52,AQHS00-0100,2,Q,2,,1,1.41,,
53,AQHS00-0120,2,Q,2,,1,1.1,,
54,RQND-N74230-13,2,Q,2,RQND-N49913-6,2,2.33,,
55,RQND-N49913-6,2,Q,2,AQHS00-0120,2,1.66,,
56,AQHS00-0140,2,Q,2,RQND-N74230-13,2,0.98,,
57,AQHS00-0150,2,Q,2,,1,0.92,,
58,AQQJ00-0170,2,Q,2,,2,2.7,,2
59,AQHD00-0180,2,Q,2,,1,1.21,,
60,AJZY00-0220,2,J,0,,1,2.13,,
61,AJYY00-0250,2,J,0,,1,2.34,,
62,AJZY00-0260,2,J,0,,1,2.96,,
63,AJHS00-0300,2,J,0,,1,0.73,,
64,AJYYA1-0310,2,J,0,,2,1.1,,
65,AJWC00-0560,2,J,0,,1,0.52,,4
66,AEQX00-0050,2,E,4,,1,0.86,,4
67,AEQS00-0070,2,E,4,,1,0.53,,6
68,AEZY00-0430,2,E,4,,1,1.35,,
69,DXHS00-0010,2,X,2,,1,1.75,,
70,DXHS00-0020,2,X,2,,2,1.39,,
71,DXHS00-0030,2,X,2,,1,1.03,,
72,AGHXB1-0070,2,G,0,,1,3.4,,4
73,AGHXB2-0080,2,G,0,,1,1.53,,4
74,AGHXB3-0090,2,G,0,,1,2.65,,4
75,AGHXB5-0110,2,G,0,,1,1.95,,4
76,EGZY00-0140,2,G,0,,1,1.75,,
77,ENWCB1-0390,2,N,3,,2,1.74,,4
78,ENHSB1-0430,2,N,3,,1,2.54,,
79,ENHSB1-0310,2,N,3,,1,1.12,,
80,ENHSB1-0320,2,N,3,,1,1.72,,
81,ENQSB1-0360,2,N,3,,1,2.1,,6
82,ENHDB1-0290,2,N,3,,1,1.35,,
83,ENHDB1-0270,2,N,3,,1,2.22,,
84,ENHDB1-0250,2,N,3,,1,1.75,,
85,ENHDB1-0240,2,N,3,,1,2.0,,
86,ENHDB1-0230,2,N,3,,1,1.44,,
87,ENHDB1-0210,2,N,3,,1,2.69,,
88,ENHDB1-0190,2,N,3,,1,1.46,,
89,ENHDB1-0180,2,N,3,,1,1.99,,
90,ENHSB1-0410,2,N,3,,1,2.77,,
91,ENHSB1-0400,2,N,3,,1,2.0,,
92,ARWB00-0010,2,R,1,,2,2.77,,
93,ARWB00-0030,2,R,1,,2,3.14,,
94,ARWB00-0040,2,R,1,,2,1.69,,
95,ARWB00-0050,2,R,1,,2,2.03,,
96,ARWB00-0060,2,R,1,,2,3.11,,
97,ARWB00-0070,2,R,1,,2,3.08,,
98,ARWB00-0080,2,R,1,,2,2.12,,
99,ARWB00-0090,2,R,1,,2,1.27,,
100,ARWB00-0100,2,R,1,,2,1.4,,
101,ARWB00-0110,2,R,1,,2,1.4,,
102,ARWB00-0120,2,R,1,,2,1.63,,
103,ARWB00-0130,2,R,1,,2,1.03,,
104,ARWB00-0140,2,R,1,,2,1.38,,
105,A-3,1,,-1,A-2,0,0.0,,
106,AJYYA2-0320,2,J,0,,2,0.78,,
107,AJYYA3-0330,2,J,0,AJYYA2-0320,2,4.77,,
108,AJYY00-0380,2,J,0,,2,1.01,,
109,AJZY00-0390,2,J,0,,2,0.78,,
110,AJYYB1-0400,2,J,0,AJYYA3-0330,2,1.07,,
111,AJZYB4-0430,2,J,0,,2,1.55,,
112,AJYY00-0440,2,J,0,,2,0.84,,
113,AJCP00-0470,2,J,0,,2,1.18,,
114,AJYYC1-0490,2,J,0,,2,0.59,,
115,AJZYC3-0510,2,J,0,AJYYC1-0490,2,1.11,,
116,AJCPD1-0520,2,J,0,,2,2.13,,
117,AJCPD3-0540,2,J,0,AJCPD1-0520,2,2.75,,
