序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.98,1,6
4,FAQJ00-3450,2,A,0,,2,1.87,1,
5,FDQJ00-2000,2,D,1,,2,2.4,1,
6,ABQJ00-0010,2,B,2,,2,4.26,1,
7,AJYY00-0010,2,J,0,,2,1.2,,
8,AJYY00-0030,2,J,0,AJYY00-0010,2,1.38,,
9,AJZY00-0020,2,J,0,,2,1.16,,
10,RJND-N87299-8,2,J,0,AJZY00-0020,2,1.29,,
11,AJZY00-0040,2,J,0,RJND-N87299-8,2,1.53,,
12,AJYY00-0050,2,J,0,,2,1.18,,
13,AJCP00-0090,2,J,0,,2,3.13,,
14,AJCP00-0100,2,J,0,,2,0.33,,
15,AJCP00-0130,2,J,0,AJCP00-0100,2,1.64,,
16,AJCP00-0110,2,J,0,,2,1.66,,
17,AJCP00-0120,2,J,0,,2,0.45,,
18,RJND-N32123-11,2,J,0,AJCP00-0110,2,2.3,,
19,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N32123-11",2,1.5,,
20,AJCP00-0150,2,J,0,,2,1.14,,
21,RJND-N93224-28,2,J,0,RJND-N81303-10,1,1.35,,
22,RJND-N81303-10,2,J,0,RJND-N61983-0,2,1.21,,
23,RJND-N61983-0,2,J,0,AJCP00-0150,2,0.85,,
24,AJCP00-0160,2,J,0,RJND-N93224-28,2,2.6,,
25,RJND-N39066-7,2,J,0,AJCP00-0160,1,2.36,,
26,AJCP00-0170,2,J,0,RJND-N39066-7,2,0.59,,
27,AJWB00-0180,2,J,0,AJWB00-0190,2,1.44,,
28,AJWB00-0190,2,J,0,,2,1.07,,
29,AJQJ00-0200,2,J,0,,2,1.46,,
30,AEQJ00-0010,2,E,4,,2,5.88,,
31,AEQJ00-0080,2,E,4,,2,67.91,,
32,AGQJ00-0010,2,G,0,,2,3.7,,
33,FJQJ00-0370,2,J,0,,2,1.17,,
34,A-2,1,,-1,A-1,0,0.0,,
35,AFQJ00-0100,2,F,4,,3,0.98,,
36,AFZG00-0120,2,F,4,,3,0.46,,
37,AFZG00-0130,2,F,4,,3,0.52,,
38,AFZG00-0140,2,F,4,,5,0.28,,
39,AFZG00-0150,2,F,4,,5,0.48,,
40,AFZG00-0160,2,F,4,,1,0.6,,
41,AFZG00-0170,2,F,4,,1,0.45,,
42,AKQS00-0020,2,K,4,,1,1.33,,6
43,AKZY00-0030,2,K,4,,1,1.06,,
44,AKCP00-0040,2,K,4,,1,1.29,,
45,AKYY00-0050,2,K,4,,1,1.27,,
46,AKCP00-0060,2,K,4,,1,1.64,,
47,AKCP00-0070,2,K,4,,1,1.1,,
48,AMYG00-0010,2,M,0,,1,0.69,,
49,AWWB00-0010,2,W,1,,2,0.79,,
50,AWWB00-0020,2,W,1,,1,1.04,,
51,AWWB00-0030,2,W,1,,1,0.6,,
52,AWWC00-0040,2,W,1,,1,1.06,,4
53,AWWB00-0050,2,W,1,,1,0.79,,
54,AWWB00-1600,2,W,1,,1,0.4,,
55,FWQJ00-1960,2,W,1,,1,0.74,,
56,AYWB00-0040,2,Y,3,,1,3.74,,
57,AYWB00-0050,2,Y,3,,1,5.08,,
58,AYQQ00-0060,2,Y,3,,2,8.46,,2
59,AYHS00-0070,2,Y,3,,1,4.37,,
60,AYQQ00-0080,2,Y,3,,1,6.99,,2
61,AYZQ00-0090,2,Y,3,,1,5.65,,
62,AYWC00-1980,2,Y,3,,3,3.05,,4
63,ACZY00-0010,2,C,4,,1,0.94,,
64,ACYY00-0020,2,C,4,,1,0.76,,
65,ACCP00-0030,2,C,4,,1,0.66,,
66,ACCP00-0040,2,C,4,,1,0.56,,
67,ACCP00-0050,2,C,4,,1,0.45,,
68,ACCP00-0060,2,C,4,,1,0.54,,
69,ACCP00-0070,2,C,4,,1,0.56,,
70,ACCP00-0080,2,C,4,,1,0.41,,
71,ACZY00-0090,2,C,4,,1,0.82,,
72,AQHS00-0020,2,Q,2,,1,1.15,,
73,AQHS00-0030,2,Q,2,,1,1.37,,
74,AQHS00-0040,2,Q,2,,1,0.8,,
75,AQHS00-0050,2,Q,2,,1,0.84,,
76,AQHS00-0070,2,Q,2,,1,1.3,,
77,AQHS00-0080,2,Q,2,,1,1.6,,
78,AQHS00-0090,2,Q,2,,1,1.72,,
79,AQHS00-0100,2,Q,2,,1,1.9,,
80,AQHS00-0110,2,Q,2,,1,1.84,,
81,AQHS00-0120,2,Q,2,,1,1.69,,
82,AQHS00-0130,2,Q,2,,2,1.45,,
83,RQND-N23263-30,2,Q,2,AQHS00-0130,1,1.86,,
84,AQHS00-0150,2,Q,2,RQND-N23263-30,1,1.07,,
85,AQQS00-0160,2,Q,2,,1,0.9,,6
86,RQND-N30602-21,2,Q,2,AQHS00-0130,2,1.09,,
87,AQQJ00-0170,2,Q,2,RQND-N30602-21,2,2.83,,2
88,AQHD00-0180,2,Q,2,,1,0.83,,
89,AQWC00-0190,2,Q,2,,1,1.01,,4
90,AJZY00-0220,2,J,0,,1,2.4,,
91,AJZY00-0240,2,J,0,,1,0.36,,
92,AJYY00-0250,2,J,0,,1,2.1,,
93,AJZY00-0260,2,J,0,,1,2.82,,
94,AJYY00-0270,2,J,0,,1,0.39,,
95,AJZY00-0280,2,J,0,,1,0.3,,
96,AJHS00-0300,2,J,0,,1,0.26,,
97,AJYYA1-0310,2,J,0,,2,0.96,,
98,AJWC00-0560,2,J,0,,1,0.57,,4
99,AJWC00-0580,2,J,0,,5,0.48,,4
100,AEQS00-0020,2,E,4,,1,1.4,,6
101,AEQS00-0030,2,E,4,,1,1.18,,6
102,AEHS00-0040,2,E,4,,1,4.65,,
103,AEQX00-0050,2,E,4,,1,1.0,,4
104,AEQS00-0060,2,E,4,,1,0.81,,6
105,AEQS00-0070,2,E,4,,1,0.49,,6
106,AEZY00-0430,2,E,4,,1,1.48,,
107,DXHS00-0010,2,X,2,,1,2.37,,
108,DXHS00-0020,2,X,2,,2,1.84,,
109,DXHS00-0030,2,X,2,,1,1.02,,
110,AGHXB2-0080,2,G,0,,1,2.77,,4
111,AGHXB3-0090,2,G,0,,1,2.77,,4
112,AGHXB4-0100,2,G,0,,1,1.13,,4
113,AGHS00-0120,2,G,0,,2,1.67,,
114,ENWCB1-0390,2,N,3,,2,1.37,,4
115,ENHSB1-0380,2,N,3,,1,1.99,,
