序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FAQJ00-3450,2,A,0,,2,3.7,1,
4,FDQJ00-2000,2,D,1,,2,2.12,1,
5,AJZY00-0040,2,J,0,,2,1.39,,
6,AJYY00-0070,2,J,0,,2,1.3,,
7,AJZY00-0060,2,J,0,,2,1.24,,
8,RJND-N14256-13,2,J,0,AJZY00-0060,2,1.12,,
9,AJZY00-0080,2,J,0,RJND-N14256-13,2,0.71,,
10,AJCP00-0090,2,J,0,,2,1.79,,
11,AJCP00-0100,2,J,0,,2,0.33,,
12,AJCP00-0120,2,J,0,,2,0.62,,
13,AJCP00-0140,2,J,0,AJCP00-0120,2,1.01,,
14,AJCP00-0150,2,J,0,,2,1.08,,
15,AJCP00-0170,2,J,0,AJCP00-0150,2,0.6,,
16,AJWB00-0190,2,J,0,,2,0.79,,
17,AJQJ00-0200,2,J,0,,2,1.03,,
18,AEQJ00-0010,2,E,4,,2,7.84,,
19,AGQJ00-0010,2,G,0,,2,5.01,,
20,FJQJ00-0370,2,J,0,,2,0.81,,
21,A-2,1,,-1,A-1,0,0.0,,
22,AFZG00-0110,2,F,4,,3,0.77,,
23,AFZG00-0120,2,F,4,,3,0.55,,
24,AFZG00-0130,2,F,4,,3,0.55,,
25,AFZG00-0160,2,F,4,,1,0.47,,
26,AFZG00-0170,2,F,4,,1,0.48,,
27,AKZY00-0030,2,K,4,,1,1.47,,
28,AKCP00-0040,2,K,4,,1,1.18,,
29,AKYY00-0050,2,K,4,,1,1.29,,
30,AMYG00-0010,2,M,0,,1,0.56,,
31,AWWB00-0020,2,W,1,,1,0.65,,
32,AWWB00-0030,2,W,1,,1,1.06,,
33,AWWB00-0050,2,W,1,,1,0.9,,
34,BWQS00-0090,2,W,1,,1,1.29,,6
35,AWWB00-1600,2,W,1,,1,0.61,,
36,FWQJ00-1960,2,W,1,,1,0.8,,
37,AYWB00-0040,2,Y,3,,1,2.77,,
38,AYWB00-0050,2,Y,3,,1,3.64,,
39,AYQQ00-0060,2,Y,3,,2,6.62,,2
40,AYHS00-0070,2,Y,3,,1,4.46,,
41,AYQQ00-0080,2,Y,3,,1,5.97,,2
42,AYZQ00-0090,2,Y,3,,1,5.7,,
43,AYWC00-1980,2,Y,3,,3,3.89,,4
44,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,4.77,,
45,ACYY00-0020,2,C,4,,1,1.06,,
46,ACCP00-0030,2,C,4,,1,0.51,,
47,ACCP00-0040,2,C,4,,1,0.69,,
48,ACCP00-0050,2,C,4,,1,0.49,,
49,ACCP00-0060,2,C,4,,1,0.57,,
50,ACCP00-0080,2,C,4,,1,0.43,,
51,ACZY00-0090,2,C,4,,1,0.63,,
52,AQHS00-0020,2,Q,2,,1,0.94,,
53,AQHS00-0030,2,Q,2,,1,1.13,,
54,AQHS00-0040,2,Q,2,,1,0.87,,
55,AQHS00-0070,2,Q,2,,1,1.76,,
56,AQHS00-0080,2,Q,2,,1,2.09,,
57,AQHS00-0090,2,Q,2,,1,1.45,,
58,AQHS00-0100,2,Q,2,,1,1.96,,
59,AQHS00-0120,2,Q,2,,1,1.59,,
60,AQHS00-0140,2,Q,2,AQHS00-0120,2,1.3,,
61,AQQS00-0160,2,Q,2,,1,1.13,,6
62,AQQJ00-0170,2,Q,2,,2,3.97,,2
63,AQHD00-0180,2,Q,2,,1,1.05,,
64,AQWC00-0190,2,Q,2,,1,0.7,,4
65,AJZY00-0240,2,J,0,,1,0.39,,
66,AJZY00-0260,2,J,0,,1,2.66,,
67,AJYY00-0270,2,J,0,,1,0.2,,
68,AJZY00-0280,2,J,0,,1,0.37,,
69,AJQX00-0290,2,J,0,,1,0.92,,4
70,AJHS00-0300,2,J,0,,1,0.61,,
71,AJWC00-0560,2,J,0,,1,0.84,,4
72,AJWC00-0570,2,J,0,,1,1.75,,4
73,AJWC00-0580,2,J,0,,5,1.53,,4
74,AEQS00-0020,2,E,4,,1,1.45,,6
75,AEHS00-0040,2,E,4,,1,5.83,,
76,AEQS00-0060,2,E,4,,1,0.73,,6
77,AEQS00-0070,2,E,4,,1,0.91,,6
78,AEZY00-0430,2,E,4,,1,1.5,,
79,DXHS00-0010,2,X,2,,1,1.96,,
80,DXHS00-0020,2,X,2,,2,1.67,,
81,DXHS00-0030,2,X,2,,1,0.95,,
82,AGHXB2-0080,2,G,0,,1,2.07,,4
83,AGHXB4-0100,2,G,0,,1,1.95,,4
84,AGHXB5-0110,2,G,0,,1,1.81,,4
85,AGWC00-0130,2,G,0,,1,2.58,,4
86,EGYY00-0150,2,G,0,,1,1.71,,
87,ENWCB1-0390,2,N,3,,2,2.4,,4
88,ENHSB1-0320,2,N,3,,1,2.0,,
89,ENHSB1-0330,2,N,3,,1,2.12,,
90,ENHSB1-0340,2,N,3,,1,1.65,,
91,ENWCB1-0370,2,N,3,,1,2.61,,4
92,ENQSB1-0360,2,N,3,,1,2.04,,6
93,ENHDB1-0300,2,N,3,,1,1.61,,
94,ENHDB1-0280,2,N,3,,1,1.72,,
95,ENHDB1-0260,2,N,3,,1,1.95,,
96,ENHDB1-0250,2,N,3,,1,1.78,,
97,ENHDB1-0240,2,N,3,,1,1.41,,
98,ENHDB1-0230,2,N,3,,1,2.35,,
99,ENHDB1-0220,2,N,3,,1,2.21,,
100,ENWCB1-0350,2,N,3,,5,1.16,,4
101,ENHDB1-0190,2,N,3,,1,1.39,,
102,ENHDB1-0180,2,N,3,,1,1.93,,
103,ENHSB1-0440,2,N,3,,1,2.63,,
104,ENHSB1-0420,2,N,3,,1,2.61,,
105,ENHSB1-0400,2,N,3,,1,2.02,,
106,ARWB00-0020,2,R,1,,2,1.45,,
107,ARWB00-0030,2,R,1,,2,2.15,,
108,ARWB00-0040,2,R,1,,2,2.03,,
109,ARWB00-0050,2,R,1,,2,2.88,,
110,ARWB00-0080,2,R,1,,2,2.18,,
111,ARWB00-0090,2,R,1,,2,1.59,,
112,ARWB00-0100,2,R,1,,2,0.98,,
113,ARWB00-0120,2,R,1,,2,1.44,,
114,ARWB00-0140,2,R,1,,2,1.2,,
115,A-3,1,,-1,A-2,0,0.0,,
116,AJYYA2-0320,2,J,0,,2,1.01,,
117,RJND-N95741-9,2,J,0,AJYYA2-0320,1,0.61,,
118,AJYYA3-0330,2,J,0,RJND-N95741-9,2,4.0,,
