序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.13,1,6
4,FDQJ00-2000,2,D,1,,2,2.24,1,
5,ABQJ00-0010,2,B,2,,2,4.49,1,
6,AJYY00-0010,2,J,0,,2,0.84,,
7,AJZY00-0040,2,J,0,,2,1.07,,
8,AJYY00-0050,2,J,0,,2,1.62,,
9,AJZY00-0060,2,J,0,,2,1.1,,
10,AJCP00-0090,2,J,0,,2,2.19,,
11,AJCP00-0130,2,J,0,,2,0.96,,
12,AJCP00-0110,2,J,0,,2,1.76,,
13,AJCP00-0120,2,J,0,,2,0.71,,
14,RJND-N67863-23,2,J,0,AJCP00-0120,2,0.42,,
15,RJND-N98865-16,2,J,0,RJND-N40107-7,2,3.01,,
16,RJND-N40107-7,2,J,0,AJCP00-0110,1,1.83,,
17,AJCP00-0140,2,J,0,"RJND-N98865-16,RJND-N67863-23",2,1.35,,
18,AJCP00-0150,2,J,0,,2,1.07,,
19,AJCP00-0160,2,J,0,AJCP00-0150,2,3.32,,
20,RJND-N78615-10,2,J,0,AJCP00-0160,2,2.29,,
21,AJCP00-0170,2,J,0,RJND-N78615-10,2,0.61,,
22,AGQJ00-0010,2,G,0,,2,4.74,,
23,A-2,1,,-1,A-1,0,0.0,,
24,AFQJ00-0100,2,F,4,,3,0.84,,
25,AFZG00-0110,2,F,4,,3,0.78,,
26,AFZG00-0120,2,F,4,,3,0.37,,
27,AFZG00-0130,2,F,4,,3,0.44,,
28,AFZG00-0150,2,F,4,,5,0.44,,
29,AFZG00-0160,2,F,4,,1,0.41,,
30,AFZG00-0170,2,F,4,,1,0.37,,
31,AKQS00-0020,2,K,4,,1,0.81,,6
32,AKCP00-0040,2,K,4,,1,1.45,,
33,AKYY00-0050,2,K,4,,1,1.38,,
34,AWWB00-0010,2,W,1,,2,0.74,,
35,AWWB00-0020,2,W,1,,1,0.64,,
36,AWWB00-1600,2,W,1,,1,0.37,,
37,AYWB00-0050,2,Y,3,,1,4.24,,
38,AYQQ00-0060,2,Y,3,,2,7.04,,2
39,AYHS00-0070,2,Y,3,,1,4.29,,
40,AYQQ00-0080,2,Y,3,,1,5.55,,2
41,AYZQ00-0090,2,Y,3,,1,6.15,,
42,AYWC00-1980,2,Y,3,,3,5.35,,4
43,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,5.79,,
44,ACZY00-0010,2,C,4,,1,0.57,,
45,ACYY00-0020,2,C,4,,1,0.79,,
46,ACCP00-0030,2,C,4,,1,0.65,,
47,ACCP00-0040,2,C,4,,1,0.56,,
48,ACCP00-0050,2,C,4,,1,0.51,,
49,AQHS00-0030,2,Q,2,,1,0.55,,
50,AQHS00-0060,2,Q,2,,1,1.19,,
51,AQHS00-0070,2,Q,2,,1,2.27,,
52,AQHS00-0080,2,Q,2,,1,1.54,,
53,AQHS00-0100,2,Q,2,,1,1.94,,
54,AQHS00-0110,2,Q,2,,1,1.53,,
55,AQHS00-0130,2,Q,2,,2,2.08,,
56,RQND-N3975-22,2,Q,2,RQND-N20744-17,2,1.66,,
57,RQND-N20744-17,2,Q,2,AQHS00-0130,2,1.44,,
58,AQHS00-0150,2,Q,2,RQND-N3975-22,1,0.71,,
59,AQQS00-0160,2,Q,2,,1,0.85,,6
60,AQHD00-0180,2,Q,2,,1,0.9,,
61,AQWC00-0190,2,Q,2,,1,0.8,,4
62,AJYY00-0230,2,J,0,,1,0.31,,
63,AJZY00-0240,2,J,0,,1,0.56,,
64,AJYY00-0250,2,J,0,,1,2.69,,
65,AJYY00-0270,2,J,0,,1,0.41,,
66,AJQX00-0290,2,J,0,,1,1.12,,4
67,AJYYA1-0310,2,J,0,,2,1.25,,
68,AJWC00-0580,2,J,0,,5,1.16,,4
69,AEQS00-0020,2,E,4,,1,1.37,,6
70,AEHS00-0040,2,E,4,,1,4.35,,
71,AEQS00-0070,2,E,4,,1,0.54,,6
72,AEZY00-0430,2,E,4,,1,0.93,,
73,DXHS00-0010,2,X,2,,1,2.95,,
74,AGHXB2-0080,2,G,0,,1,2.38,,4
75,AGHXB3-0090,2,G,0,,1,2.4,,4
76,AGHXB4-0100,2,G,0,,1,2.1,,4
77,AGHXB5-0110,2,G,0,,1,2.74,,4
78,AGHS00-0120,2,G,0,,2,2.18,,
79,AGWC00-0130,2,G,0,,1,1.83,,4
80,EGYY00-0150,2,G,0,,1,1.51,,
81,ENHSB1-0310,2,N,3,,1,2.11,,
82,ENHSB1-0330,2,N,3,,1,1.7,,
83,ENHSB1-0340,2,N,3,,1,1.53,,
84,ENWCB1-0370,2,N,3,,1,2.91,,4
85,ENQSB1-0360,2,N,3,,1,2.38,,6
86,ENHDB1-0300,2,N,3,,1,2.1,,
87,ENHDB1-0290,2,N,3,,1,1.52,,
88,ENHDB1-0280,2,N,3,,1,2.0,,
89,ENHDB1-0250,2,N,3,,1,1.65,,
90,ENHDB1-0240,2,N,3,,1,1.82,,
91,ENHDB1-0230,2,N,3,,1,1.84,,
92,ENWCB1-0350,2,N,3,,5,2.31,,4
93,ENHDB1-0200,2,N,3,,1,1.43,,
94,ENHSB1-0440,2,N,3,,1,2.14,,
95,ENHSB1-0420,2,N,3,,1,2.43,,
96,ENHSB1-0410,2,N,3,,1,2.18,,
97,ENHSB1-0400,2,N,3,,1,2.09,,
98,ARWB00-0010,2,R,1,,2,1.92,,
99,ARWB00-0020,2,R,1,,2,2.09,,
100,ARWB00-0050,2,R,1,,2,2.43,,
101,ARWB00-0070,2,R,1,,2,3.46,,
102,ARWB00-0090,2,R,1,,2,0.9,,
103,ARWB00-0130,2,R,1,,2,1.12,,
104,ARWB00-0140,2,R,1,,2,1.13,,
105,A-3,1,,-1,A-2,0,0.0,,
106,AJZYA4-0340,2,J,0,,2,1.39,,
107,AJZYA6-0360,2,J,0,AJZYA4-0340,2,5.86,,
108,AJYYB1-0400,2,J,0,,2,0.97,,
109,RJND-N37583-0,2,J,0,AJZYA6-0360,1,3.92,,
110,AJZYB3-0420,2,J,0,RJND-N37583-0,2,0.96,,
111,AJZYB4-0430,2,J,0,,2,2.21,,
112,RJND-N88376-15,2,J,0,AJZYA4-0340,2,2.0,,
113,AJYY00-0440,2,J,0,RJND-N88376-15,2,0.81,,
114,RJND-N18865-6,2,J,0,AJZYB3-0420,2,1.2,,
