scenario_id,stage,severity,reschedule_start_time,TaskID,baseline_start,release_time,delay_h,eligible_task_count,delayed_task_count
low_early,early,low,65.82883510233576,49,106.067845265501,111.93452153058007,5.86667626507907,216,11
low_early,early,low,65.82883510233576,60,123.6676564527555,137.78315162839553,14.115495175640042,216,11
low_early,early,low,65.82883510233576,73,88.97141197828536,103.8437880352604,14.872376056975043,216,11
low_early,early,low,65.82883510233576,130,97.77170947386313,109.08912492315112,11.317415449287989,216,11
low_early,early,low,65.82883510233576,132,79.20719706574158,90.07504216210633,10.86784509636475,216,11
low_early,early,low,65.82883510233576,185,150.0311676394865,161.08897363207626,11.057805992589756,216,11
low_early,early,low,65.82883510233576,189,148.884020379595,154.112282908924,5.228262529328998,216,11
low_early,early,low,65.82883510233576,212,145.3531808511423,153.1135538094171,7.760372958274821,216,11
low_early,early,low,65.82883510233576,219,155.2454572385126,161.10989243617877,5.864435197666148,216,11
low_early,early,low,65.82883510233576,232,237.3262136725232,251.92790120581134,14.601687533288136,216,11
low_early,early,low,65.82883510233576,250,231.13662390865912,242.38668781373406,11.250063905074947,216,11
medium_early,early,medium,65.82883510233576,49,106.067845265501,118.23453592819868,12.166690662697674,216,22
medium_early,early,medium,65.82883510233576,56,116.4838688605546,150.70568412214163,34.221815261587054,216,22
medium_early,early,medium,65.82883510233576,60,123.6676564527555,156.4563943918556,32.7887379391001,216,22
medium_early,early,medium,65.82883510233576,73,88.97141197828536,123.65235212072297,34.680940142437606,216,22
medium_early,early,medium,65.82883510233576,94,69.37166775618084,84.08953315548291,14.717865399302074,216,22
medium_early,early,medium,65.82883510233576,111,74.09350392391676,92.44285803961387,18.349354115697118,216,22
medium_early,early,medium,65.82883510233576,130,97.77170947386313,123.5652480970831,25.793538623219973,216,22
medium_early,early,medium,65.82883510233576,132,79.20719706574158,103.87680980665345,24.66961274091188,216,22
medium_early,early,medium,65.82883510233576,185,150.0311676394865,175.1756826209609,25.144514981474387,216,22
medium_early,early,medium,65.82883510233576,189,148.884020379595,159.4546767029175,10.570656323322497,216,22
medium_early,early,medium,65.82883510233576,194,148.80780295969012,171.89432092148016,23.086517961790044,216,22
medium_early,early,medium,65.82883510233576,195,148.884020379595,173.96158100162336,25.077560622028347,216,22
medium_early,early,medium,65.82883510233576,206,157.9302530058183,179.93861577506493,22.008362769246656,216,22
medium_early,early,medium,65.82883510233576,212,145.3531808511423,162.25411324682935,16.90093239568705,216,22
medium_early,early,medium,65.82883510233576,219,155.2454572385126,167.40654523267798,12.16108799416537,216,22
medium_early,early,medium,65.82883510233576,223,141.67494867602792,157.82804002041672,16.1530913443888,216,22
medium_early,early,medium,65.82883510233576,229,220.2528949212413,237.82150312372312,17.568608202481826,216,22
medium_early,early,medium,65.82883510233576,232,237.3262136725232,271.33043250574354,34.004218833220335,216,22
medium_early,early,medium,65.82883510233576,250,231.13662390865912,256.7617836713465,25.625159762687368,216,22
medium_early,early,medium,65.82883510233576,253,267.04401655064544,283.5298536126579,16.485837062012507,216,22
medium_early,early,medium,65.82883510233576,284,227.31586096703103,247.65316379103348,20.337302824002435,216,22
medium_early,early,medium,65.82883510233576,288,272.1512078575261,297.3827996680148,25.231591810488663,216,22
high_early,early,high,65.82883510233576,40,70.02667085078693,121.01846355202754,50.99179270124061,216,39
high_early,early,high,65.82883510233576,49,106.067845265501,129.5345503258173,23.46670506031628,216,39
high_early,early,high,65.82883510233576,56,116.4838688605546,175.2387732790939,58.75490441853929,216,39
high_early,early,high,65.82883510233576,59,121.35786539715082,175.24020704248892,53.882341645338116,216,39
high_early,early,high,65.82883510233576,60,123.6676564527555,180.12963715531566,56.46198070256017,216,39
high_early,early,high,65.82883510233576,61,93.4060478740967,127.95939473538118,34.55334686128449,216,39
high_early,early,high,65.82883510233576,73,88.97141197828536,148.46091620618552,59.48950422790017,216,39
high_early,early,high,65.82883510233576,87,92.69035466345808,142.5737073361699,49.88335267271181,216,39
high_early,early,high,65.82883510233576,94,69.37166775618084,96.92025239506415,27.54858463888332,216,39
high_early,early,high,65.82883510233576,103,77.05733786326196,102.39515789161284,25.337820028350873,216,39
high_early,early,high,65.82883510233576,111,74.09350392391676,107.45247050903214,33.35896658511539,216,39
high_early,early,high,65.82883510233576,130,97.77170947386313,143.04137127101507,45.269661797151954,216,39
high_early,early,high,65.82883510233576,132,79.20719706574158,122.67857745120058,43.471380385459,216,39
high_early,early,high,65.82883510233576,138,82.41602291008459,109.41045142547871,26.994428515394123,216,39
high_early,early,high,65.82883510233576,159,90.66791273452212,126.04817711255821,35.38026437803609,216,39
high_early,early,high,65.82883510233576,185,150.0311676394865,194.26239160984554,44.231223970359025,216,39
high_early,early,high,65.82883510233576,189,148.884020379595,169.797070496911,20.913050117315994,216,39
high_early,early,high,65.82883510233576,190,135.43463208565834,162.7894873636909,27.354855278032577,216,39
high_early,early,high,65.82883510233576,194,148.80780295969012,189.7462316985542,40.938428738864076,216,39
high_early,early,high,65.82883510233576,195,148.884020379595,193.00811737484037,44.12409699524535,216,39
high_early,early,high,65.82883510233576,196,143.8078593916059,171.39160151564383,27.583742124037933,216,39
high_early,early,high,65.82883510233576,197,144.03722296654033,198.27534863468793,54.238125668147596,216,39
high_early,early,high,65.82883510233576,198,144.5503172414585,204.24231233341285,59.691995091954375,216,39
high_early,early,high,65.82883510233576,200,159.43475305486055,208.83329395376265,49.3985408989021,216,39
high_early,early,high,65.82883510233576,202,152.42303526293023,208.24870932363345,55.82567406070322,216,39
high_early,early,high,65.82883510233576,205,155.1801729658973,192.833912920456,37.65373995455869,216,39
high_early,early,high,65.82883510233576,206,157.9302530058183,197.14363343661293,39.21338043079465,216,39
high_early,early,high,65.82883510233576,212,145.3531808511423,176.39467268424158,31.041491833099283,216,39
high_early,early,high,65.82883510233576,219,155.2454572385126,178.7031980291772,23.45774079066459,216,39
high_early,early,high,65.82883510233576,222,139.98837665562766,166.7132971850824,26.724920529454742,216,39
high_early,early,high,65.82883510233576,223,141.67494867602792,171.51989482705,29.84494615102208,216,39
high_early,early,high,65.82883510233576,229,220.2528949212413,252.36266804521222,32.109773123970925,216,39
high_early,early,high,65.82883510233576,232,237.3262136725232,295.73296380567575,58.40675013315254,216,39
high_early,early,high,65.82883510233576,247,268.50065467071767,322.30603508515037,53.805380414432676,216,39
high_early,early,high,65.82883510233576,250,231.13662390865912,276.1368795289589,45.00025562029979,216,39
high_early,early,high,65.82883510233576,253,267.04401655064544,297.42135584986545,30.377339299220015,216,39
high_early,early,high,65.82883510233576,260,230.73742958866197,253.2320654167159,22.494635828053944,216,39
high_early,early,high,65.82883510233576,284,227.31586096703103,263.85554548543496,36.5396845184039,216,39
high_early,early,high,65.82883510233576,288,272.1512078575261,316.52175475430795,44.37054689678186,216,39
low_middle,middle,low,117.02904018193024,203,153.7161514925293,167.86608855620247,14.149937063673171,127,7
low_middle,middle,low,117.02904018193024,212,145.3531808511423,156.55788918431736,11.204708333175061,127,7
low_middle,middle,low,117.02904018193024,216,143.3615206964282,154.58626549387878,11.224744797450583,127,7
low_middle,middle,low,117.02904018193024,224,160.36496425493388,175.05302283459275,14.688058579658858,127,7
low_middle,middle,low,117.02904018193024,229,220.2528949212413,231.6523192363662,11.3994243151249,127,7
low_middle,middle,low,117.02904018193024,249,224.45513847244467,232.78386432186707,8.328725849422385,127,7
low_middle,middle,low,117.02904018193024,286,228.20777108040645,240.73633862888653,12.52856754848009,127,7
medium_middle,middle,medium,117.02904018193024,194,148.80780295969012,167.48709470370272,18.67929174401259,127,13
medium_middle,middle,medium,117.02904018193024,198,144.5503172414585,165.2111861287037,20.660868887245208,127,13
medium_middle,middle,medium,117.02904018193024,199,144.87279198754396,170.94373674237048,26.070944754826513,127,13
medium_middle,middle,medium,117.02904018193024,203,153.7161514925293,186.5909941517122,32.874842659182924,127,13
medium_middle,middle,medium,117.02904018193024,212,145.3531808511423,170.86495168407995,25.51177083293765,127,13
medium_middle,middle,medium,117.02904018193024,216,143.3615206964282,168.92338269005464,25.561861993626458,127,13
medium_middle,middle,medium,117.02904018193024,219,155.2454572385126,190.24352426538775,34.99806702687515,127,13
medium_middle,middle,medium,117.02904018193024,224,160.36496425493388,194.58511070408102,34.220146449147144,127,13
medium_middle,middle,medium,117.02904018193024,229,220.2528949212413,246.25145570905357,25.998560787812252,127,13
medium_middle,middle,medium,117.02904018193024,246,224.211833654604,255.00658297827732,30.794749323673326,127,13
medium_middle,middle,medium,117.02904018193024,249,224.45513847244467,242.77695309600063,18.321814623555962,127,13
medium_middle,middle,medium,117.02904018193024,284,227.31586096703103,237.93710753010996,10.621246563078929,127,13
medium_middle,middle,medium,117.02904018193024,286,228.20777108040645,257.02918995160667,28.821418871200223,127,13
high_middle,middle,high,117.02904018193024,105,121.258818051114,162.69536182924793,41.43654377813394,127,23
high_middle,middle,high,117.02904018193024,171,137.36214295585788,167.2193479891048,29.85720503324692,127,23
high_middle,middle,high,117.02904018193024,172,167.6952701591227,217.28072510538158,49.58545494625886,127,23
high_middle,middle,high,117.02904018193024,194,148.80780295969012,182.69466975011028,33.88686679042014,127,23
high_middle,middle,high,117.02904018193024,195,148.884020379595,187.07754711114805,38.19352673155304,127,23
high_middle,middle,high,117.02904018193024,198,144.5503172414585,181.60770746105084,37.057390219592335,127,23
high_middle,middle,high,117.02904018193024,199,144.87279198754396,190.58630359526637,45.713511607722424,127,23
high_middle,middle,high,117.02904018193024,203,153.7161514925293,210.31589974722198,56.599748254692685,127,23
high_middle,middle,high,117.02904018193024,211,168.8984300741397,190.31588649691224,21.417456422772545,127,23
high_middle,middle,high,117.02904018193024,212,145.3531808511423,190.17201418384255,44.818833332700244,127,23
high_middle,middle,high,117.02904018193024,216,143.3615206964282,188.26049988623052,44.89897918980233,127,23
high_middle,middle,high,117.02904018193024,219,155.2454572385126,215.24236448151285,59.996907243000244,127,23
high_middle,middle,high,117.02904018193024,224,160.36496425493388,219.1171985735693,58.75223431863543,127,23
high_middle,middle,high,117.02904018193024,228,220.2528949212413,274.5806075673879,54.32771264614661,127,23
high_middle,middle,high,117.02904018193024,229,220.2528949212413,265.8505921817409,45.5976972604996,127,23
high_middle,middle,high,117.02904018193024,234,242.6469338916933,267.51579803922914,24.868864147535824,127,23
high_middle,middle,high,117.02904018193024,237,222.4175042717247,279.0675917158404,56.65008744411572,127,23
high_middle,middle,high,117.02904018193024,241,224.211833654604,276.12285407835503,51.911020423751026,127,23
high_middle,middle,high,117.02904018193024,246,224.211833654604,277.4834325724813,53.27159891787732,127,23
high_middle,middle,high,117.02904018193024,249,224.45513847244467,257.7700418701342,33.31490339768954,127,23
high_middle,middle,high,117.02904018193024,264,260.8491840286067,298.46039004253737,37.61120601393067,127,23
high_middle,middle,high,117.02904018193024,284,227.31586096703103,248.3098554679573,20.993994500926284,127,23
high_middle,middle,high,117.02904018193024,286,228.20777108040645,278.3220412743268,50.11427019392036,127,23
low_late,late,low,168.2292452615247,264,260.8491840286067,275.59776349098445,14.748579462377712,65,4
low_late,late,low,168.2292452615247,277,247.61388433015512,262.2254769084796,14.611592578324505,65,4
low_late,late,low,168.2292452615247,278,249.5431549668744,263.32143640662565,13.778281439751279,65,4
low_late,late,low,168.2292452615247,286,228.20777108040645,237.4207816163186,9.213010535912153,65,4
medium_late,late,medium,168.2292452615247,225,184.4851756792108,212.12280059585706,27.63762491664624,65,7
medium_late,late,medium,168.2292452615247,254,263.66131417962055,282.26361188683444,18.6022977072139,65,7
medium_late,late,medium,168.2292452615247,264,260.8491840286067,295.220632684551,34.371448655944285,65,7
medium_late,late,medium,168.2292452615247,277,247.61388433015512,281.64286577596636,34.02898144581126,65,7
medium_late,late,medium,168.2292452615247,278,249.5431549668744,281.4888585662526,31.9457035993782,65,7
medium_late,late,medium,168.2292452615247,280,231.02147080837747,246.80625358404765,15.784782775670188,65,7
medium_late,late,medium,168.2292452615247,286,228.20777108040645,248.74029742018683,20.532526339780382,65,7
high_late,late,high,168.2292452615247,211,168.8984300741397,228.83702229983663,59.93859222569694,65,12
high_late,late,high,168.2292452615247,225,184.4851756792108,232.7053755458448,48.22019986663398,65,12
high_late,late,high,168.2292452615247,234,242.6469338916933,263.15112526158777,20.504191369894457,65,12
high_late,late,high,168.2292452615247,252,261.3036731479604,287.7514750904711,26.447801942510708,65,12
high_late,late,high,168.2292452615247,254,263.66131417962055,297.4249905111628,33.76367633154224,65,12
high_late,late,high,168.2292452615247,259,232.45387492569603,280.27824258515454,47.8243676594585,65,12
high_late,late,high,168.2292452615247,264,260.8491840286067,319.84350187811754,58.99431784951085,65,12
high_late,late,high,168.2292452615247,270,257.9437190098441,295.52562788693734,37.581908877093255,65,12
high_late,late,high,168.2292452615247,277,247.61388433015512,306.06025464345316,58.44637031329802,65,12
high_late,late,high,168.2292452615247,278,249.5431549668744,304.6562807258795,55.113125759005115,65,12
high_late,late,high,168.2292452615247,280,231.02147080837747,260.2771232494498,29.2556524410723,65,12
