序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,ABQJ00-0010,2,B,2,,2,3.8,1,
6,AJYY00-0010,2,J,0,,2,1.09,,
7,AJZY00-0020,2,J,0,,2,1.09,,
8,AJZY00-0040,2,J,0,AJZY00-0020,2,1.35,,
9,AJYY00-0050,2,J,0,,2,1.28,,
10,AJYY00-0070,2,J,0,AJYY00-0050,2,1.35,,
11,AJZY00-0060,2,J,0,,2,1.28,,
12,AJZY00-0080,2,J,0,AJZY00-0060,2,1.35,,
13,AJCP00-0090,2,J,0,,2,2.06,,
14,AJCP00-0130,2,J,0,,2,1.35,,
15,AJCP00-0110,2,J,0,,2,2.06,,
16,AJCP00-0120,2,J,0,,2,0.57,,
17,AJCP00-0150,2,J,0,,2,1.04,,
18,AJCP00-0160,2,J,0,AJCP00-0150,2,2.52,,
19,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
20,AJWB00-0180,2,J,0,,2,1.04,,
21,AJQJ00-0200,2,J,0,,2,1.18,,
22,AGQJ00-0010,2,G,0,,2,3.8,,
23,FJQJ00-0370,2,J,0,,2,1.03,,
24,ABHS00-2180,2,B,2,,2,1.8,,
25,A-2,1,,-1,A-1,0,0.0,,
26,AFQJ00-0100,2,F,4,,3,0.7,,
27,AFZG00-0120,2,F,4,,3,0.5,,
28,AFZG00-0130,2,F,4,,3,0.5,,
29,AFZG00-0140,2,F,4,,5,0.5,,
30,AFZG00-0160,2,F,4,,1,0.5,,
31,AFZG00-0170,2,F,4,,1,0.5,,
32,AKZY00-0030,2,K,4,,1,1.5,,
33,AKCP00-0040,2,K,4,,1,1.4,,
34,AKYY00-0050,2,K,4,,1,1.5,,
35,AKCP00-0060,2,K,4,,1,1.4,,
36,AKCP00-0070,2,K,4,,1,1.6,,
37,AMYG00-0010,2,M,0,,1,0.7,,
38,AWWB00-0010,2,W,1,,2,0.8,,
39,AWWB00-0020,2,W,1,,1,0.8,,
40,AWWC00-0040,2,W,1,,1,0.8,,4
41,AWWB00-0050,2,W,1,,1,0.8,,
42,AWWB00-1600,2,W,1,,1,0.5,,
43,FWQJ00-1960,2,W,1,,1,0.8,,
44,AYWB00-0050,2,Y,3,,1,4.2,,
45,AYQQ00-0060,2,Y,3,,2,6.2,,2
46,AYQQ00-0080,2,Y,3,,1,5.7,,2
47,AYZQ00-0090,2,Y,3,,1,5.7,,
48,AYWC00-1980,2,Y,3,,3,4.6,,4
49,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.3,,
50,ACYY00-0020,2,C,4,,1,0.85,,
51,ACCP00-0040,2,C,4,,1,0.6,,
52,ACCP00-0050,2,C,4,,1,0.5,,
53,ACCP00-0060,2,C,4,,1,0.5,,
54,ACCP00-0070,2,C,4,,1,0.5,,
55,ACCP00-0080,2,C,4,,1,0.5,,
56,ACZY00-0090,2,C,4,,1,0.85,,
57,AQHS00-0020,2,Q,2,,1,1.15,,
58,AQHS00-0030,2,Q,2,,1,1.15,,
59,AQHS00-0040,2,Q,2,,1,1.15,,
60,AQHS00-0050,2,Q,2,,1,1.15,,
61,AQHS00-0060,2,Q,2,,1,1.5,,
62,AQHS00-0070,2,Q,2,,1,1.6,,
63,AQHS00-0080,2,Q,2,,1,1.6,,
64,AQHS00-0090,2,Q,2,,1,1.6,,
65,AQHS00-0120,2,Q,2,,1,1.6,,
66,AQHS00-0130,2,Q,2,,2,1.6,,
67,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
68,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.95,,
69,AQQS00-0160,2,Q,2,,1,0.86,,6
70,AQHD00-0180,2,Q,2,,1,1.0,,
71,AQWC00-0190,2,Q,2,,1,1.0,,4
72,AJZY00-0220,2,J,0,,1,2.36,,
73,AJZY00-0240,2,J,0,,1,0.41,,
74,AJYY00-0250,2,J,0,,1,2.36,,
75,AJZY00-0260,2,J,0,,1,2.36,,
76,AJYY00-0270,2,J,0,,1,0.41,,
77,AJZY00-0280,2,J,0,,1,0.41,,
78,AJQX00-0290,2,J,0,,1,1.18,,4
79,AJHS00-0300,2,J,0,,1,0.53,,
80,AJYYA1-0310,2,J,0,,2,1.28,,
81,AJWC00-0560,2,J,0,,1,0.51,,4
82,AJWC00-0570,2,J,0,,1,1.66,,4
83,AJWC00-0580,2,J,0,,5,1.53,,4
84,AEQS00-0030,2,E,4,,1,1.0,,6
85,AEHS00-0040,2,E,4,,1,6.1,,
86,AEQX00-0050,2,E,4,,1,1.0,,4
87,AEQS00-0060,2,E,4,,1,0.6,,6
88,AEZY00-0430,2,E,4,,1,1.5,,
89,DXHS00-0020,2,X,2,,2,1.8,,
90,AGHXB2-0080,2,G,0,,1,2.0,,4
91,AGHXB3-0090,2,G,0,,1,2.0,,4
92,AGHXB5-0110,2,G,0,,1,2.0,,4
93,AGHS00-0120,2,G,0,,2,2.3,,
94,AGWC00-0130,2,G,0,,1,2.0,,4
95,ENWCB1-0390,2,N,3,,2,2.2,,4
96,ENHSB1-0430,2,N,3,,1,2.2,,
97,ENHSB1-0310,2,N,3,,1,1.8,,
98,ENHSB1-0330,2,N,3,,1,1.8,,
99,ENHSB1-0340,2,N,3,,1,1.8,,
100,ENWCB1-0370,2,N,3,,1,2.2,,4
101,ENQSB1-0360,2,N,3,,1,2.2,,6
102,ENHDB1-0300,2,N,3,,1,1.8,,
103,ENHDB1-0290,2,N,3,,1,1.8,,
104,ENHDB1-0280,2,N,3,,1,1.8,,
105,ENHDB1-0270,2,N,3,,1,1.8,,
106,ENHDB1-0260,2,N,3,,1,1.8,,
107,ENHDB1-0250,2,N,3,,1,1.8,,
108,ENHDB1-0240,2,N,3,,1,1.8,,
109,ENHDB1-0220,2,N,3,,1,1.8,,
110,ENWCB1-0350,2,N,3,,5,1.8,,4
111,ENHDB1-0190,2,N,3,,1,1.8,,
112,ENHDB1-0180,2,N,3,,1,1.8,,
113,ENHSB1-0170,2,N,3,,1,1.8,,
114,ENHSB1-0420,2,N,3,,1,2.2,,
115,ENHSB1-0410,2,N,3,,1,2.2,,
116,ARWB00-0010,2,R,1,,2,2.4,,
117,ARWB00-0020,2,R,1,,2,2.4,,
118,ARWB00-0030,2,R,1,,2,2.4,,
