序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FDQJ00-2000,2,D,1,,2,2.1,1,
4,AJYY00-0010,2,J,0,,2,1.09,,
5,AJZY00-0060,2,J,0,,2,1.28,,
6,AJCP00-0100,2,J,0,,2,0.57,,
7,AEQJ00-0080,2,E,4,,2,50.1,,
8,FJQJ00-0370,2,J,0,,2,1.03,,
9,A-2,1,,-1,A-1,0,0.0,,
10,AKQS00-0020,2,K,4,,1,1.1,,6
11,AKZY00-0030,2,K,4,,1,1.5,,
12,AKCP00-0060,2,K,4,,1,1.4,,
13,AWWB00-0050,2,W,1,,1,0.8,,
14,AYQQ00-0060,2,Y,3,,2,6.2,,2
15,AYHS00-0070,2,Y,3,,1,5.2,,
16,AYWC00-1980,2,Y,3,,3,4.6,,4
17,ACZY00-0010,2,C,4,,1,0.85,,
18,ACYY00-0020,2,C,4,,1,0.85,,
19,ACCP00-0060,2,C,4,,1,0.5,,
20,AQHS00-0020,2,Q,2,,1,1.15,,
21,AQHS00-0030,2,Q,2,,1,1.15,,
22,AQHS00-0060,2,Q,2,,1,1.5,,
23,AQHS00-0070,2,Q,2,,1,1.6,,
24,AJYY00-0250,2,J,0,,1,2.36,,
25,AJZY00-0260,2,J,0,,1,2.36,,
26,AJZY00-0280,2,J,0,,1,0.41,,
27,AJHS00-0300,2,J,0,,1,0.53,,
28,AJWC00-0560,2,J,0,,1,0.51,,4
29,AEQS00-0020,2,E,4,,1,1.6,,6
30,AEHS00-0040,2,E,4,,1,6.1,,
31,AGHXB2-0080,2,G,0,,1,2.0,,4
32,EGZY00-0140,2,G,0,,1,1.8,,
33,EGYY00-0150,2,G,0,,1,1.8,,
34,ENWCB1-0390,2,N,3,,2,2.2,,4
35,ENHSB1-0380,2,N,3,,1,2.2,,
36,ENHSB1-0430,2,N,3,,1,2.2,,
37,ENHDB1-0300,2,N,3,,1,1.8,,
38,ENHDB1-0220,2,N,3,,1,1.8,,
39,ENHDB1-0190,2,N,3,,1,1.8,,
40,ENHDB1-0180,2,N,3,,1,1.8,,
41,ENHSB1-0420,2,N,3,,1,2.2,,
42,ENHSB1-0400,2,N,3,,1,2.2,,
43,ARWB00-0020,2,R,1,,2,2.4,,
44,ARWB00-0060,2,R,1,,2,2.4,,
45,ARWB00-0090,2,R,1,,2,1.2,,
46,ARWB00-0130,2,R,1,,2,1.2,,
47,A-3,1,,-1,A-2,0,0.0,,
48,AJYYA3-0330,2,J,0,,2,4.36,,
49,AJYYB1-0400,2,J,0,AJYYA3-0330,2,1.05,,
50,AJZYB4-0430,2,J,0,,2,1.75,,
51,AJYY00-0440,2,J,0,,2,0.85,,
52,AJZY00-0450,2,J,0,,2,0.85,,
53,AJYYC1-0490,2,J,0,,2,0.64,,
54,AJWC00-0650,2,J,0,,2,1.83,,4
55,AJCP00-0770,2,J,0,,2,1.02,,
56,A-4,1,,-1,A-2,0,0.0,,
57,DFQJB1-0350,2,F,4,,2,1.1,,
58,DFQJB2-0370,2,F,4,,2,0.7,,
59,DFZY00-0430,2,F,4,,2,1.3,,
60,BMYY00-0030,2,M,0,,2,2.7,,
61,DFZY00-3090,2,F,4,,2,0.7,,
62,DFZY00-3100,2,F,4,,2,0.7,,
63,BMYY00-0430,2,M,0,,2,2.4,,
64,A-5,1,,-1,"A-3,A-4",0,0.0,,
65,DFQJA3-0870,2,F,4,,2,0.9,,
66,DFZYA4-1210,2,F,4,,2,4.1,,
67,DFYYA4-1230,2,F,4,DFQJA3-0870,2,4.1,,
68,DFQJA3-1000,2,F,4,,2,0.9,,
69,A-6,1,,-1,"A-3,A-4",0,0.0,,
70,FFHS00-3530,2,F,4,,2,1.2,,
71,AKWC00-0120,2,K,4,,2,2.7,,4
72,ADHD00-0060,2,D,1,,1,3.7,,
73,ADHD00-0700,2,D,1,ABHS00-1610,1,3.3,,
74,ADHD00-0080,2,D,1,,1,3.6,,
75,AYQQ00-0100,2,Y,3,,1,6.6,,2
76,ABWC00-0120,2,B,2,,1,3.9,,4
77,ABWC00-0180,2,B,2,,1,3.8,,4
78,ABWCB1-0100,2,B,2,,2,0.9,,4
79,ABWCB2-0190,2,B,2,ABWCB1-0100,2,3.8,,4
80,ABHS00-1610,2,B,2,,2,3.8,,
81,ENQSA2-0130,2,N,3,,2,1.8,,6
82,ENQSA2-0110,2,N,3,,2,1.8,,6
83,B,1,,-1,A,0,0.0,,
84,B-1,1,,-1,,0,0.0,,
85,DMYG00-2080,2,M,0,,2,1.2,,
86,BMZY00-0260,2,M,0,,2,2.3,,
87,B-2,1,,-1,B-1,0,0.0,,
88,DMZY00-0780,2,M,0,,2,14.7,,
89,B-3,1,,-1,B-2,0,0.0,,
90,DMZG00-1720,2,M,0,,2,26.2,,
91,DMYG00-1740,2,M,0,,2,5.7,,
92,B-4,1,,-1,,0,0.0,,
93,BAHS00-0160,2,A,0,,2,1.3,,
94,BAHS00-0170,2,A,0,,2,1.6,,
95,B-5,1,,-1,B-4,0,0.0,,
96,CAHS00-0350,2,A,0,,2,1.8,,
97,CAHS00-0390,2,A,0,,2,1.8,,
98,CAHX00-0410,2,A,0,,2,4.8,,4
99,CAHS00-0400,2,A,0,,2,1.3,,
100,B-6,1,,-1,B-5,0,0.0,,
101,CAHS00-0640,2,A,0,,2,1.8,,
102,CAHX00-0680,2,A,0,,2,4.8,,4
103,B-7,1,,-1,,0,0.0,,
104,B-8,1,,-1,B-7,0,0.0,,
105,CKQS00-0250,2,K,4,,2,9.3,,6
106,CKQS00-0260,2,K,4,,2,10.9,,6
107,CKHX00-0300,2,K,4,,2,26.5,,4
108,CKZQ00-0360,2,K,4,,2,8.1,,
109,DKWCE2-0720,2,K,4,CKQS00-0250,2,4.3,,4
110,RKND-N20076-16,2,K,4,CKQS00-0250,2,0.35,,
111,DKQS00-0460,2,K,4,RKND-N20076-16,2,5.4,,6
112,DKQS00-0430,2,K,4,CKQS00-0250,2,2.6,,6
113,B-9,1,,-1,,0,0.0,,
114,CWQJ00-1700,2,W,1,,2,2.5,,
115,CWQJ00-1790,2,W,1,,2,2.1,,
116,CWQJ00-1800,2,W,1,,2,2.1,,
117,CWQJ00-1910,2,W,1,,2,2.5,,
118,CWQJ00-1920,2,W,1,,2,2.4,,
119,B-10,1,,-1,B-9,0,0.0,,
120,CWHS00-2130,2,W,1,,2,7.4,,
