序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.13,1,6
4,FAQJ00-3450,2,A,0,,2,3.04,1,
5,FDQJ00-2000,2,D,1,,2,2.08,1,
6,ABQJ00-0010,2,B,2,,2,4.0,1,
7,AJYY00-0010,2,J,0,,2,1.36,,
8,RJND-N39836-97,2,J,0,AJYY00-0010,1,0.44,,
9,AJYY00-0030,2,J,0,RJND-N39836-97,2,1.14,,
10,AJZY00-0020,2,J,0,,2,1.11,,
11,AJZY00-0040,2,J,0,AJZY00-0020,2,1.45,,
12,AJYY00-0050,2,J,0,,2,1.43,,
13,RJND-N99225-99,2,J,0,RJND-N55854-63,2,0.84,,
14,RJND-N55854-63,2,J,0,RJND-N48239-16,2,0.7,,
15,RJND-N48239-16,2,J,0,RJND-N5850-1,2,0.77,,
16,RJND-N5850-1,2,J,0,AJYY00-0050,1,0.82,,
17,AJYY00-0070,2,J,0,RJND-N99225-99,2,1.62,,
18,AJZY00-0060,2,J,0,,2,1.1,,
19,RJND-N32632-90,2,J,0,AJZY00-0060,2,0.61,,
20,AJZY00-0080,2,J,0,RJND-N32632-90,2,1.11,,
21,AJCP00-0090,2,J,0,,2,2.74,,
22,AJCP00-0100,2,J,0,,2,0.58,,
23,RJND-N86755-103,2,J,0,RJND-N89537-58,2,0.56,,
24,RJND-N89537-58,2,J,0,AJCP00-0100,2,0.5,,
25,AJCP00-0130,2,J,0,RJND-N86755-103,2,1.25,,
26,AJCP00-0110,2,J,0,,2,2.14,,
27,AJCP00-0120,2,J,0,,2,0.55,,
28,RJND-N18532-110,2,J,0,RJND-N49351-11,2,2.64,,
29,RJND-N52583-66,2,J,0,AJCP00-0120,1,0.77,,
30,RJND-N49351-11,2,J,0,AJCP00-0110,2,2.8,,
31,AJCP00-0140,2,J,0,"RJND-N52583-66,RJND-N18532-110",2,1.39,,
32,AJCP00-0150,2,J,0,,2,0.81,,
33,AJCP00-0160,2,J,0,AJCP00-0150,2,2.94,,
34,RJND-N24213-9,2,J,0,AJCP00-0160,2,1.6,,
35,AJCP00-0170,2,J,0,RJND-N24213-9,2,0.72,,
36,AJWB00-0180,2,J,0,AJWB00-0190,2,0.41,,
37,AJWB00-0190,2,J,0,,2,0.85,,
38,AJQJ00-0200,2,J,0,,2,1.0,,
39,AEQJ00-0010,2,E,4,,2,6.39,,
40,AEQJ00-0080,2,E,4,,2,39.02,,
41,AGQJ00-0010,2,G,0,,2,4.11,,
42,FJQJ00-0370,2,J,0,,2,0.83,,
43,ABHS00-2180,2,B,2,,2,1.81,,
44,A-2,1,,-1,A-1,0,0.0,,
45,AFQJ00-0100,2,F,4,,3,0.59,,
46,AFZG00-0110,2,F,4,,3,0.81,,
47,AFZG00-0120,2,F,4,,3,0.42,,
48,AFZG00-0130,2,F,4,,3,0.48,,
49,AFZG00-0140,2,F,4,,5,0.41,,
50,AFZG00-0150,2,F,4,,5,0.54,,
51,AFZG00-0160,2,F,4,,1,0.45,,
52,AFZG00-0170,2,F,4,,1,0.54,,
53,AKQS00-0020,2,K,4,,1,0.87,,6
54,AKZY00-0030,2,K,4,,1,1.61,,
55,AKCP00-0040,2,K,4,,1,1.71,,
56,AKYY00-0050,2,K,4,,1,1.48,,
57,AKCP00-0060,2,K,4,,1,1.71,,
58,AKCP00-0070,2,K,4,,1,1.41,,
59,AMYG00-0010,2,M,0,,1,0.58,,
60,AWWB00-0010,2,W,1,,2,0.73,,
61,AWWB00-0020,2,W,1,,1,0.95,,
62,AWWB00-0030,2,W,1,,1,0.87,,
63,AWWC00-0040,2,W,1,,1,0.82,,4
64,AWWB00-0050,2,W,1,,1,0.67,,
65,BWQS00-0090,2,W,1,,1,1.01,,6
66,AWWB00-1600,2,W,1,,1,0.21,,
67,FWQJ00-1960,2,W,1,,1,0.71,,
68,AYWB00-0040,2,Y,3,,1,3.74,,
69,AYWB00-0050,2,Y,3,,1,4.72,,
70,AYQQ00-0060,2,Y,3,,2,7.58,,2
71,AYHS00-0070,2,Y,3,,1,5.2,,
72,AYQQ00-0080,2,Y,3,,1,5.1,,2
73,AYZQ00-0090,2,Y,3,,1,5.04,,
74,AYWC00-1980,2,Y,3,,3,4.23,,4
75,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,5.11,,
76,ACZY00-0010,2,C,4,,1,0.63,,
77,ACYY00-0020,2,C,4,,1,0.94,,
78,ACCP00-0030,2,C,4,,1,0.69,,
79,ACCP00-0040,2,C,4,,1,0.72,,
80,ACCP00-0050,2,C,4,,1,0.58,,
81,ACCP00-0060,2,C,4,,1,0.6,,
82,ACCP00-0070,2,C,4,,1,0.61,,
83,ACCP00-0080,2,C,4,,1,0.24,,
84,ACZY00-0090,2,C,4,,1,1.13,,
85,AQHS00-0020,2,Q,2,,1,1.29,,
86,AQHS00-0030,2,Q,2,,1,1.23,,
87,AQHS00-0040,2,Q,2,,1,1.16,,
88,AQHS00-0050,2,Q,2,,1,0.74,,
89,AQHS00-0060,2,Q,2,,1,1.47,,
90,AQHS00-0070,2,Q,2,,1,1.87,,
91,AQHS00-0080,2,Q,2,,1,1.32,,
92,AQHS00-0090,2,Q,2,,1,1.46,,
93,AQHS00-0100,2,Q,2,,1,1.99,,
94,AQHS00-0110,2,Q,2,,1,1.28,,
95,AQHS00-0120,2,Q,2,,1,1.99,,
96,AQHS00-0130,2,Q,2,,2,1.69,,
97,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.93,,
98,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.76,,
99,AQQS00-0160,2,Q,2,,1,0.81,,6
100,RQND-N48940-69,2,Q,2,RQND-N84527-64,2,0.99,,
101,RQND-N84527-64,2,Q,2,AQHS00-0130,2,0.85,,
102,AQQJ00-0170,2,Q,2,RQND-N48940-69,2,3.47,,2
103,AQHD00-0180,2,Q,2,,1,1.43,,
104,AQWC00-0190,2,Q,2,,1,1.03,,4
105,AJZY00-0220,2,J,0,,1,2.18,,
106,AJYY00-0230,2,J,0,,1,0.4,,
107,AJZY00-0240,2,J,0,,1,0.46,,
108,AJYY00-0250,2,J,0,,1,1.03,,
109,AJZY00-0260,2,J,0,,1,1.37,,
110,AJYY00-0270,2,J,0,,1,0.41,,
111,AJZY00-0280,2,J,0,,1,0.44,,
112,AJQX00-0290,2,J,0,,1,0.97,,4
