序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FDQJ00-2000,2,D,1,,2,1.85,1,
4,ABQJ00-0010,2,B,2,,2,4.74,1,
5,AJYY00-0010,2,J,0,,2,0.97,,
6,RJND-N63827-24,2,J,0,RJND-N70308-10,2,0.97,,
7,RJND-N70308-10,2,J,0,AJYY00-0010,2,1.12,,
8,AJYY00-0030,2,J,0,RJND-N63827-24,2,1.4,,
9,AJZY00-0040,2,J,0,,2,1.22,,
10,AJYY00-0050,2,J,0,,2,1.16,,
11,AJZY00-0060,2,J,0,,2,1.46,,
12,AJCP00-0090,2,J,0,,2,1.34,,
13,AJCP00-0120,2,J,0,,2,0.74,,
14,AJCP00-0150,2,J,0,,2,1.1,,
15,AJCP00-0160,2,J,0,AJCP00-0150,2,3.02,,
16,RJND-N14403-4,2,J,0,AJCP00-0160,2,1.93,,
17,AJCP00-0170,2,J,0,RJND-N14403-4,2,0.62,,
18,AJWB00-0180,2,J,0,,2,0.98,,
19,AJQJ00-0200,2,J,0,,2,1.46,,
20,AEQJ00-0010,2,E,4,,2,8.82,,
21,AEQJ00-0080,2,E,4,,2,49.83,,
22,FJQJ00-0370,2,J,0,,2,0.81,,
23,A-2,1,,-1,A-1,0,0.0,,
24,AFQJ00-0100,2,F,4,,3,0.64,,
25,AFZG00-0110,2,F,4,,3,0.77,,
26,AFZG00-0130,2,F,4,,3,0.5,,
27,AFZG00-0140,2,F,4,,5,0.48,,
28,AFZG00-0160,2,F,4,,1,0.4,,
29,AFZG00-0170,2,F,4,,1,0.51,,
30,AKCP00-0040,2,K,4,,1,0.95,,
31,AKYY00-0050,2,K,4,,1,1.79,,
32,AKCP00-0060,2,K,4,,1,1.11,,
33,AKCP00-0070,2,K,4,,1,1.43,,
34,AMYG00-0010,2,M,0,,1,0.45,,
35,AWWB00-0010,2,W,1,,2,0.6,,
36,AWWB00-0020,2,W,1,,1,0.98,,
37,AWWB00-0030,2,W,1,,1,0.9,,
38,AWWC00-0040,2,W,1,,1,0.6,,4
39,AYWB00-0040,2,Y,3,,1,2.74,,
40,AYWB00-0050,2,Y,3,,1,4.23,,
41,AYQQ00-0060,2,Y,3,,2,8.64,,2
42,AYQQ00-0080,2,Y,3,,1,5.56,,2
43,FYQJ00-1130,2,Y,3,,2,7.31,,
44,ACZY00-0010,2,C,4,,1,0.88,,
45,ACYY00-0020,2,C,4,,1,1.04,,
46,ACCP00-0040,2,C,4,,1,0.8,,
47,ACCP00-0060,2,C,4,,1,0.55,,
48,ACCP00-0080,2,C,4,,1,0.53,,
49,AQHS00-0020,2,Q,2,,1,0.94,,
50,AQHS00-0030,2,Q,2,,1,1.11,,
51,AQHS00-0040,2,Q,2,,1,1.4,,
52,AQHS00-0050,2,Q,2,,1,1.5,,
53,AQHS00-0060,2,Q,2,,1,1.85,,
54,AQHS00-0070,2,Q,2,,1,0.69,,
55,AQHS00-0080,2,Q,2,,1,1.41,,
56,AQHS00-0090,2,Q,2,,1,1.66,,
57,AQHS00-0100,2,Q,2,,1,1.34,,
58,AQHS00-0120,2,Q,2,,1,1.35,,
59,AQHS00-0130,2,Q,2,,2,1.1,,
60,AQHS00-0140,2,Q,2,AQHS00-0120,2,1.07,,
61,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.82,,
62,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.83,,2
63,AQWC00-0190,2,Q,2,,1,1.1,,4
64,AJZY00-0220,2,J,0,,1,2.07,,
65,AJYY00-0230,2,J,0,,1,0.31,,
66,AJZY00-0240,2,J,0,,1,0.5,,
67,AJYY00-0250,2,J,0,,1,2.37,,
68,AJZY00-0260,2,J,0,,1,2.22,,
69,AJYY00-0270,2,J,0,,1,0.41,,
70,AJZY00-0280,2,J,0,,1,0.35,,
71,AJQX00-0290,2,J,0,,1,1.39,,4
72,AJHS00-0300,2,J,0,,1,0.48,,
73,AJYYA1-0310,2,J,0,,2,0.95,,
74,AJWC00-0560,2,J,0,,1,0.63,,4
75,AJWC00-0570,2,J,0,,1,2.22,,4
76,AJWC00-0580,2,J,0,,5,1.35,,4
77,AEQS00-0020,2,E,4,,1,1.69,,6
78,AEHS00-0040,2,E,4,,1,5.78,,
79,AEQS00-0070,2,E,4,,1,0.67,,6
80,DXHS00-0030,2,X,2,,1,0.9,,
81,AGHXB2-0080,2,G,0,,1,2.82,,4
82,AGHXB3-0090,2,G,0,,1,2.45,,4
83,AGHXB4-0100,2,G,0,,1,1.39,,4
84,AGHXB5-0110,2,G,0,,1,2.49,,4
85,AGHS00-0120,2,G,0,,2,1.91,,
86,AGWC00-0130,2,G,0,,1,2.32,,4
87,EGZY00-0140,2,G,0,,1,1.71,,
88,EGYY00-0150,2,G,0,,1,1.93,,
89,ENHSB1-0430,2,N,3,,1,1.74,,
90,ENHSB1-0310,2,N,3,,1,2.04,,
91,ENHSB1-0320,2,N,3,,1,2.33,,
92,ENHSB1-0330,2,N,3,,1,1.88,,
93,ENHSB1-0340,2,N,3,,1,1.12,,
94,ENWCB1-0370,2,N,3,,1,2.19,,4
95,ENQSB1-0360,2,N,3,,1,1.99,,6
96,ENHDB1-0300,2,N,3,,1,1.67,,
97,ENHDB1-0290,2,N,3,,1,2.09,,
98,ENHDB1-0280,2,N,3,,1,1.88,,
99,ENHDB1-0270,2,N,3,,1,1.88,,
100,ENHDB1-0260,2,N,3,,1,2.7,,
101,ENHDB1-0250,2,N,3,,1,1.92,,
102,ENHDB1-0230,2,N,3,,1,1.6,,
103,ENHDB1-0220,2,N,3,,1,1.72,,
104,ENWCB1-0350,2,N,3,,5,1.67,,4
105,ENHDB1-0210,2,N,3,,1,2.18,,
106,ENHDB1-0200,2,N,3,,1,2.07,,
107,ENHSB1-0170,2,N,3,,1,1.43,,
108,ENHSB1-0440,2,N,3,,1,1.81,,
109,ENHSB1-0420,2,N,3,,1,2.94,,
110,ENHSB1-0410,2,N,3,,1,1.97,,
111,ENHSB1-0400,2,N,3,,1,2.15,,
112,ARWB00-0010,2,R,1,,2,2.51,,
113,ARWB00-0020,2,R,1,,2,2.34,,
114,ARWB00-0030,2,R,1,,2,2.14,,
115,ARWB00-0040,2,R,1,,2,3.02,,
116,ARWB00-0050,2,R,1,,2,2.38,,
117,ARWB00-0060,2,R,1,,2,2.31,,
118,ARWB00-0070,2,R,1,,2,2.21,,
