序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AJYY00-0050,2,J,0,,2,1.28,,
4,RJND-N23880-7,2,J,0,AJYY00-0050,2,1.04,,
5,AJYY00-0070,2,J,0,RJND-N23880-7,2,1.35,,
6,AJCP00-0110,2,J,0,,2,2.06,,
7,AJCP00-0160,2,J,0,,2,2.52,,
8,AJWB00-0190,2,J,0,,2,1.06,,
9,AJQJ00-0200,2,J,0,,2,1.18,,
10,A-2,1,,-1,A-1,0,0.0,,
11,AFZG00-0120,2,F,4,,3,0.5,,
12,AFZG00-0150,2,F,4,,5,0.5,,
13,AKCP00-0040,2,K,4,,1,1.4,,
14,AKYY00-0050,2,K,4,,1,1.5,,
15,AWWC00-0040,2,W,1,,1,0.8,,4
16,BWQS00-0090,2,W,1,,1,1.0,,6
17,AYWB00-0050,2,Y,3,,1,4.2,,
18,AYQQ00-0060,2,Y,3,,2,6.2,,2
19,ACCP00-0030,2,C,4,,1,0.6,,
20,ACCP00-0060,2,C,4,,1,0.5,,
21,ACCP00-0070,2,C,4,,1,0.5,,
22,AQHS00-0110,2,Q,2,,1,1.6,,
23,AQHS00-0150,2,Q,2,,1,0.95,,
24,AQQS00-0160,2,Q,2,,1,0.86,,6
25,AQHD00-0180,2,Q,2,,1,1.0,,
26,AJZY00-0240,2,J,0,,1,0.41,,
27,AJYY00-0250,2,J,0,,1,2.36,,
28,AJQX00-0290,2,J,0,,1,1.18,,4
29,AJYYA1-0310,2,J,0,,2,1.28,,
30,AEQS00-0020,2,E,4,,1,1.6,,6
31,AEHS00-0040,2,E,4,,1,6.1,,
32,AEZY00-0430,2,E,4,,1,1.5,,
33,DXHS00-0030,2,X,2,,1,1.0,,
34,AGWC00-0130,2,G,0,,1,2.0,,4
35,EGZY00-0140,2,G,0,,1,1.8,,
36,ENHDB1-0290,2,N,3,,1,1.8,,
37,ENHDB1-0260,2,N,3,,1,1.8,,
38,ENHDB1-0220,2,N,3,,1,1.8,,
39,ENHDB1-0210,2,N,3,,1,1.8,,
40,ENHDB1-0200,2,N,3,,1,1.8,,
41,ENHDB1-0190,2,N,3,,1,1.8,,
42,ENHDB1-0180,2,N,3,,1,1.8,,
43,ARWB00-0050,2,R,1,,2,2.4,,
44,ARWB00-0060,2,R,1,,2,2.4,,
45,ARWB00-0110,2,R,1,,2,1.2,,
46,A-3,1,,-1,A-2,0,0.0,,
47,AJYYA3-0330,2,J,0,,2,4.36,,
48,AJYYB1-0400,2,J,0,AJYYA3-0330,2,1.05,,
49,AJYYB2-0410,2,J,0,,2,1.75,,
50,RJND-N36212-2,2,J,0,AJYYB2-0410,2,1.11,,
51,AJYY00-0440,2,J,0,RJND-N36212-2,2,0.85,,
52,AJZYC3-0510,2,J,0,,2,0.96,,
53,AJWC00-0660,2,J,0,,2,1.96,,4
54,A-4,1,,-1,A-2,0,0.0,,
55,DFQJB1-0340,2,F,4,,2,1.1,,
56,DFQJB2-0370,2,F,4,,2,0.7,,
57,DFZG00-0470,2,F,4,,2,1.6,,
58,DFZY00-3100,2,F,4,,2,0.7,,
59,BMZY00-0300,2,M,0,DFZY00-3100,2,1.0,,
60,DFYY00-3110,2,F,4,,2,0.6,,
61,RFND-N53813-6,2,F,4,DFYY00-3110,1,1.02,,
62,BMYY00-0311,2,M,0,RFND-N53813-6,2,1.0,,
63,BMZY00-0410,2,M,0,,2,2.4,,
64,BMYY00-0420,2,M,0,,2,2.4,,
65,A-5,1,,-1,"A-3,A-4",0,0.0,,
66,DFQJA3-0850,2,F,4,,2,0.9,,
67,DFQJA3-0860,2,F,4,,2,0.9,,
68,DFQJA3-0880,2,F,4,,2,0.9,,
69,A-6,1,,-1,"A-3,A-4",0,0.0,,
70,AAQS00-0130,2,A,0,,1,9.5,,6
71,AAQX00-0140,2,A,0,,2,8.7,,4
72,AFHS00-0020,2,F,4,,1,2.3,,
73,AKHD00-0090,2,K,4,,1,7.2,,
74,AKHS00-0100,2,K,4,,2,1.7,,
75,ACWB00-0175,2,C,4,,1,0.75,,
76,ACWC00-0200,2,C,4,,1,1.9,,4
77,ABWC00-0140,2,B,2,,1,3.8,,4
78,ABWC00-0150,2,B,2,,1,3.8,,4
79,ABWC00-0160,2,B,2,,1,3.8,,4
80,ABWC00-0170,2,B,2,,1,3.8,,4
81,ABWCB3-0210,2,B,2,,2,0.9,,4
82,AEHS00-0140,2,E,4,,1,3.4,,
83,ARHS00-0160,2,R,1,,1,4.0,,
84,B,1,,-1,A,0,0.0,,
85,B-1,1,,-1,,0,0.0,,
86,DMYG00-1760,2,M,0,,2,1.0,,
87,BMZY00-0270,2,M,0,,2,2.3,,
88,BMZY00-0240,2,M,0,,2,1.8,,
89,B-2,1,,-1,B-1,0,0.0,,
90,DMZY00-0790,2,M,0,,2,14.7,,
91,DMYY00-0810,2,M,0,,2,14.7,,
92,B-3,1,,-1,B-2,0,0.0,,
93,DMYG00-1740,2,M,0,,2,5.7,,
94,DMYG00-1750,2,M,0,,2,4.9,,
95,FMQQ00-3170,2,M,0,,2,5.9,,2
96,B-4,1,,-1,,0,0.0,,
97,B-5,1,,-1,B-4,0,0.0,,
98,CAHS00-0320,2,A,0,,2,1.8,,
99,CAHS00-0350,2,A,0,,2,1.8,,
100,CAHS00-0370,2,A,0,,2,1.8,,
101,CAHS00-0380,2,A,0,,2,1.3,,
102,CAHS00-0390,2,A,0,,2,1.8,,
103,CAHX00-0410,2,A,0,,2,4.8,,4
104,B-6,1,,-1,B-5,0,0.0,,
105,CAHS00-0650,2,A,0,,2,1.8,,
106,CAHS00-0660,2,A,0,,2,2.0,,
107,CAHX00-0670,2,A,0,,2,2.8,,4
108,CAHX00-0680,2,A,0,,2,4.8,,4
109,B-7,1,,-1,,0,0.0,,
110,B-8,1,,-1,B-7,0,0.0,,
111,CKHX00-0300,2,K,4,,2,26.5,,4
112,CKHX00-0310,2,K,4,,2,28.2,,4
113,CKZY00-0330,2,K,4,,2,6.9,,
114,CKZQ00-0360,2,K,4,,2,8.1,,
115,DKQS00-0740,2,K,4,,2,6.4,,6
116,DKWCE2-0720,2,K,4,,2,4.3,,4
117,DKQXA2-0380,2,K,4,,2,5.5,,4
118,B-9,1,,-1,,0,0.0,,
119,CWQJ00-1690,2,W,1,,2,2.9,,
120,CWQJ00-1800,2,W,1,,2,2.1,,
