序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.54,1,6
4,AJYY00-0010,2,J,0,,2,1.22,,
5,AJZY00-0020,2,J,0,,2,1.19,,
6,AJZY00-0040,2,J,0,AJZY00-0020,2,1.92,,
7,AJYY00-0070,2,J,0,,2,1.57,,
8,AJZY00-0080,2,J,0,,2,1.9,,
9,AJCP00-0100,2,J,0,,2,0.42,,
10,AJCP00-0130,2,J,0,AJCP00-0100,2,1.36,,
11,AJCP00-0140,2,J,0,,2,0.93,,
12,AJCP00-0150,2,J,0,,2,0.93,,
13,AJCP00-0160,2,J,0,AJCP00-0150,2,2.82,,
14,RJND-N60367-5,2,J,0,AJWB00-0190,2,0.71,,
15,AJWB00-0180,2,J,0,RJND-N60367-5,2,0.93,,
16,AJWB00-0190,2,J,0,,2,1.16,,
17,AJQJ00-0200,2,J,0,,2,1.14,,
18,AEQJ00-0080,2,E,4,,2,57.02,,
19,AGQJ00-0010,2,G,0,,2,3.05,,
20,FJQJ00-0370,2,J,0,,2,1.08,,
21,A-2,1,,-1,A-1,0,0.0,,
22,AFZG00-0120,2,F,4,,3,0.61,,
23,AFZG00-0160,2,F,4,,1,0.56,,
24,AFZG00-0170,2,F,4,,1,0.56,,
25,AKQS00-0020,2,K,4,,1,1.39,,6
26,AKZY00-0030,2,K,4,,1,1.67,,
27,AKCP00-0040,2,K,4,,1,1.37,,
28,AKYY00-0050,2,K,4,,1,0.93,,
29,AKCP00-0060,2,K,4,,1,1.37,,
30,AWWB00-0010,2,W,1,,2,0.57,,
31,AWWC00-0040,2,W,1,,1,0.58,,4
32,BWQS00-0090,2,W,1,,1,1.51,,6
33,AWWB00-1600,2,W,1,,1,0.43,,
34,AYWB00-0050,2,Y,3,,1,4.7,,
35,AYQQ00-0060,2,Y,3,,2,7.37,,2
36,AYHS00-0070,2,Y,3,,1,3.37,,
37,AYZQ00-0090,2,Y,3,,1,6.45,,
38,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.11,,
39,ACZY00-0010,2,C,4,,1,0.72,,
40,ACYY00-0020,2,C,4,,1,1.02,,
41,ACCP00-0030,2,C,4,,1,0.7,,
42,ACCP00-0040,2,C,4,,1,0.41,,
43,ACCP00-0050,2,C,4,,1,0.44,,
44,ACCP00-0060,2,C,4,,1,0.47,,
45,ACCP00-0070,2,C,4,,1,0.52,,
46,ACCP00-0080,2,C,4,,1,0.26,,
47,AQHS00-0020,2,Q,2,,1,1.22,,
48,AQHS00-0030,2,Q,2,,1,0.61,,
49,AQHS00-0040,2,Q,2,,1,1.07,,
50,AQHS00-0050,2,Q,2,,1,0.86,,
51,AQHS00-0060,2,Q,2,,1,1.49,,
52,AQHS00-0070,2,Q,2,,1,1.43,,
53,AQHS00-0080,2,Q,2,,1,1.91,,
54,AQHS00-0090,2,Q,2,,1,1.43,,
55,AQHS00-0110,2,Q,2,,1,1.76,,
56,AQHS00-0120,2,Q,2,,1,1.92,,
57,AQHS00-0130,2,Q,2,,2,0.83,,
58,AQQS00-0160,2,Q,2,,1,0.99,,6
59,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
60,AQHD00-0180,2,Q,2,,1,1.08,,
61,AQWC00-0190,2,Q,2,,1,0.6,,4
62,AJZY00-0220,2,J,0,,1,2.32,,
63,AJYY00-0230,2,J,0,,1,0.44,,
64,AJZY00-0260,2,J,0,,1,2.0,,
65,AJYY00-0270,2,J,0,,1,0.29,,
66,AJQX00-0290,2,J,0,,1,1.28,,4
67,AJHS00-0300,2,J,0,,1,0.65,,
68,AJWC00-0560,2,J,0,,1,0.53,,4
69,AJWC00-0570,2,J,0,,1,1.69,,4
70,AJWC00-0580,2,J,0,,5,1.55,,4
71,AEQS00-0030,2,E,4,,1,0.88,,6
72,AEQX00-0050,2,E,4,,1,1.02,,4
73,AEQS00-0060,2,E,4,,1,0.56,,6
74,AEZY00-0430,2,E,4,,1,1.24,,
75,DXHS00-0010,2,X,2,,1,2.55,,
76,DXHS00-0020,2,X,2,,2,1.19,,
77,DXHS00-0030,2,X,2,,1,0.66,,
78,AGHXB1-0070,2,G,0,,1,1.39,,4
79,AGHXB2-0080,2,G,0,,1,1.51,,4
80,AGHXB3-0090,2,G,0,,1,1.88,,4
81,AGHXB4-0100,2,G,0,,1,2.1,,4
82,AGWC00-0130,2,G,0,,1,1.99,,4
83,ENWCB1-0390,2,N,3,,2,2.07,,4
84,ENHSB1-0380,2,N,3,,1,1.98,,
85,ENHSB1-0430,2,N,3,,1,1.91,,
86,ENHSB1-0320,2,N,3,,1,1.68,,
87,ENWCB1-0370,2,N,3,,1,2.08,,4
88,ENHDB1-0300,2,N,3,,1,2.32,,
89,ENHDB1-0290,2,N,3,,1,2.34,,
90,ENHDB1-0270,2,N,3,,1,1.85,,
91,ENHDB1-0260,2,N,3,,1,1.81,,
92,ENHDB1-0250,2,N,3,,1,1.8,,
93,ENWCB1-0350,2,N,3,,5,1.97,,4
94,ENHDB1-0210,2,N,3,,1,2.49,,
95,ENHDB1-0200,2,N,3,,1,1.38,,
96,ENHDB1-0190,2,N,3,,1,1.89,,
97,ENHSB1-0420,2,N,3,,1,2.35,,
98,ARWB00-0010,2,R,1,,2,2.57,,
99,ARWB00-0020,2,R,1,,2,2.96,,
100,ARWB00-0040,2,R,1,,2,2.92,,
101,ARWB00-0050,2,R,1,,2,2.37,,
102,ARWB00-0090,2,R,1,,2,1.18,,
103,ARWB00-0110,2,R,1,,2,1.19,,
104,ARWB00-0120,2,R,1,,2,1.15,,
105,ARWB00-0130,2,R,1,,2,1.8,,
106,A-3,1,,-1,A-2,0,0.0,,
107,AJYYA2-0320,2,J,0,,2,1.15,,
108,AJYYA3-0330,2,J,0,AJYYA2-0320,2,6.33,,
109,AJZYA4-0340,2,J,0,,2,1.32,,
110,AJZYA5-0350,2,J,0,AJZYA4-0340,2,0.91,,
111,AJZY00-0390,2,J,0,,2,1.18,,
112,AJYYB1-0400,2,J,0,AJYYA3-0330,2,0.88,,
113,AJYYB2-0410,2,J,0,AJZYA4-0340,2,2.01,,
114,RJND-N32171-8,2,J,0,AJZYA5-0350,2,0.67,,
115,AJZYB3-0420,2,J,0,RJND-N32171-8,2,0.74,,
116,AJZYB4-0430,2,J,0,,2,1.02,,
