序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.75,1,6
4,FAQJ00-3450,2,A,0,,2,2.7,1,
5,FDQJ00-2000,2,D,1,,2,2.36,1,
6,ABQJ00-0010,2,B,2,,2,3.46,1,
7,AJYY00-0010,2,J,0,,2,1.39,,
8,RJND-N57429-64,2,J,0,AJYY00-0010,2,1.27,,
9,AJYY00-0030,2,J,0,RJND-N57429-64,2,1.34,,
10,AJZY00-0020,2,J,0,,2,0.88,,
11,RJND-N30552-81,2,J,0,RJND-N39258-48,1,0.88,,
12,RJND-N39258-48,2,J,0,AJZY00-0020,2,0.68,,
13,AJZY00-0040,2,J,0,RJND-N30552-81,2,2.03,,
14,AJYY00-0050,2,J,0,,2,1.61,,
15,AJYY00-0070,2,J,0,AJYY00-0050,2,1.29,,
16,AJZY00-0060,2,J,0,,2,1.43,,
17,RJND-N86101-75,2,J,0,RJND-N57428-72,2,0.85,,
18,RJND-N57428-72,2,J,0,RJND-N44536-15,1,0.85,,
19,RJND-N44536-15,2,J,0,AJZY00-0060,2,1.22,,
20,AJZY00-0080,2,J,0,RJND-N86101-75,2,0.95,,
21,AJCP00-0090,2,J,0,,2,2.12,,
22,AJCP00-0130,2,J,0,,2,1.28,,
23,AJCP00-0110,2,J,0,,2,1.68,,
24,AJCP00-0120,2,J,0,,2,0.55,,
25,RJND-N99872-50,2,J,0,RJND-N29404-14,2,0.52,,
26,RJND-N29404-14,2,J,0,AJCP00-0120,2,0.4,,
27,RJND-N38680-10,2,J,0,RJND-N4620-7,2,1.14,,
28,RJND-N4620-7,2,J,0,AJCP00-0110,2,2.19,,
29,AJCP00-0140,2,J,0,"RJND-N38680-10,RJND-N99872-50",2,1.33,,
30,AJCP00-0150,2,J,0,,2,0.94,,
31,RJND-N40539-34,2,J,0,AJCP00-0150,2,1.13,,
32,AJCP00-0160,2,J,0,RJND-N40539-34,2,2.7,,
33,AJCP00-0170,2,J,0,AJCP00-0160,2,0.65,,
34,RJND-N49749-97,2,J,0,RJND-N35440-83,2,0.84,,
35,RJND-N35440-83,2,J,0,RJND-N43982-52,2,0.55,,
36,RJND-N43982-52,2,J,0,RJND-N31771-47,2,0.95,,
37,RJND-N31771-47,2,J,0,AJWB00-0190,2,0.9,,
38,AJWB00-0180,2,J,0,RJND-N49749-97,2,1.1,,
39,AJWB00-0190,2,J,0,,2,1.18,,
40,AJQJ00-0200,2,J,0,,2,1.75,,
41,AEQJ00-0010,2,E,4,,2,6.72,,
42,AEQJ00-0080,2,E,4,,2,76.28,,
43,AGQJ00-0010,2,G,0,,2,4.62,,
44,FJQJ00-0370,2,J,0,,2,1.47,,
45,ABHS00-2180,2,B,2,,2,1.65,,
46,A-2,1,,-1,A-1,0,0.0,,
47,AFQJ00-0100,2,F,4,,3,0.76,,
48,AFZG00-0110,2,F,4,,3,1.3,,
49,AFZG00-0120,2,F,4,,3,0.43,,
50,AFZG00-0130,2,F,4,,3,0.64,,
51,AFZG00-0140,2,F,4,,5,0.52,,
52,AFZG00-0150,2,F,4,,5,0.54,,
53,AFZG00-0160,2,F,4,,1,0.55,,
54,AFZG00-0170,2,F,4,,1,0.55,,
55,AKQS00-0020,2,K,4,,1,1.16,,6
56,AKZY00-0030,2,K,4,,1,1.67,,
57,AKCP00-0040,2,K,4,,1,1.36,,
58,AKYY00-0050,2,K,4,,1,1.16,,
59,AKCP00-0070,2,K,4,,1,1.5,,
60,AMYG00-0010,2,M,0,,1,0.88,,
61,AWWB00-0010,2,W,1,,2,0.95,,
62,AWWB00-0020,2,W,1,,1,0.73,,
63,AWWB00-0030,2,W,1,,1,1.09,,
64,AWWC00-0040,2,W,1,,1,0.79,,4
65,AWWB00-0050,2,W,1,,1,1.04,,
66,BWQS00-0090,2,W,1,,1,1.27,,6
67,AWWB00-1600,2,W,1,,1,0.55,,
68,FWQJ00-1960,2,W,1,,1,1.11,,
69,AYWB00-0040,2,Y,3,,1,6.36,,
70,AYWB00-0050,2,Y,3,,1,2.22,,
71,AYQQ00-0060,2,Y,3,,2,5.01,,2
72,AYHS00-0070,2,Y,3,,1,3.75,,
73,AYQQ00-0080,2,Y,3,,1,8.13,,2
74,AYZQ00-0090,2,Y,3,,1,7.32,,
75,AYWC00-1980,2,Y,3,,3,4.31,,4
76,RYND-N29549-58,2,Y,3,RYND-N45133-1,2,9.75,,
77,RYND-N45133-1,2,Y,3,AYZQ00-0090,1,4.9,,
78,FYQJ00-1130,2,Y,3,RYND-N29549-58,2,5.7,,
79,ACZY00-0010,2,C,4,,1,0.86,,
80,ACYY00-0020,2,C,4,,1,0.85,,
81,ACCP00-0030,2,C,4,,1,0.41,,
82,ACCP00-0040,2,C,4,,1,0.57,,
83,ACCP00-0050,2,C,4,,1,0.53,,
84,ACCP00-0060,2,C,4,,1,0.32,,
85,ACCP00-0070,2,C,4,,1,0.4,,
86,ACZY00-0090,2,C,4,,1,0.75,,
87,AQHS00-0020,2,Q,2,,1,1.57,,
88,AQHS00-0030,2,Q,2,,1,1.07,,
89,AQHS00-0040,2,Q,2,,1,1.6,,
90,AQHS00-0050,2,Q,2,,1,1.16,,
91,AQHS00-0060,2,Q,2,,1,1.53,,
92,AQHS00-0070,2,Q,2,,1,1.76,,
93,AQHS00-0080,2,Q,2,,1,1.79,,
94,AQHS00-0090,2,Q,2,,1,1.79,,
95,AQHS00-0100,2,Q,2,,1,1.67,,
96,AQHS00-0110,2,Q,2,,1,0.65,,
97,AQHS00-0120,2,Q,2,,1,2.54,,
98,AQHS00-0130,2,Q,2,,2,1.74,,
99,RQND-N78976-74,2,Q,2,RQND-N49214-54,1,1.58,,
100,RQND-N49214-54,2,Q,2,AQHS00-0120,2,1.23,,
101,AQHS00-0140,2,Q,2,RQND-N78976-74,2,0.89,,
102,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.99,,
103,AQQS00-0160,2,Q,2,,1,0.71,,6
104,RQND-N95349-79,2,Q,2,RQND-N75598-39,2,0.66,,
105,RQND-N75598-39,2,Q,2,AQHS00-0130,2,0.86,,
106,AQQJ00-0170,2,Q,2,RQND-N95349-79,2,3.97,,2
107,AQHD00-0180,2,Q,2,,1,1.14,,
108,AQWC00-0190,2,Q,2,,1,0.71,,4
109,AJZY00-0220,2,J,0,,1,1.84,,
