序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.76,1,6
4,FDQJ00-2000,2,D,1,,2,1.41,1,
5,ABQJ00-0010,2,B,2,,2,4.38,1,
6,AJYY00-0010,2,J,0,,2,1.19,,
7,AJYY00-0030,2,J,0,AJYY00-0010,2,0.77,,
8,AJZY00-0020,2,J,0,,2,1.01,,
9,AJZY00-0040,2,J,0,AJZY00-0020,2,1.48,,
10,AJYY00-0050,2,J,0,,2,1.3,,
11,AJYY00-0070,2,J,0,AJYY00-0050,2,1.12,,
12,AJZY00-0060,2,J,0,,2,1.9,,
13,AJCP00-0100,2,J,0,,2,0.78,,
14,AJCP00-0130,2,J,0,AJCP00-0100,2,0.67,,
15,AJCP00-0110,2,J,0,,2,1.95,,
16,AJCP00-0120,2,J,0,,2,0.63,,
17,RJND-N41644-13,2,J,0,AJCP00-0120,1,0.28,,
18,AJCP00-0140,2,J,0,"AJCP00-0110,RJND-N41644-13",2,1.41,,
19,AJCP00-0150,2,J,0,,2,1.23,,
20,RJND-N30567-11,2,J,0,AJCP00-0150,2,1.28,,
21,AJCP00-0160,2,J,0,RJND-N30567-11,2,2.27,,
22,AJCP00-0170,2,J,0,AJCP00-0160,2,0.44,,
23,AJWB00-0180,2,J,0,,2,1.49,,
24,AJQJ00-0200,2,J,0,,2,1.14,,
25,AEQJ00-0010,2,E,4,,2,8.57,,
26,AEQJ00-0080,2,E,4,,2,45.37,,
27,AGQJ00-0010,2,G,0,,2,4.41,,
28,FJQJ00-0370,2,J,0,,2,0.86,,
29,ABHS00-2180,2,B,2,,2,1.59,,
30,A-2,1,,-1,A-1,0,0.0,,
31,AFQJ00-0100,2,F,4,,3,0.8,,
32,AFZG00-0110,2,F,4,,3,0.84,,
33,AFZG00-0120,2,F,4,,3,0.47,,
34,AFZG00-0130,2,F,4,,3,0.46,,
35,AFZG00-0140,2,F,4,,5,0.48,,
36,AFZG00-0160,2,F,4,,1,0.37,,
37,AFZG00-0170,2,F,4,,1,0.57,,
38,AKQS00-0020,2,K,4,,1,1.34,,6
39,AKZY00-0030,2,K,4,,1,1.28,,
40,AKCP00-0040,2,K,4,,1,1.57,,
41,AKYY00-0050,2,K,4,,1,1.8,,
42,AKCP00-0060,2,K,4,,1,1.6,,
43,AMYG00-0010,2,M,0,,1,0.72,,
44,AWWB00-0010,2,W,1,,2,0.55,,
45,AWWB00-0030,2,W,1,,1,0.93,,
46,AWWB00-0050,2,W,1,,1,0.66,,
47,AWWB00-1600,2,W,1,,1,0.55,,
48,FWQJ00-1960,2,W,1,,1,0.76,,
49,AYWB00-0050,2,Y,3,,1,5.37,,
50,AYQQ00-0060,2,Y,3,,2,7.24,,2
51,AYHS00-0070,2,Y,3,,1,4.93,,
52,AYQQ00-0080,2,Y,3,,1,3.16,,2
53,AYZQ00-0090,2,Y,3,,1,5.44,,
54,AYWC00-1980,2,Y,3,,3,3.29,,4
55,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.41,,
56,ACZY00-0010,2,C,4,,1,0.89,,
57,ACYY00-0020,2,C,4,,1,1.05,,
58,ACCP00-0030,2,C,4,,1,0.64,,
59,ACCP00-0040,2,C,4,,1,0.75,,
60,ACCP00-0050,2,C,4,,1,0.54,,
61,ACCP00-0060,2,C,4,,1,0.59,,
62,ACCP00-0070,2,C,4,,1,0.46,,
63,ACCP00-0080,2,C,4,,1,0.48,,
64,ACZY00-0090,2,C,4,,1,0.79,,
65,AQHS00-0030,2,Q,2,,1,1.36,,
66,AQHS00-0040,2,Q,2,,1,0.86,,
67,AQHS00-0050,2,Q,2,,1,1.37,,
68,AQHS00-0060,2,Q,2,,1,1.41,,
69,AQHS00-0070,2,Q,2,,1,1.81,,
70,AQHS00-0080,2,Q,2,,1,1.89,,
71,AQHS00-0090,2,Q,2,,1,1.19,,
72,AQHS00-0100,2,Q,2,,1,1.67,,
73,AQHS00-0110,2,Q,2,,1,1.76,,
74,AQHS00-0130,2,Q,2,,2,1.29,,
75,RQND-N44913-14,2,Q,2,AQHS00-0130,2,1.57,,
76,AQHS00-0150,2,Q,2,RQND-N44913-14,1,1.05,,
77,AQQS00-0160,2,Q,2,,1,0.85,,6
78,AQQJ00-0170,2,Q,2,AQHS00-0130,2,2.91,,2
79,AQHD00-0180,2,Q,2,,1,1.33,,
80,AQWC00-0190,2,Q,2,,1,1.26,,4
81,AJYY00-0230,2,J,0,,1,0.36,,
82,AJZY00-0240,2,J,0,,1,0.42,,
83,AJZY00-0260,2,J,0,,1,1.9,,
84,AJYY00-0270,2,J,0,,1,0.44,,
85,AJZY00-0280,2,J,0,,1,0.47,,
86,AJQX00-0290,2,J,0,,1,0.95,,4
87,AJYYA1-0310,2,J,0,,2,0.84,,
88,AJWC00-0560,2,J,0,,1,0.53,,4
89,AEQS00-0030,2,E,4,,1,0.62,,6
90,AEQX00-0050,2,E,4,,1,0.87,,4
91,AEQS00-0060,2,E,4,,1,0.41,,6
92,AEQS00-0070,2,E,4,,1,0.54,,6
93,AEZY00-0430,2,E,4,,1,1.12,,
94,DXHS00-0010,2,X,2,,1,2.24,,
95,DXHS00-0020,2,X,2,,2,1.69,,
96,AGHXB3-0090,2,G,0,,1,2.0,,4
97,AGHXB4-0100,2,G,0,,1,2.07,,4
98,AGHS00-0120,2,G,0,,2,1.8,,
99,AGWC00-0130,2,G,0,,1,1.72,,4
100,EGZY00-0140,2,G,0,,1,2.15,,
101,EGYY00-0150,2,G,0,,1,1.22,,
102,ENWCB1-0390,2,N,3,,2,2.98,,4
103,ENHSB1-0310,2,N,3,,1,2.55,,
104,ENHSB1-0330,2,N,3,,1,2.0,,
105,ENWCB1-0370,2,N,3,,1,2.06,,4
106,ENQSB1-0360,2,N,3,,1,1.8,,6
107,ENHDB1-0300,2,N,3,,1,1.73,,
108,ENHDB1-0290,2,N,3,,1,1.79,,
109,ENHDB1-0260,2,N,3,,1,2.01,,
110,ENHDB1-0250,2,N,3,,1,1.24,,
111,ENHDB1-0240,2,N,3,,1,1.64,,
112,ENHDB1-0230,2,N,3,,1,1.88,,
113,ENHDB1-0220,2,N,3,,1,1.9,,
114,ENWCB1-0350,2,N,3,,5,1.51,,4
115,ENHDB1-0210,2,N,3,,1,0.94,,
116,ENHDB1-0200,2,N,3,,1,0.78,,
