序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,0.72,1,6
4,AJYY00-0010,2,J,0,,2,1.39,,
5,AJYY00-0030,2,J,0,AJYY00-0010,2,1.24,,
6,AJZY00-0020,2,J,0,,2,1.06,,
7,AJZY00-0040,2,J,0,AJZY00-0020,2,1.17,,
8,AJYY00-0050,2,J,0,,2,1.08,,
9,AJYY00-0070,2,J,0,AJYY00-0050,2,1.67,,
10,AJZY00-0060,2,J,0,,2,1.07,,
11,AJZY00-0080,2,J,0,AJZY00-0060,2,1.07,,
12,AJCP00-0090,2,J,0,,2,2.4,,
13,AJCP00-0100,2,J,0,,2,0.4,,
14,AJCP00-0130,2,J,0,AJCP00-0100,2,0.79,,
15,AJCP00-0110,2,J,0,,2,2.14,,
16,AJCP00-0120,2,J,0,,2,0.61,,
17,AJCP00-0140,2,J,0,"AJCP00-0110,AJCP00-0120",2,1.77,,
18,AJCP00-0150,2,J,0,,2,1.36,,
19,AJCP00-0160,2,J,0,AJCP00-0150,2,2.95,,
20,AJCP00-0170,2,J,0,AJCP00-0160,2,0.66,,
21,AJWB00-0180,2,J,0,AJWB00-0190,2,1.5,,
22,AJWB00-0190,2,J,0,,2,1.06,,
23,AEQJ00-0010,2,E,4,,2,8.0,,
24,AEQJ00-0080,2,E,4,,2,61.3,,
25,AGQJ00-0010,2,G,0,,2,4.62,,
26,FJQJ00-0370,2,J,0,,2,1.32,,
27,A-2,1,,-1,A-1,0,0.0,,
28,AFQJ00-0100,2,F,4,,3,0.81,,
29,AFZG00-0120,2,F,4,,3,0.56,,
30,AFZG00-0140,2,F,4,,5,0.61,,
31,AFZG00-0150,2,F,4,,5,0.69,,
32,AFZG00-0160,2,F,4,,1,0.4,,
33,AFZG00-0170,2,F,4,,1,0.38,,
34,AKZY00-0030,2,K,4,,1,1.55,,
35,AKCP00-0040,2,K,4,,1,0.78,,
36,AKYY00-0050,2,K,4,,1,1.14,,
37,AKCP00-0060,2,K,4,,1,1.57,,
38,AKCP00-0070,2,K,4,,1,1.78,,
39,AMYG00-0010,2,M,0,,1,0.76,,
40,AWWB00-0010,2,W,1,,2,0.62,,
41,AWWB00-0020,2,W,1,,1,0.72,,
42,AWWB00-0030,2,W,1,,1,0.76,,
43,AWWC00-0040,2,W,1,,1,0.68,,4
44,AWWB00-0050,2,W,1,,1,1.0,,
45,AWWB00-1600,2,W,1,,1,0.31,,
46,FWQJ00-1960,2,W,1,,1,1.03,,
47,AYWB00-0040,2,Y,3,,1,4.55,,
48,AYWB00-0050,2,Y,3,,1,3.73,,
49,AYQQ00-0060,2,Y,3,,2,5.79,,2
50,AYZQ00-0090,2,Y,3,,1,3.96,,
51,AYWC00-1980,2,Y,3,,3,3.84,,4
52,RYND-N38933-6,2,Y,3,AYZQ00-0090,2,5.3,,
53,FYQJ00-1130,2,Y,3,RYND-N38933-6,2,3.6,,
54,ACZY00-0010,2,C,4,,1,1.0,,
55,ACYY00-0020,2,C,4,,1,0.46,,
56,ACCP00-0030,2,C,4,,1,0.5,,
57,ACCP00-0040,2,C,4,,1,0.57,,
58,ACCP00-0050,2,C,4,,1,0.55,,
59,ACCP00-0070,2,C,4,,1,0.58,,
60,ACCP00-0080,2,C,4,,1,0.57,,
61,ACZY00-0090,2,C,4,,1,0.83,,
62,AQHS00-0020,2,Q,2,,1,1.46,,
63,AQHS00-0030,2,Q,2,,1,0.99,,
64,AQHS00-0040,2,Q,2,,1,1.35,,
65,AQHS00-0050,2,Q,2,,1,1.43,,
66,AQHS00-0060,2,Q,2,,1,1.45,,
67,AQHS00-0070,2,Q,2,,1,0.98,,
68,AQHS00-0080,2,Q,2,,1,1.25,,
69,AQHS00-0090,2,Q,2,,1,1.5,,
70,AQHS00-0100,2,Q,2,,1,1.32,,
71,AQHS00-0110,2,Q,2,,1,1.24,,
72,AQHS00-0120,2,Q,2,,1,2.14,,
73,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.62,,
74,AQHS00-0150,2,Q,2,,1,0.81,,
75,AQQS00-0160,2,Q,2,,1,0.61,,6
76,AQHD00-0180,2,Q,2,,1,0.91,,
77,AQWC00-0190,2,Q,2,,1,1.01,,4
78,AJZY00-0220,2,J,0,,1,3.07,,
79,AJYY00-0230,2,J,0,,1,0.37,,
80,AJZY00-0240,2,J,0,,1,0.4,,
81,AJYY00-0250,2,J,0,,1,1.98,,
82,AJZY00-0260,2,J,0,,1,2.66,,
83,AJYY00-0270,2,J,0,,1,0.39,,
84,AJZY00-0280,2,J,0,,1,0.28,,
85,AJYYA1-0310,2,J,0,,2,1.42,,
86,AJWC00-0560,2,J,0,,1,0.24,,4
87,AJWC00-0570,2,J,0,,1,2.08,,4
88,AJWC00-0580,2,J,0,,5,0.93,,4
89,AEQS00-0020,2,E,4,,1,1.26,,6
90,AEQS00-0030,2,E,4,,1,0.64,,6
91,AEHS00-0040,2,E,4,,1,6.35,,
92,AEQX00-0050,2,E,4,,1,1.02,,4
93,AEQS00-0060,2,E,4,,1,0.65,,6
94,AEQS00-0070,2,E,4,,1,0.58,,6
95,AEZY00-0430,2,E,4,,1,1.0,,
96,DXHS00-0010,2,X,2,,1,2.94,,
97,DXHS00-0020,2,X,2,,2,1.93,,
98,DXHS00-0030,2,X,2,,1,1.0,,
99,AGHXB1-0070,2,G,0,,1,2.56,,4
100,AGHXB2-0080,2,G,0,,1,2.12,,4
101,AGHXB3-0090,2,G,0,,1,2.21,,4
102,AGHXB5-0110,2,G,0,,1,2.33,,4
103,AGHS00-0120,2,G,0,,2,2.04,,
104,AGWC00-0130,2,G,0,,1,2.56,,4
105,EGZY00-0140,2,G,0,,1,2.35,,
106,EGYY00-0150,2,G,0,,1,1.12,,
107,ENWCB1-0390,2,N,3,,2,1.88,,4
108,ENHSB1-0380,2,N,3,,1,2.37,,
109,ENHSB1-0310,2,N,3,,1,1.23,,
110,ENHSB1-0320,2,N,3,,1,2.09,,
111,ENHSB1-0330,2,N,3,,1,1.63,,
112,ENHSB1-0340,2,N,3,,1,1.47,,
113,ENWCB1-0370,2,N,3,,1,2.04,,4
114,ENQSB1-0360,2,N,3,,1,2.06,,6
115,ENHDB1-0290,2,N,3,,1,1.51,,
116,ENHDB1-0280,2,N,3,,1,1.66,,
117,ENHDB1-0270,2,N,3,,1,1.89,,
