序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,0.93,1,6
4,FDQJ00-2000,2,D,1,,2,2.24,1,
5,ABQJ00-0010,2,B,2,,2,2.35,1,
6,AJYY00-0010,2,J,0,,2,0.95,,
7,RJND-N47917-42,2,J,0,RJND-N75390-10,1,1.61,,
8,RJND-N75390-10,2,J,0,AJYY00-0010,2,1.48,,
9,AJYY00-0030,2,J,0,RJND-N47917-42,2,1.62,,
10,AJZY00-0020,2,J,0,,2,1.08,,
11,AJZY00-0040,2,J,0,AJZY00-0020,2,1.21,,
12,AJYY00-0070,2,J,0,,2,1.32,,
13,AJZY00-0060,2,J,0,,2,1.7,,
14,AJCP00-0090,2,J,0,,2,1.72,,
15,AJCP00-0100,2,J,0,,2,0.71,,
16,RJND-N14373-31,2,J,0,AJCP00-0100,2,0.73,,
17,AJCP00-0130,2,J,0,RJND-N14373-31,2,0.64,,
18,AJCP00-0110,2,J,0,,2,2.35,,
19,AJCP00-0120,2,J,0,,2,0.52,,
20,AJCP00-0150,2,J,0,,2,1.06,,
21,AJCP00-0160,2,J,0,AJCP00-0150,2,2.84,,
22,AJCP00-0170,2,J,0,AJCP00-0160,2,0.46,,
23,RJND-N76102-18,2,J,0,AJWB00-0190,1,0.79,,
24,AJWB00-0180,2,J,0,RJND-N76102-18,2,1.11,,
25,AJWB00-0190,2,J,0,,2,1.12,,
26,AEQJ00-0010,2,E,4,,2,7.71,,
27,AEQJ00-0080,2,E,4,,2,53.8,,
28,FJQJ00-0370,2,J,0,,2,1.17,,
29,A-2,1,,-1,A-1,0,0.0,,
30,AFQJ00-0100,2,F,4,,3,0.78,,
31,AFZG00-0110,2,F,4,,3,0.83,,
32,AFZG00-0140,2,F,4,,5,0.56,,
33,AFZG00-0150,2,F,4,,5,0.56,,
34,AFZG00-0160,2,F,4,,1,0.36,,
35,AFZG00-0170,2,F,4,,1,0.64,,
36,AKQS00-0020,2,K,4,,1,1.11,,6
37,AKZY00-0030,2,K,4,,1,0.92,,
38,AKYY00-0050,2,K,4,,1,1.43,,
39,AKCP00-0060,2,K,4,,1,1.38,,
40,AKCP00-0070,2,K,4,,1,1.47,,
41,AMYG00-0010,2,M,0,,1,0.91,,
42,AWWB00-0020,2,W,1,,1,0.96,,
43,AWWB00-0030,2,W,1,,1,0.76,,
44,AWWC00-0040,2,W,1,,1,1.05,,4
45,AWWB00-0050,2,W,1,,1,0.92,,
46,BWQS00-0090,2,W,1,,1,0.85,,6
47,AWWB00-1600,2,W,1,,1,0.28,,
48,AYWB00-0040,2,Y,3,,1,3.85,,
49,AYQQ00-0060,2,Y,3,,2,6.32,,2
50,AYHS00-0070,2,Y,3,,1,5.36,,
51,AYQQ00-0080,2,Y,3,,1,3.76,,2
52,AYZQ00-0090,2,Y,3,,1,5.37,,
53,AYWC00-1980,2,Y,3,,3,5.55,,4
54,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,8.55,,
55,ACCP00-0030,2,C,4,,1,0.41,,
56,ACCP00-0040,2,C,4,,1,0.71,,
57,ACCP00-0050,2,C,4,,1,0.51,,
58,ACCP00-0060,2,C,4,,1,0.46,,
59,ACCP00-0070,2,C,4,,1,0.36,,
60,ACCP00-0080,2,C,4,,1,0.55,,
61,ACZY00-0090,2,C,4,,1,1.14,,
62,AQHS00-0020,2,Q,2,,1,1.13,,
63,AQHS00-0040,2,Q,2,,1,0.9,,
64,AQHS00-0050,2,Q,2,,1,0.78,,
65,AQHS00-0060,2,Q,2,,1,1.71,,
66,AQHS00-0080,2,Q,2,,1,1.51,,
67,AQHS00-0100,2,Q,2,,1,1.59,,
68,AQHS00-0120,2,Q,2,,1,1.49,,
69,AQHS00-0130,2,Q,2,,2,1.4,,
70,RQND-N57790-26,2,Q,2,AQHS00-0120,2,1.51,,
71,AQHS00-0140,2,Q,2,RQND-N57790-26,2,1.03,,
72,RQND-N31498-9,2,Q,2,AQHS00-0130,2,0.86,,
73,AQHS00-0150,2,Q,2,RQND-N31498-9,1,1.33,,
74,AQQS00-0160,2,Q,2,,1,0.92,,6
75,AJZY00-0240,2,J,0,,1,0.3,,
76,AJYY00-0250,2,J,0,,1,2.57,,
77,AJYY00-0270,2,J,0,,1,0.41,,
78,AJQX00-0290,2,J,0,,1,0.95,,4
79,AJYYA1-0310,2,J,0,,2,1.17,,
80,AJWC00-0560,2,J,0,,1,0.34,,4
81,AJWC00-0570,2,J,0,,1,1.8,,4
82,AJWC00-0580,2,J,0,,5,1.7,,4
83,AEQS00-0020,2,E,4,,1,1.29,,6
84,AEHS00-0040,2,E,4,,1,4.72,,
85,AEQX00-0050,2,E,4,,1,0.99,,4
86,AEQS00-0060,2,E,4,,1,0.65,,6
87,AEQS00-0070,2,E,4,,1,0.72,,6
88,AEZY00-0430,2,E,4,,1,1.91,,
89,DXHS00-0010,2,X,2,,1,2.05,,
90,DXHS00-0020,2,X,2,,2,2.18,,
91,DXHS00-0030,2,X,2,,1,0.83,,
92,AGHXB1-0070,2,G,0,,1,2.3,,4
93,AGHXB2-0080,2,G,0,,1,1.49,,4
94,AGHXB3-0090,2,G,0,,1,1.93,,4
95,AGHXB4-0100,2,G,0,,1,1.92,,4
96,AGHXB5-0110,2,G,0,,1,1.5,,4
97,AGHS00-0120,2,G,0,,2,1.6,,
98,EGYY00-0150,2,G,0,,1,1.16,,
99,ENWCB1-0390,2,N,3,,2,2.1,,4
100,ENHSB1-0380,2,N,3,,1,2.84,,
101,ENHSB1-0430,2,N,3,,1,2.67,,
102,ENHSB1-0320,2,N,3,,1,2.0,,
103,ENHSB1-0330,2,N,3,,1,2.1,,
104,ENHSB1-0340,2,N,3,,1,1.67,,
105,ENWCB1-0370,2,N,3,,1,2.13,,4
106,ENQSB1-0360,2,N,3,,1,1.87,,6
107,ENHDB1-0290,2,N,3,,1,1.86,,
108,ENHDB1-0280,2,N,3,,1,1.58,,
109,ENHDB1-0270,2,N,3,,1,2.06,,
110,ENHDB1-0260,2,N,3,,1,2.17,,
111,ENHDB1-0250,2,N,3,,1,1.64,,
112,ENHDB1-0230,2,N,3,,1,1.18,,
113,ENHDB1-0220,2,N,3,,1,2.53,,
114,ENHDB1-0210,2,N,3,,1,1.89,,
115,ENHDB1-0200,2,N,3,,1,1.66,,
116,ENHDB1-0180,2,N,3,,1,2.21,,
