序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,FDQJ00-2000,2,D,1,,2,2.1,1,
6,ABQJ00-0010,2,B,2,,2,3.8,1,
7,AJYY00-0010,2,J,0,,2,1.09,,
8,AJZY00-0020,2,J,0,,2,1.09,,
9,RJND-N4715-8,2,J,0,AJZY00-0020,2,5.55,,
10,AJZY00-0040,2,J,0,RJND-N4715-8,2,1.35,,
11,AJYY00-0050,2,J,0,,2,1.28,,
12,AJYY00-0070,2,J,0,AJYY00-0050,2,1.35,,
13,AJZY00-0080,2,J,0,,2,1.35,,
14,AJCP00-0090,2,J,0,,2,2.06,,
15,AJCP00-0100,2,J,0,,2,0.57,,
16,AJCP00-0110,2,J,0,,2,2.06,,
17,AJCP00-0160,2,J,0,,2,2.52,,
18,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
19,AJWB00-0190,2,J,0,,2,1.06,,
20,AEQJ00-0010,2,E,4,,2,8.3,,
21,AEQJ00-0080,2,E,4,,2,50.1,,
22,AGQJ00-0010,2,G,0,,2,3.8,,
23,FJQJ00-0370,2,J,0,,2,1.03,,
24,ABHS00-2180,2,B,2,,2,1.8,,
25,A-2,1,,-1,A-1,0,0.0,,
26,AFZG00-0120,2,F,4,,3,0.5,,
27,AFZG00-0130,2,F,4,,3,0.5,,
28,AFZG00-0140,2,F,4,,5,0.5,,
29,AFZG00-0150,2,F,4,,5,0.5,,
30,AFZG00-0160,2,F,4,,1,0.5,,
31,AFZG00-0170,2,F,4,,1,0.5,,
32,AKQS00-0020,2,K,4,,1,1.1,,6
33,AKZY00-0030,2,K,4,,1,1.5,,
34,AKYY00-0050,2,K,4,,1,1.5,,
35,AKCP00-0060,2,K,4,,1,1.4,,
36,AKCP00-0070,2,K,4,,1,1.6,,
37,AMYG00-0010,2,M,0,,1,0.7,,
38,AWWB00-0010,2,W,1,,2,0.8,,
39,AWWC00-0040,2,W,1,,1,0.8,,4
40,AWWB00-0050,2,W,1,,1,0.8,,
41,BWQS00-0090,2,W,1,,1,1.0,,6
42,AWWB00-1600,2,W,1,,1,0.5,,
43,AYWB00-0040,2,Y,3,,1,4.2,,
44,AYWB00-0050,2,Y,3,,1,4.2,,
45,AYQQ00-0060,2,Y,3,,2,6.2,,2
46,AYHS00-0070,2,Y,3,,1,5.2,,
47,AYZQ00-0090,2,Y,3,,1,5.7,,
48,ACZY00-0010,2,C,4,,1,0.85,,
49,ACYY00-0020,2,C,4,,1,0.85,,
50,ACCP00-0030,2,C,4,,1,0.6,,
51,ACCP00-0040,2,C,4,,1,0.6,,
52,ACCP00-0050,2,C,4,,1,0.5,,
53,ACCP00-0060,2,C,4,,1,0.5,,
54,ACZY00-0090,2,C,4,,1,0.85,,
55,AQHS00-0020,2,Q,2,,1,1.15,,
56,AQHS00-0030,2,Q,2,,1,1.15,,
57,AQHS00-0040,2,Q,2,,1,1.15,,
58,AQHS00-0070,2,Q,2,,1,1.6,,
59,AQHS00-0080,2,Q,2,,1,1.6,,
60,AQHS00-0090,2,Q,2,,1,1.6,,
61,AQHS00-0110,2,Q,2,,1,1.6,,
62,AQHS00-0130,2,Q,2,,2,1.6,,
63,AQHS00-0140,2,Q,2,,2,0.95,,
64,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.95,,
65,AQQS00-0160,2,Q,2,,1,0.86,,6
66,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
67,AQWC00-0190,2,Q,2,,1,1.0,,4
68,AJZY00-0220,2,J,0,,1,2.36,,
69,AJYY00-0230,2,J,0,,1,0.41,,
70,AJZY00-0240,2,J,0,,1,0.41,,
71,AJYY00-0250,2,J,0,,1,2.36,,
72,AJZY00-0260,2,J,0,,1,2.36,,
73,AJYY00-0270,2,J,0,,1,0.41,,
74,AJZY00-0280,2,J,0,,1,0.41,,
75,AJQX00-0290,2,J,0,,1,1.18,,4
76,AJHS00-0300,2,J,0,,1,0.53,,
77,AJYYA1-0310,2,J,0,,2,1.28,,
78,AJWC00-0560,2,J,0,,1,0.51,,4
79,AJWC00-0570,2,J,0,,1,1.66,,4
80,AJWC00-0580,2,J,0,,5,1.53,,4
81,AEQS00-0020,2,E,4,,1,1.6,,6
82,AEQS00-0030,2,E,4,,1,1.0,,6
83,AEQS00-0070,2,E,4,,1,0.6,,6
84,AEZY00-0430,2,E,4,,1,1.5,,
85,DXHS00-0010,2,X,2,,1,2.3,,
86,DXHS00-0020,2,X,2,,2,1.8,,
87,DXHS00-0030,2,X,2,,1,1.0,,
88,AGHXB3-0090,2,G,0,,1,2.0,,4
89,AGHXB4-0100,2,G,0,,1,2.0,,4
90,AGWC00-0130,2,G,0,,1,2.0,,4
91,EGZY00-0140,2,G,0,,1,1.8,,
92,ENWCB1-0390,2,N,3,,2,2.2,,4
93,ENHSB1-0380,2,N,3,,1,2.2,,
94,ENHSB1-0430,2,N,3,,1,2.2,,
95,ENHDB1-0290,2,N,3,,1,1.8,,
96,ENHDB1-0250,2,N,3,,1,1.8,,
97,ENHDB1-0240,2,N,3,,1,1.8,,
98,ENHDB1-0220,2,N,3,,1,1.8,,
99,ENHDB1-0210,2,N,3,,1,1.8,,
100,ENHDB1-0200,2,N,3,,1,1.8,,
101,ENHDB1-0180,2,N,3,,1,1.8,,
102,ENHSB1-0170,2,N,3,,1,1.8,,
103,ENHSB1-0440,2,N,3,,1,2.2,,
104,ENHSB1-0400,2,N,3,,1,2.2,,
105,ARWB00-0020,2,R,1,,2,2.4,,
106,ARWB00-0030,2,R,1,,2,2.4,,
107,ARWB00-0040,2,R,1,,2,2.4,,
108,ARWB00-0050,2,R,1,,2,2.4,,
109,ARWB00-0080,2,R,1,,2,2.4,,
110,ARWB00-0090,2,R,1,,2,1.2,,
111,ARWB00-0100,2,R,1,,2,1.2,,
112,ARWB00-0110,2,R,1,,2,1.2,,
113,ARWB00-0120,2,R,1,,2,1.2,,
114,ARWB00-0130,2,R,1,,2,1.2,,
115,A-3,1,,-1,A-2,0,0.0,,
116,AJYYA2-0320,2,J,0,,2,0.9,,
117,AJZYA4-0340,2,J,0,,2,1.28,,
118,AJZYA5-0350,2,J,0,AJZYA4-0340,2,0.9,,
119,AJYY00-0380,2,J,0,,2,0.99,,
