序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.5,1,6
4,FAQJ00-3450,2,A,0,,2,3.19,1,
5,FDQJ00-2000,2,D,1,,2,2.47,1,
6,ABQJ00-0010,2,B,2,,2,2.67,1,
7,AJYY00-0010,2,J,0,,2,1.06,,
8,AJYY00-0030,2,J,0,AJYY00-0010,2,1.2,,
9,AJZY00-0020,2,J,0,,2,0.96,,
10,AJZY00-0040,2,J,0,AJZY00-0020,2,1.36,,
11,AJYY00-0050,2,J,0,,2,1.26,,
12,AJYY00-0070,2,J,0,AJYY00-0050,2,1.34,,
13,AJZY00-0060,2,J,0,,2,1.53,,
14,RJND-N91700-14,2,J,0,AJZY00-0060,2,0.81,,
15,AJZY00-0080,2,J,0,RJND-N91700-14,2,0.75,,
16,AJCP00-0090,2,J,0,,2,1.81,,
17,AJCP00-0100,2,J,0,,2,0.75,,
18,AJCP00-0130,2,J,0,AJCP00-0100,2,1.58,,
19,AJCP00-0110,2,J,0,,2,2.21,,
20,AJCP00-0120,2,J,0,,2,0.42,,
21,RJND-N39496-17,2,J,0,AJCP00-0110,2,1.29,,
22,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N39496-17",2,1.65,,
23,AJCP00-0160,2,J,0,,2,1.74,,
24,AJCP00-0170,2,J,0,AJCP00-0160,2,0.59,,
25,AJWB00-0180,2,J,0,,2,0.93,,
26,AJQJ00-0200,2,J,0,,2,1.01,,
27,AEQJ00-0010,2,E,4,,2,5.91,,
28,AEQJ00-0080,2,E,4,,2,56.82,,
29,AGQJ00-0010,2,G,0,,2,4.61,,
30,FJQJ00-0370,2,J,0,,2,1.23,,
31,ABHS00-2180,2,B,2,,2,1.47,,
32,A-2,1,,-1,A-1,0,0.0,,
33,AFQJ00-0100,2,F,4,,3,0.73,,
34,AFZG00-0110,2,F,4,,3,0.71,,
35,AFZG00-0120,2,F,4,,3,0.34,,
36,AFZG00-0130,2,F,4,,3,0.41,,
37,AFZG00-0140,2,F,4,,5,0.45,,
38,AFZG00-0150,2,F,4,,5,0.52,,
39,AFZG00-0160,2,F,4,,1,0.48,,
40,AFZG00-0170,2,F,4,,1,0.49,,
41,AKQS00-0020,2,K,4,,1,1.02,,6
42,AKZY00-0030,2,K,4,,1,1.65,,
43,AKYY00-0050,2,K,4,,1,2.15,,
44,AKCP00-0060,2,K,4,,1,1.19,,
45,AKCP00-0070,2,K,4,,1,1.27,,
46,AWWB00-0010,2,W,1,,2,0.75,,
47,AWWB00-0030,2,W,1,,1,0.8,,
48,AWWC00-0040,2,W,1,,1,0.56,,4
49,AWWB00-0050,2,W,1,,1,0.73,,
50,BWQS00-0090,2,W,1,,1,0.87,,6
51,FWQJ00-1960,2,W,1,,1,0.8,,
52,AYWB00-0040,2,Y,3,,1,4.84,,
53,AYWB00-0050,2,Y,3,,1,5.29,,
54,AYQQ00-0060,2,Y,3,,2,4.86,,2
55,AYHS00-0070,2,Y,3,,1,4.69,,
56,AYQQ00-0080,2,Y,3,,1,6.66,,2
57,AYZQ00-0090,2,Y,3,,1,7.57,,
58,AYWC00-1980,2,Y,3,,3,6.13,,4
59,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,4.9,,
60,ACZY00-0010,2,C,4,,1,0.91,,
61,ACYY00-0020,2,C,4,,1,0.98,,
62,ACCP00-0030,2,C,4,,1,0.56,,
63,ACCP00-0040,2,C,4,,1,0.52,,
64,ACCP00-0050,2,C,4,,1,0.51,,
65,ACCP00-0060,2,C,4,,1,0.53,,
66,ACCP00-0070,2,C,4,,1,0.46,,
67,ACCP00-0080,2,C,4,,1,0.53,,
68,ACZY00-0090,2,C,4,,1,0.82,,
69,AQHS00-0040,2,Q,2,,1,1.27,,
70,AQHS00-0050,2,Q,2,,1,1.02,,
71,AQHS00-0080,2,Q,2,,1,1.73,,
72,AQHS00-0090,2,Q,2,,1,1.46,,
73,AQHS00-0100,2,Q,2,,1,1.95,,
74,AQHS00-0120,2,Q,2,,1,1.97,,
75,AQHS00-0130,2,Q,2,,2,1.77,,
76,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.96,,
77,AQHS00-0150,2,Q,2,AQHS00-0130,1,1.19,,
78,AQQS00-0160,2,Q,2,,1,0.84,,6
79,AQQJ00-0170,2,Q,2,AQHS00-0130,2,2.73,,2
80,AQWC00-0190,2,Q,2,,1,1.62,,4
81,AJZY00-0220,2,J,0,,1,2.42,,
82,AJYY00-0230,2,J,0,,1,0.5,,
83,AJZY00-0240,2,J,0,,1,0.43,,
84,AJYY00-0250,2,J,0,,1,1.86,,
85,AJZY00-0260,2,J,0,,1,2.07,,
86,AJYY00-0270,2,J,0,,1,0.45,,
87,AJZY00-0280,2,J,0,,1,0.38,,
88,AJQX00-0290,2,J,0,,1,1.32,,4
89,AJHS00-0300,2,J,0,,1,0.5,,
90,AJYYA1-0310,2,J,0,,2,1.45,,
91,AJWC00-0560,2,J,0,,1,0.44,,4
92,AJWC00-0570,2,J,0,,1,1.35,,4
93,AJWC00-0580,2,J,0,,5,0.81,,4
94,AEQS00-0020,2,E,4,,1,1.65,,6
95,AEQS00-0030,2,E,4,,1,0.88,,6
96,AEHS00-0040,2,E,4,,1,5.04,,
97,AEQX00-0050,2,E,4,,1,0.65,,4
98,AEQS00-0060,2,E,4,,1,0.79,,6
99,AEQS00-0070,2,E,4,,1,0.71,,6
100,DXHS00-0010,2,X,2,,1,2.32,,
101,DXHS00-0020,2,X,2,,2,1.94,,
102,DXHS00-0030,2,X,2,,1,0.73,,
103,AGHXB1-0070,2,G,0,,1,1.93,,4
104,AGHXB2-0080,2,G,0,,1,1.82,,4
105,AGHXB4-0100,2,G,0,,1,2.39,,4
106,AGHXB5-0110,2,G,0,,1,1.27,,4
107,AGHS00-0120,2,G,0,,2,2.41,,
108,AGWC00-0130,2,G,0,,1,1.87,,4
109,EGZY00-0140,2,G,0,,1,1.71,,
110,EGYY00-0150,2,G,0,,1,1.81,,
111,ENHSB1-0380,2,N,3,,1,2.42,,
112,ENHSB1-0430,2,N,3,,1,2.88,,
113,ENHSB1-0310,2,N,3,,1,1.29,,
114,ENHSB1-0320,2,N,3,,1,1.06,,
115,ENHSB1-0330,2,N,3,,1,2.06,,
116,ENHSB1-0340,2,N,3,,1,1.91,,
