序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,2.04,1,6
4,FAQJ00-3450,2,A,0,,2,2.51,1,
5,FDQJ00-2000,2,D,1,,2,2.33,1,
6,ABQJ00-0010,2,B,2,,2,3.08,1,
7,AJYY00-0010,2,J,0,,2,1.17,,
8,AJYY00-0030,2,J,0,AJYY00-0010,2,1.54,,
9,AJZY00-0020,2,J,0,,2,1.39,,
10,AJZY00-0040,2,J,0,AJZY00-0020,2,1.53,,
11,AJYY00-0050,2,J,0,,2,0.78,,
12,AJYY00-0070,2,J,0,AJYY00-0050,2,1.41,,
13,AJZY00-0060,2,J,0,,2,1.3,,
14,AJZY00-0080,2,J,0,AJZY00-0060,2,1.23,,
15,AJCP00-0090,2,J,0,,2,1.4,,
16,AJCP00-0100,2,J,0,,2,0.66,,
17,AJCP00-0130,2,J,0,AJCP00-0100,2,1.82,,
18,AJCP00-0140,2,J,0,,2,1.12,,
19,AJCP00-0150,2,J,0,,2,1.14,,
20,AJCP00-0160,2,J,0,AJCP00-0150,2,3.03,,
21,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
22,AJWB00-0180,2,J,0,AJWB00-0190,2,0.88,,
23,AJWB00-0190,2,J,0,,2,0.85,,
24,AJQJ00-0200,2,J,0,,2,1.14,,
25,AEQJ00-0010,2,E,4,,2,5.92,,
26,AEQJ00-0080,2,E,4,,2,53.21,,
27,AGQJ00-0010,2,G,0,,2,3.37,,
28,ABHS00-2180,2,B,2,,2,1.21,,
29,A-2,1,,-1,A-1,0,0.0,,
30,AFQJ00-0100,2,F,4,,3,0.74,,
31,AFZG00-0110,2,F,4,,3,0.78,,
32,AFZG00-0120,2,F,4,,3,0.38,,
33,AFZG00-0130,2,F,4,,3,0.48,,
34,AFZG00-0140,2,F,4,,5,0.6,,
35,AFZG00-0150,2,F,4,,5,0.54,,
36,AFZG00-0160,2,F,4,,1,0.55,,
37,AFZG00-0170,2,F,4,,1,0.54,,
38,AKQS00-0020,2,K,4,,1,1.09,,6
39,AKZY00-0030,2,K,4,,1,1.83,,
40,AKCP00-0040,2,K,4,,1,1.3,,
41,AKYY00-0050,2,K,4,,1,1.55,,
42,AKCP00-0060,2,K,4,,1,0.99,,
43,AMYG00-0010,2,M,0,,1,0.48,,
44,AWWB00-0020,2,W,1,,1,0.74,,
45,AWWB00-0030,2,W,1,,1,0.88,,
46,AWWC00-0040,2,W,1,,1,0.88,,4
47,BWQS00-0090,2,W,1,,1,1.28,,6
48,AWWB00-1600,2,W,1,,1,0.45,,
49,FWQJ00-1960,2,W,1,,1,0.84,,
50,AYWB00-0040,2,Y,3,,1,4.69,,
51,AYWB00-0050,2,Y,3,,1,3.36,,
52,AYQQ00-0060,2,Y,3,,2,8.2,,2
53,AYHS00-0070,2,Y,3,,1,4.27,,
54,AYQQ00-0080,2,Y,3,,1,7.6,,2
55,AYZQ00-0090,2,Y,3,,1,6.52,,
56,AYWC00-1980,2,Y,3,,3,4.2,,4
57,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,4.1,,
58,ACYY00-0020,2,C,4,,1,1.0,,
59,ACCP00-0030,2,C,4,,1,0.69,,
60,ACCP00-0040,2,C,4,,1,0.39,,
61,ACCP00-0050,2,C,4,,1,0.52,,
62,ACCP00-0060,2,C,4,,1,0.54,,
63,ACCP00-0080,2,C,4,,1,0.64,,
64,ACZY00-0090,2,C,4,,1,0.76,,
65,AQHS00-0030,2,Q,2,,1,1.24,,
66,AQHS00-0040,2,Q,2,,1,1.12,,
67,AQHS00-0050,2,Q,2,,1,1.37,,
68,AQHS00-0060,2,Q,2,,1,2.05,,
69,AQHS00-0070,2,Q,2,,1,1.21,,
70,AQHS00-0090,2,Q,2,,1,1.54,,
71,AQHS00-0100,2,Q,2,,1,1.0,,
72,AQHS00-0110,2,Q,2,,1,1.6,,
73,AQHS00-0120,2,Q,2,,1,1.72,,
74,AQHS00-0130,2,Q,2,,2,1.89,,
75,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.91,,
76,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.85,,
77,AQQS00-0160,2,Q,2,,1,0.83,,6
78,AQQJ00-0170,2,Q,2,AQHS00-0130,2,4.71,,2
79,AQHD00-0180,2,Q,2,,1,0.87,,
80,AQWC00-0190,2,Q,2,,1,0.91,,4
81,AJZY00-0220,2,J,0,,1,2.72,,
82,AJYY00-0230,2,J,0,,1,0.4,,
83,AJZY00-0240,2,J,0,,1,0.44,,
84,AJYY00-0250,2,J,0,,1,2.28,,
85,AJZY00-0260,2,J,0,,1,1.99,,
86,AJYY00-0270,2,J,0,,1,0.23,,
87,AJZY00-0280,2,J,0,,1,0.42,,
88,AJQX00-0290,2,J,0,,1,1.26,,4
89,AJHS00-0300,2,J,0,,1,0.63,,
90,AJYYA1-0310,2,J,0,,2,1.41,,
91,AJWC00-0560,2,J,0,,1,0.63,,4
92,AJWC00-0570,2,J,0,,1,1.72,,4
93,AJWC00-0580,2,J,0,,5,0.96,,4
94,AEQS00-0020,2,E,4,,1,1.61,,6
95,AEHS00-0040,2,E,4,,1,5.34,,
96,AEQX00-0050,2,E,4,,1,1.14,,4
97,AEQS00-0060,2,E,4,,1,0.51,,6
98,AEQS00-0070,2,E,4,,1,0.65,,6
99,AEZY00-0430,2,E,4,,1,1.51,,
100,DXHS00-0010,2,X,2,,1,2.31,,
101,DXHS00-0020,2,X,2,,2,1.74,,
102,AGHXB2-0080,2,G,0,,1,2.08,,4
103,AGHXB3-0090,2,G,0,,1,2.27,,4
104,AGHXB4-0100,2,G,0,,1,2.4,,4
105,AGHXB5-0110,2,G,0,,1,1.77,,4
106,AGHS00-0120,2,G,0,,2,1.98,,
107,AGWC00-0130,2,G,0,,1,1.91,,4
108,EGZY00-0140,2,G,0,,1,2.29,,
109,EGYY00-0150,2,G,0,,1,1.3,,
110,ENWCB1-0390,2,N,3,,2,1.62,,4
111,ENHSB1-0380,2,N,3,,1,2.3,,
112,ENHSB1-0430,2,N,3,,1,2.41,,
113,ENHSB1-0320,2,N,3,,1,1.78,,
114,ENHSB1-0330,2,N,3,,1,1.89,,
115,ENHSB1-0340,2,N,3,,1,1.66,,
116,ENWCB1-0370,2,N,3,,1,2.55,,4
117,ENQSB1-0360,2,N,3,,1,2.15,,6
