序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,0,0.0,,
2,A-1,1,,0,0.0,,
8,AJYY00-0030,2,,2,1.35,,
18,AJCP00-0110,2,,2,2.06,,
22,AJCP00-0160,2,,2,2.52,,
26,AJQJ00-0200,2,,2,1.18,,
27,AEQJ00-0010,2,,2,8.3,,
29,AGQJ00-0010,2,,2,3.8,,
32,A-2,1,A-1,0,0.0,,
33,AFQJ00-0100,2,,3,0.7,,
38,AFZG00-0150,2,,5,0.5,,
40,AFZG00-0170,2,,1,0.5,,
50,AWWB00-0030,2,,1,0.8,,
55,FWQJ00-1960,2,,1,0.8,,
65,ACYY00-0020,2,,1,0.85,,
66,ACCP00-0030,2,,1,0.6,,
68,ACCP00-0050,2,,1,0.5,,
69,ACCP00-0060,2,,1,0.5,,
73,AQHS00-0020,2,,1,1.15,,
75,AQHS00-0040,2,,1,1.15,,
80,AQHS00-0090,2,,1,1.6,,
88,AQQJ00-0170,2,,2,3.2,,2
91,AJZY00-0220,2,,1,2.36,,
92,AJYY00-0230,2,,1,0.41,,
93,AJZY00-0240,2,,1,0.41,,
94,AJYY00-0250,2,,1,2.36,,
99,AJHS00-0300,2,,1,0.53,,
104,AEQS00-0020,2,,1,1.6,,6
105,AEQS00-0030,2,,1,1.0,,6
106,AEHS00-0040,2,,1,6.1,,
115,AGHXB2-0080,2,,1,2.0,,4
121,EGZY00-0140,2,,1,1.8,,
124,ENHSB1-0380,2,,1,2.2,,
126,ENHSB1-0310,2,,1,1.8,,
128,ENHSB1-0330,2,,1,1.8,,
129,ENHSB1-0340,2,,1,1.8,,
131,ENQSB1-0360,2,,1,2.2,,6
135,ENHDB1-0270,2,,1,1.8,,
139,ENHDB1-0230,2,,1,1.8,,
141,ENWCB1-0350,2,,5,1.8,,4
148,ENHSB1-0420,2,,1,2.2,,
153,ARWB00-0030,2,,2,2.4,,
155,ARWB00-0050,2,,2,2.4,,
157,ARWB00-0070,2,,2,2.4,,
158,ARWB00-0080,2,,2,2.4,,
,RAND-N36181-8,2,A-2,2,1.0,,
165,A-3,1,RAND-N36181-8,0,0.0,,
167,AJYYA3-0330,2,,2,4.36,,
173,AJYYB1-0400,2,AJYYA3-0330,2,1.05,,
177,AJYY00-0440,2,,2,0.85,,
179,AJCP00-0460,2,,2,1.19,,
180,AJCP00-0470,2,,2,1.19,,
186,AJCPD2-0530,2,AJCP00-0460,2,3.12,,
187,AJCPD3-0540,2,,2,3.12,,
189,AJWC00-0650,2,,2,1.83,,4
190,AJWC00-0660,2,,2,1.96,,4
192,AJCP00-0770,2,,2,1.02,,
193,A-4,1,A-2,0,0.0,,
198,DFQJB2-0380,2,,2,0.7,,
200,DFQJB2-0400,2,,2,0.7,,
202,DFQJC2-0420,2,,2,1.3,,
204,DFZY00-0440,2,,2,1.3,,
208,DFQS00-0480,2,,2,1.0,,6
216,DFYY00-3110,2,,2,0.6,,
217,DFYY00-3120,2,,2,0.6,,
220,BMZY00-0410,2,,2,2.4,,
222,BMYY00-0430,2,,2,2.4,,
223,DMZY00-0760,2,,2,1.4,,
228,A-5,1,"A-3,A-4",0,0.0,,
231,DFQJA3-0870,2,,2,0.9,,
234,DFZYA4-1220,2,DFQJA3-0980,2,4.1,,
,RAND-N64625-5,2,DFQJA3-0870,2,1.0,,
235,DFYYA4-1230,2,"DFQJA3-0990,RAND-N64625-5",2,4.1,,
237,DFQJA3-0970,2,,2,0.9,,
238,DFQJA3-0980,2,,2,0.9,,
239,DFQJA3-0990,2,,2,0.9,,
241,A-6,1,"A-3,A-4",0,0.0,,
243,AAQS00-0130,2,,1,9.5,,6
252,AKWC00-0120,2,,2,2.7,,4
253,AWHS00-0060,2,,1,2.3,,
254,ADHD00-0060,2,,1,3.7,,
256,ADHD00-0080,2,,1,3.6,,
258,AYZQ00-0110,2,,1,6.6,,
262,ACWC00-0180,2,,1,1.65,,4
264,ACWC00-0200,2,,1,1.9,,4
267,ABWC00-0140,2,,1,3.8,,4
272,ABWCB1-0100,2,,2,0.9,,4
