序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.72,1,6
4,FAQJ00-3450,2,A,0,,2,3.73,1,
5,AJYY00-0010,2,J,0,,2,1.26,,
6,AJYY00-0030,2,J,0,AJYY00-0010,2,1.18,,
7,AJZY00-0020,2,J,0,,2,1.11,,
8,AJZY00-0040,2,J,0,AJZY00-0020,2,2.19,,
9,AJYY00-0050,2,J,0,,2,1.43,,
10,RJND-N47259-14,2,J,0,AJYY00-0050,2,1.01,,
11,AJYY00-0070,2,J,0,RJND-N47259-14,2,1.38,,
12,AJZY00-0080,2,J,0,,2,1.53,,
13,AJCP00-0090,2,J,0,,2,2.25,,
14,AJCP00-0130,2,J,0,,2,1.1,,
15,AJCP00-0110,2,J,0,,2,2.29,,
16,AJCP00-0120,2,J,0,,2,0.67,,
17,RJND-N96390-8,2,J,0,AJCP00-0120,2,0.26,,
18,AJCP00-0140,2,J,0,"AJCP00-0110,RJND-N96390-8",2,1.16,,
19,AJCP00-0160,2,J,0,,2,2.32,,
20,AJCP00-0170,2,J,0,AJCP00-0160,2,0.54,,
21,AJWB00-0180,2,J,0,,2,1.05,,
22,AJQJ00-0200,2,J,0,,2,1.44,,
23,AEQJ00-0010,2,E,4,,2,9.61,,
24,AEQJ00-0080,2,E,4,,2,47.31,,
25,AGQJ00-0010,2,G,0,,2,3.44,,
26,FJQJ00-0370,2,J,0,,2,0.94,,
27,ABHS00-2180,2,B,2,,2,1.92,,
28,A-2,1,,-1,A-1,0,0.0,,
29,AFZG00-0110,2,F,4,,3,0.79,,
30,AFZG00-0120,2,F,4,,3,0.55,,
31,AFZG00-0130,2,F,4,,3,0.61,,
32,AFZG00-0140,2,F,4,,5,0.54,,
33,AFZG00-0150,2,F,4,,5,0.47,,
34,AFZG00-0160,2,F,4,,1,0.53,,
35,AFZG00-0170,2,F,4,,1,0.4,,
36,AKQS00-0020,2,K,4,,1,1.26,,6
37,AKZY00-0030,2,K,4,,1,1.72,,
38,AKYY00-0050,2,K,4,,1,1.59,,
39,AKCP00-0060,2,K,4,,1,1.24,,
40,AKCP00-0070,2,K,4,,1,2.15,,
41,AWWB00-0010,2,W,1,,2,0.71,,
42,AWWB00-0030,2,W,1,,1,1.1,,
43,AWWC00-0040,2,W,1,,1,0.69,,4
44,AWWB00-0050,2,W,1,,1,0.7,,
45,BWQS00-0090,2,W,1,,1,1.03,,6
46,FWQJ00-1960,2,W,1,,1,0.68,,
47,AYWB00-0040,2,Y,3,,1,5.06,,
48,AYWB00-0050,2,Y,3,,1,2.67,,
49,AYQQ00-0060,2,Y,3,,2,5.95,,2
50,AYHS00-0070,2,Y,3,,1,6.13,,
51,AYQQ00-0080,2,Y,3,,1,5.15,,2
52,AYWC00-1980,2,Y,3,,3,3.37,,4
53,FYQJ00-1130,2,Y,3,,2,6.62,,
54,ACZY00-0010,2,C,4,,1,0.82,,
55,ACCP00-0030,2,C,4,,1,0.61,,
56,ACCP00-0040,2,C,4,,1,0.54,,
57,ACCP00-0050,2,C,4,,1,0.37,,
58,ACCP00-0060,2,C,4,,1,0.78,,
59,ACCP00-0070,2,C,4,,1,0.48,,
60,ACCP00-0080,2,C,4,,1,0.56,,
61,ACZY00-0090,2,C,4,,1,1.02,,
62,AQHS00-0020,2,Q,2,,1,1.18,,
63,AQHS00-0030,2,Q,2,,1,1.07,,
64,AQHS00-0040,2,Q,2,,1,0.72,,
65,AQHS00-0050,2,Q,2,,1,1.35,,
66,AQHS00-0070,2,Q,2,,1,1.91,,
67,AQHS00-0080,2,Q,2,,1,1.24,,
68,AQHS00-0090,2,Q,2,,1,1.67,,
69,AQHS00-0100,2,Q,2,,1,1.21,,
70,AQHS00-0110,2,Q,2,,1,2.27,,
71,AQHS00-0130,2,Q,2,,2,1.45,,
72,AQHS00-0140,2,Q,2,,2,0.76,,
73,RQND-N7772-12,2,Q,2,RQND-N48912-7,1,2.22,,
74,RQND-N48912-7,2,Q,2,AQHS00-0130,2,1.73,,
75,AQHS00-0150,2,Q,2,RQND-N7772-12,1,0.85,,
76,AQQS00-0160,2,Q,2,,1,0.87,,6
77,AQQJ00-0170,2,Q,2,AQHS00-0130,2,2.62,,2
78,AQHD00-0180,2,Q,2,,1,0.88,,
79,AQWC00-0190,2,Q,2,,1,1.27,,4
80,AJZY00-0220,2,J,0,,1,2.05,,
81,AJYY00-0230,2,J,0,,1,0.32,,
82,AJZY00-0240,2,J,0,,1,0.27,,
83,AJYY00-0250,2,J,0,,1,2.1,,
84,AJZY00-0260,2,J,0,,1,1.91,,
85,AJYY00-0270,2,J,0,,1,0.44,,
86,AJZY00-0280,2,J,0,,1,0.31,,
87,AJQX00-0290,2,J,0,,1,0.87,,4
88,AJHS00-0300,2,J,0,,1,0.47,,
89,AJYYA1-0310,2,J,0,,2,0.83,,
90,AJWC00-0570,2,J,0,,1,1.19,,4
91,AJWC00-0580,2,J,0,,5,0.9,,4
92,AEQS00-0020,2,E,4,,1,1.98,,6
93,AEQS00-0030,2,E,4,,1,1.04,,6
94,AEHS00-0040,2,E,4,,1,3.52,,
95,AEQS00-0070,2,E,4,,1,0.48,,6
96,DXHS00-0010,2,X,2,,1,1.77,,
97,DXHS00-0030,2,X,2,,1,1.02,,
98,AGHXB1-0070,2,G,0,,1,2.55,,4
99,AGHXB2-0080,2,G,0,,1,1.15,,4
100,AGHXB3-0090,2,G,0,,1,1.26,,4
101,AGHXB4-0100,2,G,0,,1,2.26,,4
102,AGHXB5-0110,2,G,0,,1,2.15,,4
103,AGHS00-0120,2,G,0,,2,2.52,,
104,AGWC00-0130,2,G,0,,1,2.12,,4
105,EGZY00-0140,2,G,0,,1,2.49,,
106,ENHSB1-0430,2,N,3,,1,1.83,,
107,ENHSB1-0320,2,N,3,,1,1.5,,
108,ENHSB1-0340,2,N,3,,1,1.87,,
109,ENWCB1-0370,2,N,3,,1,2.06,,4
110,ENQSB1-0360,2,N,3,,1,2.59,,6
111,ENHDB1-0300,2,N,3,,1,1.58,,
112,ENHDB1-0290,2,N,3,,1,1.06,,
113,ENHDB1-0280,2,N,3,,1,1.58,,
114,ENHDB1-0270,2,N,3,,1,1.96,,
115,ENHDB1-0260,2,N,3,,1,2.41,,
116,ENHDB1-0250,2,N,3,,1,1.86,,
117,ENHDB1-0240,2,N,3,,1,1.91,,
