序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,AJYY00-0050,2,J,0,,2,1.28,,
6,AJCP00-0110,2,J,0,,2,2.06,,
7,AGQJ00-0010,2,G,0,,2,3.8,,
8,A-2,1,,-1,A-1,0,0.0,,
9,AFZG00-0110,2,F,4,,3,0.9,,
10,AKCP00-0040,2,K,4,,1,1.4,,
11,AKCP00-0060,2,K,4,,1,1.4,,
12,FWQJ00-1960,2,W,1,,1,0.8,,
13,AYQQ00-0080,2,Y,3,,1,5.7,,2
14,AYZQ00-0090,2,Y,3,,1,5.7,,
15,RYND-N45230-12,2,Y,3,AYZQ00-0090,2,22.92,,
16,FYQJ00-1130,2,Y,3,RYND-N45230-12,2,6.3,,
17,ACZY00-0010,2,C,4,,1,0.85,,
18,ACYY00-0020,2,C,4,,1,0.85,,
19,ACCP00-0030,2,C,4,,1,0.6,,
20,ACCP00-0080,2,C,4,,1,0.5,,
21,AQHS00-0030,2,Q,2,,1,1.15,,
22,AQHS00-0050,2,Q,2,,1,1.15,,
23,AQHS00-0060,2,Q,2,,1,1.5,,
24,AQHS00-0070,2,Q,2,,1,1.6,,
25,AQHS00-0080,2,Q,2,,1,1.6,,
26,AQHS00-0120,2,Q,2,,1,1.6,,
27,AQHD00-0180,2,Q,2,,1,1.0,,
28,AJYY00-0270,2,J,0,,1,0.41,,
29,AJHS00-0300,2,J,0,,1,0.53,,
30,AEQS00-0020,2,E,4,,1,1.6,,6
31,AEQS00-0030,2,E,4,,1,1.0,,6
32,AEHS00-0040,2,E,4,,1,6.1,,
33,DXHS00-0020,2,X,2,,2,1.8,,
34,ENHSB1-0430,2,N,3,,1,2.2,,
35,ENHDB1-0300,2,N,3,,1,1.8,,
36,ENHDB1-0280,2,N,3,,1,1.8,,
37,ENHDB1-0270,2,N,3,,1,1.8,,
38,ENHDB1-0260,2,N,3,,1,1.8,,
39,ENHDB1-0240,2,N,3,,1,1.8,,
40,ENHDB1-0220,2,N,3,,1,1.8,,
41,ENWCB1-0350,2,N,3,,5,1.8,,4
42,ENHDB1-0190,2,N,3,,1,1.8,,
43,ENHDB1-0180,2,N,3,,1,1.8,,
44,ENHSB1-0440,2,N,3,,1,2.2,,
45,ARWB00-0010,2,R,1,,2,2.4,,
46,ARWB00-0020,2,R,1,,2,2.4,,
47,ARWB00-0050,2,R,1,,2,2.4,,
48,ARWB00-0060,2,R,1,,2,2.4,,
49,ARWB00-0130,2,R,1,,2,1.2,,
50,A-3,1,,-1,A-2,0,0.0,,
51,AJYYA2-0320,2,J,0,,2,0.9,,
52,AJYYA3-0330,2,J,0,AJYYA2-0320,2,4.36,,
53,AJZYA5-0350,2,J,0,,2,0.9,,
54,AJZYB3-0420,2,J,0,AJZYA5-0350,2,1.05,,
55,AJYY00-0440,2,J,0,,2,0.85,,
56,AJZY00-0450,2,J,0,AJZYB3-0420,2,0.85,,
57,AJYYC1-0490,2,J,0,,2,0.64,,
58,AJWC00-0650,2,J,0,,2,1.83,,4
59,AJCP00-0770,2,J,0,,2,1.02,,
60,A-4,1,,-1,A-2,0,0.0,,
61,DFQJB1-0340,2,F,4,,2,1.1,,
62,DFQJB2-0390,2,F,4,,2,0.7,,
63,DFZY00-0430,2,F,4,,2,1.3,,
64,DFZY00-0440,2,F,4,,2,1.3,,
65,DFYY00-0460,2,F,4,,2,1.3,,
66,BMYY00-0121,2,M,0,,2,14.8,,
67,DFZY00-3090,2,F,4,,2,0.7,,
68,BMZY00-0300,2,M,0,DFZY00-3090,2,1.0,,
69,DFYY00-3120,2,F,4,,2,0.6,,
70,BMYY00-0311,2,M,0,DFYY00-3120,2,1.0,,
71,BMYY00-0430,2,M,0,,2,2.4,,
72,DMYY00-0770,2,M,0,,2,1.4,,
73,AYQJ00-0140,2,Y,3,,2,18.1,,
74,A-5,1,,-1,"A-3,A-4",0,0.0,,
75,DFQJA3-0860,2,F,4,,2,0.9,,
76,A-6,1,,-1,"A-3,A-4",0,0.0,,
77,AAQS00-0130,2,A,0,,1,9.5,,6
78,FFHS00-3530,2,F,4,,2,1.2,,
79,ADHD00-0700,2,D,1,,1,3.3,,
80,AYZQ00-0110,2,Y,3,,1,6.6,,
81,AYZQ00-0120,2,Y,3,,1,6.6,,
82,ABWC00-0130,2,B,2,,1,3.8,,4
83,ABWC00-0140,2,B,2,,1,3.8,,4
84,ABWCB3-0210,2,B,2,,2,0.9,,4
85,ABWCB3-0220,2,B,2,,2,0.9,,4
86,AEHS00-0150,2,E,4,,1,3.4,,
87,ENQSA2-0130,2,N,3,,2,1.8,,6
88,ARHS00-0150,2,R,1,,1,4.0,,
89,B,1,,-1,A,0,0.0,,
90,B-1,1,,-1,,0,0.0,,
91,DMZG00-1790,2,M,0,,2,1.0,,
92,BMYY00-0280,2,M,0,,2,2.3,,
93,BMYY00-0290,2,M,0,,2,2.3,,
94,BMZY00-0240,2,M,0,,2,1.8,,
95,B-2,1,,-1,B-1,0,0.0,,
96,CMQQ00-0630,2,M,0,,2,5.6,,2
97,DMZY00-0780,2,M,0,,2,14.7,,
98,B-3,1,,-1,B-2,0,0.0,,
99,DMYG00-1750,2,M,0,,2,4.9,,
100,B-4,1,,-1,,0,0.0,,
101,BAHS00-0170,2,A,0,,2,1.6,,
102,B-5,1,,-1,B-4,0,0.0,,
103,CAHS00-0320,2,A,0,,2,1.8,,
104,CAHS00-0350,2,A,0,,2,1.8,,
105,CAHS00-0390,2,A,0,,2,1.8,,
106,CAHS00-0360,2,A,0,,2,1.8,,
107,B-6,1,,-1,B-5,0,0.0,,
108,CAHS00-0650,2,A,0,,2,1.8,,
109,CAHS00-0660,2,A,0,,2,2.0,,
110,CAHX00-0670,2,A,0,,2,2.8,,4
111,B-7,1,,-1,,0,0.0,,
112,B-8,1,,-1,B-7,0,0.0,,
113,CKWC00-1390,2,K,4,,2,9.7,,4
114,CKHX00-0280,2,K,4,,2,16.2,,4
115,CKHX00-0300,2,K,4,,2,26.5,,4
116,CKHX00-0310,2,K,4,,2,28.2,,4
117,CKHS00-0320,2,K,4,,2,37.2,,
118,CKZY00-0330,2,K,4,,2,6.9,,
119,CKZQ00-0360,2,K,4,,2,8.1,,
120,DKWCE2-0720,2,K,4,,2,4.3,,4
