序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,2.34,1,6
4,FAQJ00-3450,2,A,0,,2,3.1,1,
5,FDQJ00-2000,2,D,1,,2,2.02,1,
6,AJYY00-0030,2,J,0,,2,0.98,,
7,AJZY00-0020,2,J,0,,2,1.03,,
8,AJZY00-0040,2,J,0,AJZY00-0020,2,1.33,,
9,AJYY00-0050,2,J,0,,2,1.55,,
10,RJND-N80519-2,2,J,0,AJYY00-0050,2,1.23,,
11,AJYY00-0070,2,J,0,RJND-N80519-2,2,0.98,,
12,AJZY00-0060,2,J,0,,2,1.58,,
13,AJZY00-0080,2,J,0,AJZY00-0060,2,1.13,,
14,AJCP00-0090,2,J,0,,2,1.7,,
15,AJCP00-0100,2,J,0,,2,0.45,,
16,AJCP00-0130,2,J,0,AJCP00-0100,2,1.46,,
17,AJCP00-0110,2,J,0,,2,1.96,,
18,AJCP00-0120,2,J,0,,2,0.51,,
19,AJCP00-0150,2,J,0,,2,0.76,,
20,RJND-N84625-4,2,J,0,AJCP00-0150,2,0.55,,
21,AJCP00-0160,2,J,0,RJND-N84625-4,2,4.11,,
22,AJWB00-0190,2,J,0,,2,1.0,,
23,AJQJ00-0200,2,J,0,,2,0.94,,
24,AEQJ00-0010,2,E,4,,2,8.63,,
25,AEQJ00-0080,2,E,4,,2,60.57,,
26,AGQJ00-0010,2,G,0,,2,4.33,,
27,FJQJ00-0370,2,J,0,,2,0.91,,
28,ABHS00-2180,2,B,2,,2,1.85,,
29,A-2,1,,-1,A-1,0,0.0,,
30,AFQJ00-0100,2,F,4,,3,0.91,,
31,AFZG00-0120,2,F,4,,3,0.43,,
32,AFZG00-0130,2,F,4,,3,0.51,,
33,AFZG00-0170,2,F,4,,1,0.56,,
34,AKQS00-0020,2,K,4,,1,1.22,,6
35,AKZY00-0030,2,K,4,,1,1.67,,
36,AKYY00-0050,2,K,4,,1,1.46,,
37,AKCP00-0060,2,K,4,,1,1.28,,
38,AKCP00-0070,2,K,4,,1,1.49,,
39,AMYG00-0010,2,M,0,,1,0.87,,
40,AWWB00-0010,2,W,1,,2,1.06,,
41,AWWB00-0020,2,W,1,,1,1.31,,
42,AWWC00-0040,2,W,1,,1,0.94,,4
43,AWWB00-0050,2,W,1,,1,1.05,,
44,BWQS00-0090,2,W,1,,1,1.07,,6
45,AWWB00-1600,2,W,1,,1,0.54,,
46,AYWB00-0040,2,Y,3,,1,3.38,,
47,AYWB00-0050,2,Y,3,,1,4.53,,
48,AYQQ00-0060,2,Y,3,,2,4.24,,2
49,AYWC00-1980,2,Y,3,,3,5.51,,4
50,FYQJ00-1130,2,Y,3,,2,6.58,,
51,ACZY00-0010,2,C,4,,1,0.52,,
52,ACYY00-0020,2,C,4,,1,0.78,,
53,ACCP00-0040,2,C,4,,1,0.66,,
54,ACCP00-0050,2,C,4,,1,0.51,,
55,ACCP00-0060,2,C,4,,1,0.41,,
56,ACCP00-0070,2,C,4,,1,0.41,,
57,ACCP00-0080,2,C,4,,1,0.42,,
58,ACZY00-0090,2,C,4,,1,0.71,,
59,AQHS00-0020,2,Q,2,,1,1.04,,
60,AQHS00-0030,2,Q,2,,1,1.01,,
61,AQHS00-0050,2,Q,2,,1,0.8,,
62,AQHS00-0060,2,Q,2,,1,1.38,,
63,AQHS00-0070,2,Q,2,,1,2.04,,
64,AQHS00-0080,2,Q,2,,1,2.0,,
65,AQHS00-0090,2,Q,2,,1,1.66,,
66,AQHS00-0100,2,Q,2,,1,1.3,,
67,AQHS00-0110,2,Q,2,,1,1.45,,
68,AQHS00-0120,2,Q,2,,1,1.39,,
69,AQHS00-0130,2,Q,2,,2,1.47,,
70,RQND-N43958-6,2,Q,2,AQHS00-0120,2,1.57,,
71,AQHS00-0140,2,Q,2,RQND-N43958-6,2,1.29,,
72,AQQS00-0160,2,Q,2,,1,0.68,,6
73,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.49,,2
74,AQHD00-0180,2,Q,2,,1,0.92,,
75,AQWC00-0190,2,Q,2,,1,1.41,,4
76,AJZY00-0220,2,J,0,,1,1.53,,
77,AJYY00-0230,2,J,0,,1,0.38,,
78,AJZY00-0240,2,J,0,,1,0.31,,
79,AJZY00-0260,2,J,0,,1,2.84,,
80,AJYY00-0270,2,J,0,,1,0.36,,
81,AJZY00-0280,2,J,0,,1,0.57,,
82,AJQX00-0290,2,J,0,,1,1.12,,4
83,AJHS00-0300,2,J,0,,1,0.51,,
84,AJYYA1-0310,2,J,0,,2,1.19,,
85,AJWC00-0560,2,J,0,,1,0.4,,4
86,AJWC00-0570,2,J,0,,1,1.74,,4
87,AJWC00-0580,2,J,0,,5,1.73,,4
88,AEQS00-0020,2,E,4,,1,1.47,,6
89,AEQS00-0030,2,E,4,,1,1.1,,6
90,AEHS00-0040,2,E,4,,1,7.13,,
91,AEQX00-0050,2,E,4,,1,0.73,,4
92,AEQS00-0070,2,E,4,,1,0.54,,6
93,DXHS00-0010,2,X,2,,1,1.93,,
94,DXHS00-0020,2,X,2,,2,1.78,,
95,DXHS00-0030,2,X,2,,1,0.68,,
96,AGHXB1-0070,2,G,0,,1,2.46,,4
97,AGHXB2-0080,2,G,0,,1,1.88,,4
98,AGHXB3-0090,2,G,0,,1,2.09,,4
99,AGHXB4-0100,2,G,0,,1,2.27,,4
100,AGHXB5-0110,2,G,0,,1,1.67,,4
101,AGWC00-0130,2,G,0,,1,1.86,,4
102,EGZY00-0140,2,G,0,,1,2.13,,
103,ENWCB1-0390,2,N,3,,2,2.3,,4
104,ENHSB1-0380,2,N,3,,1,2.49,,
105,ENHSB1-0430,2,N,3,,1,2.49,,
106,ENHSB1-0320,2,N,3,,1,1.7,,
107,ENHSB1-0330,2,N,3,,1,2.58,,
108,ENHSB1-0340,2,N,3,,1,1.8,,
109,ENHDB1-0280,2,N,3,,1,1.75,,
110,ENHDB1-0270,2,N,3,,1,1.83,,
111,ENHDB1-0250,2,N,3,,1,2.59,,
112,ENHDB1-0230,2,N,3,,1,2.36,,
113,ENHDB1-0220,2,N,3,,1,1.95,,
114,ENWCB1-0350,2,N,3,,5,2.14,,4
115,ENHDB1-0210,2,N,3,,1,2.35,,
116,ENHDB1-0200,2,N,3,,1,1.86,,
117,ENHDB1-0190,2,N,3,,1,1.81,,
