序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FAQJ00-3450,2,A,0,,2,2.9,1,
4,FDQJ00-2000,2,D,1,,2,2.1,1,
5,ABQJ00-0010,2,B,2,,2,3.8,1,
6,AJYY00-0010,2,J,0,,2,1.09,,
7,AJYY00-0030,2,J,0,AJYY00-0010,2,1.35,,
8,AJZY00-0020,2,J,0,,2,1.09,,
9,AJZY00-0040,2,J,0,AJZY00-0020,2,1.35,,
10,AJYY00-0050,2,J,0,,2,1.28,,
11,RJND-N24169-4,2,J,0,AJYY00-0050,2,0.98,,
12,AJYY00-0070,2,J,0,RJND-N24169-4,2,1.35,,
13,AJCP00-0090,2,J,0,,2,2.06,,
14,AJCP00-0100,2,J,0,,2,0.57,,
15,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
16,AJCP00-0110,2,J,0,,2,2.06,,
17,AJCP00-0120,2,J,0,,2,0.57,,
18,AJCP00-0140,2,J,0,"AJCP00-0110,AJCP00-0120",2,1.35,,
19,AJCP00-0150,2,J,0,,2,1.04,,
20,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
21,AJWB00-0190,2,J,0,,2,1.06,,
22,AJQJ00-0200,2,J,0,,2,1.18,,
23,AEQJ00-0010,2,E,4,,2,8.3,,
24,AGQJ00-0010,2,G,0,,2,3.8,,
25,FJQJ00-0370,2,J,0,,2,1.03,,
26,ABHS00-2180,2,B,2,,2,1.8,,
27,A-2,1,,-1,A-1,0,0.0,,
28,AFZG00-0110,2,F,4,,3,0.9,,
29,AFZG00-0120,2,F,4,,3,0.5,,
30,AFZG00-0130,2,F,4,,3,0.5,,
31,AFZG00-0140,2,F,4,,5,0.5,,
32,AFZG00-0160,2,F,4,,1,0.5,,
33,AFZG00-0170,2,F,4,,1,0.5,,
34,AKYY00-0050,2,K,4,,1,1.5,,
35,AKCP00-0060,2,K,4,,1,1.4,,
36,AMYG00-0010,2,M,0,,1,0.7,,
37,AWWB00-0010,2,W,1,,2,0.8,,
38,AWWB00-0020,2,W,1,,1,0.8,,
39,AWWB00-0030,2,W,1,,1,0.8,,
40,AWWC00-0040,2,W,1,,1,0.8,,4
41,BWQS00-0090,2,W,1,,1,1.0,,6
42,AWWB00-1600,2,W,1,,1,0.5,,
43,FWQJ00-1960,2,W,1,,1,0.8,,
44,AYWB00-0040,2,Y,3,,1,4.2,,
45,AYWB00-0050,2,Y,3,,1,4.2,,
46,AYQQ00-0060,2,Y,3,,2,6.2,,2
47,AYHS00-0070,2,Y,3,,1,5.2,,
48,AYZQ00-0090,2,Y,3,,1,5.7,,
49,AYWC00-1980,2,Y,3,,3,4.6,,4
50,RYND-N62294-0,2,Y,3,AYZQ00-0090,2,17.36,,
51,FYQJ00-1130,2,Y,3,RYND-N62294-0,2,6.3,,
52,ACYY00-0020,2,C,4,,1,0.85,,
53,ACCP00-0040,2,C,4,,1,0.6,,
54,ACCP00-0050,2,C,4,,1,0.5,,
55,ACCP00-0060,2,C,4,,1,0.5,,
56,ACCP00-0080,2,C,4,,1,0.5,,
57,ACZY00-0090,2,C,4,,1,0.85,,
58,AQHS00-0030,2,Q,2,,1,1.15,,
59,AQHS00-0040,2,Q,2,,1,1.15,,
60,AQHS00-0060,2,Q,2,,1,1.5,,
61,AQHS00-0090,2,Q,2,,1,1.6,,
62,AQHS00-0100,2,Q,2,,1,1.6,,
63,AQHS00-0120,2,Q,2,,1,1.6,,
64,AQHS00-0130,2,Q,2,,2,1.6,,
65,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
66,AQQS00-0160,2,Q,2,,1,0.86,,6
67,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
68,AQHD00-0180,2,Q,2,,1,1.0,,
69,AQWC00-0190,2,Q,2,,1,1.0,,4
70,AJZY00-0220,2,J,0,,1,2.36,,
71,AJYY00-0230,2,J,0,,1,0.41,,
72,AJZY00-0240,2,J,0,,1,0.41,,
73,AJYY00-0250,2,J,0,,1,2.36,,
74,AJYY00-0270,2,J,0,,1,0.41,,
75,AJZY00-0280,2,J,0,,1,0.41,,
76,AJHS00-0300,2,J,0,,1,0.53,,
77,AJYYA1-0310,2,J,0,,2,1.28,,
78,AJWC00-0560,2,J,0,,1,0.51,,4
79,AJWC00-0570,2,J,0,,1,1.66,,4
80,AJWC00-0580,2,J,0,,5,1.53,,4
81,AEHS00-0040,2,E,4,,1,6.1,,
82,AEQS00-0060,2,E,4,,1,0.6,,6
83,AEQS00-0070,2,E,4,,1,0.6,,6
84,AEZY00-0430,2,E,4,,1,1.5,,
85,DXHS00-0020,2,X,2,,2,1.8,,
86,AGHXB1-0070,2,G,0,,1,2.0,,4
87,AGHXB3-0090,2,G,0,,1,2.0,,4
88,AGHXB4-0100,2,G,0,,1,2.0,,4
89,AGHS00-0120,2,G,0,,2,2.3,,
90,AGWC00-0130,2,G,0,,1,2.0,,4
91,EGZY00-0140,2,G,0,,1,1.8,,
92,EGYY00-0150,2,G,0,,1,1.8,,
93,ENHSB1-0380,2,N,3,,1,2.2,,
94,ENHSB1-0430,2,N,3,,1,2.2,,
95,ENHSB1-0320,2,N,3,,1,1.8,,
96,ENHSB1-0330,2,N,3,,1,1.8,,
97,ENHSB1-0340,2,N,3,,1,1.8,,
98,ENWCB1-0370,2,N,3,,1,2.2,,4
99,ENHDB1-0300,2,N,3,,1,1.8,,
100,ENHDB1-0280,2,N,3,,1,1.8,,
101,ENHDB1-0260,2,N,3,,1,1.8,,
102,ENHDB1-0250,2,N,3,,1,1.8,,
103,ENHDB1-0220,2,N,3,,1,1.8,,
104,ENHDB1-0210,2,N,3,,1,1.8,,
105,ENHDB1-0200,2,N,3,,1,1.8,,
106,ENHDB1-0190,2,N,3,,1,1.8,,
107,ENHDB1-0180,2,N,3,,1,1.8,,
108,ENHSB1-0170,2,N,3,,1,1.8,,
109,ENHSB1-0440,2,N,3,,1,2.2,,
110,ENHSB1-0420,2,N,3,,1,2.2,,
111,ARWB00-0010,2,R,1,,2,2.4,,
112,ARWB00-0030,2,R,1,,2,2.4,,
113,ARWB00-0040,2,R,1,,2,2.4,,
114,ARWB00-0050,2,R,1,,2,2.4,,
115,ARWB00-0060,2,R,1,,2,2.4,,
116,ARWB00-0070,2,R,1,,2,2.4,,
117,ARWB00-0090,2,R,1,,2,1.2,,
