序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.72,1,6
4,FAQJ00-3450,2,A,0,,2,2.62,1,
5,FDQJ00-2000,2,D,1,,2,2.15,1,
6,ABQJ00-0010,2,B,2,,2,3.56,1,
7,AJYY00-0010,2,J,0,,2,1.46,,
8,AJYY00-0070,2,J,0,,2,1.49,,
9,AJZY00-0060,2,J,0,,2,1.06,,
10,RJND-N18291-21,2,J,0,RJND-N39947-3,3,1.07,,
11,RJND-N39947-3,2,J,0,AJZY00-0060,2,1.34,,
12,AJZY00-0080,2,J,0,RJND-N18291-21,2,1.57,,
13,AJCP00-0090,2,J,0,,2,2.67,,
14,AJCP00-0100,2,J,0,,2,0.57,,
15,AJCP00-0130,2,J,0,AJCP00-0100,2,1.36,,
16,AJCP00-0110,2,J,0,,2,2.58,,
17,AJWB00-0180,2,J,0,AJWB00-0190,2,1.35,,
18,AJWB00-0190,2,J,0,,2,1.33,,
19,AEQJ00-0010,2,E,4,,2,9.09,,
20,AEQJ00-0080,2,E,4,,2,48.55,,
21,AGQJ00-0010,2,G,0,,2,3.55,,
22,FJQJ00-0370,2,J,0,,2,0.9,,
23,A-2,1,,-1,A-1,0,0.0,,
24,AFZG00-0110,2,F,4,,3,1.1,,
25,AFZG00-0120,2,F,4,,3,0.71,,
26,AFZG00-0130,2,F,4,,3,0.59,,
27,AFZG00-0140,2,F,4,,5,0.43,,
28,AFZG00-0150,2,F,4,,5,0.72,,
29,AFZG00-0160,2,F,4,,1,0.36,,
30,AFZG00-0170,2,F,4,,1,0.38,,
31,AKQS00-0020,2,K,4,,1,1.1,,6
32,AKZY00-0030,2,K,4,,1,1.48,,
33,AKCP00-0040,2,K,4,,1,0.92,,
34,AKCP00-0070,2,K,4,,1,1.56,,
35,AWWB00-0030,2,W,1,,1,0.65,,
36,AWWB00-0050,2,W,1,,1,0.57,,
37,BWQS00-0090,2,W,1,,1,0.94,,6
38,AYWB00-0040,2,Y,3,,1,3.02,,
39,AYQQ00-0080,2,Y,3,,1,4.44,,2
40,AYWC00-1980,2,Y,3,,3,4.98,,4
41,ACZY00-0010,2,C,4,,1,0.61,,
42,ACCP00-0030,2,C,4,,1,0.68,,
43,ACCP00-0040,2,C,4,,1,0.68,,
44,ACCP00-0050,2,C,4,,1,0.48,,
45,ACCP00-0060,2,C,4,,1,0.39,,
46,ACCP00-0080,2,C,4,,1,0.55,,
47,AQHS00-0040,2,Q,2,,1,1.04,,
48,AQHS00-0050,2,Q,2,,1,1.5,,
49,AQHS00-0090,2,Q,2,,1,1.51,,
50,AQHS00-0100,2,Q,2,,1,1.38,,
51,AQHS00-0110,2,Q,2,,1,2.12,,
52,AQHS00-0130,2,Q,2,,2,1.73,,
53,AQHS00-0140,2,Q,2,,2,0.85,,
54,RQND-N88944-8,2,Q,2,AQHS00-0130,2,2.05,,
55,AQHS00-0150,2,Q,2,RQND-N88944-8,1,1.12,,
56,AQHD00-0180,2,Q,2,,1,0.99,,
57,AQWC00-0190,2,Q,2,,1,0.81,,4
58,AJZY00-0240,2,J,0,,1,0.33,,
59,AJZY00-0280,2,J,0,,1,0.37,,
60,AJHS00-0300,2,J,0,,1,0.47,,
61,AJYYA1-0310,2,J,0,,2,0.82,,
62,AJWC00-0570,2,J,0,,1,1.76,,4
63,AEQX00-0050,2,E,4,,1,0.84,,4
64,AEQS00-0060,2,E,4,,1,0.55,,6
65,AEQS00-0070,2,E,4,,1,0.44,,6
66,DXHS00-0020,2,X,2,,2,1.71,,
67,DXHS00-0030,2,X,2,,1,0.85,,
68,AGHXB2-0080,2,G,0,,1,1.71,,4
69,AGHXB5-0110,2,G,0,,1,1.84,,4
70,AGWC00-0130,2,G,0,,1,1.91,,4
71,ENHSB1-0320,2,N,3,,1,1.69,,
72,ENHSB1-0330,2,N,3,,1,2.26,,
73,ENHSB1-0340,2,N,3,,1,1.92,,
74,ENQSB1-0360,2,N,3,,1,1.32,,6
75,ENHDB1-0300,2,N,3,,1,1.84,,
76,ENHDB1-0290,2,N,3,,1,1.74,,
77,ENHDB1-0250,2,N,3,,1,1.51,,
78,ENHDB1-0240,2,N,3,,1,1.6,,
79,ENHDB1-0230,2,N,3,,1,1.44,,
80,ENWCB1-0350,2,N,3,,5,1.08,,4
81,ENHDB1-0210,2,N,3,,1,1.89,,
82,ENHDB1-0200,2,N,3,,1,1.79,,
83,ENHDB1-0190,2,N,3,,1,1.74,,
84,ENHDB1-0180,2,N,3,,1,2.34,,
85,ENHSB1-0410,2,N,3,,1,1.57,,
86,ARWB00-0010,2,R,1,,2,2.22,,
87,ARWB00-0020,2,R,1,,2,2.51,,
88,ARWB00-0030,2,R,1,,2,1.81,,
89,ARWB00-0040,2,R,1,,2,2.96,,
90,ARWB00-0050,2,R,1,,2,2.66,,
91,ARWB00-0090,2,R,1,,2,1.34,,
92,ARWB00-0110,2,R,1,,2,0.94,,
93,ARWB00-0130,2,R,1,,2,1.09,,
94,A-3,1,,-1,A-2,0,0.0,,
95,AJYYA2-0320,2,J,0,,2,0.74,,
96,AJYYA3-0330,2,J,0,AJYYA2-0320,2,4.6,,
97,AJZYA5-0350,2,J,0,,2,0.68,,
98,RJND-N33786-4,2,J,0,AJZYA5-0350,2,0.96,,
99,AJZYA6-0360,2,J,0,RJND-N33786-4,2,3.75,,
100,AJYYB1-0400,2,J,0,AJYYA3-0330,2,0.92,,
101,RJND-N82355-19,2,J,0,AJZYA6-0360,1,5.75,,
102,AJZYB3-0420,2,J,0,RJND-N82355-19,2,0.85,,
103,AJZYB4-0430,2,J,0,,2,1.5,,
104,AJZY00-0450,2,J,0,AJZYB3-0420,2,0.75,,
105,AJCP00-0460,2,J,0,,2,1.02,,
106,AJCP00-0470,2,J,0,,2,1.04,,
107,AJCP00-0480,2,J,0,,2,1.17,,
108,AJYYC1-0490,2,J,0,,2,0.58,,
109,RJND-N54718-2,2,J,0,AJYYC1-0490,2,0.62,,
110,AJYYC2-0500,2,J,0,RJND-N54718-2,2,0.83,,
111,AJZYC3-0510,2,J,0,AJYYC1-0490,2,0.97,,
112,RJND-N21740-35,2,J,0,AJCP00-0460,2,1.39,,
113,AJCPD2-0530,2,J,0,RJND-N21740-35,2,2.25,,
114,RJND-N23308-28,2,J,0,AJCP00-0480,2,1.44,,
