序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.48,1,6
4,FAQJ00-3450,2,A,0,,2,2.96,1,
5,FDQJ00-2000,2,D,1,,2,2.48,1,
6,ABQJ00-0010,2,B,2,,2,2.92,1,
7,AJYY00-0030,2,J,0,,2,1.36,,
8,AJZY00-0020,2,J,0,,2,0.85,,
9,RJND-N28231-3,2,J,0,AJZY00-0020,1,1.6,,
10,AJZY00-0040,2,J,0,RJND-N28231-3,2,1.67,,
11,AJYY00-0050,2,J,0,,2,1.41,,
12,AJZY00-0060,2,J,0,,2,1.2,,
13,AJCP00-0090,2,J,0,,2,1.95,,
14,AJCP00-0100,2,J,0,,2,0.74,,
15,AJCP00-0110,2,J,0,,2,2.11,,
16,AJCP00-0120,2,J,0,,2,0.7,,
17,AJCP00-0140,2,J,0,"AJCP00-0110,AJCP00-0120",2,1.89,,
18,AJCP00-0150,2,J,0,,2,1.02,,
19,RJND-N47200-5,2,J,0,RJND-N26685-2,2,0.62,,
20,RJND-N26685-2,2,J,0,AJCP00-0150,2,0.53,,
21,AJCP00-0160,2,J,0,RJND-N47200-5,2,3.05,,
22,AJCP00-0170,2,J,0,AJCP00-0160,2,0.58,,
23,RJND-N58982-7,2,J,0,AJWB00-0190,2,0.87,,
24,AJWB00-0180,2,J,0,RJND-N58982-7,2,1.19,,
25,AJWB00-0190,2,J,0,,2,1.07,,
26,AEQJ00-0010,2,E,4,,2,7.32,,
27,AEQJ00-0080,2,E,4,,2,45.13,,
28,AGQJ00-0010,2,G,0,,2,2.39,,
29,ABHS00-2180,2,B,2,,2,2.03,,
30,A-2,1,,-1,A-1,0,0.0,,
31,AFZG00-0110,2,F,4,,3,0.89,,
32,AFZG00-0120,2,F,4,,3,0.63,,
33,AFZG00-0130,2,F,4,,3,0.51,,
34,AFZG00-0150,2,F,4,,5,0.62,,
35,AFZG00-0170,2,F,4,,1,0.39,,
36,AKCP00-0040,2,K,4,,1,1.41,,
37,AKYY00-0050,2,K,4,,1,1.66,,
38,AKCP00-0060,2,K,4,,1,1.43,,
39,AMYG00-0010,2,M,0,,1,0.56,,
40,AWWB00-0020,2,W,1,,1,0.56,,
41,AWWB00-0030,2,W,1,,1,0.93,,
42,AWWC00-0040,2,W,1,,1,1.04,,4
43,AWWB00-0050,2,W,1,,1,1.02,,
44,AWWB00-1600,2,W,1,,1,0.51,,
45,FWQJ00-1960,2,W,1,,1,0.71,,
46,AYQQ00-0060,2,Y,3,,2,6.57,,2
47,AYZQ00-0090,2,Y,3,,1,3.89,,
48,AYWC00-1980,2,Y,3,,3,4.27,,4
49,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,5.41,,
50,ACYY00-0020,2,C,4,,1,0.53,,
51,ACCP00-0030,2,C,4,,1,0.56,,
52,ACCP00-0040,2,C,4,,1,0.49,,
53,ACZY00-0090,2,C,4,,1,0.84,,
54,AQHS00-0020,2,Q,2,,1,0.97,,
55,AQHS00-0030,2,Q,2,,1,0.77,,
56,AQHS00-0040,2,Q,2,,1,1.21,,
57,AQHS00-0050,2,Q,2,,1,1.35,,
58,AQHS00-0070,2,Q,2,,1,1.71,,
59,AQHS00-0090,2,Q,2,,1,1.28,,
60,AQHS00-0100,2,Q,2,,1,1.45,,
61,AQHS00-0110,2,Q,2,,1,2.29,,
62,AQHS00-0120,2,Q,2,,1,1.9,,
63,AQHS00-0130,2,Q,2,,2,1.08,,
64,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.9,,
65,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.82,,
66,RQND-N66523-16,2,Q,2,AQHS00-0130,2,1.77,,
67,AQQJ00-0170,2,Q,2,RQND-N66523-16,2,3.31,,2
68,AQHD00-0180,2,Q,2,,1,1.2,,
69,AJZY00-0220,2,J,0,,1,3.03,,
70,AJZY00-0240,2,J,0,,1,0.34,,
71,AJYY00-0250,2,J,0,,1,2.26,,
72,AJHS00-0300,2,J,0,,1,0.49,,
73,AJWC00-0560,2,J,0,,1,0.38,,4
74,AJWC00-0580,2,J,0,,5,1.41,,4
75,AEQS00-0020,2,E,4,,1,2.1,,6
76,AEQS00-0030,2,E,4,,1,0.71,,6
77,AEHS00-0040,2,E,4,,1,8.62,,
78,AEQS00-0060,2,E,4,,1,0.63,,6
79,DXHS00-0020,2,X,2,,2,2.05,,
80,AGHXB2-0080,2,G,0,,1,1.51,,4
81,AGHXB3-0090,2,G,0,,1,2.88,,4
82,AGHXB4-0100,2,G,0,,1,1.69,,4
83,EGZY00-0140,2,G,0,,1,2.03,,
84,EGYY00-0150,2,G,0,,1,1.96,,
85,ENWCB1-0390,2,N,3,,2,1.88,,4
86,ENHSB1-0380,2,N,3,,1,1.8,,
87,ENHSB1-0430,2,N,3,,1,1.61,,
88,ENHSB1-0310,2,N,3,,1,1.24,,
89,ENHSB1-0320,2,N,3,,1,1.52,,
90,ENHDB1-0300,2,N,3,,1,1.49,,
91,ENHDB1-0290,2,N,3,,1,1.84,,
92,ENHDB1-0270,2,N,3,,1,1.98,,
93,ENHDB1-0250,2,N,3,,1,1.26,,
94,ENHDB1-0230,2,N,3,,1,2.13,,
95,ENHDB1-0220,2,N,3,,1,2.04,,
96,ENHDB1-0210,2,N,3,,1,1.21,,
97,ENHDB1-0200,2,N,3,,1,1.59,,
98,ENHDB1-0190,2,N,3,,1,2.06,,
99,ENHDB1-0180,2,N,3,,1,2.46,,
100,ENHSB1-0170,2,N,3,,1,1.36,,
101,ENHSB1-0420,2,N,3,,1,1.89,,
102,ENHSB1-0400,2,N,3,,1,2.91,,
103,ARWB00-0010,2,R,1,,2,2.15,,
104,ARWB00-0020,2,R,1,,2,2.7,,
105,ARWB00-0030,2,R,1,,2,2.4,,
106,ARWB00-0040,2,R,1,,2,2.59,,
107,ARWB00-0050,2,R,1,,2,3.15,,
108,ARWB00-0060,2,R,1,,2,2.39,,
109,ARWB00-0070,2,R,1,,2,2.09,,
110,ARWB00-0080,2,R,1,,2,2.99,,
111,ARWB00-0100,2,R,1,,2,0.94,,
112,ARWB00-0110,2,R,1,,2,1.04,,
113,ARWB00-0130,2,R,1,,2,1.27,,
114,ARWB00-0140,2,R,1,,2,1.27,,
115,A-3,1,,-1,A-2,0,0.0,,
116,AJZYA6-0360,2,J,0,,2,4.96,,
