序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FAQJ00-3450,2,A,0,,2,3.45,1,
4,AJYY00-0030,2,J,0,,2,1.42,,
5,AJYY00-0050,2,J,0,,2,1.39,,
6,RJND-N83901-19,2,J,0,AJYY00-0050,2,1.27,,
7,AJYY00-0070,2,J,0,RJND-N83901-19,2,0.95,,
8,AJZY00-0080,2,J,0,,2,1.36,,
9,AJCP00-0130,2,J,0,,2,1.07,,
10,AJCP00-0110,2,J,0,,2,2.26,,
11,RJND-N49254-0,2,J,0,AJCP00-0110,2,2.59,,
12,AJCP00-0140,2,J,0,RJND-N49254-0,2,1.37,,
13,AJCP00-0150,2,J,0,,2,0.94,,
14,AJWB00-0180,2,J,0,,2,0.67,,
15,AEQJ00-0010,2,E,4,,2,8.25,,
16,AGQJ00-0010,2,G,0,,2,5.05,,
17,FJQJ00-0370,2,J,0,,2,0.8,,
18,ABHS00-2180,2,B,2,,2,2.19,,
19,A-2,1,,-1,A-1,0,0.0,,
20,AFQJ00-0100,2,F,4,,3,0.53,,
21,AFZG00-0110,2,F,4,,3,0.79,,
22,AFZG00-0120,2,F,4,,3,0.81,,
23,AFZG00-0130,2,F,4,,3,0.49,,
24,AFZG00-0140,2,F,4,,5,0.52,,
25,AFZG00-0150,2,F,4,,5,0.51,,
26,AFZG00-0160,2,F,4,,1,0.43,,
27,AFZG00-0170,2,F,4,,1,0.53,,
28,AKQS00-0020,2,K,4,,1,1.18,,6
29,AKZY00-0030,2,K,4,,1,1.13,,
30,AKYY00-0050,2,K,4,,1,1.8,,
31,AKCP00-0070,2,K,4,,1,1.98,,
32,AMYG00-0010,2,M,0,,1,0.74,,
33,AWWB00-0050,2,W,1,,1,0.69,,
34,AWWB00-1600,2,W,1,,1,0.47,,
35,AYWB00-0040,2,Y,3,,1,3.71,,
36,AYWB00-0050,2,Y,3,,1,4.93,,
37,AYQQ00-0060,2,Y,3,,2,3.44,,2
38,AYHS00-0070,2,Y,3,,1,4.43,,
39,AYQQ00-0080,2,Y,3,,1,7.22,,2
40,AYZQ00-0090,2,Y,3,,1,5.77,,
41,ACZY00-0010,2,C,4,,1,0.69,,
42,ACYY00-0020,2,C,4,,1,0.79,,
43,ACCP00-0030,2,C,4,,1,0.76,,
44,ACCP00-0050,2,C,4,,1,0.47,,
45,ACCP00-0060,2,C,4,,1,0.56,,
46,ACCP00-0070,2,C,4,,1,0.43,,
47,ACZY00-0090,2,C,4,,1,0.62,,
48,AQHS00-0030,2,Q,2,,1,0.95,,
49,AQHS00-0050,2,Q,2,,1,1.12,,
50,AQHS00-0060,2,Q,2,,1,1.07,,
51,AQHS00-0070,2,Q,2,,1,1.43,,
52,AQHS00-0080,2,Q,2,,1,1.55,,
53,AQHS00-0100,2,Q,2,,1,1.49,,
54,AQHS00-0110,2,Q,2,,1,2.07,,
55,AQHS00-0120,2,Q,2,,1,2.07,,
56,AQHS00-0130,2,Q,2,,2,1.72,,
57,RQND-N23055-21,2,Q,2,RQND-N18811-13,2,1.16,,
58,RQND-N18811-13,2,Q,2,RQND-N81983-6,2,1.34,,
59,RQND-N81983-6,2,Q,2,AQHS00-0120,2,1.44,,
60,AQHS00-0140,2,Q,2,RQND-N23055-21,2,1.18,,
61,RQND-N78976-18,2,Q,2,RQND-N12425-17,2,1.41,,
62,RQND-N12425-17,2,Q,2,AQHS00-0130,2,2.03,,
63,AQHS00-0150,2,Q,2,RQND-N78976-18,1,0.89,,
64,RQND-N47252-5,2,Q,2,AQHS00-0130,2,1.28,,
65,AQQJ00-0170,2,Q,2,RQND-N47252-5,2,3.5,,2
66,AJZY00-0220,2,J,0,,1,2.05,,
67,AJYY00-0230,2,J,0,,1,0.38,,
68,AJYY00-0250,2,J,0,,1,2.31,,
69,AJZY00-0260,2,J,0,,1,2.23,,
70,AJYY00-0270,2,J,0,,1,0.35,,
71,AJQX00-0290,2,J,0,,1,1.34,,4
72,AJHS00-0300,2,J,0,,1,0.49,,
73,AJYYA1-0310,2,J,0,,2,1.44,,
74,AJWC00-0560,2,J,0,,1,0.49,,4
75,AJWC00-0570,2,J,0,,1,1.7,,4
76,AEQS00-0020,2,E,4,,1,1.93,,6
77,AEQS00-0030,2,E,4,,1,1.1,,6
78,AEHS00-0040,2,E,4,,1,6.22,,
79,AEQX00-0050,2,E,4,,1,0.89,,4
80,DXHS00-0010,2,X,2,,1,2.56,,
81,DXHS00-0020,2,X,2,,2,2.46,,
82,AGHXB3-0090,2,G,0,,1,2.25,,4
83,AGHXB4-0100,2,G,0,,1,2.23,,4
84,AGHXB5-0110,2,G,0,,1,1.7,,4
85,AGWC00-0130,2,G,0,,1,2.14,,4
86,EGZY00-0140,2,G,0,,1,1.46,,
87,EGYY00-0150,2,G,0,,1,1.31,,
88,ENHSB1-0380,2,N,3,,1,1.79,,
89,ENHSB1-0310,2,N,3,,1,2.08,,
90,ENHSB1-0340,2,N,3,,1,1.4,,
91,ENWCB1-0370,2,N,3,,1,2.89,,4
92,ENHDB1-0300,2,N,3,,1,1.64,,
93,ENHDB1-0280,2,N,3,,1,1.32,,
94,ENHDB1-0230,2,N,3,,1,1.22,,
95,ENHDB1-0220,2,N,3,,1,1.02,,
96,ENHDB1-0210,2,N,3,,1,2.22,,
97,ENHDB1-0190,2,N,3,,1,1.59,,
98,ENHDB1-0180,2,N,3,,1,1.23,,
99,ENHSB1-0440,2,N,3,,1,2.08,,
100,ENHSB1-0410,2,N,3,,1,1.69,,
101,ARWB00-0010,2,R,1,,2,3.1,,
102,ARWB00-0020,2,R,1,,2,2.13,,
103,ARWB00-0030,2,R,1,,2,2.22,,
104,ARWB00-0040,2,R,1,,2,2.37,,
105,ARWB00-0070,2,R,1,,2,2.37,,
106,ARWB00-0080,2,R,1,,2,2.17,,
107,ARWB00-0090,2,R,1,,2,1.31,,
108,ARWB00-0120,2,R,1,,2,1.39,,
109,A-3,1,,-1,A-2,0,0.0,,
110,AJYYA3-0330,2,J,0,,2,5.37,,
111,AJZYA4-0340,2,J,0,,2,1.09,,
112,AJZYA6-0360,2,J,0,AJZYA4-0340,2,4.99,,
113,AJYY00-0380,2,J,0,,2,1.02,,
114,AJYYB1-0400,2,J,0,AJYYA3-0330,2,0.97,,
115,AJYYB2-0410,2,J,0,AJZYA4-0340,2,1.66,,
