序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FDQJ00-2000,2,D,1,,2,2.1,1,
5,ABQJ00-0010,2,B,2,,2,3.8,1,
6,AJZY00-0040,2,J,0,,2,1.35,,
7,AJYY00-0050,2,J,0,,2,1.28,,
8,AJYY00-0070,2,J,0,AJYY00-0050,2,1.35,,
9,AJZY00-0060,2,J,0,,2,1.28,,
10,AJCP00-0100,2,J,0,,2,0.57,,
11,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
12,AJCP00-0120,2,J,0,,2,0.57,,
13,AJCP00-0140,2,J,0,AJCP00-0120,2,1.35,,
14,AJCP00-0150,2,J,0,,2,1.04,,
15,AJCP00-0160,2,J,0,AJCP00-0150,2,2.52,,
16,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
17,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
18,AJWB00-0190,2,J,0,,2,1.06,,
19,AJQJ00-0200,2,J,0,,2,1.18,,
20,AEQJ00-0010,2,E,4,,2,8.3,,
21,AEQJ00-0080,2,E,4,,2,50.1,,
22,ABHS00-2180,2,B,2,,2,1.8,,
23,A-2,1,,-1,A-1,0,0.0,,
24,AFQJ00-0100,2,F,4,,3,0.7,,
25,AFZG00-0110,2,F,4,,3,0.9,,
26,AFZG00-0120,2,F,4,,3,0.5,,
27,AFZG00-0140,2,F,4,,5,0.5,,
28,AFZG00-0160,2,F,4,,1,0.5,,
29,AKZY00-0030,2,K,4,,1,1.5,,
30,AKCP00-0040,2,K,4,,1,1.4,,
31,AKYY00-0050,2,K,4,,1,1.5,,
32,AKCP00-0070,2,K,4,,1,1.6,,
33,AWWB00-0010,2,W,1,,2,0.8,,
34,AWWB00-0020,2,W,1,,1,0.8,,
35,AWWB00-0030,2,W,1,,1,0.8,,
36,AWWC00-0040,2,W,1,,1,0.8,,4
37,AWWB00-0050,2,W,1,,1,0.8,,
38,BWQS00-0090,2,W,1,,1,1.0,,6
39,AYWB00-0050,2,Y,3,,1,4.2,,
40,AYQQ00-0060,2,Y,3,,2,6.2,,2
41,AYHS00-0070,2,Y,3,,1,5.2,,
42,AYWC00-1980,2,Y,3,,3,4.6,,4
43,FYQJ00-1130,2,Y,3,,2,6.3,,
44,ACZY00-0010,2,C,4,,1,0.85,,
45,ACYY00-0020,2,C,4,,1,0.85,,
46,ACCP00-0030,2,C,4,,1,0.6,,
47,ACCP00-0050,2,C,4,,1,0.5,,
48,ACCP00-0080,2,C,4,,1,0.5,,
49,ACZY00-0090,2,C,4,,1,0.85,,
50,AQHS00-0050,2,Q,2,,1,1.15,,
51,AQHS00-0090,2,Q,2,,1,1.6,,
52,AQHS00-0100,2,Q,2,,1,1.6,,
53,AQHS00-0120,2,Q,2,,1,1.6,,
54,AQHS00-0130,2,Q,2,,2,1.6,,
55,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
56,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.95,,
57,AQQS00-0160,2,Q,2,,1,0.86,,6
58,AQHD00-0180,2,Q,2,,1,1.0,,
59,AJZY00-0220,2,J,0,,1,2.36,,
60,AJYY00-0230,2,J,0,,1,0.41,,
61,AJZY00-0240,2,J,0,,1,0.41,,
62,AJYY00-0250,2,J,0,,1,2.36,,
63,AJZY00-0260,2,J,0,,1,2.36,,
64,AJYY00-0270,2,J,0,,1,0.41,,
65,AJZY00-0280,2,J,0,,1,0.41,,
66,AJQX00-0290,2,J,0,,1,1.18,,4
67,AJWC00-0560,2,J,0,,1,0.51,,4
68,AJWC00-0570,2,J,0,,1,1.66,,4
69,AJWC00-0580,2,J,0,,5,1.53,,4
70,AEQS00-0020,2,E,4,,1,1.6,,6
71,AEQS00-0030,2,E,4,,1,1.0,,6
72,AEHS00-0040,2,E,4,,1,6.1,,
73,AEQX00-0050,2,E,4,,1,1.0,,4
74,AEQS00-0060,2,E,4,,1,0.6,,6
75,AEQS00-0070,2,E,4,,1,0.6,,6
76,AEZY00-0430,2,E,4,,1,1.5,,
77,DXHS00-0010,2,X,2,,1,2.3,,
78,DXHS00-0020,2,X,2,,2,1.8,,
79,DXHS00-0030,2,X,2,,1,1.0,,
80,AGHXB1-0070,2,G,0,,1,2.0,,4
81,AGHXB5-0110,2,G,0,,1,2.0,,4
82,AGHS00-0120,2,G,0,,2,2.3,,
83,AGWC00-0130,2,G,0,,1,2.0,,4
84,EGZY00-0140,2,G,0,,1,1.8,,
85,ENWCB1-0390,2,N,3,,2,2.2,,4
86,ENHSB1-0430,2,N,3,,1,2.2,,
87,ENHSB1-0320,2,N,3,,1,1.8,,
88,ENHSB1-0330,2,N,3,,1,1.8,,
89,ENHSB1-0340,2,N,3,,1,1.8,,
90,ENWCB1-0370,2,N,3,,1,2.2,,4
91,ENQSB1-0360,2,N,3,,1,2.2,,6
92,ENHDB1-0290,2,N,3,,1,1.8,,
93,ENHDB1-0280,2,N,3,,1,1.8,,
94,ENHDB1-0270,2,N,3,,1,1.8,,
95,ENHDB1-0260,2,N,3,,1,1.8,,
96,ENHDB1-0250,2,N,3,,1,1.8,,
97,ENHDB1-0240,2,N,3,,1,1.8,,
98,ENHDB1-0230,2,N,3,,1,1.8,,
99,ENWCB1-0350,2,N,3,,5,1.8,,4
100,ENHDB1-0210,2,N,3,,1,1.8,,
101,ENHDB1-0190,2,N,3,,1,1.8,,
102,ENHSB1-0170,2,N,3,,1,1.8,,
103,ENHSB1-0420,2,N,3,,1,2.2,,
104,ARWB00-0020,2,R,1,,2,2.4,,
105,ARWB00-0030,2,R,1,,2,2.4,,
106,ARWB00-0050,2,R,1,,2,2.4,,
107,ARWB00-0060,2,R,1,,2,2.4,,
108,ARWB00-0080,2,R,1,,2,2.4,,
109,ARWB00-0090,2,R,1,,2,1.2,,
110,ARWB00-0100,2,R,1,,2,1.2,,
111,ARWB00-0130,2,R,1,,2,1.2,,
112,ARWB00-0140,2,R,1,,2,1.2,,
113,A-3,1,,-1,A-2,0,0.0,,
114,AJYYA2-0320,2,J,0,,2,0.9,,
115,AJZYA4-0340,2,J,0,,2,1.28,,
116,AJZYA5-0350,2,J,0,AJZYA4-0340,2,0.9,,
117,AJYY00-0380,2,J,0,,2,0.99,,
118,AJZY00-0390,2,J,0,,2,0.99,,
