序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.61,1,6
4,FAQJ00-3450,2,A,0,,2,3.44,1,
5,FDQJ00-2000,2,D,1,,2,1.95,1,
6,ABQJ00-0010,2,B,2,,2,3.79,1,
7,AJYY00-0010,2,J,0,,2,1.13,,
8,AJYY00-0030,2,J,0,AJYY00-0010,2,0.99,,
9,AJZY00-0040,2,J,0,,2,1.24,,
10,AJYY00-0070,2,J,0,,2,1.32,,
11,AJZY00-0060,2,J,0,,2,1.74,,
12,AJZY00-0080,2,J,0,AJZY00-0060,2,1.26,,
13,AJCP00-0090,2,J,0,,2,1.59,,
14,AJCP00-0100,2,J,0,,2,0.6,,
15,AJCP00-0130,2,J,0,AJCP00-0100,2,1.26,,
16,AJCP00-0110,2,J,0,,2,2.11,,
17,AJCP00-0140,2,J,0,AJCP00-0110,2,1.55,,
18,AJCP00-0150,2,J,0,,2,1.03,,
19,RJND-N39414-15,2,J,0,AJCP00-0150,2,1.03,,
20,AJCP00-0160,2,J,0,RJND-N39414-15,2,2.8,,
21,AJWB00-0180,2,J,0,AJWB00-0190,2,0.93,,
22,AJWB00-0190,2,J,0,,2,0.72,,
23,AJQJ00-0200,2,J,0,,2,1.43,,
24,AEQJ00-0080,2,E,4,,2,54.72,,
25,FJQJ00-0370,2,J,0,,2,0.88,,
26,ABHS00-2180,2,B,2,,2,2.05,,
27,A-2,1,,-1,A-1,0,0.0,,
28,AFQJ00-0100,2,F,4,,3,0.64,,
29,AFZG00-0110,2,F,4,,3,0.88,,
30,AFZG00-0130,2,F,4,,3,0.59,,
31,AFZG00-0140,2,F,4,,5,0.64,,
32,AFZG00-0150,2,F,4,,5,0.49,,
33,AFZG00-0160,2,F,4,,1,0.37,,
34,AFZG00-0170,2,F,4,,1,0.45,,
35,AKQS00-0020,2,K,4,,1,1.41,,6
36,AKZY00-0030,2,K,4,,1,1.39,,
37,AKCP00-0040,2,K,4,,1,1.35,,
38,AKYY00-0050,2,K,4,,1,1.31,,
39,AKCP00-0060,2,K,4,,1,1.72,,
40,AMYG00-0010,2,M,0,,1,0.95,,
41,AWWB00-0010,2,W,1,,2,0.81,,
42,AWWB00-0030,2,W,1,,1,0.94,,
43,AWWC00-0040,2,W,1,,1,0.78,,4
44,AWWB00-0050,2,W,1,,1,0.68,,
45,BWQS00-0090,2,W,1,,1,1.27,,6
46,AWWB00-1600,2,W,1,,1,0.49,,
47,FWQJ00-1960,2,W,1,,1,0.54,,
48,AYWB00-0050,2,Y,3,,1,3.12,,
49,AYHS00-0070,2,Y,3,,1,4.93,,
50,AYQQ00-0080,2,Y,3,,1,6.4,,2
51,AYZQ00-0090,2,Y,3,,1,6.29,,
52,AYWC00-1980,2,Y,3,,3,5.37,,4
53,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,7.73,,
54,ACZY00-0010,2,C,4,,1,0.75,,
55,ACYY00-0020,2,C,4,,1,1.1,,
56,ACCP00-0030,2,C,4,,1,0.58,,
57,ACCP00-0060,2,C,4,,1,0.58,,
58,ACCP00-0070,2,C,4,,1,0.46,,
59,ACCP00-0080,2,C,4,,1,0.53,,
60,AQHS00-0020,2,Q,2,,1,1.48,,
61,AQHS00-0030,2,Q,2,,1,1.18,,
62,AQHS00-0040,2,Q,2,,1,0.86,,
63,AQHS00-0050,2,Q,2,,1,1.15,,
64,AQHS00-0070,2,Q,2,,1,1.56,,
65,AQHS00-0080,2,Q,2,,1,1.35,,
66,AQHS00-0090,2,Q,2,,1,1.51,,
67,AQHS00-0100,2,Q,2,,1,1.35,,
68,AQHS00-0110,2,Q,2,,1,0.98,,
69,AQHS00-0120,2,Q,2,,1,1.45,,
70,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.98,,
71,AQQS00-0160,2,Q,2,,1,0.98,,6
72,AQQJ00-0170,2,Q,2,,2,3.3,,2
73,AQHD00-0180,2,Q,2,,1,0.88,,
74,AQWC00-0190,2,Q,2,,1,1.02,,4
75,AJYY00-0230,2,J,0,,1,0.4,,
76,AJYY00-0250,2,J,0,,1,1.85,,
77,AJZY00-0280,2,J,0,,1,0.33,,
78,AJQX00-0290,2,J,0,,1,1.36,,4
79,AJHS00-0300,2,J,0,,1,0.72,,
80,AJYYA1-0310,2,J,0,,2,1.71,,
81,AJWC00-0560,2,J,0,,1,0.7,,4
82,AJWC00-0570,2,J,0,,1,2.09,,4
83,AJWC00-0580,2,J,0,,5,1.47,,4
84,AEQS00-0020,2,E,4,,1,1.41,,6
85,AEQS00-0030,2,E,4,,1,0.96,,6
86,AEHS00-0040,2,E,4,,1,4.9,,
87,AEQS00-0060,2,E,4,,1,0.71,,6
88,AEQS00-0070,2,E,4,,1,0.76,,6
89,DXHS00-0010,2,X,2,,1,2.5,,
90,DXHS00-0020,2,X,2,,2,2.07,,
91,DXHS00-0030,2,X,2,,1,1.24,,
92,AGHXB1-0070,2,G,0,,1,1.97,,4
93,AGHXB3-0090,2,G,0,,1,2.12,,4
94,AGHXB4-0100,2,G,0,,1,2.3,,4
95,AGHXB5-0110,2,G,0,,1,1.74,,4
96,AGHS00-0120,2,G,0,,2,2.43,,
97,AGWC00-0130,2,G,0,,1,1.45,,4
98,EGZY00-0140,2,G,0,,1,1.92,,
99,EGYY00-0150,2,G,0,,1,1.83,,
100,ENWCB1-0390,2,N,3,,2,2.27,,4
101,ENHSB1-0380,2,N,3,,1,2.13,,
102,ENHSB1-0430,2,N,3,,1,2.13,,
103,ENHSB1-0310,2,N,3,,1,2.09,,
104,ENHSB1-0320,2,N,3,,1,1.88,,
105,ENHSB1-0330,2,N,3,,1,1.54,,
106,ENHSB1-0340,2,N,3,,1,2.75,,
107,ENWCB1-0370,2,N,3,,1,2.55,,4
108,ENQSB1-0360,2,N,3,,1,2.33,,6
109,ENHDB1-0300,2,N,3,,1,1.57,,
110,ENHDB1-0290,2,N,3,,1,2.49,,
111,ENHDB1-0280,2,N,3,,1,1.62,,
112,ENHDB1-0270,2,N,3,,1,1.4,,
113,ENHDB1-0260,2,N,3,,1,2.08,,
114,ENHDB1-0250,2,N,3,,1,2.14,,
115,ENHDB1-0240,2,N,3,,1,2.04,,
116,ENHDB1-0230,2,N,3,,1,1.97,,
117,ENHDB1-0220,2,N,3,,1,1.65,,
118,ENWCB1-0350,2,N,3,,5,1.37,,4
