序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.55,1,6
4,ABQJ00-0010,2,B,2,,2,3.49,1,
5,AJYY00-0030,2,J,0,,2,0.71,,
6,AJZY00-0040,2,J,0,,2,1.82,,
7,AJYY00-0050,2,J,0,,2,1.32,,
8,AJZY00-0060,2,J,0,,2,1.18,,
9,AJCP00-0090,2,J,0,,2,2.45,,
10,AJCP00-0130,2,J,0,,2,1.76,,
11,AJCP00-0110,2,J,0,,2,1.76,,
12,AJCP00-0120,2,J,0,,2,0.8,,
13,RJND-N32117-6,2,J,0,AJCP00-0110,2,2.98,,
14,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N32117-6",2,1.4,,
15,AJCP00-0160,2,J,0,,2,2.93,,
16,AJCP00-0170,2,J,0,AJCP00-0160,2,0.46,,
17,RJND-N99935-16,2,J,0,AJWB00-0190,2,0.55,,
18,AJWB00-0180,2,J,0,RJND-N99935-16,2,0.74,,
19,AJWB00-0190,2,J,0,,2,1.05,,
20,AJQJ00-0200,2,J,0,,2,1.42,,
21,AEQJ00-0010,2,E,4,,2,8.79,,
22,AEQJ00-0080,2,E,4,,2,39.27,,
23,AGQJ00-0010,2,G,0,,2,3.22,,
24,ABHS00-2180,2,B,2,,2,2.21,,
25,A-2,1,,-1,A-1,0,0.0,,
26,AFZG00-0120,2,F,4,,3,0.72,,
27,AFZG00-0130,2,F,4,,3,0.49,,
28,AFZG00-0140,2,F,4,,5,0.41,,
29,AFZG00-0150,2,F,4,,5,0.54,,
30,AFZG00-0160,2,F,4,,1,0.56,,
31,AFZG00-0170,2,F,4,,1,0.47,,
32,AKZY00-0030,2,K,4,,1,1.82,,
33,AKYY00-0050,2,K,4,,1,0.71,,
34,AKCP00-0060,2,K,4,,1,1.3,,
35,AMYG00-0010,2,M,0,,1,0.67,,
36,AWWB00-0020,2,W,1,,1,0.86,,
37,AWWC00-0040,2,W,1,,1,0.83,,4
38,AWWB00-0050,2,W,1,,1,0.74,,
39,AWWB00-1600,2,W,1,,1,0.48,,
40,FWQJ00-1960,2,W,1,,1,0.84,,
41,AYWB00-0040,2,Y,3,,1,4.34,,
42,AYWB00-0050,2,Y,3,,1,5.16,,
43,AYQQ00-0060,2,Y,3,,2,5.68,,2
44,AYHS00-0070,2,Y,3,,1,5.47,,
45,AYQQ00-0080,2,Y,3,,1,5.29,,2
46,AYZQ00-0090,2,Y,3,,1,4.59,,
47,AYWC00-1980,2,Y,3,,3,4.71,,4
48,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,4.98,,
49,ACCP00-0030,2,C,4,,1,0.77,,
50,ACCP00-0040,2,C,4,,1,0.61,,
51,ACCP00-0050,2,C,4,,1,0.65,,
52,ACCP00-0060,2,C,4,,1,0.44,,
53,ACCP00-0070,2,C,4,,1,0.44,,
54,ACCP00-0080,2,C,4,,1,0.56,,
55,ACZY00-0090,2,C,4,,1,0.67,,
56,AQHS00-0020,2,Q,2,,1,1.22,,
57,AQHS00-0040,2,Q,2,,1,1.45,,
58,AQHS00-0050,2,Q,2,,1,1.14,,
59,AQHS00-0060,2,Q,2,,1,1.86,,
60,AQHS00-0070,2,Q,2,,1,1.07,,
61,AQHS00-0120,2,Q,2,,1,1.35,,
62,AQHS00-0130,2,Q,2,,2,2.14,,
63,RQND-N39690-17,2,Q,2,RQND-N48611-5,1,1.7,,
64,RQND-N48611-5,2,Q,2,RQND-N19409-0,1,2.16,,
65,RQND-N19409-0,2,Q,2,AQHS00-0120,2,2.41,,
66,AQHS00-0140,2,Q,2,RQND-N39690-17,2,0.63,,
67,RQND-N77286-8,2,Q,2,RQND-N73966-1,2,1.89,,
68,RQND-N73966-1,2,Q,2,AQHS00-0130,2,1.66,,
69,AQHS00-0150,2,Q,2,RQND-N77286-8,1,1.01,,
70,AQQS00-0160,2,Q,2,,1,1.05,,6
71,RQND-N32571-13,2,Q,2,AQHS00-0130,2,2.58,,
72,AQQJ00-0170,2,Q,2,RQND-N32571-13,2,3.23,,2
73,AJZY00-0240,2,J,0,,1,0.4,,
74,AJZY00-0260,2,J,0,,1,2.57,,
75,AJYY00-0270,2,J,0,,1,0.51,,
76,AJZY00-0280,2,J,0,,1,0.35,,
77,AJQX00-0290,2,J,0,,1,1.55,,4
78,AJHS00-0300,2,J,0,,1,0.67,,
79,AJYYA1-0310,2,J,0,,2,1.61,,
80,AJWC00-0570,2,J,0,,1,1.22,,4
81,AJWC00-0580,2,J,0,,5,1.07,,4
82,AEQS00-0020,2,E,4,,1,1.63,,6
83,AEHS00-0040,2,E,4,,1,7.15,,
84,AEQX00-0050,2,E,4,,1,0.68,,4
85,AEQS00-0060,2,E,4,,1,0.63,,6
86,AEZY00-0430,2,E,4,,1,1.13,,
87,DXHS00-0010,2,X,2,,1,2.54,,
88,DXHS00-0020,2,X,2,,2,1.27,,
89,AGHXB1-0070,2,G,0,,1,2.13,,4
90,AGHXB2-0080,2,G,0,,1,2.02,,4
91,AGHXB3-0090,2,G,0,,1,2.27,,4
92,AGHXB4-0100,2,G,0,,1,2.29,,4
93,AGHXB5-0110,2,G,0,,1,2.04,,4
94,AGHS00-0120,2,G,0,,2,2.08,,
95,EGZY00-0140,2,G,0,,1,1.99,,
96,EGYY00-0150,2,G,0,,1,2.26,,
97,ENWCB1-0390,2,N,3,,2,2.37,,4
98,ENHSB1-0320,2,N,3,,1,1.58,,
99,ENHSB1-0330,2,N,3,,1,1.8,,
100,ENHDB1-0300,2,N,3,,1,0.97,,
101,ENHDB1-0290,2,N,3,,1,1.78,,
102,ENHDB1-0280,2,N,3,,1,1.86,,
103,ENHDB1-0270,2,N,3,,1,1.65,,
104,ENHDB1-0260,2,N,3,,1,1.78,,
105,ENHDB1-0250,2,N,3,,1,1.65,,
106,ENHDB1-0230,2,N,3,,1,2.61,,
107,ENHDB1-0220,2,N,3,,1,1.93,,
108,ENWCB1-0350,2,N,3,,5,2.24,,4
109,ENHDB1-0210,2,N,3,,1,2.23,,
110,ENHDB1-0200,2,N,3,,1,1.33,,
111,ENHDB1-0190,2,N,3,,1,2.2,,
112,ENHDB1-0180,2,N,3,,1,1.49,,
113,ENHSB1-0170,2,N,3,,1,1.84,,
114,ENHSB1-0410,2,N,3,,1,2.48,,
115,ENHSB1-0400,2,N,3,,1,1.83,,
