序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,FAQJ00-3450,2,A,0,,2,2.9,1,
4,FDQJ00-2000,2,D,1,,2,2.1,1,
5,AJYY00-0010,2,J,0,,2,1.09,,
6,AJYY00-0030,2,J,0,AJYY00-0010,2,1.35,,
7,AJZY00-0020,2,J,0,,2,1.09,,
8,AJZY00-0040,2,J,0,AJZY00-0020,2,1.35,,
9,AJZY00-0060,2,J,0,,2,1.28,,
10,AJZY00-0080,2,J,0,AJZY00-0060,2,1.35,,
11,AJCP00-0130,2,J,0,,2,1.35,,
12,AJCP00-0110,2,J,0,,2,2.06,,
13,AJCP00-0160,2,J,0,,2,2.52,,
14,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
15,RJND-N73552-7,2,J,0,AJWB00-0190,2,16.0,,
16,AJWB00-0180,2,J,0,RJND-N73552-7,2,1.04,,
17,AJWB00-0190,2,J,0,,2,1.06,,
18,AJQJ00-0200,2,J,0,,2,1.18,,
19,AEQJ00-0080,2,E,4,,2,50.1,,
20,AGQJ00-0010,2,G,0,,2,3.8,,
21,FJQJ00-0370,2,J,0,,2,1.03,,
22,ABHS00-2180,2,B,2,,2,1.8,,
23,A-2,1,,-1,A-1,0,0.0,,
24,AFQJ00-0100,2,F,4,,3,0.7,,
25,AFZG00-0110,2,F,4,,3,0.9,,
26,AFZG00-0140,2,F,4,,5,0.5,,
27,AFZG00-0150,2,F,4,,5,0.5,,
28,AFZG00-0160,2,F,4,,1,0.5,,
29,AFZG00-0170,2,F,4,,1,0.5,,
30,AKQS00-0020,2,K,4,,1,1.1,,6
31,AKZY00-0030,2,K,4,,1,1.5,,
32,AKCP00-0040,2,K,4,,1,1.4,,
33,AKYY00-0050,2,K,4,,1,1.5,,
34,AKCP00-0060,2,K,4,,1,1.4,,
35,AKCP00-0070,2,K,4,,1,1.6,,
36,AWWB00-0010,2,W,1,,2,0.8,,
37,AWWB00-0020,2,W,1,,1,0.8,,
38,AWWB00-0030,2,W,1,,1,0.8,,
39,BWQS00-0090,2,W,1,,1,1.0,,6
40,FWQJ00-1960,2,W,1,,1,0.8,,
41,AYWB00-0040,2,Y,3,,1,4.2,,
42,AYWB00-0050,2,Y,3,,1,4.2,,
43,AYHS00-0070,2,Y,3,,1,5.2,,
44,AYQQ00-0080,2,Y,3,,1,5.7,,2
45,AYZQ00-0090,2,Y,3,,1,5.7,,
46,ACYY00-0020,2,C,4,,1,0.85,,
47,ACCP00-0030,2,C,4,,1,0.6,,
48,ACCP00-0050,2,C,4,,1,0.5,,
49,ACCP00-0080,2,C,4,,1,0.5,,
50,AQHS00-0050,2,Q,2,,1,1.15,,
51,AQHS00-0060,2,Q,2,,1,1.5,,
52,AQHS00-0080,2,Q,2,,1,1.6,,
53,AQHS00-0090,2,Q,2,,1,1.6,,
54,AQHS00-0130,2,Q,2,,2,1.6,,
55,AQQS00-0160,2,Q,2,,1,0.86,,6
56,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
57,AQHD00-0180,2,Q,2,,1,1.0,,
58,AJYY00-0230,2,J,0,,1,0.41,,
59,AJYY00-0250,2,J,0,,1,2.36,,
60,AJZY00-0260,2,J,0,,1,2.36,,
61,AJZY00-0280,2,J,0,,1,0.41,,
62,AJHS00-0300,2,J,0,,1,0.53,,
63,AJWC00-0560,2,J,0,,1,0.51,,4
64,AEQS00-0020,2,E,4,,1,1.6,,6
65,AEQS00-0030,2,E,4,,1,1.0,,6
66,AEQS00-0070,2,E,4,,1,0.6,,6
67,AEZY00-0430,2,E,4,,1,1.5,,
68,DXHS00-0010,2,X,2,,1,2.3,,
69,DXHS00-0020,2,X,2,,2,1.8,,
70,DXHS00-0030,2,X,2,,1,1.0,,
71,AGHXB2-0080,2,G,0,,1,2.0,,4
72,AGHXB3-0090,2,G,0,,1,2.0,,4
73,AGHXB4-0100,2,G,0,,1,2.0,,4
74,AGHXB5-0110,2,G,0,,1,2.0,,4
75,AGWC00-0130,2,G,0,,1,2.0,,4
76,EGZY00-0140,2,G,0,,1,1.8,,
77,EGYY00-0150,2,G,0,,1,1.8,,
78,ENHSB1-0320,2,N,3,,1,1.8,,
79,ENHSB1-0330,2,N,3,,1,1.8,,
80,ENHSB1-0340,2,N,3,,1,1.8,,
81,ENWCB1-0370,2,N,3,,1,2.2,,4
82,ENQSB1-0360,2,N,3,,1,2.2,,6
83,ENHDB1-0280,2,N,3,,1,1.8,,
84,ENHDB1-0270,2,N,3,,1,1.8,,
85,ENHDB1-0260,2,N,3,,1,1.8,,
86,ENHDB1-0250,2,N,3,,1,1.8,,
87,ENHDB1-0240,2,N,3,,1,1.8,,
88,ENHDB1-0230,2,N,3,,1,1.8,,
89,ENHDB1-0220,2,N,3,,1,1.8,,
90,ENHDB1-0210,2,N,3,,1,1.8,,
91,ENHDB1-0190,2,N,3,,1,1.8,,
92,ENHDB1-0180,2,N,3,,1,1.8,,
93,ENHSB1-0440,2,N,3,,1,2.2,,
94,ENHSB1-0420,2,N,3,,1,2.2,,
95,ENHSB1-0410,2,N,3,,1,2.2,,
96,ARWB00-0010,2,R,1,,2,2.4,,
97,ARWB00-0020,2,R,1,,2,2.4,,
98,ARWB00-0030,2,R,1,,2,2.4,,
99,ARWB00-0040,2,R,1,,2,2.4,,
100,ARWB00-0050,2,R,1,,2,2.4,,
101,ARWB00-0080,2,R,1,,2,2.4,,
102,ARWB00-0090,2,R,1,,2,1.2,,
103,ARWB00-0110,2,R,1,,2,1.2,,
104,ARWB00-0120,2,R,1,,2,1.2,,
105,ARWB00-0130,2,R,1,,2,1.2,,
106,A-3,1,,-1,A-2,0,0.0,,
107,AJYYA2-0320,2,J,0,,2,0.9,,
108,RJND-N65179-5,2,J,0,AJYYA2-0320,2,1.4,,
109,AJYYA3-0330,2,J,0,RJND-N65179-5,2,4.36,,
110,AJZYA4-0340,2,J,0,,2,1.28,,
111,AJYY00-0380,2,J,0,,2,0.99,,
112,AJZYB3-0420,2,J,0,AJZYA4-0340,2,1.05,,
113,AJZYB4-0430,2,J,0,,2,1.75,,
114,AJYY00-0440,2,J,0,AJZYA4-0340,2,0.85,,
115,AJCP00-0460,2,J,0,,2,1.19,,
116,AJCP00-0470,2,J,0,,2,1.19,,
117,AJYYC2-0500,2,J,0,,2,0.96,,
118,AJZYC3-0510,2,J,0,,2,0.96,,
