序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AJYY00-0010,2,J,0,,2,1.3,,
4,RJND-N7512-20,2,J,0,AJYY00-0010,2,1.18,,
5,AJYY00-0030,2,J,0,RJND-N7512-20,2,1.46,,
6,AJZY00-0020,2,J,0,,2,0.95,,
7,RJND-N69726-18,2,J,0,RJND-N54200-14,2,0.65,,
8,RJND-N54200-14,2,J,0,AJZY00-0020,2,0.72,,
9,AJZY00-0040,2,J,0,RJND-N69726-18,2,0.95,,
10,AJYY00-0050,2,J,0,,2,1.26,,
11,AJYY00-0070,2,J,0,AJYY00-0050,2,0.88,,
12,AJZY00-0060,2,J,0,,2,1.31,,
13,AJCP00-0090,2,J,0,,2,3.13,,
14,AJCP00-0100,2,J,0,,2,0.74,,
15,AJCP00-0130,2,J,0,AJCP00-0100,2,1.55,,
16,AJCP00-0110,2,J,0,,2,2.28,,
17,AJCP00-0120,2,J,0,,2,0.48,,
18,AJCP00-0170,2,J,0,,2,0.3,,
19,AJWB00-0180,2,J,0,AJWB00-0190,2,0.88,,
20,AJWB00-0190,2,J,0,,2,1.14,,
21,AEQJ00-0010,2,E,4,,2,11.21,,
22,AEQJ00-0080,2,E,4,,2,44.9,,
23,AGQJ00-0010,2,G,0,,2,3.91,,
24,FJQJ00-0370,2,J,0,,2,0.94,,
25,ABHS00-2180,2,B,2,,2,1.66,,
26,A-2,1,,-1,A-1,0,0.0,,
27,AFQJ00-0100,2,F,4,,3,0.99,,
28,AFZG00-0110,2,F,4,,3,0.93,,
29,AFZG00-0130,2,F,4,,3,0.44,,
30,AFZG00-0140,2,F,4,,5,0.64,,
31,AFZG00-0150,2,F,4,,5,0.46,,
32,AFZG00-0160,2,F,4,,1,0.63,,
33,AFZG00-0170,2,F,4,,1,0.41,,
34,AKQS00-0020,2,K,4,,1,1.3,,6
35,AKYY00-0050,2,K,4,,1,1.67,,
36,AKCP00-0060,2,K,4,,1,1.32,,
37,AKCP00-0070,2,K,4,,1,1.05,,
38,AMYG00-0010,2,M,0,,1,0.99,,
39,AWWB00-0010,2,W,1,,2,1.16,,
40,AWWB00-0020,2,W,1,,1,0.63,,
41,AWWB00-0050,2,W,1,,1,0.92,,
42,AWWB00-1600,2,W,1,,1,0.55,,
43,FWQJ00-1960,2,W,1,,1,0.9,,
44,AYWB00-0040,2,Y,3,,1,2.85,,
45,AYWB00-0050,2,Y,3,,1,4.52,,
46,AYHS00-0070,2,Y,3,,1,4.31,,
47,AYQQ00-0080,2,Y,3,,1,4.94,,2
48,AYZQ00-0090,2,Y,3,,1,6.74,,
49,AYWC00-1980,2,Y,3,,3,5.15,,4
50,RYND-N14017-4,2,Y,3,AYZQ00-0090,1,5.8,,
51,FYQJ00-1130,2,Y,3,RYND-N14017-4,2,8.95,,
52,ACYY00-0020,2,C,4,,1,0.7,,
53,ACCP00-0030,2,C,4,,1,0.7,,
54,ACCP00-0040,2,C,4,,1,0.3,,
55,ACCP00-0070,2,C,4,,1,0.61,,
56,ACZY00-0090,2,C,4,,1,1.14,,
57,AQHS00-0030,2,Q,2,,1,1.68,,
58,AQHS00-0040,2,Q,2,,1,1.0,,
59,AQHS00-0050,2,Q,2,,1,0.86,,
60,AQHS00-0070,2,Q,2,,1,1.64,,
61,AQHS00-0080,2,Q,2,,1,1.67,,
62,AQHS00-0090,2,Q,2,,1,1.53,,
63,AQHS00-0100,2,Q,2,,1,1.29,,
64,AQHS00-0110,2,Q,2,,1,1.54,,
65,AQHS00-0120,2,Q,2,,1,1.12,,
66,AQHS00-0130,2,Q,2,,2,1.58,,
67,RQND-N85812-13,2,Q,2,AQHS00-0120,2,0.68,,
68,AQHS00-0140,2,Q,2,RQND-N85812-13,2,1.01,,
69,AQHS00-0150,2,Q,2,AQHS00-0130,1,1.0,,
70,AQQS00-0160,2,Q,2,,1,1.2,,6
71,AQQJ00-0170,2,Q,2,AQHS00-0130,2,2.89,,2
72,AQHD00-0180,2,Q,2,,1,0.51,,
73,AQWC00-0190,2,Q,2,,1,1.19,,4
74,AJZY00-0240,2,J,0,,1,0.32,,
75,AJZY00-0260,2,J,0,,1,2.22,,
76,AJZY00-0280,2,J,0,,1,0.39,,
77,AJQX00-0290,2,J,0,,1,0.62,,4
78,AJWC00-0560,2,J,0,,1,0.61,,4
79,AEQS00-0020,2,E,4,,1,1.5,,6
80,AEQS00-0030,2,E,4,,1,1.11,,6
81,AEHS00-0040,2,E,4,,1,6.62,,
82,AEQX00-0050,2,E,4,,1,0.76,,4
83,AEQS00-0060,2,E,4,,1,0.64,,6
84,AEQS00-0070,2,E,4,,1,0.64,,6
85,AEZY00-0430,2,E,4,,1,1.25,,
86,DXHS00-0010,2,X,2,,1,2.65,,
87,DXHS00-0020,2,X,2,,2,1.78,,
88,DXHS00-0030,2,X,2,,1,0.99,,
89,AGHXB1-0070,2,G,0,,1,1.65,,4
90,AGHXB2-0080,2,G,0,,1,1.71,,4
91,AGHXB4-0100,2,G,0,,1,1.69,,4
92,AGHXB5-0110,2,G,0,,1,1.44,,4
93,AGHS00-0120,2,G,0,,2,2.6,,
94,AGWC00-0130,2,G,0,,1,1.54,,4
95,EGZY00-0140,2,G,0,,1,2.29,,
96,EGYY00-0150,2,G,0,,1,2.03,,
97,ENHSB1-0380,2,N,3,,1,2.34,,
98,ENHSB1-0430,2,N,3,,1,2.69,,
99,ENHSB1-0310,2,N,3,,1,1.45,,
100,ENHSB1-0320,2,N,3,,1,1.91,,
101,ENHSB1-0340,2,N,3,,1,0.52,,
102,ENWCB1-0370,2,N,3,,1,2.03,,4
103,ENHDB1-0280,2,N,3,,1,2.23,,
104,ENHDB1-0270,2,N,3,,1,1.81,,
105,ENHDB1-0260,2,N,3,,1,1.46,,
106,ENHDB1-0250,2,N,3,,1,1.61,,
107,ENHDB1-0240,2,N,3,,1,1.72,,
108,ENHDB1-0220,2,N,3,,1,1.63,,
109,ENWCB1-0350,2,N,3,,5,2.17,,4
110,ENHDB1-0210,2,N,3,,1,1.48,,
111,ENHDB1-0200,2,N,3,,1,1.81,,
112,ENHDB1-0190,2,N,3,,1,2.3,,
113,ENHDB1-0180,2,N,3,,1,1.58,,
114,ENHSB1-0170,2,N,3,,1,1.92,,
115,ENHSB1-0440,2,N,3,,1,2.09,,
116,ENHSB1-0420,2,N,3,,1,2.27,,
