序号,AO号,类型,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,0,0.0,,
2,A-1,1,,0,0.0,,
5,FDQJ00-2000,2,,2,2.1,1,
6,ABQJ00-0010,2,,2,3.8,1,
8,AJYY00-0030,2,,2,1.35,,
14,AJZY00-0080,2,,2,1.35,,
18,AJCP00-0110,2,,2,2.06,,
19,AJCP00-0120,2,,2,0.57,,
20,AJCP00-0140,2,"AJCP00-0110,AJCP00-0120",2,1.35,,
22,AJCP00-0160,2,,2,2.52,,
23,AJCP00-0170,2,AJCP00-0160,2,0.63,,
24,AJWB00-0180,2,,2,1.04,,
27,AEQJ00-0010,2,,2,8.3,,
28,AEQJ00-0080,2,,2,50.1,,
31,ABHS00-2180,2,,2,1.8,,
32,A-2,1,A-1,0,0.0,,
33,AFQJ00-0100,2,,3,0.7,,
38,AFZG00-0150,2,,5,0.5,,
39,AFZG00-0160,2,,1,0.5,,
40,AFZG00-0170,2,,1,0.5,,
41,AKQS00-0020,2,,1,1.1,,6
50,AWWB00-0030,2,,1,0.8,,
51,AWWC00-0040,2,,1,0.8,,4
52,AWWB00-0050,2,,1,0.8,,
55,FWQJ00-1960,2,,1,0.8,,
58,AYQQ00-0060,2,,2,6.2,,2
66,ACCP00-0030,2,,1,0.6,,
79,AQHS00-0080,2,,1,1.6,,
82,AQHS00-0110,2,,1,1.6,,
99,AJHS00-0300,2,,1,0.53,,
105,AEQS00-0030,2,,1,1.0,,6
112,DXHS00-0020,2,,2,1.8,,
113,DXHS00-0030,2,,1,1.0,,
117,AGHXB4-0100,2,,1,2.0,,4
122,EGYY00-0150,2,,1,1.8,,
123,ENWCB1-0390,2,,2,2.2,,4
124,ENHSB1-0380,2,,1,2.2,,
125,ENHSB1-0430,2,,1,2.2,,
126,ENHSB1-0310,2,,1,1.8,,
131,ENQSB1-0360,2,,1,2.2,,6
132,ENHDB1-0300,2,,1,1.8,,
137,ENHDB1-0250,2,,1,1.8,,
145,ENHDB1-0180,2,,1,1.8,,
151,ARWB00-0010,2,,2,2.4,,
155,ARWB00-0050,2,,2,2.4,,
156,ARWB00-0060,2,,2,2.4,,
159,ARWB00-0090,2,,2,1.2,,
161,ARWB00-0110,2,,2,1.2,,
162,ARWB00-0120,2,,2,1.2,,
164,ARWB00-0140,2,,2,1.2,,
165,A-3,1,A-2,0,0.0,,
166,AJYYA2-0320,2,,2,0.9,,
172,AJZY00-0390,2,,2,0.99,,
177,AJYY00-0440,2,,2,0.85,,
179,AJCP00-0460,2,,2,1.19,,
180,AJCP00-0470,2,,2,1.19,,
184,AJZYC3-0510,2,,2,0.96,,
193,A-4,1,A-2,0,0.0,,
196,DFQJB1-0360,2,,2,1.1,,
197,DFQJB2-0370,2,,2,0.7,,
202,DFQJC2-0420,2,,2,1.3,,
211,BMYY00-0121,2,,2,14.8,,
212,BMZY00-0130,2,,2,14.8,,
225,FMQJ00-2540,2,,2,2.9,,
226,AYQJ00-0130,2,,2,36.2,,
228,A-5,1,"A-3,A-4",0,0.0,,
229,DFQJA3-0850,2,,2,0.9,,
234,DFZYA4-1220,2,,2,4.1,,
235,DFYYA4-1230,2,,2,4.1,,
236,DFYYA4-1240,2,,2,4.1,,
241,A-6,1,"A-3,A-4",0,0.0,,
246,AFHS00-0020,2,,1,2.3,,
247,FFHS00-3530,2,,2,1.2,,
249,AKHD00-0090,2,,1,7.2,,
254,ADHD00-0060,2,,1,3.7,,
257,AYQQ00-0100,2,,1,6.6,,2
262,ACWC00-0180,2,,1,1.65,,4
263,ACWC00-0190,2,,1,1.9,,4
265,ABWC00-0120,2,,1,3.9,,4
270,ABWC00-0170,2,,1,3.8,,4
272,ABWCB1-0100,2,,2,0.9,,4
273,ABWCB1-0110,2,,2,0.9,,4
274,ABWCB2-0190,2,ABWCB1-0100,2,3.8,,4
279,AEHS00-0140,2,,1,3.4,,
282,ENQSA2-0150,2,,2,1.8,,6
283,ENQSA2-0140,2,,2,1.8,,6
288,ENHSA2-0160,2,,2,1.8,,
290,ARHS00-0160,2,,1,4.0,,
291,B,1,A,0,0.0,,
