序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,ABQJ00-0010,2,B,2,,2,3.8,1,
5,AJZY00-0060,2,J,0,,2,1.28,,
6,AJZY00-0080,2,J,0,AJZY00-0060,2,1.35,,
7,AJCP00-0100,2,J,0,,2,0.57,,
8,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
9,AJCP00-0150,2,J,0,,2,1.04,,
10,AJCP00-0170,2,J,0,AJCP00-0150,2,0.63,,
11,AEQJ00-0010,2,E,4,,2,8.3,,
12,AGQJ00-0010,2,G,0,,2,3.8,,
13,A-2,1,,-1,A-1,0,0.0,,
14,AFZG00-0120,2,F,4,,3,0.5,,
15,AFZG00-0140,2,F,4,,5,0.5,,
16,AFZG00-0160,2,F,4,,1,0.5,,
17,AKCP00-0070,2,K,4,,1,1.6,,
18,AWWB00-0020,2,W,1,,1,0.8,,
19,AWWC00-0040,2,W,1,,1,0.8,,4
20,BWQS00-0090,2,W,1,,1,1.0,,6
21,FWQJ00-1960,2,W,1,,1,0.8,,
22,AYHS00-0070,2,Y,3,,1,5.2,,
23,AYWC00-1980,2,Y,3,,3,4.6,,4
24,ACZY00-0010,2,C,4,,1,0.85,,
25,ACCP00-0030,2,C,4,,1,0.6,,
26,ACCP00-0060,2,C,4,,1,0.5,,
27,ACCP00-0070,2,C,4,,1,0.5,,
28,AQHS00-0020,2,Q,2,,1,1.15,,
29,AQHS00-0090,2,Q,2,,1,1.6,,
30,AQHS00-0110,2,Q,2,,1,1.6,,
31,AQQS00-0160,2,Q,2,,1,0.86,,6
32,AQQJ00-0170,2,Q,2,,2,3.2,,2
33,AJYY00-0250,2,J,0,,1,2.36,,
34,AJZY00-0260,2,J,0,,1,2.36,,
35,AJYY00-0270,2,J,0,,1,0.41,,
36,AJWC00-0570,2,J,0,,1,1.66,,4
37,AJWC00-0580,2,J,0,,5,1.53,,4
38,AEQS00-0020,2,E,4,,1,1.6,,6
39,AEHS00-0040,2,E,4,,1,6.1,,
40,DXHS00-0010,2,X,2,,1,2.3,,
41,DXHS00-0030,2,X,2,,1,1.0,,
42,ENWCB1-0390,2,N,3,,2,2.2,,4
43,ENQSB1-0360,2,N,3,,1,2.2,,6
44,ENHDB1-0300,2,N,3,,1,1.8,,
45,ENHDB1-0280,2,N,3,,1,1.8,,
46,ENHDB1-0270,2,N,3,,1,1.8,,
47,ENHDB1-0250,2,N,3,,1,1.8,,
48,ENHDB1-0230,2,N,3,,1,1.8,,
49,ENWCB1-0350,2,N,3,,5,1.8,,4
50,ENHDB1-0190,2,N,3,,1,1.8,,
51,ENHSB1-0170,2,N,3,,1,1.8,,
52,ENHSB1-0410,2,N,3,,1,2.2,,
53,ARWB00-0030,2,R,1,,2,2.4,,
54,ARWB00-0080,2,R,1,,2,2.4,,
55,ARWB00-0100,2,R,1,,2,1.2,,
56,ARWB00-0110,2,R,1,,2,1.2,,
57,A-3,1,,-1,A-2,0,0.0,,
58,AJZYA4-0340,2,J,0,,2,1.28,,
59,AJZY00-0390,2,J,0,,2,0.99,,
60,RJND-N51243-3,2,J,0,AJZYA4-0340,2,1.23,,
61,AJZYB3-0420,2,J,0,RJND-N51243-3,2,1.05,,
62,AJCP00-0480,2,J,0,,2,1.19,,
63,AJCPD2-0530,2,J,0,,2,3.12,,
64,AJCPD3-0540,2,J,0,AJCP00-0480,2,3.12,,
65,AJWC00-0670,2,J,0,,2,0.43,,4
66,AJCP00-0770,2,J,0,,2,1.02,,
67,A-4,1,,-1,A-2,0,0.0,,
68,DFQJB1-0350,2,F,4,,2,1.1,,
69,DFQJB2-0370,2,F,4,,2,0.7,,
70,DFZY00-3100,2,F,4,,2,0.7,,
71,DFYY00-3120,2,F,4,,2,0.6,,
72,BMZY00-0400,2,M,0,,2,2.4,,
73,DMZY00-0760,2,M,0,,2,1.4,,
74,AYQJ00-0130,2,Y,3,,2,36.2,,
75,A-5,1,,-1,"A-3,A-4",0,0.0,,
76,DFQJA3-0880,2,F,4,,2,0.9,,
77,DFYYA4-1240,2,F,4,"DFQJA3-0880,DFQJA3-1000",2,4.1,,
78,DFQJA3-0970,2,F,4,,2,0.9,,
79,DFQJA3-1000,2,F,4,,2,0.9,,
80,A-6,1,,-1,"A-3,A-4",0,0.0,,
81,FFHS00-3530,2,F,4,,2,1.2,,
82,AKHS00-0110,2,K,4,,2,2.4,,
83,AKWC00-0120,2,K,4,,2,2.7,,4
84,ADHD00-0700,2,D,1,,1,3.3,,
85,ABWC00-0140,2,B,2,,1,3.8,,4
86,AEHS00-0150,2,E,4,,1,3.4,,
87,DXHS00-0060,2,X,2,,2,1.2,,
88,ENHSA2-0160,2,N,3,,2,1.8,,
89,ARHS00-0160,2,R,1,,1,4.0,,
90,B,1,,-1,A,0,0.0,,
91,B-1,1,,-1,,0,0.0,,
92,BMZY00-0240,2,M,0,,2,1.8,,
93,B-2,1,,-1,B-1,0,0.0,,
94,B-3,1,,-1,B-2,0,0.0,,
95,DMZG00-1720,2,M,0,,2,26.2,,
96,DMYG00-1730,2,M,0,,2,26.2,,
97,DMYG00-1750,2,M,0,,2,4.9,,
98,FMQQ00-3170,2,M,0,,2,5.9,,2
99,B-4,1,,-1,,0,0.0,,
100,BAQX00-0150,2,A,0,,2,1.2,,4
101,BAHS00-0190,2,A,0,,2,1.3,,
102,B-5,1,,-1,B-4,0,0.0,,
103,CAWC00-0420,2,A,0,,2,2.8,,4
104,B-6,1,,-1,B-5,0,0.0,,
105,CAHS00-0640,2,A,0,,2,1.8,,
106,CAHX00-0670,2,A,0,,2,2.8,,4
107,B-7,1,,-1,,0,0.0,,
108,CKYY00-0230,2,K,4,,2,10.5,,
109,FKQJ00-0010,2,K,4,,2,17.0,,
110,B-8,1,,-1,B-7,0,0.0,,
111,CKHX00-0280,2,K,4,,2,16.2,,4
112,CKZY00-0330,2,K,4,,2,6.9,,
113,CKZY00-0340,2,K,4,,2,7.8,,
114,CKZQ00-0360,2,K,4,,2,8.1,,
115,DKQS00-1430,2,K,4,,2,2.6,,6
116,B-9,1,,-1,,0,0.0,,
117,CWQJ00-1700,2,W,1,,2,2.5,,
118,CWQJ00-1910,2,W,1,,2,2.5,,
119,CWQJ00-1920,2,W,1,,2,2.4,,
120,B-10,1,,-1,B-9,0,0.0,,
