序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FDQJ00-2000,2,D,1,,2,2.1,1,
5,AJYY00-0010,2,J,0,,2,1.09,,
6,AJZY00-0020,2,J,0,,2,1.09,,
7,AJZY00-0040,2,J,0,AJZY00-0020,2,1.35,,
8,AJYY00-0050,2,J,0,,2,1.28,,
9,RJND-N97681-0,2,J,0,AJYY00-0050,1,1.66,,
10,AJYY00-0070,2,J,0,RJND-N97681-0,2,1.35,,
11,AJZY00-0060,2,J,0,,2,1.28,,
12,AJCP00-0090,2,J,0,,2,2.06,,
13,AJCP00-0100,2,J,0,,2,0.57,,
14,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
15,AJCP00-0110,2,J,0,,2,2.06,,
16,AJCP00-0140,2,J,0,AJCP00-0110,2,1.35,,
17,RJND-N53920-6,2,J,0,AJWB00-0190,1,1.76,,
18,AJWB00-0180,2,J,0,RJND-N53920-6,2,1.04,,
19,AJWB00-0190,2,J,0,,2,1.06,,
20,AEQJ00-0080,2,E,4,,2,50.1,,
21,AGQJ00-0010,2,G,0,,2,3.8,,
22,ABHS00-2180,2,B,2,,2,1.8,,
23,A-2,1,,-1,A-1,0,0.0,,
24,AFZG00-0110,2,F,4,,3,0.9,,
25,AFZG00-0120,2,F,4,,3,0.5,,
26,AFZG00-0130,2,F,4,,3,0.5,,
27,AFZG00-0140,2,F,4,,5,0.5,,
28,AFZG00-0150,2,F,4,,5,0.5,,
29,AFZG00-0160,2,F,4,,1,0.5,,
30,AKQS00-0020,2,K,4,,1,1.1,,6
31,AKCP00-0040,2,K,4,,1,1.4,,
32,AKCP00-0060,2,K,4,,1,1.4,,
33,AKCP00-0070,2,K,4,,1,1.6,,
34,AMYG00-0010,2,M,0,,1,0.7,,
35,AWWB00-0010,2,W,1,,2,0.8,,
36,AWWB00-0030,2,W,1,,1,0.8,,
37,BWQS00-0090,2,W,1,,1,1.0,,6
38,AWWB00-1600,2,W,1,,1,0.5,,
39,FWQJ00-1960,2,W,1,,1,0.8,,
40,AYWB00-0040,2,Y,3,,1,4.2,,
41,AYWB00-0050,2,Y,3,,1,4.2,,
42,AYHS00-0070,2,Y,3,,1,5.2,,
43,AYQQ00-0080,2,Y,3,,1,5.7,,2
44,AYZQ00-0090,2,Y,3,,1,5.7,,
45,AYWC00-1980,2,Y,3,,3,4.6,,4
46,FYQJ00-1130,2,Y,3,AYZQ00-0090,2,6.3,,
47,ACZY00-0010,2,C,4,,1,0.85,,
48,ACYY00-0020,2,C,4,,1,0.85,,
49,ACCP00-0030,2,C,4,,1,0.6,,
50,ACCP00-0040,2,C,4,,1,0.6,,
51,ACCP00-0070,2,C,4,,1,0.5,,
52,ACCP00-0080,2,C,4,,1,0.5,,
53,ACZY00-0090,2,C,4,,1,0.85,,
54,AQHS00-0020,2,Q,2,,1,1.15,,
55,AQHS00-0030,2,Q,2,,1,1.15,,
56,AQHS00-0040,2,Q,2,,1,1.15,,
57,AQHS00-0050,2,Q,2,,1,1.15,,
58,AQHS00-0070,2,Q,2,,1,1.6,,
59,AQHS00-0090,2,Q,2,,1,1.6,,
60,AQHS00-0100,2,Q,2,,1,1.6,,
61,AQHS00-0110,2,Q,2,,1,1.6,,
62,AQHS00-0120,2,Q,2,,1,1.6,,
63,AQHS00-0130,2,Q,2,,2,1.6,,
64,AQHS00-0140,2,Q,2,AQHS00-0120,2,0.95,,
65,AQQS00-0160,2,Q,2,,1,0.86,,6
66,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
67,AQWC00-0190,2,Q,2,,1,1.0,,4
68,AJZY00-0220,2,J,0,,1,2.36,,
69,AJYY00-0230,2,J,0,,1,0.41,,
70,AJZY00-0240,2,J,0,,1,0.41,,
71,AJYY00-0250,2,J,0,,1,2.36,,
72,AJZY00-0260,2,J,0,,1,2.36,,
73,AJQX00-0290,2,J,0,,1,1.18,,4
74,AJHS00-0300,2,J,0,,1,0.53,,
75,AJYYA1-0310,2,J,0,,2,1.28,,
76,AJWC00-0560,2,J,0,,1,0.51,,4
77,AJWC00-0570,2,J,0,,1,1.66,,4
78,AEQS00-0020,2,E,4,,1,1.6,,6
79,AEHS00-0040,2,E,4,,1,6.1,,
80,AEQX00-0050,2,E,4,,1,1.0,,4
81,AEQS00-0060,2,E,4,,1,0.6,,6
82,AEQS00-0070,2,E,4,,1,0.6,,6
83,AEZY00-0430,2,E,4,,1,1.5,,
84,DXHS00-0010,2,X,2,,1,2.3,,
85,DXHS00-0020,2,X,2,,2,1.8,,
86,DXHS00-0030,2,X,2,,1,1.0,,
87,AGHXB1-0070,2,G,0,,1,2.0,,4
88,AGHXB2-0080,2,G,0,,1,2.0,,4
89,AGHXB3-0090,2,G,0,,1,2.0,,4
90,AGHXB4-0100,2,G,0,,1,2.0,,4
91,AGHXB5-0110,2,G,0,,1,2.0,,4
92,AGHS00-0120,2,G,0,,2,2.3,,
93,AGWC00-0130,2,G,0,,1,2.0,,4
94,EGZY00-0140,2,G,0,,1,1.8,,
95,EGYY00-0150,2,G,0,,1,1.8,,
96,ENWCB1-0390,2,N,3,,2,2.2,,4
97,ENHSB1-0380,2,N,3,,1,2.2,,
98,ENHSB1-0430,2,N,3,,1,2.2,,
99,ENHSB1-0330,2,N,3,,1,1.8,,
100,ENHSB1-0340,2,N,3,,1,1.8,,
101,ENWCB1-0370,2,N,3,,1,2.2,,4
102,ENQSB1-0360,2,N,3,,1,2.2,,6
103,ENHDB1-0300,2,N,3,,1,1.8,,
104,ENHDB1-0290,2,N,3,,1,1.8,,
105,ENHDB1-0280,2,N,3,,1,1.8,,
106,ENHDB1-0270,2,N,3,,1,1.8,,
107,ENHDB1-0260,2,N,3,,1,1.8,,
108,ENHDB1-0250,2,N,3,,1,1.8,,
109,ENHDB1-0240,2,N,3,,1,1.8,,
110,ENHDB1-0230,2,N,3,,1,1.8,,
111,ENHDB1-0220,2,N,3,,1,1.8,,
112,ENHDB1-0210,2,N,3,,1,1.8,,
113,ENHDB1-0200,2,N,3,,1,1.8,,
114,ENHDB1-0190,2,N,3,,1,1.8,,
115,ENHDB1-0180,2,N,3,,1,1.8,,
116,ENHSB1-0170,2,N,3,,1,1.8,,
117,ENHSB1-0440,2,N,3,,1,2.2,,
