序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,FDQJ00-2000,2,D,1,,2,2.1,1,
6,ABQJ00-0010,2,B,2,,2,3.8,1,
7,AJYY00-0030,2,J,0,,2,1.35,,
8,AJZY00-0020,2,J,0,,2,1.09,,
9,AJYY00-0050,2,J,0,,2,1.28,,
10,AJZY00-0080,2,J,0,,2,1.35,,
11,AJCP00-0100,2,J,0,,2,0.57,,
12,AJCP00-0130,2,J,0,AJCP00-0100,2,1.35,,
13,AJCP00-0110,2,J,0,,2,2.06,,
14,AJCP00-0140,2,J,0,AJCP00-0110,2,1.35,,
15,AJCP00-0150,2,J,0,,2,1.04,,
16,RJND-N45440-4,2,J,0,AJCP00-0150,2,1.04,,
17,AJCP00-0160,2,J,0,RJND-N45440-4,2,2.52,,
18,AJWB00-0190,2,J,0,,2,1.06,,
19,AJQJ00-0200,2,J,0,,2,1.18,,
20,AEQJ00-0010,2,E,4,,2,8.3,,
21,AEQJ00-0080,2,E,4,,2,50.1,,
22,AGQJ00-0010,2,G,0,,2,3.8,,
23,FJQJ00-0370,2,J,0,,2,1.03,,
24,ABHS00-2180,2,B,2,,2,1.8,,
25,A-2,1,,-1,A-1,0,0.0,,
26,AFQJ00-0100,2,F,4,,3,0.7,,
27,AFZG00-0120,2,F,4,,3,0.5,,
28,AFZG00-0130,2,F,4,,3,0.5,,
29,AFZG00-0150,2,F,4,,5,0.5,,
30,AKZY00-0030,2,K,4,,1,1.5,,
31,AKCP00-0070,2,K,4,,1,1.6,,
32,AMYG00-0010,2,M,0,,1,0.7,,
33,AWWB00-0010,2,W,1,,2,0.8,,
34,AWWB00-0020,2,W,1,,1,0.8,,
35,AWWB00-0030,2,W,1,,1,0.8,,
36,AWWB00-1600,2,W,1,,1,0.5,,
37,AYWB00-0040,2,Y,3,,1,4.2,,
38,AYHS00-0070,2,Y,3,,1,5.2,,
39,AYQQ00-0080,2,Y,3,,1,5.7,,2
40,AYWC00-1980,2,Y,3,,3,4.6,,4
41,ACZY00-0010,2,C,4,,1,0.85,,
42,ACYY00-0020,2,C,4,,1,0.85,,
43,ACCP00-0030,2,C,4,,1,0.6,,
44,ACCP00-0070,2,C,4,,1,0.5,,
45,ACZY00-0090,2,C,4,,1,0.85,,
46,AQHS00-0030,2,Q,2,,1,1.15,,
47,AQHS00-0050,2,Q,2,,1,1.15,,
48,AQHS00-0060,2,Q,2,,1,1.5,,
49,AQHS00-0080,2,Q,2,,1,1.6,,
50,AQHS00-0110,2,Q,2,,1,1.6,,
51,AQQJ00-0170,2,Q,2,,2,3.2,,2
52,AQHD00-0180,2,Q,2,,1,1.0,,
53,AJZY00-0220,2,J,0,,1,2.36,,
54,AJYY00-0230,2,J,0,,1,0.41,,
55,AJZY00-0240,2,J,0,,1,0.41,,
56,AJZY00-0260,2,J,0,,1,2.36,,
57,AJZY00-0280,2,J,0,,1,0.41,,
58,AJQX00-0290,2,J,0,,1,1.18,,4
59,AJHS00-0300,2,J,0,,1,0.53,,
60,AJYYA1-0310,2,J,0,,2,1.28,,
61,AJWC00-0570,2,J,0,,1,1.66,,4
62,AEQS00-0020,2,E,4,,1,1.6,,6
63,AEQS00-0030,2,E,4,,1,1.0,,6
64,AEHS00-0040,2,E,4,,1,6.1,,
65,AEQX00-0050,2,E,4,,1,1.0,,4
66,AEZY00-0430,2,E,4,,1,1.5,,
67,DXHS00-0010,2,X,2,,1,2.3,,
68,AGHXB2-0080,2,G,0,,1,2.0,,4
69,AGHXB3-0090,2,G,0,,1,2.0,,4
70,AGHXB5-0110,2,G,0,,1,2.0,,4
71,AGHS00-0120,2,G,0,,2,2.3,,
72,AGWC00-0130,2,G,0,,1,2.0,,4
73,EGZY00-0140,2,G,0,,1,1.8,,
74,ENWCB1-0390,2,N,3,,2,2.2,,4
75,ENHSB1-0380,2,N,3,,1,2.2,,
76,ENHSB1-0430,2,N,3,,1,2.2,,
77,ENHSB1-0320,2,N,3,,1,1.8,,
78,ENHSB1-0330,2,N,3,,1,1.8,,
79,ENWCB1-0370,2,N,3,,1,2.2,,4
80,ENQSB1-0360,2,N,3,,1,2.2,,6
81,ENHDB1-0280,2,N,3,,1,1.8,,
82,ENHDB1-0270,2,N,3,,1,1.8,,
83,ENHDB1-0240,2,N,3,,1,1.8,,
84,ENWCB1-0350,2,N,3,,5,1.8,,4
85,ENHDB1-0200,2,N,3,,1,1.8,,
86,ENHDB1-0180,2,N,3,,1,1.8,,
87,ENHSB1-0440,2,N,3,,1,2.2,,
88,ENHSB1-0420,2,N,3,,1,2.2,,
89,ENHSB1-0410,2,N,3,,1,2.2,,
90,ENHSB1-0400,2,N,3,,1,2.2,,
91,ARWB00-0030,2,R,1,,2,2.4,,
92,ARWB00-0040,2,R,1,,2,2.4,,
93,ARWB00-0050,2,R,1,,2,2.4,,
94,ARWB00-0060,2,R,1,,2,2.4,,
95,ARWB00-0070,2,R,1,,2,2.4,,
96,ARWB00-0100,2,R,1,,2,1.2,,
97,ARWB00-0110,2,R,1,,2,1.2,,
98,ARWB00-0140,2,R,1,,2,1.2,,
99,A-3,1,,-1,A-2,0,0.0,,
100,AJYYA2-0320,2,J,0,,2,0.9,,
101,AJZYA4-0340,2,J,0,,2,1.28,,
102,AJZYA6-0360,2,J,0,AJZYA4-0340,2,4.36,,
103,AJZY00-0390,2,J,0,,2,0.99,,
104,AJYYB1-0400,2,J,0,AJYYA2-0320,2,1.05,,
105,AJYYB2-0410,2,J,0,AJZYA4-0340,2,1.75,,
106,RJND-N7044-1,2,J,0,AJZYA6-0360,2,0.95,,
107,AJZYB3-0420,2,J,0,RJND-N7044-1,2,1.05,,
108,AJZYB4-0430,2,J,0,,2,1.75,,
109,RJND-N17346-11,2,J,0,AJZYB3-0420,2,1.16,,
110,AJZY00-0450,2,J,0,RJND-N17346-11,2,0.85,,
111,AJCP00-0460,2,J,0,,2,1.19,,
112,AJCP00-0480,2,J,0,,2,1.19,,
113,AJYYC2-0500,2,J,0,,2,0.96,,
114,AJZYC3-0510,2,J,0,,2,0.96,,
115,AJCPD1-0520,2,J,0,AJCP00-0480,2,2.41,,
116,AJCPD2-0530,2,J,0,AJCP00-0460,2,3.12,,
