序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,FDQJ00-2000,2,D,1,,2,2.1,1,
6,ABQJ00-0010,2,B,2,,2,3.8,1,
7,AJYY00-0010,2,J,0,,2,1.09,,
8,AJZY00-0020,2,J,0,,2,1.09,,
9,RJND-N87690-1,2,J,0,AJZY00-0020,1,7.41,,
10,AJZY00-0040,2,J,0,RJND-N87690-1,2,1.35,,
11,AJYY00-0050,2,J,0,,2,1.28,,
12,AJYY00-0070,2,J,0,AJYY00-0050,2,1.35,,
13,AJZY00-0060,2,J,0,,2,1.28,,
14,AJZY00-0080,2,J,0,AJZY00-0060,2,1.35,,
15,AJCP00-0090,2,J,0,,2,2.06,,
16,AJCP00-0100,2,J,0,,2,0.57,,
17,AJCP00-0110,2,J,0,,2,2.06,,
18,AJCP00-0120,2,J,0,,2,0.57,,
19,RJND-N6776-10,2,J,0,AJCP00-0110,2,1.29,,
20,AJCP00-0140,2,J,0,"AJCP00-0120,RJND-N6776-10",2,1.35,,
21,AJCP00-0160,2,J,0,,2,2.52,,
22,AJCP00-0170,2,J,0,AJCP00-0160,2,0.63,,
23,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
24,AJWB00-0190,2,J,0,,2,1.06,,
25,AEQJ00-0010,2,E,4,,2,8.3,,
26,AEQJ00-0080,2,E,4,,2,50.1,,
27,AGQJ00-0010,2,G,0,,2,3.8,,
28,FJQJ00-0370,2,J,0,,2,1.03,,
29,A-2,1,,-1,A-1,0,0.0,,
30,AFQJ00-0100,2,F,4,,3,0.7,,
31,AFZG00-0120,2,F,4,,3,0.5,,
32,AFZG00-0130,2,F,4,,3,0.5,,
33,AFZG00-0140,2,F,4,,5,0.5,,
34,AFZG00-0150,2,F,4,,5,0.5,,
35,AFZG00-0160,2,F,4,,1,0.5,,
36,AFZG00-0170,2,F,4,,1,0.5,,
37,AKQS00-0020,2,K,4,,1,1.1,,6
38,AKZY00-0030,2,K,4,,1,1.5,,
39,AKCP00-0040,2,K,4,,1,1.4,,
40,AKYY00-0050,2,K,4,,1,1.5,,
41,AKCP00-0060,2,K,4,,1,1.4,,
42,AMYG00-0010,2,M,0,,1,0.7,,
43,AWWB00-0020,2,W,1,,1,0.8,,
44,AWWB00-0030,2,W,1,,1,0.8,,
45,AWWC00-0040,2,W,1,,1,0.8,,4
46,AWWB00-0050,2,W,1,,1,0.8,,
47,AWWB00-1600,2,W,1,,1,0.5,,
48,AYWB00-0040,2,Y,3,,1,4.2,,
49,AYWB00-0050,2,Y,3,,1,4.2,,
50,AYQQ00-0060,2,Y,3,,2,6.2,,2
51,AYZQ00-0090,2,Y,3,,1,5.7,,
52,AYWC00-1980,2,Y,3,,3,4.6,,4
53,ACYY00-0020,2,C,4,,1,0.85,,
54,ACCP00-0040,2,C,4,,1,0.6,,
55,ACCP00-0050,2,C,4,,1,0.5,,
56,ACCP00-0060,2,C,4,,1,0.5,,
57,ACCP00-0080,2,C,4,,1,0.5,,
58,ACZY00-0090,2,C,4,,1,0.85,,
59,AQHS00-0020,2,Q,2,,1,1.15,,
60,AQHS00-0040,2,Q,2,,1,1.15,,
61,AQHS00-0070,2,Q,2,,1,1.6,,
62,AQHS00-0090,2,Q,2,,1,1.6,,
63,AQHS00-0100,2,Q,2,,1,1.6,,
64,AQHS00-0130,2,Q,2,,2,1.6,,
65,AQHS00-0150,2,Q,2,AQHS00-0130,1,0.95,,
66,AQQS00-0160,2,Q,2,,1,0.86,,6
67,RQND-N32652-13,2,Q,2,AQHS00-0130,1,1.3,,
68,AQQJ00-0170,2,Q,2,RQND-N32652-13,2,3.2,,2
69,AQWC00-0190,2,Q,2,,1,1.0,,4
70,AJZY00-0220,2,J,0,,1,2.36,,
71,AJYY00-0230,2,J,0,,1,0.41,,
72,AJZY00-0240,2,J,0,,1,0.41,,
73,AJZY00-0260,2,J,0,,1,2.36,,
74,AJYY00-0270,2,J,0,,1,0.41,,
75,AJQX00-0290,2,J,0,,1,1.18,,4
76,AJHS00-0300,2,J,0,,1,0.53,,
77,AJYYA1-0310,2,J,0,,2,1.28,,
78,AJWC00-0560,2,J,0,,1,0.51,,4
79,AJWC00-0570,2,J,0,,1,1.66,,4
80,AJWC00-0580,2,J,0,,5,1.53,,4
81,AEQS00-0060,2,E,4,,1,0.6,,6
82,AEQS00-0070,2,E,4,,1,0.6,,6
83,AEZY00-0430,2,E,4,,1,1.5,,
84,DXHS00-0030,2,X,2,,1,1.0,,
85,AGHXB1-0070,2,G,0,,1,2.0,,4
86,AGHXB2-0080,2,G,0,,1,2.0,,4
87,AGHXB4-0100,2,G,0,,1,2.0,,4
88,AGHXB5-0110,2,G,0,,1,2.0,,4
89,AGWC00-0130,2,G,0,,1,2.0,,4
90,EGZY00-0140,2,G,0,,1,1.8,,
91,EGYY00-0150,2,G,0,,1,1.8,,
92,ENWCB1-0390,2,N,3,,2,2.2,,4
93,ENHSB1-0380,2,N,3,,1,2.2,,
94,ENHSB1-0310,2,N,3,,1,1.8,,
95,ENHSB1-0320,2,N,3,,1,1.8,,
96,ENHSB1-0330,2,N,3,,1,1.8,,
97,ENHSB1-0340,2,N,3,,1,1.8,,
98,ENWCB1-0370,2,N,3,,1,2.2,,4
99,ENQSB1-0360,2,N,3,,1,2.2,,6
100,ENHDB1-0300,2,N,3,,1,1.8,,
101,ENHDB1-0290,2,N,3,,1,1.8,,
102,ENHDB1-0280,2,N,3,,1,1.8,,
103,ENHDB1-0260,2,N,3,,1,1.8,,
104,ENHDB1-0240,2,N,3,,1,1.8,,
105,ENWCB1-0350,2,N,3,,5,1.8,,4
106,ENHDB1-0190,2,N,3,,1,1.8,,
107,ENHSB1-0170,2,N,3,,1,1.8,,
108,ENHSB1-0440,2,N,3,,1,2.2,,
109,ENHSB1-0420,2,N,3,,1,2.2,,
110,ENHSB1-0410,2,N,3,,1,2.2,,
111,ARWB00-0010,2,R,1,,2,2.4,,
112,ARWB00-0030,2,R,1,,2,2.4,,
113,ARWB00-0040,2,R,1,,2,2.4,,
114,ARWB00-0060,2,R,1,,2,2.4,,
115,ARWB00-0090,2,R,1,,2,1.2,,
116,ARWB00-0100,2,R,1,,2,1.2,,
117,ARWB00-0110,2,R,1,,2,1.2,,
