scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
low_000,low,27.510376079236693,13,31,259,254,33,50.74154794293992
low_000,low,27.510376079236693,13,31,259,254,113,57.87348853914476
low_000,low,27.510376079236693,13,31,259,254,126,54.78320486211872
low_000,low,27.510376079236693,13,31,259,254,131,54.631849667955855
low_000,low,27.510376079236693,13,31,259,254,152,57.11684041368369
low_000,low,27.510376079236693,13,31,259,254,165,73.05962446973275
low_000,low,27.510376079236693,13,31,259,254,166,77.50032751485912
low_000,low,27.510376079236693,13,31,259,254,169,76.70902988635541
low_000,low,27.510376079236693,13,31,259,254,193,73.87273093187682
low_000,low,27.510376079236693,13,31,259,254,234,113.83721368661357
low_000,low,27.510376079236693,13,31,259,254,243,117.8891309853249
low_000,low,27.510376079236693,13,31,259,254,255,114.29488499137553
low_000,low,27.510376079236693,13,31,259,254,268,116.30987083742843
low_001,low,36.01369943511527,11,31,259,254,32,51.03206304546649
low_001,low,36.01369943511527,11,31,259,254,41,51.82365358879727
low_001,low,36.01369943511527,11,31,259,254,87,61.58881302737825
low_001,low,36.01369943511527,11,31,259,254,103,53.35762944739653
low_001,low,36.01369943511527,11,31,259,254,105,62.06004424906658
low_001,low,36.01369943511527,11,31,259,254,109,52.05753781954832
low_001,low,36.01369943511527,11,31,259,254,111,51.52980321917506
low_001,low,36.01369943511527,11,31,259,254,157,57.66471725227301
low_001,low,36.01369943511527,11,31,259,254,193,73.87273093187682
low_001,low,36.01369943511527,11,31,259,254,202,75.94392354723978
low_001,low,36.01369943511527,11,31,259,254,279,113.62287160018916
low_002,low,43.115407567218334,11,31,259,254,45,52.07931356136333
low_002,low,43.115407567218334,11,31,259,254,49,51.49096022508993
low_002,low,43.115407567218334,11,31,259,254,64,52.46048811129226
low_002,low,43.115407567218334,11,31,259,254,120,53.694767590803224
low_002,low,43.115407567218334,11,31,259,254,128,56.18485805607339
low_002,low,43.115407567218334,11,31,259,254,130,59.69076597676732
low_002,low,43.115407567218334,11,31,259,254,166,77.50032751485912
low_002,low,43.115407567218334,11,31,259,254,201,74.1303573903773
low_002,low,43.115407567218334,11,31,259,254,211,77.39457194678809
low_002,low,43.115407567218334,11,31,259,254,225,77.81058065894175
low_002,low,43.115407567218334,11,31,259,254,241,111.58776979808243
low_003,low,33.39651330456155,13,31,259,254,58,61.76216916024452
low_003,low,33.39651330456155,13,31,259,254,85,52.75239571751983
low_003,low,33.39651330456155,13,31,259,254,91,48.52767197987433
low_003,low,33.39651330456155,13,31,259,254,105,62.06004424906658
low_003,low,33.39651330456155,13,31,259,254,112,49.95819432109883
