scenario_id,level,reschedule_start_time,delayed_task_count,frozen_task_count,movable_task_count,eligible_delay_task_count,TaskID,release_time
low_000,low,66.35188212708854,20,331,384,369,33,172.34735595255566
low_000,low,66.35188212708854,20,331,384,369,41,149.52670955391338
low_000,low,66.35188212708854,20,331,384,369,64,144.9984527332598
low_000,low,66.35188212708854,20,331,384,369,71,145.05387035770573
low_000,low,66.35188212708854,20,331,384,369,78,151.2043821206082
low_000,low,66.35188212708854,20,331,384,369,129,160.80943020042363
low_000,low,66.35188212708854,20,331,384,369,160,163.91117229787528
low_000,low,66.35188212708854,20,331,384,369,165,192.0002230608721
low_000,low,66.35188212708854,20,331,384,369,198,191.72724847291877
low_000,low,66.35188212708854,20,331,384,369,205,194.18299220570856
low_000,low,66.35188212708854,20,331,384,369,213,192.4486609668615
low_000,low,66.35188212708854,20,331,384,369,265,245.4723003444209
low_000,low,66.35188212708854,20,331,384,369,267,245.70779348158973
low_000,low,66.35188212708854,20,331,384,369,293,261.0153733343846
low_000,low,66.35188212708854,20,331,384,369,299,259.09153170532784
low_000,low,66.35188212708854,20,331,384,369,306,263.220022237865
low_000,low,66.35188212708854,20,331,384,369,310,286.2588668438763
low_000,low,66.35188212708854,20,331,384,369,363,122.954419714159
low_000,low,66.35188212708854,20,331,384,369,666,174.31142421592116
low_000,low,66.35188212708854,20,331,384,369,712,245.4723003444209
low_001,low,86.86092596468296,13,343,372,358,34,173.56654127858667
low_001,low,86.86092596468296,13,343,372,358,38,141.10479256512596
low_001,low,86.86092596468296,13,343,372,358,63,144.94107081384783
low_001,low,86.86092596468296,13,343,372,358,67,142.11038970606896
low_001,low,86.86092596468296,13,343,372,358,68,142.22324103180878
low_001,low,86.86092596468296,13,343,372,358,100,142.7210703325431
low_001,low,86.86092596468296,13,343,372,358,119,159.67299142949025
low_001,low,86.86092596468296,13,343,372,358,126,154.00566970004408
low_001,low,86.86092596468296,13,343,372,358,147,161.39048596361312
low_001,low,86.86092596468296,13,343,372,358,152,165.86147405260132
low_001,low,86.86092596468296,13,343,372,358,179,193.03277985432268
low_001,low,86.86092596468296,13,343,372,358,255,244.91661846162765
low_001,low,86.86092596468296,13,343,372,358,293,261.0153733343846
low_002,low,103.98943411466544,16,359,356,342,59,172.78328579397228
low_002,low,103.98943411466544,16,359,356,342,88,145.89175203719412
low_002,low,103.98943411466544,16,359,356,342,109,150.4278598415586
low_002,low,103.98943411466544,16,359,356,342,130,161.02578588773935
low_002,low,103.98943411466544,16,359,356,342,133,155.00831036523567
low_002,low,103.98943411466544,16,359,356,342,179,193.03277985432268
low_002,low,103.98943411466544,16,359,356,342,228,242.3114843628087
low_002,low,103.98943411466544,16,359,356,342,257,249.2609499961078
low_002,low,103.98943411466544,16,359,356,342,273,249.0536633315719
low_002,low,103.98943411466544,16,359,356,342,284,245.2705368620096
low_002,low,103.98943411466544,16,359,356,342,300,259.09153170532784
low_002,low,103.98943411466544,16,359,356,342,559,133.42232578449858
low_002,low,103.98943411466544,16,359,356,342,568,126.19089814381948
low_002,low,103.98943411466544,16,359,356,342,674,188.70256878127336
low_002,low,103.98943411466544,16,359,356,342,681,188.99185811825117
low_002,low,103.98943411466544,16,359,356,342,683,188.9535839592292
low_003,low,80.54857221353899,20,342,373,359,32,174.24117887114622
low_003,low,80.54857221353899,20,342,373,359,46,143.63096026162876
low_003,low,80.54857221353899,20,342,373,359,91,139.72910096310574
low_003,low,80.54857221353899,20,342,373,359,120,153.20301193640228
low_003,low,80.54857221353899,20,342,373,359,124,160.75196576300974
low_003,low,80.54857221353899,20,342,373,359,133,155.00831036523567
low_003,low,80.54857221353899,20,342,373,359,146,161.37220907041555
low_003,low,80.54857221353899,20,342,373,359,157,168.194724221395
low_003,low,80.54857221353899,20,342,373,359,191,192.15721709233733
low_003,low,80.54857221353899,20,342,373,359,211,202.52286500683616
low_003,low,80.54857221353899,20,342,373,359,222,195.58619334347415
low_003,low,80.54857221353899,20,342,373,359,261,249.61000897288352
low_003,low,80.54857221353899,20,342,373,359,262,242.3114843628087
low_003,low,80.54857221353899,20,342,373,359,274,249.11032611693267
low_003,low,80.54857221353899,20,342,373,359,281,243.95027450586
low_003,low,80.54857221353899,20,342,373,359,282,243.97874823955223
low_003,low,80.54857221353899,20,342,373,359,310,286.2588668438763
low_003,low,80.54857221353899,20,342,373,359,361,88.13224531721755
low_003,low,80.54857221353899,20,342,373,359,570,126.10268026624846
low_003,low,80.54857221353899,20,342,373,359,675,189.95272473628967
low_004,low,90.89043598763826,13,344,371,357,49,144.04631202716865
low_004,low,90.89043598763826,13,344,371,357,110,162.03138338092535
low_004,low,90.89043598763826,13,344,371,357,120,153.20301193640228
low_004,low,90.89043598763826,13,344,371,357,123,159.96516871129825
low_004,low,90.89043598763826,13,344,371,357,156,167.26904221121043
low_004,low,90.89043598763826,13,344,371,357,158,163.47600678889677
low_004,low,90.89043598763826,13,344,371,357,228,242.3114843628087
low_004,low,90.89043598763826,13,344,371,357,251,247.1399998173795
low_004,low,90.89043598763826,13,344,371,357,257,249.2609499961078
low_004,low,90.89043598763826,13,344,371,357,570,126.10268026624846
low_004,low,90.89043598763826,13,344,371,357,658,168.26736374744485
low_004,low,90.89043598763826,13,344,371,357,679,187.85095658213237
low_004,low,90.89043598763826,13,344,371,357,683,188.9535839592292
low_005,low,87.89627553318857,12,344,371,357,45,150.6891611172482
low_005,low,87.89627553318857,12,344,371,357,55,170.67325344228837
low_005,low,87.89627553318857,12,344,371,357,78,151.2043821206082
low_005,low,87.89627553318857,12,344,371,357,84,164.90914282460244
low_005,low,87.89627553318857,12,344,371,357,108,143.37524292049304
low_005,low,87.89627553318857,12,344,371,357,120,153.20301193640228
low_005,low,87.89627553318857,12,344,371,357,126,154.00566970004408
low_005,low,87.89627553318857,12,344,371,357,137,156.56320405332053
low_005,low,87.89627553318857,12,344,371,357,170,192.1388993387521
low_005,low,87.89627553318857,12,344,371,357,363,122.954419714159
low_005,low,87.89627553318857,12,344,371,357,558,142.6747093104937
low_005,low,87.89627553318857,12,344,371,357,670,181.11503386392872
low_006,low,101.42050758771231,22,356,359,345,51,144.26912340418872
low_006,low,101.42050758771231,22,356,359,345,75,148.240493843894
low_006,low,101.42050758771231,22,356,359,345,87,172.34735595255566
low_006,low,101.42050758771231,22,356,359,345,139,156.917566093673
low_006,low,101.42050758771231,22,356,359,345,170,192.1388993387521
low_006,low,101.42050758771231,22,356,359,345,184,197.8306546887873
low_006,low,101.42050758771231,22,356,359,345,194,192.9797186619354
low_006,low,101.42050758771231,22,356,359,345,210,199.45077125484696
low_006,low,101.42050758771231,22,356,359,345,216,192.37276549198504
low_006,low,101.42050758771231,22,356,359,345,218,197.49333669515337
low_006,low,101.42050758771231,22,356,359,345,219,197.13101527141723
low_006,low,101.42050758771231,22,356,359,345,220,197.2131920469666
low_006,low,101.42050758771231,22,356,359,345,232,249.72551875590403
low_006,low,101.42050758771231,22,356,359,345,236,242.3114843628087
