TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
316,0,[],0.0,0.0,0.0
317,2,"[82, 45]",0.0,0.936707515282192,0.936707515282192
342,0,[],0.0,0.0,0.0
373,0,[],0.0,0.0,0.0
392,0,[],0.0,0.0,0.0
416,0,[],0.0,0.0,0.0
476,0,[],0.0,0.0,0.0
484,0,[],0.0,0.0,0.0
490,0,[],0.0,0.0,0.0
542,0,[],0.0,0.0,0.0
571,0,[],0.0,0.0,0.0
581,0,[],0.0,0.0,0.0
694,0,[],0.0,0.0,0.0
890,0,[],0.0,0.0,0.0
1115,0,[],0.0,0.0,0.0
1144,3,"[55, 24]",0.0,0.9467622517329638,0.9467622517329638
1145,4,"[0, 6]",0.0,0.9508702526451087,0.9508702526451087
1154,5,"[116, 20]",0.0,0.9540570204143985,0.9540570204143985
1155,1,"[30, 158]",0.0,0.9618771659233613,0.9618771659233613
1156,2,"[86, 105]",0.0,0.9676257462115774,0.9676257462115774
1157,3,"[3, 91]",0.0,0.975799397440138,0.975799397440138
1172,4,"[48, 155]",0.0,0.9828978106166439,0.9828978106166439
1173,5,"[60, 53]",0.0,0.986856818364043,0.986856818364043
1249,1,"[18, 150]",0.0,0.8377973840808461,0.8377973840808461
1292,0,[],0.0,0.0,0.0
1426,0,[],0.0,0.0,0.0
1527,0,[],0.0,0.0,0.0
1646,0,[],0.0,0.0,0.0
1707,0,[],0.0,0.0,0.0
1781,0,[],0.0,0.0,0.0
1913,0,[],0.0,0.0,0.0
1983,0,[],0.0,0.0,0.0
2133,0,[],0.0,0.0,0.0
2231,0,[],0.0,0.0,0.0
2249,0,[],0.0,0.0,0.0
2288,0,[],0.0,0.0,0.0
2331,0,[],0.0,0.0,0.0
2425,0,[],0.0,0.0,0.0
2447,0,[],0.0,0.0,0.0
2464,0,[],0.0,0.0,0.0
2483,0,[],0.0,0.0,0.0
2496,0,[],0.0,0.0,0.0
2519,0,[],0.0,0.0,0.0
2532,0,[],0.0,0.0,0.0
2547,0,[],0.0,0.0,0.0
2552,0,[],0.0,0.0,0.0
2557,1,"[5, 22]",0.0,0.531067057041589,0.531067057041589
2558,2,"[103, 142]",0.0,0.534601887279584,0.534601887279584
2560,3,"[100, 151]",0.0,0.6346898457657175,0.6346898457657175
2562,0,[],0.0,0.0,0.0
2568,4,"[115, 72]",0.0,0.6452187853378237,0.6452187853378237
2571,5,"[41, 44]",0.0,0.650353183959027,0.650353183959027
2645,0,[],0.0,0.0,0.0
2659,0,[],0.0,0.0,0.0
2676,0,[],0.0,0.0,0.0
2689,0,[],0.0,0.0,0.0
2718,0,[],0.0,0.0,0.0
2755,0,[],0.0,0.0,0.0
2792,0,[],0.0,0.0,0.0
2816,0,[],0.0,0.0,0.0
1178,1,"[5, 22]",0.531067057041589,1.4161787836063904,0.8851117265648014
1179,2,"[103, 142]",0.534601887279584,1.425604997340275,0.8910031100606909
