TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
316,0,[],0.0,0.0,0.0
317,2,"[103, 100]",0.0,0.8954364451945901,0.8954364451945901
342,0,[],0.0,0.0,0.0
373,0,[],0.0,0.0,0.0
392,0,[],0.0,0.0,0.0
416,0,[],0.0,0.0,0.0
476,0,[],0.0,0.0,0.0
484,0,[],0.0,0.0,0.0
490,0,[],0.0,0.0,0.0
542,0,[],0.0,0.0,0.0
571,0,[],0.0,0.0,0.0
581,0,[],0.0,0.0,0.0
694,0,[],0.0,0.0,0.0
890,0,[],0.0,0.0,0.0
1115,0,[],0.0,0.0,0.0
1144,3,"[115, 72]",0.0,0.9217411376083348,0.9217411376083348
1145,4,"[41, 44]",0.0,0.9290759929063942,0.9290759929063942
1154,5,"[18, 82]",0.0,0.9329108403593177,0.9329108403593177
1155,1,"[45, 55]",0.0,0.9422905961280874,0.9422905961280874
1156,2,"[24, 0]",0.0,0.9479171530277719,0.9479171530277719
1157,3,"[6, 116]",0.0,0.9535294976889569,0.9535294976889569
1172,4,"[20, 30]",0.0,0.9564422061683207,0.9564422061683207
1173,5,"[86, 105]",0.0,0.9676257462115774,0.9676257462115774
1178,1,"[3, 91]",0.0,0.975799397440138,0.975799397440138
1179,2,"[48, 60]",0.0,0.9836026469965817,0.9836026469965817
1180,3,"[53, 80]",0.0,0.9876140990845145,0.9876140990845145
1181,4,"[77, 12]",0.0,0.9919665483797728,0.9919665483797728
1192,5,"[19, 95]",0.0,1.1002531607085564,1.1002531607085564
1249,1,"[5, 22]",0.0,0.7966004800488433,0.7966004800488433
1292,0,[],0.0,0.0,0.0
1426,0,[],0.0,0.0,0.0
1527,0,[],0.0,0.0,0.0
1646,0,[],0.0,0.0,0.0
1707,0,[],0.0,0.0,0.0
1781,0,[],0.0,0.0,0.0
1913,0,[],0.0,0.0,0.0
1983,0,[],0.0,0.0,0.0
2133,0,[],0.0,0.0,0.0
2231,0,[],0.0,0.0,0.0
2249,0,[],0.0,0.0,0.0
2288,0,[],0.0,0.0,0.0
2331,0,[],0.0,0.0,0.0
1193,1,"[5, 22]",0.7966004800488433,1.7702234003728332,0.9736229203239899
1194,2,"[103, 100]",0.8954364451945901,1.8804165562575077,0.9849801110629176
1195,3,"[115, 72]",0.9217411376083348,1.9356564109535244,1.0139152733451895
1218,4,"[41, 44]",0.9290759929063942,1.9510596072543258,1.0219836143479317
1222,5,"[18, 82]",0.9329108403593177,1.959112786996895,1.0262019466375771
1231,1,"[45, 55]",0.9422905961280874,1.978810274334942,1.0365196782068546
1234,2,"[24, 0]",0.9479171530277719,1.9906260439584271,1.0427088909306552
1236,3,"[6, 116]",0.9535294976889569,2.0024119678807244,1.0488824701917676
1238,4,"[20, 30]",0.9564422061683207,2.0085286557568325,1.0520864495885118
1241,5,"[86, 105]",0.9676257462115774,2.0320140901143082,1.0643883439027308
