TaskID,StationID,Team,Start,End,Duration
0,0,[],0.0,0.0,0.0
1,0,[],0.0,0.0,0.0
316,0,[],0.0,0.0,0.0
317,1,"[5, 22]",0.0,0.8851117265648015,0.8851117265648015
318,3,"[44, 18]",0.0,1.2088757618056312,1.2088757618056312
319,2,"[72, 41]",0.0,1.1107455953403522,1.1107455953403522
320,2,"[20, 30]",0.0,1.5303075526726722,1.5303075526726722
321,4,"[82, 45]",0.0,1.2177197252011545,1.2177197252011545
322,5,"[55, 24]",0.0,1.2307908821077107,1.2307908821077107
342,0,[],0.0,0.0,0.0
373,0,[],0.0,0.0,0.0
392,0,[],0.0,0.0,0.0
416,0,[],0.0,0.0,0.0
476,0,[],0.0,0.0,0.0
484,0,[],0.0,0.0,0.0
487,5,"[39, 60]",0.0,1.0845332546242477,1.0845332546242477
490,0,[],0.0,0.0,0.0
495,1,"[80, 64]",0.0,1.0925531233427337,1.0925531233427337
496,4,"[54, 3]",0.0,0.9742018230279558,0.9742018230279558
497,3,"[13, 52]",0.0,0.7505814738038538,0.7505814738038538
504,5,"[29, 48]",0.0,0.9809177683090738,0.9809177683090738
509,2,"[19, 95]",0.0,1.4003221503396526,1.4003221503396526
510,4,"[7, 79]",0.0,0.8504261864505737,0.8504261864505737
511,3,"[99, 23]",0.0,0.4494569605341795,0.4494569605341795
542,0,[],0.0,0.0,0.0
571,0,[],0.0,0.0,0.0
581,0,[],0.0,0.0,0.0
694,0,[],0.0,0.0,0.0
706,1,"[0, 6]",0.0,1.3312183310326386,1.3312183310326386
491,3,"[99, 23]",0.4494569605341795,1.977610669213946,1.5281537086797665
492,3,"[13, 52]",0.7505814738038538,2.3455671266080467,1.5949856528041928
502,4,"[7, 79]",0.8504261864505737,2.4567868484684388,1.606360662017865
503,1,"[22, 57]",0.8851117265648015,2.690348475145169,1.8052367485803678
512,4,"[54, 3]",0.9742018230279558,2.8251851474203833,1.8509833243924274
513,5,"[29, 48]",0.9809177683090738,2.844661387774902,1.863743619465828
514,5,"[39, 60]",1.0845332546242477,2.957817785514939,1.8732845308906911
696,1,"[5, 86]",1.0925531233427337,3.5865110385088848,2.493957915166151
697,2,"[72, 41]",1.1107455953403522,3.7950474323557604,2.684301837015408
704,3,"[44, 18]",1.2088757618056312,3.9055988026621558,2.696723040856525
705,4,"[82, 45]",1.2177197252011545,3.934171608850901,2.7164518836497464
707,5,"[55, 24]",1.2307908821077107,3.97640150242359,2.745610620315879
515,1,"[0, 80]",1.3312183310326386,3.6539386822125692,2.322720351179931
323,0,[],1.5303075526726722,1.5303075526726722,0.0
500,2,"[20, 30]",1.5303075526726722,3.921413068093474,2.3911055154208016
505,2,"[19, 95]",1.5303075526726722,4.030882863720882,2.5005753110482094
506,3,"[99, 23]",1.977610669213946,4.224895471884843,2.2472848026708974
508,3,"[13, 52]",2.3455671266080467,4.691134197293417,2.3455670706853704
494,4,"[7, 79]",2.4567868484684388,5.102557231346447,2.645770382878008
