序号,AO号,类型,专业编码,工种,紧前工序AO号,需求人数,加工时间/h,限定站位,部位容量
1,A,1,,-1,,0,0.0,,
2,A-1,1,,-1,,0,0.0,,
3,AAQS00-0010,2,A,0,,2,1.7,1,6
4,FAQJ00-3450,2,A,0,,2,2.9,1,
5,FDQJ00-2000,2,D,1,,2,2.1,1,
6,ABQJ00-0010,2,B,2,,2,3.8,1,
7,AJYY00-0010,2,J,0,,2,1.09,,
8,AJYY00-0030,2,J,0,AJYY00-0010,2,1.35,,
9,AJZY00-0020,2,J,0,,2,1.09,,
10,RJND-N66025-18,2,J,0,AJZY00-0020,2,2.68,,
11,AJZY00-0040,2,J,0,RJND-N66025-18,2,1.35,,
12,AJYY00-0070,2,J,0,,2,1.35,,
13,AJZY00-0060,2,J,0,,2,1.28,,
14,RJND-N42599-2,2,J,0,AJZY00-0060,2,1.19,,
15,AJZY00-0080,2,J,0,RJND-N42599-2,2,1.35,,
16,AJCP00-0090,2,J,0,,2,2.06,,
17,AJCP00-0100,2,J,0,,2,0.57,,
18,RJND-N91515-9,2,J,0,AJCP00-0100,2,1.21,,
19,AJCP00-0130,2,J,0,RJND-N91515-9,2,1.35,,
20,AJCP00-0140,2,J,0,,2,1.35,,
21,AJCP00-0160,2,J,0,,2,2.52,,
22,AJWB00-0180,2,J,0,AJWB00-0190,2,1.04,,
23,AJWB00-0190,2,J,0,,2,1.06,,
24,AJQJ00-0200,2,J,0,,2,1.18,,
25,AGQJ00-0010,2,G,0,,2,3.8,,
26,FJQJ00-0370,2,J,0,,2,1.03,,
27,ABHS00-2180,2,B,2,,2,1.8,,
28,A-2,1,,-1,A-1,0,0.0,,
29,AFQJ00-0100,2,F,4,,3,0.7,,
30,AFZG00-0110,2,F,4,,3,0.9,,
31,AFZG00-0130,2,F,4,,3,0.5,,
32,AFZG00-0160,2,F,4,,1,0.5,,
33,AFZG00-0170,2,F,4,,1,0.5,,
34,AKZY00-0030,2,K,4,,1,1.5,,
35,AKYY00-0050,2,K,4,,1,1.5,,
36,AKCP00-0060,2,K,4,,1,1.4,,
37,AKCP00-0070,2,K,4,,1,1.6,,
38,AMYG00-0010,2,M,0,,1,0.7,,
39,AWWB00-0010,2,W,1,,2,0.8,,
40,AWWB00-0020,2,W,1,,1,0.8,,
41,AWWC00-0040,2,W,1,,1,0.8,,4
42,AWWB00-0050,2,W,1,,1,0.8,,
43,BWQS00-0090,2,W,1,,1,1.0,,6
44,AWWB00-1600,2,W,1,,1,0.5,,
45,FWQJ00-1960,2,W,1,,1,0.8,,
46,AYWB00-0040,2,Y,3,,1,4.2,,
47,AYWB00-0050,2,Y,3,,1,4.2,,
48,AYQQ00-0060,2,Y,3,,2,6.2,,2
49,AYHS00-0070,2,Y,3,,1,5.2,,
50,AYQQ00-0080,2,Y,3,,1,5.7,,2
51,AYZQ00-0090,2,Y,3,,1,5.7,,
52,AYWC00-1980,2,Y,3,,3,4.6,,4
53,RYND-N13911-4,2,Y,3,AYZQ00-0090,1,2.53,,
54,FYQJ00-1130,2,Y,3,RYND-N13911-4,2,6.3,,
55,ACZY00-0010,2,C,4,,1,0.85,,
56,ACYY00-0020,2,C,4,,1,0.85,,
57,ACCP00-0030,2,C,4,,1,0.6,,
58,ACCP00-0050,2,C,4,,1,0.5,,
59,ACCP00-0060,2,C,4,,1,0.5,,
60,ACCP00-0080,2,C,4,,1,0.5,,
61,ACZY00-0090,2,C,4,,1,0.85,,
62,AQHS00-0020,2,Q,2,,1,1.15,,
63,AQHS00-0030,2,Q,2,,1,1.15,,
64,AQHS00-0040,2,Q,2,,1,1.15,,
65,AQHS00-0050,2,Q,2,,1,1.15,,
66,AQHS00-0070,2,Q,2,,1,1.6,,
67,AQHS00-0080,2,Q,2,,1,1.6,,
68,AQHS00-0090,2,Q,2,,1,1.6,,
69,AQHS00-0100,2,Q,2,,1,1.6,,
70,AQHS00-0110,2,Q,2,,1,1.6,,
71,AQHS00-0120,2,Q,2,,1,1.6,,
72,AQHS00-0130,2,Q,2,,2,1.6,,
73,AQQS00-0160,2,Q,2,,1,0.86,,6
74,AQQJ00-0170,2,Q,2,AQHS00-0130,2,3.2,,2
75,AQWC00-0190,2,Q,2,,1,1.0,,4
76,AJZY00-0220,2,J,0,,1,2.36,,
77,AJYY00-0250,2,J,0,,1,2.36,,
78,AJZY00-0260,2,J,0,,1,2.36,,
79,AJYY00-0270,2,J,0,,1,0.41,,
80,AJZY00-0280,2,J,0,,1,0.41,,
81,AJQX00-0290,2,J,0,,1,1.18,,4
82,AJHS00-0300,2,J,0,,1,0.53,,
83,AJWC00-0560,2,J,0,,1,0.51,,4
84,AJWC00-0580,2,J,0,,5,1.53,,4
85,AEQS00-0020,2,E,4,,1,1.6,,6
86,AEQS00-0030,2,E,4,,1,1.0,,6
87,AEQX00-0050,2,E,4,,1,1.0,,4
88,AEQS00-0060,2,E,4,,1,0.6,,6
89,AEQS00-0070,2,E,4,,1,0.6,,6
90,AEZY00-0430,2,E,4,,1,1.5,,
91,DXHS00-0030,2,X,2,,1,1.0,,
92,AGHXB1-0070,2,G,0,,1,2.0,,4
93,AGHXB2-0080,2,G,0,,1,2.0,,4
94,AGHXB3-0090,2,G,0,,1,2.0,,4
95,AGHXB4-0100,2,G,0,,1,2.0,,4
96,AGHXB5-0110,2,G,0,,1,2.0,,4
97,AGHS00-0120,2,G,0,,2,2.3,,
98,AGWC00-0130,2,G,0,,1,2.0,,4
99,EGZY00-0140,2,G,0,,1,1.8,,
100,EGYY00-0150,2,G,0,,1,1.8,,
101,ENHSB1-0380,2,N,3,,1,2.2,,
102,ENHSB1-0320,2,N,3,,1,1.8,,
103,ENHSB1-0340,2,N,3,,1,1.8,,
104,ENWCB1-0370,2,N,3,,1,2.2,,4
105,ENHDB1-0300,2,N,3,,1,1.8,,
106,ENHDB1-0290,2,N,3,,1,1.8,,
107,ENHDB1-0280,2,N,3,,1,1.8,,
108,ENHDB1-0270,2,N,3,,1,1.8,,
109,ENHDB1-0260,2,N,3,,1,1.8,,
110,ENHDB1-0250,2,N,3,,1,1.8,,
111,ENHDB1-0240,2,N,3,,1,1.8,,
112,ENWCB1-0350,2,N,3,,5,1.8,,4
113,ENHDB1-0210,2,N,3,,1,1.8,,
114,ENHDB1-0200,2,N,3,,1,1.8,,
115,ENHDB1-0190,2,N,3,,1,1.8,,
116,ENHDB1-0180,2,N,3,,1,1.8,,
117,ENHSB1-0170,2,N,3,,1,1.8,,
